country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AFG,0.6325834772285877,20.87556094710399,37.824461158002244,25.394640606008046,5.136276691446029,5.8240522093557345,20.177527307747955,-6.200136869749706,2.8943906228366068,-1.8843119979781497,-14.85733181872706,-17.121290450096694,-5.3234537949041645,4.48915359591322,2.901159003648246,9.79509671322547,-23.48356122031896,-2.5052284502541156,-30.744130791536605,5.355754361605358,-13.38320937755938,-33.755611520825546,4.805845857128377,-3.145714032660274,-12.905943335890758,-24.938320502964494,-15.3639368230447,-27.30936426005791,-30.329640888000455,-18.477965102463568
AGO,1.4509848501929712,1.4714652933334627,1.7712873438026744,7.285417123737292,-4.3832973959498815,1.1826676393780433,7.823217345997069,8.731418691170933,-13.813508747123738,-6.895480094787065,0.8436446266439246,0.5969422307191996,2.526938335713713,2.528607040408337,-7.506978918367091,-12.928668613685602,-8.283830462787634,-4.6425665911275615,3.587833233661164,1.7742214943015977,-4.551388135184064,-1.0915865589643192,6.888383018917721,4.0170034862268444,4.421185930278004,6.021029281108015,0.3997907243421972,2.2695983255016428,-0.23431656094946574,2.2312538596527487
ARG,9.122156769738034,7.580460241905856,9.576649471882682,2.1077892106692233,0.3668744645896642,-1.3139407776727168,3.386377234019588,-1.2923882446324448,20.129346493496662,5.255186532112573,4.872466995308795,-1.2629442899687422,9.571341223265142,2.1144777032369473,-4.978635330957744,3.2094129448860325,-5.8522883823313405,3.791049163154707,-5.8600032722793856,-11.081885131465626,-3.128234246008863,-0.8442247561609765,-14.57340558067001,-8.374346921109186,3.0607099473553756,2.7961440989095068,-1.1135449129885593,-1.1499991495524566,-13.297256006041996,5.553832441125971
AUS,-2.7243042556172057,-3.7820128111461773,8.750141752593763,-3.151776713451395,-2.302072603492515,3.528643621038688,2.70441459425444,-2.779732578107742,-7.568138234369609,11.454806381214553,6.170248033624592,-1.3968543876618191,-10.893951541248853,-4.408124132743389,-5.49644083693068,-6.444679522763115,-4.220766725479217,0.5124083608982604,11.887376355556153,-4.758201726628672,8.250546770089882,8.151197040765506,1.66515434817788,-0.274986605386782,-13.661605996086648,-5.556213779863392,-13.551243970157087,-13.353226876447057,-12.213186425162224,-25.40034132136952
AUT,-4.426562331483264,-5.619271340508163,-6.405774155401998,-1.7284581078631307,-5.4118061380555655,4.950218937106782,0.277885918197446,-1.4086865066807477,-3.353005352310601,10.682015395099366,2.5225065680262775,2.9493133508218694,-1.9554296446094959,-13.621310072890877,6.168101243959267,5.761378041826944,9.504625238921404,-8.515083864131544,2.109094904858523,-0.9122036595431893,-7.072510452033013,1.4420681733221867,-5.6952923992320965,-3.8521901494879267,6.742491666158676,-16.2704952934673,1.9791955737368139,-1.6137056905264315,5.492231605858583,0.830805376481961
BDI,4.71223139747981,-0.8197494752912595,0.356103504599682,3.702512426284901,-3.9689752153142748,1.2977625720279815,-0.2578073083033594,-0.3759933443255383,2.266899555666004,-4.9380877257015365,-6.961706298898585,0.955275688475997,1.6223784015254215,-7.731881205232447,-4.484941780779538,2.949202160980294,-3.682554987752407,1.1223540432077899,4.598103981568913,2.9560745814795797,-5.062078439679869,1.2978743219318802,-4.590381534589405,-0.1858922962334596,-9.138173903055682,4.140325919613021,3.401118749126766,-0.7553583408199267,4.337338424282978,0.6721469387468627
BGR,-3.6302281498585476,4.9529192087511404,5.564186632848247,5.430688780359115,-6.1753705517942254,4.742725508299099,1.339202662516103,6.013865776590055,1.8721143766486192,0.12104491304624798,-2.878855300910665,-7.742597547716593,-7.656278592287951,0.21633683261380265,12.293693463026157,7.575246976892698,2.8424925032159174,-17.377547420685417,-2.333802427957381,-1.9572928981462507,-2.907630517654414,-1.6755021669844923,-15.202215408864895,-0.20167275711733404,3.7650177229216113,-10.943962868194467,-7.194781224797829,-9.365570236216506,-0.9569640899827603,-6.898125053458457
BIH,-3.6206144350228264,0.0876131053066916,1.6610696787352892,2.056473135782321,-4.921063687890127,8.81154494186375,11.017571024621155,4.091519579531921,3.0578198644980032,9.16881616456503,-8.559480542638385,4.96407166581327,7.400443595494128,-21.238246565341814,8.787925584254419,9.092429008682462,4.987899513783269,-12.495621455309934,-4.280700762207523,-9.221077426208142,-2.5626491505771005,-16.568903636968695,-21.79151193004289,-5.256009589021874,8.449443896627061,-17.80268051890537,1.1181285137221966,-11.80669614990069,-3.4873462707429588,-6.52193975113669
BOL,-6.239950017119294,-6.684783543002857,11.3945319584609,-2.3049249245040513,-7.1900339561119235,-1.0924018587918929,1.2241149647897902,3.6113709433635814,-8.613373101099885,-0.4959032929044421,-3.628030719938667,1.7329715759720405,-6.6471578452705575,0.4046397112217988,-5.10838158615384,0.5410270098189407,-1.4146808953542076,3.38203573943836,10.21175682464798,7.6025617471633105,-2.1252734708555754,8.796982862139703,3.3308303262481043,2.0472042099573735,9.086993412795893,-12.184290965963186,-10.492773907678277,-0.5505229236735166,4.185088081039644,-7.7870876400479645
BRA,1.0290274542052442,4.522862462809518,7.9379950130747305,6.096681392662539,5.96719319454016,2.021894606471967,1.2231416613200323,3.8691419687827806,0.5720444507348286,-4.655251929167025,1.5927259369658373,-0.3779224673712426,-3.4529405099131223,-2.1528648650304634,-2.2939784881463514,-4.4988341171875295,-6.149513817549959,-2.865287120238857,1.498265107140784,-2.117834988633491,-3.541373327550956,0.7138918308141541,-8.680751927920221,-0.3785931773657234,-3.8770213550922956,-3.9652570526413475,-7.218429483028392,-5.067581402693513,-1.4521020892145202,-5.598456339569961
BTN,0.9700990689954558,3.535112419151698,-4.765154607081112,2.219562774724726,4.014454882322083,4.720827375629755,0.5877723831898551,-9.3793333204785,-0.0642869825813297,-3.009572573702224,2.4026734663529004,2.0307986098891506,-0.6764582547827969,-2.2996380952045925,-6.166946076624513,3.000358288986882,-6.558109002528811,1.8676830762441643,2.422582780037219,5.691659884721645,5.678322993767404,1.5498056806785954,3.411619695332635,-0.8496272262247917,0.34105829320121295,2.5014823991733826,1.2159388647780434,-6.290261435371569,-4.161854943507725,0.47402189406400286
CAN,4.965742913991747,-4.36479220855239,6.826166244813817,-3.0298580857992006,3.9519345893497597,-4.698784136812187,4.253555812154859,10.023261691283349,-4.8522551438901615,-13.303668777181443,6.633480043105077,-4.750918470904793,-3.7604674258102673,-2.1375058425067293,11.270778429490807,-3.161539265942557,1.4401886424999994,-2.8019825673481744,7.674300854129247,1.3765888503764208,-1.8336782389856991,0.8963658018659542,-10.481836689437278,9.115576705857205,7.382700632292026,4.307923866879692,-3.0322077282862723,5.792842843366312,-2.4939344524630256,4.311805570530787
CHN,1.6426183064185658,2.3143742079318983,-1.9590037493778603,5.789059519795591,-2.75808136071811,2.6131363661387947,3.53132206116804,-4.81953790826692,3.4426424015004127,-3.2721958553454544,-3.158247621433442,-4.344250013719443,-1.2241382128736624,3.6776147503225167,-0.37718097475320495,-2.3058825471383857,-1.453993975589506,-3.348721223366851,1.7355204349243913,1.113364655203063,-2.7656952883217145,-3.950089128424517,3.0038306261834253,-0.5020269775957646,2.0731866746528156,1.3692085540874874,-0.37897185006389666,-5.383298392723107,-1.7412701530042969,-2.302918033035015
CMR,3.4531643456786902,3.5491834329925807,8.865439074900314,-0.12525931031356374,9.417037298601361,1.8484395949658547,4.678484355397608,-7.376026616673071,-3.5138925579714475,5.090609421375207,-1.1092074992781906,2.781463093761229,-3.7686960837100494,-2.197476285351439,-8.995457503965973,0.04025702117094366,-4.08494805802561,-7.545102727190297,0.10424977008422409,-5.207836680836091,3.181437939304659,-4.430115143129375,9.58687816000225,-2.801759362119646,-1.4351975299600066,-13.140682475354435,2.260552844825386,1.3642812904994326,8.076439527034054,9.48178946516725
