country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AGO,,,,,,,,,,,,,,,,,,,,,-0.0006080520137426233,0.00025372845783250774,0.00034466939487651265,0.00012014337909543025,0.00019388197705707524,0.00045821057313327155,-0.00031375475232377084,-0.00016794468453652366,-0.0005958092797863792,-0.00011149992603946265
ARG,,0.43116019160987046,0.6410386884828366,-0.16524792421014306,-0.2617629394640191,-0.2819966446654088,0.3616198663613241,-0.180637456108406,2.5846762177607423,0.5636899060839395,0.5109079385027303,-0.8867597812016096,0.5897744805100442,-0.05113506089365734,-0.5185806843625627,0.07343207590879527,-0.6556619132886592,0.14614216973955815,-0.6411507001104231,-0.6039614355090058,-0.3011899326800146,-0.22733973123287235,-0.7394060840950565,-0.4789030500109318,0.023403861492583642,-0.01128395359753261,-0.0844481017574749,-0.06275030043986227,-0.08949440866907658,0.01980480035204326
AUS,,-0.00016264660071713295,0.00040861900418090176,-5.933474279628989e-05,-4.584107265610879e-05,9.542960232698177e-05,4.126225425487031e-05,-0.0002132947703429649,-0.00019010700988026361,0.0005600500978546054,0.00022140887803617917,-4.206480478203861e-05,-0.00021576479079638957,-2.452664184052172e-06,-0.0001986015306841936,-0.00011098296080659,-0.00012167030978074772,1.0252053337237543e-05,0.00019343774173630088,-0.00020688070934274028,0.00024654365031068177,0.00013089928695245252,2.914110196296519e-05,-4.471995560799e-05,-0.00018507859893454265,-9.796043805647585e-05,-0.00012466591059718344,-0.00014875510561640807,-0.00011952870206756981,-9.663754240325892e-05
AUT,,-0.0003393041750502477,-0.0009155660514404938,-0.00018777498093630198,-0.001157250353091276,0.0001337009575450398,0.000194755502650671,-0.00013676026853602535,-0.00020094031859989336,0.00048368134940912893,8.776417833838384e-05,0.00011254160225566613,-0.0001230200834459953,-0.0006080741761358788,0.0002041400207467537,0.0003631656267548293,0.0004876884929771733,-0.00043433851498983706,-2.9394130397393316e-06,-0.00021749909208311613,-0.0007556052270787874,-7.27374348904422e-05,-0.0007481340811845541,-0.0005575189701024806,0.0009496502225821242,-0.001792544507884767,-0.0001045622096830831,-0.00023708859175276733,0.0007228873477241013,-1.423922076020273e-05
BDI,,,-0.0009998719644932481,0.0007092402235095692,-0.0010518425769676704,-0.000492936339833013,-0.0010324605272962594,-0.0008084880452781043,0.0002396301141737548,-0.0011336405229175502,-0.0033318623437556703,-0.0013536211738780972,-0.0005265044480406595,-0.004108855912230272,-0.0019842905780234877,-0.0007777907004808026,-0.003282190965723741,-0.0006734893171321119,0.001721933449831325,-0.0005931382098104314,-0.0035218869141741436,-0.0015863588417059234,-0.001370207367595441,0.000262333477224998,-0.0018852846524900079,0.0003325091338455121,-0.0001044489439964768,-0.0009782672895000924,0.0008414808213021257,-0.00021037522820589
BGR,,,,,,,,,-0.00045620357626167496,-0.0006156626992910619,-0.0002816341570521961,-0.00012435726515563927,-0.0004441100622361421,-6.474725582136139e-05,6.932442195338364e-05,3.631852852226007e-05,4.9955863544723466e-06,-1.795123165866822e-05,-1.834384052802478e-05,-4.366028094796467e-05,-0.00022507903399246194,-6.529982921457714e-05,-5.170348073537557e-05,-6.154880710831802e-05,-2.169488038805158e-05,-0.007091337184465613,-0.0024638728436395035,-0.0033136701159195755,-0.00032905278544331757,-0.0009553128093506589
BIH,,,,,,,0.0016653650965706569,-0.0006168810018902882,-0.0012018529413934083,0.0005911406008696425,-0.0008471212249578911,-0.00012664894662772663,-5.0900346624787254e-05,-0.0032256903708151935,0.00044545181428330867,0.0014819011368999426,-0.0009231604941346815,-0.0037813258304546992,-0.0025313098109977063,-0.0026911443199164344,-0.001492892262705587,-0.0031741610507981795,-0.0038188583408834834,-0.0021594510139942647,0.0006433391880174332,-0.004528054640601707,-0.0022077782892498364,-0.0037091780597530693,-0.004170386282744568,-0.005078215412495283
BOL,,-0.14367132443277641,0.16300515094379134,-0.04103866369127963,-0.07945728101163595,-0.014056245176424188,0.06318448421188377,0.10399700316130059,-0.18301924682605017,0.003172334769282601,-0.00952474714296717,0.03460152116843994,-0.10008922955677044,0.07804178683549118,-0.09411887962930475,0.020714463106483443,-0.04557092202855357,0.06518991782342388,0.18255609907215684,0.21519359536375984,0.004206127905451872,0.21070684360793338,0.14558005813015007,0.11332684940883571,0.2584952643979827,-0.29411670030538467,-0.2535676022443679,0.028500003788295716,0.12783861379302228,-0.07634172729086951
BRA,,,54.244537976595296,1.3227984960764196,0.08520072730974958,-0.04308319578124477,-0.028862999119018965,-0.004511411755076709,-0.03898833164920589,-0.11177670588471048,-0.005187402820829493,-0.04518484959685048,-0.07705378423642537,-0.059398380692890496,-0.06662565104662325,-0.11350917190740623,-0.17109194825996188,-0.1361031887673989,-0.033417408726296956,-0.09491108331217896,-0.1721532717600847,-0.08646975528109174,-0.20553851361164172,-0.07893438389833125,-0.14079697668040628,-0.11492167434750734,-0.17413246631161575,-0.19197748042347776,-0.09568186409556254,-0.1246133759940189
BTN,,,,,,,0.00023971935634391274,-0.010261660522226233,0.010997208082235714,-0.005830271041988322,0.0019710235559956416,0.0029224361624168313,-0.0007007670435118196,1.7432788018322516e-05,-0.009050969813032732,0.005452424345045119,-0.004838771019555156,0.005861475385942414,0.002435320180848291,0.0038174636344982713,0.002139677804308622,-0.00019727605194722137,0.0006293813388060327,-0.0007336914998178171,0.00012954203079684577,0.00037018712746980783,0.00037274995210418165,-0.0001727420868092029,-7.818656464695227e-05,6.12239869226091e-05
CAN,,-0.003729573768186627,0.0048415302889588,-0.002579811812804948,0.0029993192316987694,-0.0027312477204891553,0.0027220356438101816,0.008160567005672106,-0.001467786197724314,-0.005412752469283428,0.004461710676862489,-0.001257391080062128,-0.002928237604798137,0.0004622323015028434,0.008321330544426814,-0.002846800257565302,0.0008302342332143422,-0.0007641332659313118,0.005739946164979302,0.0014656245765450875,-0.004083754481929597,-0.0015848172367683437,-0.014795395344014577,0.011137684354230456,0.009471627140698474,0.0051780567180043854,-0.003883848019703048,0.010229587900809113,-0.0047960914519431744,0.004066285260670629
CHN,,0.01295427937105395,-0.015173763303006165,0.04994487743637031,-0.025940074745576837,0.008910286065250931,0.010197025198129565,-0.022832685074288095,0.009446256611318515,-0.005964038345170154,-0.010526411105314687,-0.015074124244381584,-0.004023504564789185,0.00945744866255841,-0.0028631626214830203,-0.00837168812856012,-0.00444918093824585,-0.005037223625733804,0.0015359512220621458,0.0007150738978339196,-0.006098487607679509,-0.0051182029301558955,0.002034961480288056,-0.0020936436645201013,0.0011440247002893482,0.0005604401783745038,-0.0014764096047837256,-0.006713623503584298,-0.003505682433371286,-0.003137289886436458
CMR,,,0.0001897260154207928,-0.0001965576382801912,0.00010841744417454971,-7.818872559862852e-05,2.2722300709934333e-05,-0.0002445993980663513,-8.492644217787264e-05,2.444249521611464e-05,-9.685774688361382e-05,-1.0500116611183547e-05,-0.00010997700447058823,-0.00011938115804648711,-0.00024034295840783437,-6.386753414203605e-05,-0.00017604833254140432,-0.00022728463987432883,-7.839585114831357e-05,-0.00022846713148966995,-3.3780513083757954e-05,-0.0001979936467077075,0.0002083651309063523,-3.2832631331133226e-05,-7.351740995377828e-05,-0.00045326358758325167,-7.977673749183423e-05,1.470053906873023e-05,0.0006382234262582132,0.0005707611877106347
COL,,-0.005295775946591051,-0.00024905468796841386,-0.004995566821060729,-0.0028928317389253187,-0.009777384105184363,0.004798706348465621,0.009754615730701325,0.0005772795743230086,-0.00013624477670447663,-0.0005083608300815746,-0.00208164723087268,0.0014023792724648808,0.002052740782495456,0.0008839305928102981,0.0013824065474845656,-0.00027009363594312423,0.0009183638470305908,0.0017847089374148234,-0.0023414850676155914,-0.0006409775135959417,-0.0003276345677073113,-0.0007856074320837165,-0.001535105804126087,-0.0018839577118428456,-0.002553815849243776,-0.0006520020598973703,-0.0009109906231714203,,-0.001925193338052257
ECU,,-0.1505386273292884,-0.2924258159387307,0.09336531367092313,0.06457854377413436,-0.032685897704668496,0.015791985303658832,-0.00632565490714373,-0.0078321958774741,0.012778344795469288,0.011197678727496201,0.004209825350364422,-0.007053595589167257,-0.0021913375273893954,-0.0029216197193847973,0.0002761898766089188,0.0006043068621467508,0.0031708665724321434,0.0025062814587393173,0.0011865344685419968,-0.0009069172335053733,0.004582915989546351,0.0030873577622188356,0.002338164447822336,0.00031287575163269185,-0.0009453431870792597,-0.0023143676360911692,-0.0005488550588475245,0.00045579517194282797,-0.001708905800875178
FRA,,-0.0003430413250756923,-5.507597378977259e-05,2.1302939160481585e-05,-0.00012925298798295207,-1.8791875969804975e-07,0.00016652908619747448,-5.859889112861099e-05,-0.000137586108597915,6.624251023831088e-05,-1.4090160050099014e-05,0.00010008765511997996,0.0001050745806356869,-0.00045649287497376555,-3.200363050211129e-05,-0.00011226826445298458,-0.00016311762143222496,6.109903267477901e-05,2.0665831371407592e-05,-0.0001856141158202731,-0.00017727307144229534,-7.1764456805424e-05,-0.00015024420901171633,-0.00011101610202135108,0.00024188729575539455,-0.0004282140645626629,-0.00033661907817940785,-0.0005685964863342743,-0.0008319477068426414,-0.0009246582633705436
HRV,,,-0.07069971673618379,-0.002500484712090917,-0.00561591726686366,0.0016516615756740417,0.0023118745670924565,-0.0011958115226621243,-0.002046588577798939,0.004662940063774035,-0.0022506984631031064,-1.9633502586463332e-05,-0.0013148224160932334,-0.012826795647606344,0.0014253254420395415,0.002735452853049669,-0.002959311195738591,-0.008112448807685689,-0.006420910401044075,-0.007727423409614902,-0.007319497720133966,-0.01488234869292132,-0.01159874326310528,-0.00851160499252084,0.0055674358095652255,-0.021133087150829746,-0.007467415952001511,-0.013538264278703945,-0.009157847701247456,-0.011598788422460803
HUN,,-0.006329529878790991,-0.005459756344931076,-0.0014236452380508517,-0.002754246399347257,0.0007107583120561968,0.0013678089828763436,-0.000789674862328146,-0.0006688273262716246,0.0021635459994954983,-0.0007874150242723171,-0.00022153484843858424,-0.0012232077104734505,-0.00481991663050201,0.0010871428800755837,0.0016116868373377163,-0.0004408364998896876,-0.003584964322288731,-0.0023941837650399084,-0.003338225239307938,-0.0019559820558642457,-0.004972626636826408,-0.005254749727207737,-0.0031415253635640704,0.0010310017310900734,-0.008402874963198017,-0.0030201334669690705,-0.005533721333321153,-0.003965232540564597,-0.003987657202108672
