country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AFG,ssp126,gfdl-esm4,-23086.09826337179,-36832.64975162223,-51460.642238190856,-40479.95801628955,-46112.625734626425,-43083.33446391106,-42721.49968321578,-70751.8358695502,-51990.02382149993,-53396.69241835575,-5116.406992981743,-74021.5027265785,-32101.87677884554,-26861.14770038288,-27197.99019272329,-46408.222586025884,-23791.867315219122,-17659.840976966763,-52347.845146084146,-60234.47362117177,-20648.981871233078,-23178.57739715659,-14594.576747795996,-32337.98215775498,-60093.222125300344,-25701.418996613054,-63881.46706221486,-35408.391507766006,-30698.874113723607,-26899.518396923944,-84137.49965157814,-44572.62984193718,-28124.68695665588,-73971.15469433834,-84337.06862712813,-34903.268466887115,-27069.22503151229,-56672.309515520355,-35864.440200566816,-29116.705551982257,-62227.39438594672,-17751.329475866543,-73475.71195134046,-37890.358074817515,-58403.44436741242,-96351.25570358156,-42346.92242527187,-43552.1834629804,-38697.04864443256,-22806.74066931189,-64316.77423067521,-79140.46097101737,-70166.00243002607,-79090.38532949978,-38005.7694873839,-66759.45965853486,-50786.034762131974,-47978.375240576075,-39233.228146771646,-44919.323107933866,-14719.297025161593,-65186.63809600865,-26571.684572775433,-62468.686943858556,-87690.73205055115,-46409.678453362045,-37665.74350468436,-41697.88384768677,-24054.139522616337,-32709.096915082842,-33706.23238473585,-68611.03056055901,-35281.24531690327,-22814.08108073561,-78944.4278520878,-51860.749798823184,-25934.38592662158,-49485.30639059959,-45762.43645253752,-23247.002556027594,-59696.83889694348
AGO,ssp126,gfdl-esm4,-180791.91529587575,-256536.8625084554,-175010.22002818712,-130629.78650392765,-162636.36733549167,-65852.09157602937,-171707.81619346124,-192666.0719251674,-200958.9832276235,-191735.28756068173,-188365.8536670507,-82132.8612172024,-222103.64618030845,-437853.2886213883,-191543.32601335968,-118549.4602820706,-81022.39446694739,-88414.8786081039,-176188.58928824798,-386820.2949911348,-64844.1746770802,-164162.8841871052,-227145.13450715563,-267584.720256629,-276703.03641297395,-108369.3487629621,-272793.7894312742,-176302.08192310616,-297466.8125813438,-249453.31764888696,-295271.6847531938,-392085.5288999668,-263796.63252940716,-178519.48683814795,-251957.43499064393,-177200.66560080857,-261318.05827389978,-252982.0639216366,-172062.52347224473,-436373.1650552411,-291396.35567127995,-197441.85916367374,-299116.47220396454,-207723.8338406715,-177451.8086270447,-406931.59948893293,-236590.2032093544,-342403.7166685273,-550064.9212835318,-430736.4120842456,-394149.5827742126,-401807.70991139836,-242817.3733525685,-160305.57204275555,-115508.56513508638,-215707.11938541493,-178836.83079703286,-343177.59235703683,-320102.0987359478,-393081.30373460514,-370019.445005451,-408583.3503026608,-171418.8370164035,-218215.16673467547,-239463.77541779142,-485444.04116432293,-309809.53746755037,-348818.1789190106,-281536.13716789987,-150687.58348637001,-161402.13790604396,-141813.30610210178,-473453.72964375594,-232861.2191577635,-138311.45394066855,-215096.6969524285,-179520.41515156507,-342160.0220339459,-245789.2369414442,-261191.1979153098,-324862.9899619243
ALB,ssp126,gfdl-esm4,-14807.79541830357,-35450.712963382386,-25172.80028630301,-46072.27909904356,-42853.92855865366,-72046.69863327667,-10203.655247074812,-32842.6715558774,-24729.28646129118,-10679.627201752483,-59697.02712066416,-46289.99456978872,-38250.42656386661,-15229.427685845469,-5428.812144363723,-59124.259222332024,-28042.937040584726,-23624.552074777228,1765.0194453483643,-25902.860061331132,-14889.294141640996,-29740.415877033945,-26997.213566446248,-21893.582563398955,-45549.77125618215,-25282.12417480835,-22721.954663669225,-77615.4775388096,-37312.07870877171,-18213.73395260766,-1783.327304368037,-9042.062053136771,-20304.021444758513,-45781.68391120357,-31156.319467233217,-21931.436464093887,-18489.391824570972,-31820.521419025958,-19645.40706416677,-28088.47987417428,-19112.242079747135,-64125.860782662894,-60433.27501377966,-64184.242357023584,-66312.2395949703,-28937.29319858479,-10318.298141708474,-57260.96421663406,-88772.14699673535,-74527.79079856565,-55912.76949197013,-111065.61963593982,-33649.528864726264,-61042.440555799614,-71479.9963584529,-47044.945017908554,-57516.02281551671,-31224.151450587087,-15361.029287088977,-74879.22528512294,1044.563355098195,-25153.22368707228,-43969.62663064475,-2637.6535597098136,-43918.41765154278,-73968.9323181897,-25490.02503836427,-45603.598274685944,-27311.74944285992,-58557.459816640214,-33690.232783068815,-40124.63657797202,-35349.78175328125,-60529.34189440191,-22708.955394787128,-19666.630675155706,-26328.16261091412,-34800.90317496793,-26589.78852151758,-32281.007057137354,3630.0882553218876
ARG,ssp126,gfdl-esm4,-3635036.9784583217,-437710.5715787939,-684622.8233970993,-1907600.7000932693,-7269813.703270181,-546636.9144917101,-1232704.5202044134,-4168824.299362334,328421.1790595166,-271288.98822057724,-4203105.294706445,-285686.7709430675,-365841.9008241655,-2642370.436115397,-2096249.0279776666,-3555668.0011283006,-3927989.222223793,-1115462.1307708458,-5243616.057199588,-3285684.0670883046,-7078908.99142812,-4387788.8198521035,-5138422.635373229,-4790647.151573552,-1105395.7401556794,-5241455.666933221,-8199329.802279621,-2495363.765482676,-5526472.197409776,-555917.0309987086,-704977.5005146643,-4349963.790258853,-6477574.532625408,-4779575.439667223,-1543086.115287504,-3520761.646100142,-6950129.717718631,-6958240.371609932,-9631698.248281775,-7182781.125360998,-2863031.622226053,-4360928.806133039,-4144778.88108455,-1702537.4520066658,-4138871.1754858284,-2590560.3649343904,-5500611.733838607,-531780.379279309,-2216984.652719463,-1386710.767774769,2077132.3843498295,-2831734.964096768,-4132719.4751144843,-1829210.5554189223,-2626868.2543238294,-3453966.8168682884,1125437.9929145062,-290288.4840129624,2049127.1963961346,-1910315.4927165392,-1513719.3576487896,-6824925.387793053,2733380.6774080233,-4287524.063790301,-8875629.962204246,-535805.1588181113,-2309482.2190777357,1983039.5622051058,-4153637.210419748,-4431359.804223713,-1602189.7602133015,-3546653.1045902497,-1765987.082269174,-4902840.999170571,-1633799.3186059943,1086171.7135601058,-173577.79157514812,-3300511.7856582063,-2275836.107826055,-3026371.9723066897,-2074892.701931698
ARM,ssp126,gfdl-esm4,-52.56713097565673,-560.3511541759434,52.03289795510884,-186.51373389989922,118.07094143576096,-382.80606495696446,-382.7925506049815,-796.9798099951076,-411.0060559840504,-28.629398753752834,-295.42937537614364,-206.65160372358562,-742.2069551682821,-152.73042511238222,-750.410227931048,-309.04549985540865,-629.0270763789409,-248.4100255668466,-254.84579862715404,-566.6099702130025,-373.42160424171726,-134.36389536009415,-522.9063677356252,-142.90492660189278,-597.8188828822053,-345.6400969088334,45.344026512904186,-145.93753719545433,-341.36306738484944,-361.1167658656431,-453.5361252585114,-502.7489432350917,-385.1730906629045,-1339.2697787539423,-1038.4196787500973,-697.9640481693627,-909.714328734085,-954.6832797568076,-524.0786991439081,-127.35539408483577,-156.3338998824949,-319.38561478598854,-88.85420948588362,-915.1056608147896,-977.3698164418607,-1282.0840969144092,-99.52628809249705,5.117132901774087,174.33262396114662,-124.24616903579478,-810.1956931274384,-621.3349470318927,-22.251644440368054,1.1776699524332865,-91.06594622462796,-1224.6987827806458,-4.96793710909996,-492.1749255515445,-171.62345388995695,-260.4127255272772,-564.6142810501265,-400.8720607203018,-145.76015636716272,-663.5438416732827,-904.877685612447,-1023.3579881584039,-462.5125886152795,-191.06742057295435,-714.8645240472058,-473.97341720056875,-638.2809145111682,-413.7539796001827,-1027.8232600566569,-146.14077180839425,-245.29372045758802,-653.0595391206876,-378.8464048821486,-424.9977311161609,-1059.8042923952548,-763.5965746639206,-720.9507167424754
AUS,ssp126,gfdl-esm4,-17517.725427787736,-63051.20555781519,-17001.100428333433,-11269.898329799204,-8893.741364217458,-8436.385383740626,-42874.235197956215,8551.70992030905,-13621.841693580634,-63812.38477861944,-50332.983133667105,-51852.82353644083,-55845.8760183391,-27156.419816073278,-61054.250357024015,-30543.995193157134,-24339.169999380585,-51377.224065333095,-55212.917995867225,-41348.69979601768,-40808.742360809876,-33176.010325355,-15187.845739617287,-44118.37717097938,-14601.280772330521,-69427.91025304979,-94513.03856067275,-59235.41128908312,-20162.491523523364,-49738.4519830568,-13632.318250093993,-25220.708250751413,-18081.477751928684,730.090629509408,-6800.862235964616,-82195.60339877523,-76205.44760943958,-102013.74843509043,-35443.42954361394,-37540.45658431522,-34469.06982523466,-79987.89357976697,-94100.5639366978,-62486.54552554315,-35588.29150067709,-47247.688455639705,-93232.19717527395,-52539.334034416854,-53589.59358367868,-62950.44581818844,-54201.27749198379,-35372.77726153249,-29637.42432988655,-22811.040256633623,-20545.251449092877,-61065.050437261125,-65424.64839782492,-53405.357186485606,-66726.60206528858,-51779.759213221114,-44863.495910919744,-85458.69661579751,-44069.69992708148,-47227.44779778186,-6534.510050966525,11426.573501384251,-75489.97065490708,-54409.95653407256,-41359.398931110976,-58191.91222124353,-79987.13856484456,-51058.16801352347,-43898.70451187738,-62487.499397465486,-11768.808385184499,-3503.5308222564663,-14495.191455146072,-47335.9664129786,-36442.09192434322,-47436.35379426607,-57934.0886396023
AUT,ssp126,gfdl-esm4,40040.16836798433,-4626.4208382214965,17190.231667412343,-5612.671509801087,8952.102078777312,-24996.665455836734,25618.968014828613,-10315.083975012734,-4140.5273343248755,25619.401755409734,-118439.76882979,18308.355186048142,-28196.498516546362,-82453.62155337208,70614.66645539687,-125339.07324392155,-69579.42638946805,11626.127843075194,65823.08816208596,27933.42186541899,-80642.0880591192,-29706.047274809287,-134485.10071040638,-3621.9476500720893,5531.104655643373,34226.28319889328,-76752.67599339172,-13365.493591352393,-230403.50611192815,24998.747092713482,63166.32509489804,61336.409967614316,25843.34775306018,-3965.065025424417,15642.045688859922,16491.113095772263,23704.42459771019,26870.938979857106,29435.007452938957,-48243.33469770121,39454.22058475193,-66462.473345095,-86662.7098731223,-14091.099921531442,-59877.91482142236,34430.24525507592,25536.29546943538,-55553.60788286444,-130866.83627998392,-163412.0595919038,-217336.59324154307,-254438.35923529605,71246.72655831266,-1714.6361633709332,-76392.78762300055,29520.832948061998,-52635.09047885973,42055.09847302563,37295.44314979646,1157.3916076208368,59212.05925015,44260.61151917462,-82932.7843149113,75512.81667463803,-12308.477611597136,-82111.58981341566,-39518.876465509195,25854.286096353444,16081.500341925901,-11250.702883441749,28991.71527143315,21659.639989982978,-59512.05450345723,-49564.9310430613,20112.265216093667,41970.68415170945,-19100.480138949864,92204.18956947056,27912.09170707502,57188.99168114161,116454.09618212245
AZE,ssp126,gfdl-esm4,-18006.259210724595,-44094.61391585992,-13065.006688231437,-48818.354301699204,-4060.1334980724623,-58070.88169538289,-57266.14511363485,-61778.26495392794,-44991.00803848972,-16404.513276645328,-30673.120580495754,-25113.802250816356,-56403.67831689368,-34423.267906101275,-68167.89070513882,-49685.572580836524,-43234.68262608848,-16786.414712855832,-37403.876402753165,-68623.03866212633,-31891.63708577761,-17308.834792114463,-34925.18234403259,-17209.28601154399,-55419.92838711408,-29575.4045459658,-1883.7801950002786,-21891.028016472672,-36963.12268609703,-33672.3299012653,-59195.081215847604,-39467.22976732711,-49918.40849502217,-97841.21311142367,-85375.58974747108,-45998.18356654844,-51513.29351215069,-61147.21058466082,-25218.0786050268,-16906.45057667419,-22240.28726094675,-37251.22943365056,-16832.372912148592,-69803.74869693229,-71514.73416387466,-88012.46657681616,-14827.271696884907,-9513.43162119998,10510.505401490898,-10442.13059946252,-49259.05671666091,-59448.53108089212,-27611.977888507336,-13425.035178736893,-13845.252593961974,-86988.61302016987,-26655.498553815498,-63675.1145806721,-21325.624788789333,-28412.54865105929,-64053.43728526884,-62697.70274504834,-8997.825147819598,-40219.53418714916,-69591.3553487635,-75734.63372905785,-37369.02940612819,-41471.22327786321,-66384.18044957543,-44893.41470350665,-46718.57949992402,-44134.32732751212,-69011.32259966695,-3552.0519866753275,-24759.20818283424,-45283.04266889799,-28448.708517147206,-44126.59558182834,-87135.49436529727,-48531.5463504564,-44722.67651497819
BDI,ssp126,gfdl-esm4,-27512.700549846388,-24742.586142398322,-30296.482849689135,-21834.217628865106,-48831.51135984838,-28668.003590826727,-19887.08045051216,-15492.552803606477,-14813.883605012446,-14374.835529458413,-6222.049785923781,-7646.50234115742,-12998.164630453219,-29680.90212083521,-7122.7763329312975,-30524.457128022288,-33006.31997383215,-18843.887902647282,-10080.316127095664,-20929.58644553724,-10716.273622124403,-16458.426646816763,-28859.434666066678,-17415.50258249565,-22975.54475402608,-11333.26651011937,-24374.183839956968,-22156.56128188075,-42988.029669104675,-30801.918330822555,-10811.527732625971,-36716.95316227187,-15675.672406747371,-16958.202597902215,-11497.999704946064,-27385.91790148159,-11655.69964637191,-18272.404453945957,-17012.1603061727,-41155.80112967667,-26661.4094451742,-22395.757148699464,-13563.448627990645,-27832.2228796896,-31873.925850153933,-46722.96169487913,-22224.589134024387,-10654.983692392618,-16685.55452934427,-16228.134391901314,-15531.607388681643,-27738.387210256155,-23334.834798781634,-32430.258824024666,-47234.88858932926,-29305.931972275925,-15495.312176856072,-42882.97757234503,-17697.400756684794,-17657.092536309214,-26444.66601445349,-19250.82170934796,-45403.781426763715,-27021.810737693155,-22244.705431166887,-16062.00844673183,-23816.98610683051,-20094.75945123759,-32313.837694387134,-18265.79822462421,-25863.43139673413,-16126.879772517079,-34851.769883604145,-22616.783455117726,-14859.56748047768,-23654.646447418458,-7712.089487299189,-27725.246573087006,-18546.367061705037,-25068.76268042296,-21468.958942556288
BEL,ssp126,gfdl-esm4,10892.744417925936,13026.05076726821,23428.592894522633,-9992.435395811575,-40251.34586461021,22702.941645484083,11959.48277196007,-21668.792036619765,11239.357765444893,20786.17597906795,-19294.156938964446,17272.408189378148,12783.395630975556,-13081.703165864421,648.3277139760061,-4627.232060225709,1252.3642486454762,-6398.9433398591145,16227.768703586557,7946.594994259369,-65986.54869162386,-61355.96181834782,-8080.881498632761,2865.4159640337875,-18603.658050624315,19600.674744304386,-24765.130423558017,-16589.26045378811,-40710.484741398206,10728.807365489814,-6991.4445524829325,-15867.517799423711,9451.986821189777,13435.62739322716,17161.410755647903,-19204.756593168866,9732.626216852204,8307.707435251916,10462.284946125954,-35066.853926999036,4008.934996318593,5742.780324736499,-1317.106792198855,8834.010156354578,1790.0147267735263,-7889.00849648914,-24395.312755062656,-45017.72826119669,10720.678932066648,-21258.720623762583,-17027.91631694195,3709.044798101713,11350.565888658099,18729.377813214334,-1961.4304313803968,20379.152307900596,14006.79743784465,16229.839558859408,14915.012164021926,10320.677624984846,5356.766906199036,1753.6844821081584,10222.646818337935,12720.103764962805,18746.566664994592,-6462.17033486413,-9065.330286128947,11581.79944754989,14802.707690707319,3125.5434945638103,-10339.895676420963,11649.644834403196,-1114.2637088077518,-3718.7413610894014,27721.055774806166,16477.47216054484,-10436.324056140023,-6002.40776251745,-3150.8748421213736,23975.812252091266,9981.335188418363
