country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
BRA,ssp126,gfdl-esm4,-1096611218.3343108,-909277109.5759423,-940542395.1098332,-90046623.28665923,-1372817087.9309685,-2129464463.6626751,-2819024153.8981256,-1456881764.4257967,-2400030323.393473,-2091391301.506098,-1770211208.5423179,-1641587852.3768167,-2657502265.6581187,-1314390400.7882915,-1031478789.7277123,-1534734608.8207366,-2358900703.2825446,-1311274637.1576972,-2047280703.4985633,-2432517065.339338,-1354743751.2803116,-2242382245.4292607,-2470424200.0310874,-291796990.1212604,-905087631.2471946,-2249154052.926274,-3056029650.863408,-1694904821.5741723,-2795573483.2589784,-2066960552.5139334,-2475265893.509947,-2179353212.783603,-2303538372.576774,-1613673194.8556707,-2389029246.368152,-1860688426.6451797,-2087988334.8861284,-2061289210.0508826,-2032308458.7286363,-2066271962.6304147,-4047285739.0349927,-2703211865.5117145,-2129174562.7824798,-1412591943.2392673,-1321415025.6207097,-469940256.02734476,-1404790450.8393884,-1168575778.5274122,-1436400027.844141,-1541092882.1203737,-1136106012.8893306
CAN,ssp126,gfdl-esm4,-13268919.777758893,2572783.318328117,-147838934.07746944,-52413113.18460015,-104747903.66030577,-282760390.91236436,-209464605.18115187,-126360577.13695562,40354412.31772383,-314703205.3322612,-252909942.29581222,-168849400.47055674,67654355.55555369,-122852710.53637299,-285269898.10313624,94369304.25740469,-21411342.227496125,-235375815.27763405,-171681549.95158508,-30527906.269352756,43495641.186717406,-95553037.63057277,-74685145.1471586,-102955506.73743556,-194281362.0196053,-115369623.10103184,-209189769.67747775,-20383658.959855087,-181162722.88955,-134478827.7962785,-164237667.92030108,-214639420.75588164,-101742506.64828232,-105974118.02006724,-115490579.40037866,-429363729.4718823,-2222530.738608737,-58284330.73557505,-82470023.6423082,-379449435.0129143,-216797959.7360063,-64370309.611254044,-3721235.356642236,-7554713.363305243,21485558.833325244,-60662228.157579266,-63426506.18351167,-391066039.0357235,-263292182.07643116,-280610709.9446665,-232989484.59749234
CHE,ssp126,gfdl-esm4,2134747.937402061,126968.87988024979,1207652.2462139814,310936.38138590334,838734.1201401992,1045436.7362786654,2242808.4583214605,-2178516.156386471,753933.3414868579,1047313.8685885615,-2194030.197688215,642607.2808510162,402440.2433759837,-483402.59930507827,1618264.4001142473,-2421028.9659656044,-1794888.5344838263,815340.9747095867,3188525.1151119214,977972.6627939997,-692955.0349510462,-3126528.997063091,-166230.04206403694,1597348.3881947778,1413649.9929054917,2663051.3712760885,-193631.13568324927,-285459.1318239472,-1692254.6142588905,1719229.888003767,1559871.7307060722,1110743.8189871986,2987649.9073727084,1173019.4639783732,2986186.319326773,1479823.0648687205,807157.5222597368,-2125048.193805775,3802107.088480311,-100685.30588608656,3743473.6098449547,1311529.8182408402,574664.2692110667,-2134084.258312304,-844863.79443368,539944.8497137517,2761044.748216243,-3070991.300600854,-427309.760703459,-3755682.4435833585,-1110895.464053129
CHL,ssp126,gfdl-esm4,-1996980.7241126907,6781112.133782393,3673940.8827322316,-1731327.6548892881,-9179836.013196167,1164733.3099327793,-7468878.360339214,-9448472.213973315,-6307661.123517026,-1475223.9727433024,-2924806.550030587,-5172329.678530377,-1810610.0434200135,-5380617.788676167,4517683.390907133,9042920.869721161,406477.1526815867,-7125073.31555895,-5688584.596704808,-3949118.247063445,-8448365.868823543,-4332264.684109728,-2155865.2285419675,-1103430.0105925133,-2506990.243665893,-5364635.567170363,-2130015.4170822385,-5736313.444940278,-6963456.535263678,-834065.4336369635,-9401128.310486918,-7854510.293728945,-1839783.990330751,-4624397.650451507,-4220348.832216754,1879136.535334142,7714835.908942335,-3534354.5207894887,-7834041.114307595,-2481931.1397271957,-2178729.0193036217,-4239166.553233511,-1848219.041893735,-2670442.441486056,-13827020.290915707,-12090185.552845499,-4333992.7862511845,-4323882.631612116,-5041772.779714846,-4429932.73367357,-592124.1201347907
CHN,ssp126,gfdl-esm4,-6553671091.523165,-6319842275.531259,-4401439511.958963,-10424403090.362747,-7152280363.526763,-2138286579.0494232,-6617439441.224728,-7392909456.867239,-5483874767.9085655,-7435943774.252177,-6953699802.380431,-7238559872.70198,-4543586573.689762,-5829693375.367566,-2127239579.4258623,-10482993375.961344,-13835572390.907345,-12248317517.696255,-17045290560.842812,-8785893082.732561,-7335066632.188441,-10839894281.05594,-11243257677.197927,-12346488552.05284,-11608685242.365889,-16019116841.180891,-15240135858.852388,-10197660842.880371,-11712706025.448578,-13606039540.582796,-14145715063.70653,-10048865169.646194,-16747110930.795963,-11503299657.01096,-11884195912.332523,-15684978111.496418,-9670319650.960575,-6221939555.867084,-7559938336.104852,-8492597213.685024,-7331480435.964083,-5609020539.076062,-12753505537.339663,-13105259508.337383,-9507428216.66054,-10106955915.69879,-11336205754.246923,-3974415435.382373,-11995262906.027256,-13199649681.996588,-15530322373.414791
COL,ssp126,gfdl-esm4,-41906797.98582311,-41699408.34287517,-9419546.684858283,76121082.58198875,33914374.5881488,-25672510.8588899,-77801038.2675436,-25435566.392882843,-20619181.843700062,-79456805.09300514,-60518470.81623938,-99554813.77735229,-12215814.416261708,-65416657.332939185,-21665347.198518835,-16200361.895595018,-36120555.71262124,-46554608.81941406,28575499.75255653,-10444104.675560262,17715029.8965781,-33567553.93913887,-117334978.72759275,-42590757.892752945,-4614285.634978562,-57492749.42015225,-133725558.7850182,-112850573.10077082,-76781731.32616098,-44883066.05743671,-96198497.81487586,-44382345.32637491,-102467649.0741486,-53273564.999533296,-124542641.41620488,-122462940.80167061,-88624250.196105,-57035650.69368993,-7997716.435376983,8828746.362810718,-108005951.58896773,-126823402.23890786,-68014420.10355234,-50462625.84772755,-42314768.50303075,-76339294.94149052,-79129129.19127521,-49457800.17409982,-86909257.10758305,-89592671.8303072,-67035599.99357331
CRI,ssp126,gfdl-esm4,-1044401.7551212605,-347777.76139570907,-57165.41076523149,235340.2997170245,67422.57321924019,-150946.61982653124,-278117.33593286405,-155654.83567767392,-68423.1741333471,-351932.48087555135,-424988.0895790041,-314043.6605517076,-63403.56536705541,-305466.4716043476,-78786.19679191762,-2047.5177543473676,-225660.34963437432,-405152.71274184174,-63387.26005796303,-82663.53317628083,96451.60808149447,-181444.79198715146,-336659.61681303266,-315094.7328897476,-170431.30877489242,-208909.76870950288,-326840.07848972495,-252227.55501608082,-372112.08330664365,-460252.67294677626,-333800.1343727357,-350942.11293029314,-379579.227806221,-356532.799529475,-440090.51512695453,-386593.80785687827,-289902.89215182525,-339155.2705714633,24003.399221600368,-235992.41344925365,-451445.6874180172,-414263.88243151456,-392736.6013698906,-424031.97508029075,-209313.03740323897,-189751.67534459056,-467687.2292258446,-342689.1209106614,-410915.07220590574,-387465.77204460936,-124198.15969007551
CZE,ssp126,gfdl-esm4,1868702.2583415469,921781.7474512924,725008.6608915044,-1246227.1654583837,-9156657.354406733,2203184.8644160354,4741251.620263748,-2138500.882984908,4272136.371628046,987823.2669552257,-4281314.78561375,2228063.1537476066,-2019882.3881846776,-5149448.1270645065,12824015.954103261,-7095823.895594083,1726100.60653922,2498553.2268296983,5957608.147510292,11414019.318536114,-10959206.733304124,-10738676.215490287,-13168417.046158828,-796173.4608730478,1835652.1406110837,2826054.657838643,-10991260.976127187,-3954020.2327051363,-13360980.742121149,-5032625.006459585,6740292.593306533,4201204.937371949,-471275.78198459785,660463.3184030454,4968706.940549487,4307045.008840447,5110869.330482652,8708396.263743365,5991963.81551605,-3703488.4543716493,-3248399.248035023,6000327.423990222,-2524084.4780213283,125104.28675855015,-4471702.810817121,1936373.4069030532,-5159773.3627169505,-1027590.554391514,-536890.6678425168,-8868156.358477395,-18376868.882066835
DEU,ssp126,gfdl-esm4,12111819.161835823,37607770.82770323,61044946.152305245,-53157010.99807386,23993565.993338116,61585345.19486123,48550835.93060328,-36764464.211443536,2687169.7372948397,-550805.4893132541,-69564802.59893912,3401341.9728792505,-14607465.877320327,-72257476.0483587,-1018951.313526479,-25913788.695441123,-8808784.3404302,-46851069.84814692,38740474.291948244,17802331.40633316,-55976772.83247403,-128944125.78194167,-62185943.226660185,30789266.247397866,3273843.978206312,66672999.02734023,-43848225.764653414,-42003793.60480723,-51336995.067816414,-9401489.210175375,2255441.51723931,-42770768.91934116,17554362.57544749,33102528.661798444,35192760.71579004,-25080615.135062505,2180153.489824797,5410737.669530398,15242700.919567522,-91928867.56335624,-15845076.719192175,-6002689.911609503,-55576568.12818886,-5287870.641322427,-27987791.10618754,-1796056.7862882558,-53702194.56978698,-85157110.07718202,-23293398.32586246,-151676207.52992198,-104613977.07185596
DOM,ssp126,gfdl-esm4,-2224588.8272919618,960398.3588486119,804680.9697644856,-1665592.6957358746,-961205.3415258476,-1430146.5997290162,-1551369.3683391772,-2180426.4124613153,-548220.8807120048,-2592323.3032585294,-3481689.296647493,-3698436.9838150474,-806990.8896393086,-3478435.9878675607,1042170.5000788228,-1522190.190479299,564496.3297215515,-1715336.9058635863,-3546843.7091078823,-3164155.7601715154,-2448719.3153875605,-2257349.6007634397,-330892.22226063994,1131004.9285987138,-211758.9014258875,-1978885.5734213113,-1803545.3294280693,-3512532.7692349385,-824896.291455946,-1975141.3263777457,-2849312.7245397535,-4043027.621859912,-1924601.4887961957,-3997892.850846154,-4038731.283571825,-1894295.2516441846,-1242333.994137214,-2523162.2804353717,-1401885.2556583113,899324.6880502745,-2735169.7533810693,-399534.16498328664,-3605535.310168368,-4499685.642064821,-4182731.7420903677,-3208090.113780443,-839936.5803931829,-4173134.4939944437,-5066433.616269274,-5139236.298468035,-1605053.1841178457
ECU,ssp126,gfdl-esm4,-43741044.477197275,-21489549.22189351,-18274355.860304788,-20337209.94572355,-16777574.2400639,-48158246.14331321,-56610761.12236901,-42418384.95553199,-50225382.9153993,-48060151.009061955,-58974106.937864795,-62720370.39456857,-30214795.297244437,-53134234.112002485,-45209618.14705364,-17286594.12703717,-56202020.804336295,-56102703.15064596,-50563013.66348355,-27825042.67385613,-54755619.26236241,-68443545.51708898,-67471145.8472002,-59010637.59670082,-55859620.49877063,-77558288.20149684,-66790150.76605144,-78339384.52426697,-54570661.19172011,-66064309.197457545,-46374231.06576923,-55583888.844111815,-51429135.84886512,-38778939.6167614,-73881104.58975804,-71836176.16893257,-72689930.94942817,-33835278.02457853,-27683282.848332644,-45166256.58632147,-88276586.64612964,-50891040.19056651,-68220822.89461526,-50615434.22098715,-54503593.75956063,-74094885.99716042,-69389699.77842319,-62687857.062706426,-69745821.37302187,-69962393.2650197,-53546439.91978749
EGY,ssp126,gfdl-esm4,-48944976.72949399,-15357010.674164666,11682267.27306178,253263070.0200496,-69546454.86499615,64345523.19164468,129643854.63793568,-82578975.70733733,177782305.36483178,31580959.14619967,-221339996.23186672,238021480.9765522,140777716.98649344,144764076.25818947,-25862138.813890483,-75038442.20990378,54886388.36263574,11658998.852938354,163231384.12370324,-59991004.708370484,-222607727.95792288,-222672368.20223603,-14082559.12488256,111346911.26519519,-67458333.78783572,-58180541.559775114,84625789.66687533,112456716.20024852,-34955997.68108721,149519222.3450684,-197358999.51078194,69273407.70445564,94050366.04045837,77836419.47819558,-94674401.17066312,-120532017.55612677,5667789.278246332,-93429560.46282263,-132851347.32549304,115604294.42711592,58168915.34797044,107284362.94356222,-66977587.64448135,-127151482.67205368,-105892673.90914662,-133843627.16692312,87843714.2151011,154627210.27503148,-147667518.54919517,-117262510.6203537,185409423.04675597
ESP,ssp126,gfdl-esm4,69181672.12993611,-23614782.791822992,-57274424.45719198,-105012071.10152014,-46634320.448196605,-142926746.46763092,5678456.651475753,-153988332.50305396,10472948.779065963,-93095081.97203957,-151086497.45304185,-44869403.78665848,-119812305.16897751,18530273.910793,1960694.036273443,-207935268.79959396,-126832858.66762368,-85438365.2952116,-135173334.77953187,-164779509.2113284,-172200604.32013446,-198760336.41712496,-114708272.7461982,-222964124.04363525,-94405358.62815587,-149874449.2427066,-45906456.50131666,-106051009.10877378,-72971620.6749455,-185842068.37134504,24661070.770421214,41092730.2165641,-120798276.92618208,-154513019.37898576,-60304830.26280475,-129752989.03214848,-199145304.95004335,-145187516.3055151,-130957786.82947198,-79269501.65413038,-67348242.55305216,-154151830.31121784,-174904273.16502994,-199772243.38032705,-146711001.68286932,-65220305.25694701,-69553777.20055345,-190754709.93692243,-159239368.66312554,-215160600.10388637,-151929027.96094027
FRA,ssp126,gfdl-esm4,62437482.37179584,6312866.205238938,-43356323.42829984,-206211355.2737196,-185074275.73217094,-54304535.42028791,-26679728.312212564,-276200590.6759487,-47998683.69785606,-208112302.22537085,-325120787.15790325,-89726263.12416853,-5983978.677561019,-50627553.96560739,86853088.31761923,-336208061.6502334,-475215663.6316873,-114335560.57684103,-19155702.265599947,-314563001.8146311,-363081663.29581404,-328905978.49767375,-167800730.10808405,-182446798.5926863,-77148595.85175493,14168660.282525724,-194258556.16528574,-164619081.47167706,-193230310.98007095,-194005038.67521048,65017898.35812758,22060047.405040998,-84158567.5116877,-143056136.20803276,15286016.242926808,-153802401.39808875,-108948157.66586381,-239801506.6586622,-130383449.01116122,-213438120.21019155,-165352645.04374418,-245311479.2727707,-263812550.6786423,-299398343.8488423,-270095762.3730785,-87051628.9717397,-136942496.35055333,-360371430.3458157,-191715217.57159042,-466563502.2169013,-316885432.41125095
GEO,ssp126,gfdl-esm4,-1443860.912380271,-6286342.877605565,-865505.1252189904,-1491833.9517456428,761221.8250740803,-4569140.975012758,-5837275.770644706,-4166772.804085605,-2840912.1738900216,-17157.614850592407,-4978520.025649028,-1598510.1662806624,-7049113.075917926,-4467892.1432641465,-9842550.26154125,-925547.0549164558,-3994818.715242222,-2116533.484744315,-3955467.5603312496,-6990279.206692892,-5855138.134628575,-2538196.9658664353,-2143180.8616767596,-701074.6995671528,-7157051.689481515,-5444327.216546128,1482808.9773147881,-2637818.511145274,-2108272.937669221,-6074975.35684211,-3713240.248327251,-3737411.0029679704,-7584046.999715913,-10523906.580057476,-5732880.499432048,-7113217.502979253,-9299828.103151206,-10641239.912714632,-3941136.781695289,-2913696.7490145806,-3384331.636985605,-5119615.025728712,-712420.5285313681,-9461795.965042954,-7574858.207347778,-7797977.616628645,-1404179.7325323012,-1225619.2657616765,2098732.028819628,-1870994.673724427,-6253467.148626734
GHA,ssp126,gfdl-esm4,-66639958.22699234,-78911346.17929395,-10690663.935811013,9341831.054122189,47424098.60795104,-55408098.85789476,-67387966.61173594,-34086167.07732642,-71824944.26291652,-77658039.30044249,-92398904.99157606,-14366350.098939648,-74135402.51744613,-120437482.3331147,-93894509.45950256,-67114278.66805932,-70152756.14504331,-158360593.64448375,-137226369.81467736,-112339550.95393634,-54552327.36328118,-103688581.77320437,-163259928.93358085,-140732294.03718808,-83452160.00345156,-138808521.79985806,-135140038.48483938,-165069084.27137488,-144731917.41160953,-153100715.05577216,-179098050.25188744,-159212222.83979025,-113443928.99380013,-138956225.4112858,-141467261.00417107,-138328182.37458816,-141468528.57292938,-171871824.10326853,-116121363.82052857,-36576018.89689535,-157190674.09132597,-161164963.725257,-162613232.35274976,-98076953.72727205,-141831784.3380016,-88452737.47881578,-190759270.347227,-113402751.68288733,-174406987.10573432,-155809691.15116563,-90815809.91524416
GIN,ssp126,gfdl-esm4,-25370086.071429495,-33625367.72465041,-43737940.27505067,-14677532.941872276,-29777825.752257355,-32658121.921826202,-22722908.798810262,-31017838.194009114,-29744997.80715315,-34851736.64129966,-22278378.442713108,-45636805.16834112,-13518318.736737743,-44099433.523530476,-55372253.521215715,-39499611.70906407,-36286185.05341617,-33884688.14085703,-66149755.473576784,-16828565.167268936,-16766546.166098684,-36204015.11191395,-48190131.49599878,-54616128.898508064,-55314434.60719632,-31812812.876309913,-48186716.667215966,-59163223.93866882,-39841646.92925665,-38606737.89759487,-27332939.00491891,-56977113.904132836,-29672420.952976916,-37937825.553455144,-48226644.08392504,-34688857.6230047,-44624915.78296816,-31584953.13349417,-25658138.053424634,-33931404.012551196,-45960625.562897295,-36297010.66919855,-58715105.34807554,-45135032.69587941,-37636943.05420452,-43565652.25481404,-63359244.440742746,-44474202.80587961,-49162274.01347242,-53811882.88453773,-48042043.73092123
GMB,ssp126,gfdl-esm4,-1584761.7214798804,-983796.7409778925,-1501823.9540446629,138315.2255408354,-853711.1217435233,-1498586.3214801755,-892680.3721949805,-686654.2699286115,-1089105.8424279788,-1262193.176946519,-2001029.8213562735,-1081289.3417068203,-1151345.0755879716,-1906375.2723438726,-793547.7631425182,395479.2100841736,-864226.3231334536,-1868581.10928057,-1385027.8565409111,-983333.3482157192,-459232.84030016075,-2657584.4075515964,-1804197.303863861,-2257811.7808013796,-527726.058240648,-300611.0092881452,-1766275.7527204747,-1116874.905156497,-1681837.2310727718,-2119262.399550516,-882176.6766346201,-2364367.197503784,-923681.5331297358,-659722.2608142965,-2441252.438518548,-1550520.039822371,-1904425.2772604,-1663059.0885555246,-1286505.289936558,-2222172.575965329,-314177.04024513037,-2139721.86966156,-1798849.5132914786,-1554870.9954107383,-975181.3809263869,-1826148.4464706804,-1590443.2317990337,-862818.2920704748,-2345759.1747878166,-1257352.20865454,-2036311.6534814478
