country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070
MKD,ssp126,gfdl-esm4,-0.00272294536163757,-0.01403852687553766,-0.008241460384122372,-0.005368660509199648,0.0005021235213461966,-0.001089504749435886,0.002726785882177507,-0.000334843666863109,-0.000301400159118153,0.0007500391590369333,-0.003298716668532726
MLI,ssp126,gfdl-esm4,-0.16086109894544548,-0.1805600349179977,-0.14112027249164966,-0.06689902374477391,-0.09830072633173115,-0.06782721690551202,-0.019333180002217697,-0.03822568079628232,-0.030061263115721416,-0.024248835139283297,-0.019053211873002213
MOZ,ssp126,gfdl-esm4,0.009164856113818384,-0.11424520317921655,-0.050614257996228394,-0.021952055330055068,-0.004024742961063582,-0.01701282147481872,-0.014072322199243856,-0.005961809768879865,-0.006253553418617086,-0.0018615761898163274,-0.003953844234882966
NAM,ssp126,gfdl-esm4,-0.0030645368803868963,-0.021889687008677768,-0.003941856665850447,-0.006099739829377398,-0.002403843487652037,-0.007411827204563563,-0.005177819179014739,-0.005091665969796133,-0.0020139657211239856,-0.0008218812571195841,-0.0034836426579915552
NER,ssp126,gfdl-esm4,-0.0008714076122216259,-0.0003138053047712213,-0.000978555584064308,-0.00033447311332001484,-0.0004356489322988975,-0.0002598994403155043,-0.0001458840072265881,-3.710905753523355e-05,-6.750841593550634e-05,-2.9370729088267893e-05,-5.246925714581523e-05
NGA,ssp126,gfdl-esm4,-0.02890152723815075,-0.017443948378693598,-0.017939777532519664,-0.0012621534710723205,-0.010096434212503816,-0.008723984016753427,-0.005544892589519565,-0.004563678662963367,-0.004039962679523863,-0.002658277484154556,-0.002419720694201179
NIC,ssp126,gfdl-esm4,-0.07045130089331282,-0.029044955824919862,-0.0463426025457965,-0.017637879537853937,-0.005273317996164155,-0.01176298654214794,-0.015064544322686748,-0.011509250612832936,-0.011314885749600762,-0.0029735738988905204,-0.00048283651909093733
NPL,ssp126,gfdl-esm4,-0.051571688429276896,-0.023993281604116262,-0.01007081240901435,-0.022064074250646756,-0.009553492482320295,-0.024119084146470616,-0.007480491397512835,-0.005697631203091529,-0.008857735485723932,-0.005678914756171861,-0.0006973989607603683
NZL,ssp126,gfdl-esm4,0.00026621116264023903,7.891324142357138e-05,-0.00022533992563630046,0.00020781076170735654,0.0009910061111419862,0.000355601596885849,0.0001839953821971229,0.00020164122445262266,0.0003179299362720716,1.7334059424710494e-05,2.3815937605172953e-06
PAK,ssp126,gfdl-esm4,-0.03638489791656965,-0.021318247656240654,-0.0033529788125174543,-0.008890731276568493,-0.006141410240705345,-0.011986211056083907,-0.005092147370097088,-0.011653345954894515,-0.004908726244234037,-0.006672822874560346,-0.0019877864183028915
PAN,ssp126,gfdl-esm4,-0.005952973863311206,-0.0016184742496894086,-0.002847161362868631,-0.0005740490618423007,-0.00024042679913887556,-0.0009508517977457209,-0.0011440225457338676,-0.0014067107238285095,-0.0014084691895124698,-0.000811894116490053,-0.0005975008058957898
PER,ssp126,gfdl-esm4,-0.005832641679361014,-0.00503925299922027,-0.008480057730912212,-0.0033481973058052876,-0.002734538726911386,-0.002754562497816576,-0.001097858736287674,-0.001960603407150565,-0.0016669765742253436,-0.001554333638383095,-0.0006535315431224813
PHL,ssp126,gfdl-esm4,-0.008976820505183945,-0.007616489295749869,-0.010786498285248847,-0.002406134551310286,-0.002693384076151302,-0.00736292872149702,-0.004426072844825568,-0.005152865802040633,-0.006865430946608768,-0.0037289392115457537,-0.0055248521108189
POL,ssp126,gfdl-esm4,-0.00033978266790400067,0.0006571359981534641,-0.0026118684531767117,-0.005186685460840335,-0.005889819224204074,0.0007761432898587166,0.002395253313952983,0.0015759407139946465,-0.00451589261110473,0.0015069310833695378,-0.011884194399133676
PRT,ssp126,gfdl-esm4,0.0014991439242174592,-0.0054169472590329245,-0.005595445223463751,-0.008922683470193865,-0.006035890501199549,-0.004591809436692464,0.001851417335785097,-0.007398216485258453,-0.0033396115394321644,-0.004026983756027336,-0.0023153206452188797
PRY,ssp126,gfdl-esm4,-0.05786245977305322,-0.2236562207760196,-0.08373933441942685,-0.09319493214528504,-0.014180905684838997,-0.08237633228953169,-0.05789204606274312,-0.05613191527107845,-0.06474401388463764,0.01672127966557409,0.017220041128339823
ROU,ssp126,gfdl-esm4,-0.0352179543231421,-0.049875315609323005,-0.05738101071066469,-0.015883562487592755,-0.02525870764724515,-0.02218290398130772,0.004987626267309608,-0.012170209783532992,-0.026459719804812033,0.0028946613465424594,-0.04450272532082792
RUS,ssp126,gfdl-esm4,-0.004017599363242129,-0.006555421976690937,-0.004639193688231434,-0.0015238660170474906,-0.001926045346170812,-0.0017641581508527429,-0.0024447031583966113,-0.0026465679646698777,-0.0016350176431966876,-0.0006732353023492634,-0.0009278932131145943
RWA,ssp126,gfdl-esm4,-0.04733738291564796,-0.0536822457571027,-0.009764586855209543,-0.01450559247782627,-0.008812040719077277,-0.003040229235525086,-0.0072506395874599025,-0.010288207701854405,-0.0027736161388377313,-0.00776656908816665,-0.0009159820207855244
SEN,ssp126,gfdl-esm4,-0.0651495270914811,-0.033595272358381355,-0.03898910722012014,0.0009008725522022263,-0.006429276192206757,-0.0012967878254156824,-0.005122457793985229,-0.00631362655708766,-0.0010056095368933954,-0.004165408648945201,-0.003991939291667622
SLV,ssp126,gfdl-esm4,-0.07785209184745806,-0.0836284345514957,-0.07693519275041183,-0.035946623092724395,-0.0009316124812526154,-0.038800224083309576,-0.052915696208071246,-0.04005326578213214,-0.03895965975054697,-0.018153614518695353,-0.00988362649669418
SRB,ssp126,gfdl-esm4,-0.045270559643149744,-0.11849464396086762,-0.10587784732161841,-0.06854047669403028,-0.06422247862569228,-0.0035379743037448723,0.036923588345322986,-0.019663982377935985,-0.004178783115900047,0.014453335146594902,-0.07812738494133276
SVK,ssp126,gfdl-esm4,-0.0012608950886207906,-0.006478497210895723,-0.007535795183278124,-0.005292906264613699,-0.007401027766975403,0.001945526732783388,0.00397951348756619,-8.094387576598569e-05,0.0009685363066616432,0.0032051445632570383,-0.00912808771866029
SVN,ssp126,gfdl-esm4,0.0025803014717351858,-0.005082372045784064,-0.005614159128027784,-0.004428353460589259,0.00013626098677500443,0.0034171638893226337,0.0008343438149146689,0.002309564593617266,0.0026821054505041277,0.002113521924447596,-0.003933989796690597
TCD,ssp126,gfdl-esm4,-0.07496199938807693,-0.04734273899284858,-0.06428473921522489,-0.01312971879172019,-0.019552711654803052,-0.010920662926298038,-0.005459582560419207,-0.0028068532197893167,-0.0045348512951284715,-0.0035714219286293175,-0.0016786375298146004
TGO,ssp126,gfdl-esm4,-0.09927445384244923,-0.039134583912994264,-0.10484108535472202,-0.02480272882255583,-0.022771626101778776,-0.034501637704299794,-0.02568480740241966,-0.024032725138267257,-0.010639366674741444,-0.004634379169558596,-0.007232836814820867
THA,ssp126,gfdl-esm4,-0.004734102627092317,-0.007215696976624149,-0.011525987408295177,-0.0017371137294098617,-0.008185748615323372,-0.00616752871650414,-0.002232163998927787,-0.0042520948838234846,-0.0033997097894677576,-0.004247845039437679,-0.0029646488121287495
TUR,ssp126,gfdl-esm4,-0.0019285412116828446,-0.010590122068911266,-0.008302350718643664,-0.0012204354491762049,-0.0037377437715703384,-0.0059405462680840295,-0.0010077432804595193,-0.004893358954993533,-0.004355758998936921,-0.003092843206645962,-0.0034346661120289693
UKR,ssp126,gfdl-esm4,-0.09642799482131861,-0.030334599020799106,-0.08176583919520804,-0.003908197670771296,-0.019975758999492894,-0.027675531584321678,0.009900189793136525,-0.007149817633466712,-0.029085224380206554,0.022232595857196395,-0.025387702539864745
URY,ssp126,gfdl-esm4,-0.008217721054682542,-0.0036806204513759864,-0.005126112762116172,-0.00680741676986676,-0.0071387335300166655,-0.0039101921903119,-0.0003552495002829946,0.0003295469242613898,-0.0017686833830831952,-0.002337923732157732,0.0010020964794848432
USA,ssp126,gfdl-esm4,0.0042002622587894575,-0.0570741721341332,-0.004092387766003462,-0.007760914494186683,-0.026476705822566834,-0.002751874064740044,-0.03895712622071293,-0.013708169387903223,-0.009531094130865815,-0.006950767784573966,-0.01659592232145535
UZB,ssp126,gfdl-esm4,,-0.013491169786413381,-0.008118564806055644,-0.007044299324647372,-0.0015495714254062393,-0.003189404120731645,-0.006197015447117001,-0.0019700806430285062,-0.0010684535339984314,-0.003926513469169782,-0.0026320323017830203
YEM,ssp126,gfdl-esm4,-0.003648193975119545,0.00021563555788943175,-0.0008337800404675254,0.0013609659556314741,-0.0005038056291376984,-0.0004479968158783165,0.0007334784480132359,-0.00020115691426516796,-0.00043983006400397686,-0.00014410194337000613,-0.00018638723963636692
ZAF,ssp126,gfdl-esm4,-0.011823494596977025,-0.013578906562537765,-0.011555130164588156,-0.02702531425301053,-0.013414317984980424,-0.0005429553900737271,-0.008477651197156131,-0.008802727397065535,-0.011079294149332208,-0.0034562601778661143,-0.013277470326721158
ZMB,ssp126,gfdl-esm4,-0.047934833767583826,-0.09364601627737158,-0.0569531010426086,-0.011515854971742377,-0.014296940489278449,-0.009612289643769669,-0.016647408095856464,-0.011894604861338585,-0.009170938135833613,-0.0029425590307720073,-0.0032862179380040665
ALB,ssp126,ipsl-cm6a-lr,0.004470893132344112,-0.018716358043587497,-0.008973937162322193,-0.05526584126003895,-0.039831313519531716,-0.043860219627660596,-0.05516587603687738,-0.0402566990381505,-0.03965811918099127,-0.020954315161537413,-0.032107034288282314
AUS,ssp126,ipsl-cm6a-lr,-0.0004650559593416006,-0.001592267936140954,0.0002442905089249197,-0.0007401291602780394,-0.00011473866852284156,-0.0006119234775581827,-0.0008036075631178647,-0.00023027791861134214,-0.0001954872723599552,-0.0006161483609530866,-0.0005274320528566798
AUT,ssp126,ipsl-cm6a-lr,-0.0028825934381462373,0.0032149466449449475,0.003743361224291441,-0.007384375308738881,-0.008032629933354785,-0.004132959380164491,-0.009729363096882599,-0.006985467305139401,-0.005641855286620129,0.0017962409005109405,-0.0029378589102651183
AZE,ssp126,ipsl-cm6a-lr,-0.010335853899983441,-0.00785453468704509,-0.0017996699322215973,-0.00975755571791167,-0.0057088271751484804,-0.007254798151191993,-0.005642204067760041,-0.001992372907383201,-0.006283372685305106,-0.004395020502114895,-0.001586538992875955
BEN,ssp126,ipsl-cm6a-lr,-0.04002389290225272,-0.10087202369986564,-0.06804746685384949,-0.08816163340991112,-0.04182917170751933,0.0030831603803166217,-0.008787637916747975,-0.007152131395873578,-0.005006231323444623,-0.01392980383387895,-0.008699839767753122
BFA,ssp126,ipsl-cm6a-lr,-0.07117611786941627,-0.09752783471669371,-0.09063858087228731,-0.0968195832230565,-0.0502319251003472,-0.015649861718557288,-0.016855972089177752,-0.016361941367588343,-0.013916201400969089,-0.006804129238523478,-0.0066380544941956315
BGD,ssp126,ipsl-cm6a-lr,-0.011885786016359434,-0.020817394076458745,-0.005010027354817379,-0.00212040656169412,-0.0015951645642524146,-0.003667438268143294,-0.00405645797701519,-0.0010740948916779561,-0.0010750217312943833,-0.0016986459100244709,-0.0028980411176286317
BGR,ssp126,ipsl-cm6a-lr,0.004386701367404007,-0.057992251122760415,-0.03009813181944237,-0.0455904872842942,-0.04553465246550304,-0.07132857127541058,-0.04741795930870009,-0.038000673071108444,-0.05251145467735066,-0.00290948320039499,-0.02469940979911477
BIH,ssp126,ipsl-cm6a-lr,-0.01624099263994687,0.01422303045189836,0.006549677776785862,-0.07158515710262191,-0.0545654403467546,-0.055167330748162886,-0.02944162851245972,-0.033857795401622516,-0.06323952396135382,-5.512922019485815e-05,-0.03023393155566002
BLZ,ssp126,ipsl-cm6a-lr,-0.10528304474724862,-0.10646008761378502,-0.06946679642631763,-0.10004462374468748,-0.0541670662012259,-0.04629481986445777,-0.0715497915673867,-0.04930348252164744,-0.03265103139997232,-0.03460978263299401,-0.026343085983512416
BRA,ssp126,ipsl-cm6a-lr,-0.016262781848573535,-0.03719476584705863,-0.0709453556206408,-0.024173155685329805,0.00705027547218471,-0.03432208903282451,-0.053281880789856434,-0.017708761836668023,-0.017291147069350872,-0.023052694513621654,-0.029766777177824017
CAN,ssp126,ipsl-cm6a-lr,0.0012168451601941835,-0.0038164865454587615,-0.011534547196862132,-0.0020521238246663616,-0.006239513752383492,-0.011638632931114319,0.0001813568315596257,-0.0035590238727814367,-0.010740999572808035,-0.0070305750084625855,-0.010389526852804542
CHE,ssp126,ipsl-cm6a-lr,-0.0008041033257834948,5.968059743525019e-05,-7.957518472640711e-05,-2.3212510626615194e-05,-0.00016327714723262394,-6.189308870086021e-06,-0.00022153122765241774,-0.0003299003630786899,-0.0002741921103240037,2.3406663457142577e-05,-0.00018325948573882486
CHL,ssp126,ipsl-cm6a-lr,-0.0015702639682585577,-0.0031150855393751813,-0.0014470373180487486,-0.0017553272147812677,-0.0012356454994732848,-0.000651114020675988,-0.0015330534225270701,-0.000710489869012834,-0.0006919923770627022,-0.000747703808643471,-0.0006150132533534193
CHN,ssp126,ipsl-cm6a-lr,-0.005254232493160632,-0.01981008400063032,-0.009991269108136119,-0.00912277673760147,-0.013018538150651663,-0.005867718311269486,-0.013701084374635015,-0.008787085905688724,-0.013005069272526844,-0.008396922110354752,-0.013761838079934951
COL,ssp126,ipsl-cm6a-lr,-0.002489084541400016,-0.01414508760982522,-0.0056241812127784925,-0.006882247849356761,-0.0029919684393289346,-0.004520773629927722,-0.005293528620153641,-0.0021084648385399484,-0.0014544445316981135,-0.0038080364095891294,-0.004832313775287908
CRI,ssp126,ipsl-cm6a-lr,-0.0010169677500122185,-0.0005877413273303462,-0.0003297760883596533,-0.0004600537616651986,-0.0003620191320567008,-0.00034070952370499226,-0.00038864778961026795,-0.00031372759066260035,-0.00023176464038414442,-0.00023488177259689173,-0.00027811983363553973
CZE,ssp126,ipsl-cm6a-lr,-0.0013554839536144886,0.0007280077201723262,-0.00020132744829730044,-0.0022026411249597725,-0.0018238250585552451,-0.001368577674391658,-0.0022739652286582913,-0.001206361468153819,-0.0020509442300774587,0.0008389660752004077,-0.0004899722392577462
DEU,ssp126,ipsl-cm6a-lr,-0.0004515886568192939,0.0008312219121702179,-0.0004346896328073874,-0.0009409919237179174,-0.0006250246748846661,-0.001084257866902657,-0.0011249371375055472,-0.0012497258576987433,-0.0012760080322800733,-2.368040454824228e-06,-0.0010837032442106368
DOM,ssp126,ipsl-cm6a-lr,-0.00020157979468229297,-0.0014066865510294804,-0.000505162300016397,-0.0006217775752589216,-0.001509716758090736,-0.0010389361872797994,-0.0006101096473241146,-0.0009176584998606793,-0.0008377861631043901,-0.0005902491870472765,-0.0004682768419163951
ECU,ssp126,ipsl-cm6a-lr,-0.011873980046802709,-0.012571825566755332,-0.008689178271814495,-0.011237075476672485,-0.013006867085367071,-0.007286151354320171,-0.007721633297562965,-0.006062537013517995,-0.002395432435142336,-0.004170797056892395,-0.005085249546489812
EGY,ssp126,ipsl-cm6a-lr,-0.02899653155754726,0.003686763982065357,-0.011328920276091652,-0.0013519551674745852,-0.00766701364881223,-0.0025370998628024624,-0.0035824328248434626,0.0005612508523992857,-0.0037850995763542426,0.000261609141187225,-0.0010103036150127098
ESP,ssp126,ipsl-cm6a-lr,-0.006073690352281434,-0.00405666793066114,-0.0018691635330949754,-0.004912103077251075,-0.00448551162939484,-0.007133140708285359,-0.007739991357018792,-0.008469191264771692,-0.006261553579061047,-0.005693812473801162,-0.001652212514599213
FRA,ssp126,ipsl-cm6a-lr,-0.008964187005476711,0.0031396699707789194,0.0020034401581006667,-0.003146811625887991,-0.00420753320448272,-0.004607471876318083,-0.007325114969579376,-0.002132190757563241,-0.004781066400712309,-0.002583197466406478,-0.0019134152003677982
GEO,ssp126,ipsl-cm6a-lr,-0.013091074433769515,-0.008266222630675155,-0.0024972848681063036,-0.011141150205673607,-0.006970658027137586,-0.008294004902305701,-0.004306780166453356,-0.0008641826425832375,-0.006475177119335724,-0.005565384937034836,-0.0016232888885819262
GHA,ssp126,ipsl-cm6a-lr,-0.02573596666587989,-0.05194940676020432,-0.04192493269204734,-0.04316754354029971,-0.015371171591539647,-0.002875686363127147,0.0003532203225571172,-0.008209378715075107,-0.005684164876569046,-0.006767601383055077,-0.007102154577436999
