country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
AFG,ssp126,gfdl-esm4,-6.767387930646119,-10.835217153138606,-15.421269824046425,-12.105052736470737,-11.915213465525973,-10.55622731334607,-12.970197044117612,2.0073159171980093,-13.072619701547435,-16.487304767168705,1.9032445824956237,-11.020393369334409,-9.687034239068334,-6.371455699249125,-9.101802145592632,-9.79252457892716,-5.8699081588558855,-1.9217034707665774,-16.719268161129342,0.504730463928009,-4.221150092428337,-5.947753391913521,-3.3052447141747243,-9.141102044346216,-2.2931724341787576,-6.486151165857197,-7.851244071461663,-7.542150166171393,-8.45723514780738,-7.360102265918823,-24.129842211446082,-8.966518368701957,-7.348359872142791,-11.049734388398695,-3.823949622932357,-10.195098212630851,-6.708267163410015,-15.059721677154164,-8.247643838453747,-8.435139985750803,-9.236435974046005,-3.8798625238253424,-19.496869028395132,-10.135625221160971,-16.674269479453823,-10.588399548320488,-11.809123458586503,-11.026283900912377,-11.160882791587317,-5.742520875651198,-14.277776714678431
AGO,ssp126,gfdl-esm4,-4.948769942139919,-8.469011967155561,-5.344406979738954,-4.215597923594734,-5.527219522257524,-2.163514037947889,-5.955277199992386,-6.072545998924452,-6.347924703497385,-6.923384286266976,-6.616474939470386,-2.9664442290558255,-6.684856804698741,-9.316147499814653,-6.646970549190962,-3.8085426175070447,-2.6114123883702103,-3.0024357020693375,-5.808184878020014,-8.476632467483885,-2.026975220221734,-5.37860500422209,-6.469506722091503,-9.30178374899319,-8.91937263432199,-3.4297471531939916,-8.586569118745455,-5.5870569000094905,-9.878314729762197,-8.405522672700615,-10.432739826764049,-13.942201200741955,-9.263359627371882,-5.966998601182052,-8.6486898527778,-5.844923546995292,-8.856334032870853,-7.409808449201977,-6.671311301642506,-10.985359854822317,-10.059922128242889,-7.005517339401113,-10.42103910264167,-7.278676197490747,-5.848580698898537,-11.448991372548774,-8.166738351919614,-9.35048342682539,-4.359714681945563,-9.243622286080669,-12.535185873952058
ALB,ssp126,gfdl-esm4,-2.051032488759961,-7.765489366967499,-5.715743093877303,-10.400420403468258,-11.293037406386588,-18.83403138127913,-1.5119451135698814,-7.861008101049038,-6.015506968886999,-0.9171726029116024,-15.575209534366767,-11.450729645090355,-8.604106374630168,-1.1709334476427302,-0.07860810705431724,-15.526600772113426,-7.165971599887791,-5.566397602841017,0.7128482652521166,-6.288816360397445,-2.733235262042269,-6.845560327420738,-5.315267811541502,-1.8129140877915055,-11.676823238136025,-4.754871877749645,-4.456930369812884,-14.851809035091437,-8.395733307487413,-4.007594436814556,1.8699828499267634,-4.246442156418312,-4.079717487169995,-11.22894589056322,-7.2839068231130835,-3.7047846311189674,-4.396328670730728,-6.886889504994196,-4.8253007911469705,-6.530008173245746,-4.318834133124698,-16.910641610192716,-16.063076231357,-15.69224396286574,-17.337370625603103,-6.050402699454176,-2.2919180766010965,-14.295794044902697,-20.943881813033478,-20.323404919165508,-14.07168557622509
ARG,ssp126,gfdl-esm4,-5.859229283131114,0.09974317493405513,0.08894530959938475,-2.4731189893244245,-12.81645308763817,-0.1939240757173932,-1.0286663194542105,-6.854247947421239,1.4568686724302338,0.7561971698779817,-6.6819277715519805,0.6912321054951077,1.7634436490544396,-3.791596625537839,-2.7805778456673487,-5.930109698295031,-6.6665859090202515,-1.0085150892629122,-9.113077637600332,-4.763138991406192,-9.171287315193506,-7.257449997490314,-8.935256447408921,-8.240142187631823,-0.6349421895613243,-9.063039639710107,-14.338992782297435,-3.349569638892694,-9.934142452921863,-0.21717529843483124,-0.4890211020442972,-7.5096826258232685,-10.185176058423497,-6.925360744646084,-1.2673611857573113,-5.52720827534767,-11.745338536191541,-12.323527941676923,-14.211750852613413,-12.471913729278533,-4.295628881009102,-7.629906215777932,-6.257897529722864,-2.422039935259623,-6.628599393219199,-3.824561832239562,-9.517736019462196,0.4001528143920476,-3.4636729945801408,-1.096579690245541,5.581133382872552
ARM,ssp126,gfdl-esm4,-1.4772901325312695,-9.212655168262561,0.9737503337967612,-3.5293109737028168,3.709516526148599,-7.500229153486428,-8.318988117363117,-11.613880630961084,-8.679221175677458,-1.0852769869072103,-6.608653993891977,-3.7934347831576485,-16.59740045302698,-3.956781916432962,-17.172751149049397,-5.033345219569369,-13.881320434025996,-4.678448669874943,-5.5230268315446,-11.957348459575513,-8.310012706016527,-0.6094456925761658,-9.858048664615481,-1.2676997794837095,-13.008343801931192,-6.9302727344243324,5.719778441812402,-2.0891587457708365,-7.111674019598131,-8.510067654858046,-10.087735589592503,-11.037548684388913,-8.521956840985714,-17.312495230761204,-11.255227396489474,-10.470536489880464,-16.009308813002264,-21.411520285850862,-2.5291579122518995,-2.343590615710694,-4.4958006809058,-7.2870543010712545,-1.6501980869401134,-20.574479504207762,-9.654172517532304,-13.224933287235142,-2.5063715999934653,1.1325227357918846,4.996318273649674,-2.808759288320464,-13.865982547364176
AUS,ssp126,gfdl-esm4,-6.506085139417868,-18.208016199615688,-3.8425596620396347,-2.491738708917033,-1.3703691722197295,-1.9185937124975707,-9.802599425147024,4.098261524338113,-2.6654776933649313,-15.871938146094264,-12.292055179156423,-12.89799357041452,-13.44006861228041,-6.524340379607847,-15.289673740424524,-6.925372068509798,-6.284440958894509,-12.790102175168503,-13.29212598110575,-10.054035981352312,-9.472694696124753,-7.444213429495429,-2.9220861166297447,-10.77995446250415,-4.073829587730082,-16.42856122935074,-15.459246134499256,-14.71854417651529,-4.044194503014457,-12.166793820692469,-2.725624056661686,-5.883923140538058,-3.9650066196466174,1.4262418719495011,-0.4658964131137408,-19.839061337030426,-18.926492374530447,-20.08785060439277,-7.755052593009809,-9.113936324529877,-8.636228892400347,-18.600671612796212,-22.84688497792736,-14.489844882191647,-8.696026361078966,-10.891178884513003,-23.531240586567737,-12.83732908733117,-13.004762162479112,-14.946280358571967,-13.322306987046025
AUT,ssp126,gfdl-esm4,1.2002770860745025,1.11177439498098,0.06811496337256831,-1.1593117668650792,-0.3261700133094401,-2.5188615641978997,3.1649102762340653,-0.16192828471185577,-1.0817975822622086,0.5161978738776384,-7.054819586984044,-0.21634866104625025,-2.373318852487624,-4.581473023180891,4.201116577620252,-7.7387508805075464,-3.627610935455353,-0.9170121944734418,2.4303980511494707,0.5115070851788611,-5.4367312415617,-2.6657147865318036,-7.0602109326649325,-0.81905841112214,-0.598599050190669,1.2457680486696914,-4.570468744490241,-2.0114775523897745,-6.773805826083737,-0.2697128305682799,4.378549338963208,3.591122356097935,1.6297989460072806,-1.1801958937751025,0.7880237106951041,0.5523917509168875,1.777445242437005,0.9407308284257787,1.5166810253134972,-4.319885910611453,0.9407978380602982,-4.2345435516264915,-5.777282595640115,-1.0792513515147855,-4.537124066924389,1.9524724566946197,0.18693585454134432,-3.4142703460268855,-5.581036698823739,-9.362695589708071,-11.1865788540327
AZE,ssp126,gfdl-esm4,-4.222911834061492,-15.43646021023823,-2.545643981806715,-17.333302586578338,-0.9260359518065333,-22.39486746847448,-19.730736381774822,-9.593296036828665,-16.620197997708797,-3.5083287695222216,-10.476885711239905,-7.940822927534146,-20.938982669131146,-11.821511611655163,-25.841105490166612,-8.538302420538955,-15.547849293067339,-5.102854178353599,-13.896320149011034,-13.764847323156173,-11.319173571794657,-7.059210455190847,-9.76115506589299,-3.0591940031949525,-17.882785022943494,-9.808237943479796,5.949905076499828,-7.666532043336344,-12.751019370138135,-12.987430807941,-22.303793871416424,-14.086430717553112,-18.345360327655147,-20.258111361821246,-9.299009996415611,-17.360554994510835,-17.261394182592465,-22.51493443397922,0.7329456336961229,-4.288136246227979,-7.146717722643553,-13.464920252283967,-3.974396716336511,-25.263695803521255,-16.057788744946546,-23.764502367346722,-3.6269283693577212,-1.4170758802262395,7.30390434774181,-1.4912744770909778,-17.321442637308742
BDI,ssp126,gfdl-esm4,-10.539166341138133,-7.932943161283539,-4.918247294158684,-7.799690860865703,0.5239134305369297,-5.244462760186831,-7.555264096626342,-5.4073717895992734,-5.0765228494655394,-4.391341125729373,-1.0536696002421129,-3.41508476018175,-4.098250900358195,-8.999123504178648,-1.3840533631382166,-4.549820936898904,-8.058187373468872,-7.098420206662929,-4.098906463210601,-8.345424907211317,-4.30412515119187,-5.841594160318632,-10.81291422475971,-6.621924824104153,-8.590281065114766,-3.0520933781639585,-9.099553475603177,-7.59313890228566,-3.7184999947891892,-10.872701453100209,-3.7660271105299437,-11.567094521344528,-3.6181115730355584,-5.1338068846397125,-3.2615809573274825,-9.666661949748852,-4.680071047381056,-7.075057037671227,-5.86749589150439,-5.029562022278331,-2.6345893616212175,-8.380301724534391,-4.3662228186323695,-9.336764088199683,-12.737213362798771,-3.2564228302858003,-3.9607697159364568,-4.005479136781705,-5.826094307980091,-5.387341510438657,-5.354424570926755
BEL,ssp126,gfdl-esm4,1.8642868309023726,2.458397795517845,5.307362223997978,-3.7896481722264026,-3.355533791042082,6.682029342192285,1.0176708591997596,-5.162192438952597,0.9981039357390051,2.8636849117235945,-5.761825801075356,5.25651116517055,1.7352629400690498,-3.111805465238312,-0.24251366435763247,-2.824878464703216,-0.8416903030047491,-2.8093765414433176,2.478190549396356,0.8212601136562221,-3.1226536584900115,-4.551576032567045,-2.419887853361817,-0.4843207177014833,-5.349396617186658,3.3478746036583926,-5.9454973963979345,-5.108292397959512,-2.2672019558708296,0.8734979519384121,-2.5472617624460114,-4.758161616250723,2.097502543725444,3.9594478369398454,2.0616047700822167,-1.9564430374293464,0.4327623052646491,1.0583356338895236,1.0514188449002864,-8.92218130945268,-1.2642604047603532,-0.7148837743508407,-2.0901356546375585,0.03172414748726729,-2.077622373040761,-3.0877660439905936,-7.1372826313010105,-9.720281307874968,0.3444702687740617,-5.97852489763814,-5.42292984944494
