country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
CHL,ssp126,gfdl-esm4,6.983378028939814e-05,4.836678194859076e-05,6.683302656918083e-05,3.805536425769226e-05,-0.0003373653670445002,-0.00019776264770266733,-9.491479162083085e-05,-3.887263752313147e-05,9.366336041324939e-05,-0.0004013267168676193,2.8718925425557168e-05,-7.838793955283517e-05,-0.0001561378968626802,-0.00027110356382739343,4.984811700248563e-06,-0.00022316146132761902,-0.00011887109338732728
CHN,ssp126,gfdl-esm4,-0.017482831920552624,-0.011892294600820785,-0.012428647721665523,-0.016197544044209863,-0.009665297997940494,-0.015398827439373902,-0.011810358858982966,-0.021774940988353714,-0.004907160833658992,-0.007381245670186783,-0.011269890833043947,-0.005179188955126328,-0.006792920977700939,-0.006182783070469634,-0.004846394991078055,-0.005260987958264858,-0.007983077621920909
CIV,ssp126,gfdl-esm4,-0.11429976676266636,-0.07322385826199329,-0.0391521794902722,-0.02689777327091826,-0.011536985394215212,-0.012266945995108275,-0.01384670592007687,-0.010507562877226283,-0.013229327283950093,-0.01079252624934444,-0.008625763145062214,-0.010259057386279859,-0.0052769477860895855,-0.0037475667783438936,-0.007191632986076362,-0.00663633257968809,-0.003279142432534146
CMR,ssp126,gfdl-esm4,-0.18804226092216,-0.11416660716179881,-0.08587146656826505,-0.047617051338697015,-0.04664773178096972,-0.03667968230752612,-0.030909485317705297,-0.03277736838526883,-0.030759365199904333,-0.019623746278965112,-0.0186655774913431,-0.011378154147969884,-0.009258390459758407,-0.00581269474791036,-0.00647731680546418,-0.010846812765662404,-0.005610513564303213
COL,ssp126,gfdl-esm4,-0.008834038181044102,-0.002753405373518057,-0.00587866947438368,-0.001209826282592486,-0.00033310125693336096,-0.0030768992936676246,-0.004401619813794681,-0.006298041634826648,-0.003876157968921464,-0.0025424732158830466,-0.0019933829894834367,-0.0016556745041219297,-0.0026623056869032095,-0.0015086387692986702,-0.0020450214042976376,-0.0012078511493797694,-0.0022834207763119895
CRI,ssp126,gfdl-esm4,-0.0033667748548776282,-0.0005778665609878252,-0.0009574937880636062,-0.00012022133105590094,-0.0001186383462790989,-0.00036699822057372134,-0.000415808844513383,-0.0005246586453506664,-0.0004437387119405745,-0.00024074036898315645,-0.0001767479262310816,-0.00013453208268085235,-0.0003434430640975714,-0.00016897095918262257,-0.00020778646784047286,-0.00012171674251113835,-0.0002846325252908809
CZE,ssp126,gfdl-esm4,0.002370112147510696,0.0014727514695469057,-0.00017464668441050433,-0.0005748149211894076,-0.0016299343055483073,0.0006895631213721966,0.0010031239975368856,0.0009482518976362209,1.0448930641094616e-05,0.00026534597233411644,-0.002110652015114686,0.0011653748948545377,0.0013228087605827996,-0.0009110572470865337,0.00041265637752338025,0.00021501393032590627,0.000890571617123757
DEU,ssp126,gfdl-esm4,0.0006371495018702626,0.0007414997302553087,-0.0006312374532381089,-0.00027031239041819217,-0.0011543711474644482,0.0007074212785009832,6.922251985022822e-05,-6.10429205876298e-05,6.829000599843578e-05,9.364154000247087e-05,-0.001100391343313456,0.00029884087106522335,0.00022544853733790998,-0.0002642274194711276,-0.00018476454480993517,0.00017583920721610558,0.00036905625887619564
DOM,ssp126,gfdl-esm4,-0.0028027679315737876,-0.0010486752390316937,-0.0018981275142705152,-0.0007754116941818607,-0.001022415624515237,-0.0007863252745510737,-0.0008965114522368801,-0.000613395943234777,-0.0007024635622098441,-0.0008482327671715578,-0.00043273329112947137,-0.001083916847103347,-0.000479388060999841,-0.0009612455981899746,-0.0009237044307300787,-0.000697721946670058,-0.000863774485014186
ECU,ssp126,gfdl-esm4,-0.05321485159156628,-0.04681161665213149,-0.04216408348540126,-0.01571410893023097,-0.023980654958812,-0.03670404408407582,-0.012420733512664974,-0.019646151967879586,-0.020040829398450078,-0.012228774783518841,-0.009381308992912335,-0.007123094967444834,-0.011565860687525667,-0.0070882360735640415,-0.006228896623865115,-0.003207129144181814,-0.0056852652302988305
EGY,ssp126,gfdl-esm4,-0.000818931660571474,0.0009894063944041742,-0.0018576124358523028,-0.001869256011882412,-0.0020252596154499403,0.0007969019545371269,0.0007235480067014055,9.104179481870891e-05,3.054749265187806e-05,0.00025110799509371607,-2.780040342529133e-05,0.00013183098968352683,-1.897014785239907e-05,-3.221137783180253e-05,3.488786205031444e-06,-0.0003153575629909195,-0.0002292485004804438
ERI,ssp126,gfdl-esm4,-0.3322866592584355,-0.10284029067761859,-0.14817127641032823,-0.04647922880011196,-0.15573007967359292,-0.13117837026907406,-0.0669547878590575,-0.1481835001400866,-0.06770684864976279,-0.08244358197215304,-0.07254737826426215,-0.06507344546305174,-0.05726238960115956,-0.018605942103070292,-0.0379075330666522,-0.03444946135367973,-0.040374336812477214
ESP,ssp126,gfdl-esm4,0.002729333170225184,-0.005827745488790761,-0.010875198791329681,-0.007399937959042961,-0.005621854523225351,-0.005011686535039315,0.00018259339351287684,-0.0038062977416830086,-0.0019051504332300436,-0.0017763250030968906,-0.0035361332447518884,-0.004529948313792988,-0.0049269449126542065,-0.004178692792978866,-0.000744051724903385,-0.0008641811130096933,-0.001762250845417243
ETH,ssp126,gfdl-esm4,-0.17202142570932652,-0.020898442058217833,-0.022306494563009663,-0.01921675444619551,-0.008901385419942693,-0.008205759261838594,-0.009235924506000297,-0.009354210954079751,-0.002612439743047779,-0.005752966310506692,-0.0038757236533296193,-0.002970035702361741,-0.0030345468145236824,-0.00029379915094708705,-0.002741047396687763,-0.0012488789931822115,-0.0025273628556791135
