country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AFG,ssp126,gfdl-esm4,-13032.928199832597,-26610.236620074367,-38915.52051811344,-27432.884555812143,-32576.66247494902,-29071.543346233644,-28243.21066553836,-55820.11089307277,-36616.05883582251,-37589.81738147834,11114.048137095671,-57376.79746130109,-15055.983319568124,-9430.859971505468,-9398.23612704587,-28253.930116348467,-5299.830365941707,1158.7445023106493,-33219.505061206735,-40809.440871894345,-940.3183987556665,-3199.3451426791826,5640.296355881414,-11862.396137677568,-39388.11913842293,-4783.592967335639,-42763.97993173744,-14104.305217288595,-9221.250604446195,-5263.285601646535,-62355.71951150072,-22658.36429825977,-6090.997950578463,-51827.372183860934,-62094.38856185074,-12572.886796409704,-4662.337705434873,-34198.24649184295,-13334.397428889404,-6541.8789819048425,-39617.11397546931,4883.208825410867,-50826.24571726304,-15233.4278743401,-35746.51416693502,-73701.78946950415,-19714.25011559446,-20941.903052502985,-16118.490091155145,-269.2339312344737,-41825.917282597795,-56705.58377093996,-47796.434935948666,-56799.18948262237,-15804.14123730649,-44658.59495485746,-28798.995546054557,-26114.491470098663,-17505.561763094236,-23337.204069056454,6704.212727715818,-43932.93357873122,-5493.383265898018,-41573.25281378113,-66981.89708047372,-25893.040618084637,-17346.90077900694,-21582.43420640935,-4147.680940538925,-13019.093358605425,-14236.415837058434,-49366.998996481605,-16262.99873642586,-4016.0215090582,-60362.82330601038,-33491.86829514578,-7772.629490544164,-31528.809030522174,-28007.46618526011,-5689.827398350175,-42335.592857266056
AGO,ssp126,gfdl-esm4,-70852.12417262261,-141659.0452969551,-50369.032821405075,-1001.4925763046155,-28150.74269835062,73361.0877593067,-27859.779310875154,-44312.953506654325,-48212.0198543174,-34687.17638352767,-27109.29183699362,83239.4541148126,-52745.3533576584,-264675.8731798043,-14695.10339435361,61821.25407284547,102703.95675217766,98555.87289409614,13859.707625326042,-193824.22867750973,130969.88502527283,34339.3928926528,-26102.95549150462,-64150.95474659696,-70988.92098969483,99458.26170186298,-62982.45993622619,35363.19059084188,-84077.37305981874,-34488.02656129696,-78860.31811086179,-174357.8627142157,-44882.4428115601,41488.52926085014,-30966.829091628933,44661.293517089485,-38695.98251825269,-29692.568679185573,51783.1546758763,-212082.54058258404,-66753.4820250319,27442.02707503127,-74084.27052374752,17382.525560301543,47654.55077392834,-181899.39780871593,-11724.856400838344,-117760.84302227925,-325737.21795049676,-206816.57621536855,-170693.23266006052,-178907.54270291634,-20566.08620070152,61167.059041173525,105074.17329977066,3874.4898192360833,39613.87316608924,-125950.49078638884,-104228.37556909678,-178653.65612249612,-157167.64895940694,-197418.6424038157,38003.1644446756,-10610.02943211844,-33712.58113413439,-281602.408190133,-107933.08409339428,-148962.52343545557,-83756.89786551286,44941.08191409307,32038.874732117096,49384.43548319025,-284499.25911133294,-46094.401387642465,46304.78992752856,-32593.948125777482,924.4569241069895,-163754.48727906385,-69385.9606469741,-86753.10122087374,-152371.53343733327
ALB,ssp126,gfdl-esm4,-44.06594909993897,-19428.314566411136,-8980.234899277764,-29231.821522614522,-25382.438440872218,-53961.03562219422,8484.138051557635,-13569.607617746356,-4885.403010562727,9723.033155822364,-38747.632461993926,-24805.908215774085,-16248.508162558963,7268.646072403375,17546.148801624724,-35691.67925780558,-4174.41474787208,665.4614192204149,26454.8474502792,-830.0771935184877,10549.583941002044,-3952.302227611907,-879.1325194468097,4535.197711976288,-18824.742879332305,1717.4756131642987,4535.356887374817,-50117.31387274556,-9589.922575739065,9713.146478191973,26331.417776147206,19243.688029042667,8135.873991033736,-17199.685727549517,-2446.6696626185826,6891.413834580158,10432.207841261275,-2812.21499178652,9435.154997578671,1049.8866951759583,10071.886391456906,-34910.42153650625,-31198.567598421425,-34939.900857064546,-37067.89809501126,297.414216773451,18894.73258329797,-28076.835745430024,-59628.96338508471,-45437.5946522194,-26882.786374378884,-82107.89215285456,-4776.099621898029,-32270.16920127976,-42823.33401914266,-18518.342820709116,-29136.34040847946,-3003.4314394630455,12683.86868007046,-47022.19196767909,28696.872374775034,2279.9099079363696,-16762.894023754903,24333.04397446043,-17188.572232392533,-47487.16457751008,736.4394603941826,-19639.6625812993,-1617.5681182956832,-33142.666945499164,-8559.645407651373,-15285.48026172878,-10802.056496212208,-36265.82213305647,1275.1759131351203,4042.9292216437298,-2885.9485617868722,-11623.626452362681,-3672.6320831339317,-9619.153860674909,26039.046731013335
ARG,ssp126,gfdl-esm4,-1474977.2676863647,1903202.7714596575,1696824.5777882831,569132.4778560776,-4700274.3040860435,2113229.1503980453,1515717.099298692,-1334326.6807750524,3246869.4634202546,2729338.85082135,-1122069.012075598,2873986.844184434,2869989.4912708183,666430.732980987,1282688.1403724912,-109428.61127199743,-417635.6108274248,2456880.3688548673,-1612472.669310611,401780.6535347637,-3337602.493600136,-595120.1003483759,-1297225.4719413861,-903755.3219612197,2825065.422326422,-1270613.171547432,-4190585.529519319,1548802.7291229658,-1449363.0364879677,3551301.018491638,3429869.882015048,-189966.63021894917,-2294907.1506044865,-576008.9467575508,2679254.155200197,718227.0686548703,-2696617.8920070287,-2691976.5460340087,-5354807.75615225,-2897389.2999885906,1429090.4252969688,-64201.86977012362,154781.83302599302,2598440.1509776907,162106.42749852827,1709000.3491761524,-1204239.019694144,3760341.6682437127,2069115.6170898504,2891596.6132285716,6346584.209891834,1427090.1948916346,113707.9062280483,2402339.492748569,1587679.1273578978,741452.565016955,5299249.819474094,3860144.6761287,6173702.1345906975,2186630.1124386596,2553117.35893787,-2790322.893085652,6734686.283580806,-320932.23502595397,-4944460.3552852385,3358879.559600195,1547654.9441845128,5801566.503655932,-374783.157435703,-693595.5285802615,2093776.2936526486,106452.06084283847,1844257.1947310527,-1334394.9439478451,1893556.9592761383,4573146.658538549,3274078.487154969,108180.04904203623,1094599.727281221,306516.3076445257,1220802.2450819104
ARM,ssp126,gfdl-esm4,186.64273941587868,-317.00406390310485,259.9388195828764,29.710858644668384,342.3977339067286,-150.5935435499968,-142.84892239801383,-549.5215459785398,-156.21870272108268,233.3324216196148,-26.447710028375994,69.19528446258192,-459.7113151341145,136.13564692498542,-455.4211193080804,-8.180750064441007,-322.56500526477333,63.463820307321015,62.16150216221351,-244.6856854988348,-46.7968065931497,196.74494423247342,-187.56088161665758,196.42981062587486,-254.6804411088376,1.023729565334207,395.31676669747185,207.12764570911332,14.578087249318244,-2.5470349194755952,-92.55428899074381,-139.57147263612416,-20.016456723136802,-972.2886036093746,-669.7995089639298,-327.89043030479513,-538.3728093543172,-582.22848099784,-150.69616756894047,246.76932374293185,218.37838206207272,55.728684712179046,286.5074854298839,-539.620268190222,-601.884423817293,-906.7224019986415,275.5570869784706,379.82941484634176,548.5191906433142,249.26006024797292,-437.4625745236707,-249.52956124412512,348.4713863953995,370.6018748458009,276.8738861631397,-858.4288694616782,359.4155861506677,-129.8324144869769,188.46157398901062,97.26019703009045,-209.56993480475882,-48.64183735013411,203.563170846205,-317.2511083255151,-561.6773949846793,-683.3429135322364,-125.77550327231178,142.29890220521327,-384.96173711543815,-147.65786382400103,-315.6144435442006,-94.82936432441505,-712.6405004720892,165.39290536657333,62.652723162179676,-348.6384802017201,-77.85795738238086,-127.41097060839326,-765.5573700250873,-472.6276415769531,-433.2288485115077
AUS,ssp126,gfdl-esm4,-7620.96304148787,-51229.5488250962,344.31230954268716,6769.533988436914,9821.65054529866,10936.906127975497,-22855.9440762401,29196.940662945177,7634.848679335494,-41957.13476762332,-27892.07347679098,-28839.15422588472,-32277.507043182977,-3056.5711622771532,-36443.56201210789,-5443.107144641013,1228.6977667755343,-25357.856572176974,-28765.27076167111,-14490.832809861564,-13558.71561177376,-5551.88380251888,12789.74056949883,-15807.971063103263,14026.465143665606,-40506.04451489367,-65315.112989436624,-29779.485873847,9533.373746632758,-19823.286845500694,16484.08676578213,5078.876654364706,12383.227053347442,31347.01534274553,23952.802394591494,-51320.6788415391,-45224.74311616345,-70940.1639979743,-4292.445153297818,-6327.552231439106,-3207.145501998546,-48692.42927681086,-62784.45964622171,-31160.12124130703,-4261.867216440969,-15931.584165163593,-61939.31287075785,-21277.40971118073,-22371.529233922567,-31789.141434112316,-23104.473068907668,-4353.372791656368,1291.6801945895618,8009.704333362502,10151.65321578324,-30507.465688145006,-35024.443553548794,-23175.432239249483,-36685.01700417246,-21939.41403042499,-15242.45059552363,-56072.43115844137,-14925.95432308535,-18336.54204090574,22098.395861909594,39793.739574940366,-47396.28441599094,-26597.490125116445,-13835.892347434858,-30967.685456607403,-53067.35161612844,-24450.560876047355,-17603.27718564126,-36496.51188714936,13922.899306091631,21894.057046859645,10616.016587130052,-22508.558199102477,-11893.323541987094,-23161.065246549944,-33929.69992808618
AUT,ssp126,gfdl-esm4,129257.76831492105,89546.00304034623,102463.5273934496,83072.55437956216,100960.47184468857,70246.06189984453,124032.63418400988,91180.73472089054,100361.34135677641,133063.90166543899,-8116.056477102759,131447.86120512334,87670.01488213892,36025.74542763717,191605.41697669812,-1938.409224360281,56116.99733106722,139542.20873306043,195844.67242423515,159971.72321295424,53324.144087024026,106099.32938316393,3057.950417364851,135557.30790546516,146270.46210742265,176411.58874962854,66789.79136952154,131445.34929696086,-84413.07398499288,172067.2984162387,211224.20932823527,210294.84082398555,175613.53894568744,146553.46772718884,166832.81746993514,168278.0213737855,176011.36684113744,179634.49641242836,182579.07754313023,105205.14551858602,193143.6921508652,87391.88703932025,67293.12055332494,139915.4655259318,94128.65062604091,188386.07568152313,179377.97209859663,98135.8636832488,22607.01144681129,-10217.254480696514,-64458.88201168581,-101941.16066305884,223299.9936966599,149805.91325430834,74518.94154248669,179747.6393298332,96818.00683241755,190671.06793753887,184985.4984807677,147858.1140287801,204834.66247471925,188728.99301562988,60343.324187667975,217545.91716232523,128456.24735069013,57346.70835770956,98594.9436486921,162585.5768878687,151392.21054499314,122588.69171016153,161334.4267450644,152467.6170778802,69761.18819870602,78211.62853912995,146417.50918882096,166829.98002548068,104350.9189016274,214260.37553210784,148598.4321022803,176530.85401942287,234464.16421873373
AZE,ssp126,gfdl-esm4,-6372.355882986279,-33294.537964924195,-2189.98147600569,-37508.200761987064,7673.825327146886,-45924.440626635536,-44715.30968848751,-48834.35821435979,-31663.735449054366,-2701.9627244707804,-16603.37995271001,-10684.95943454741,-41627.05635412073,-19313.424993654728,-52737.76746242347,-33948.109627257174,-27204.438158475525,-473.0941957628858,-20822.03803301062,-51784.00548171338,-14806.732136673467,10.618883701681433,-17384.120560909243,540.4432594817547,-37471.237092739524,-11442.30942507285,16422.39571043187,-3423.0943684805256,-18344.754337524075,-14916.467471516358,-40313.04774690185,-20470.34830116377,-30818.002073620417,-78645.36962191151,-66094.01465440213,-26640.5823344763,-32089.37160562894,-41665.055890817464,-5687.396588415453,2663.0532981515553,-2640.049415034603,-17629.96308120561,2801.8340597011543,-50163.071415380145,-51874.05688232251,-68378.25960496641,4792.37707813444,10086.806224712165,30083.24443116784,9095.02172685123,-29762.343825987162,-40000.34551298637,-8220.40753049759,5898.596927397657,5400.735795743774,-67829.97381144651,-7595.531568053744,-44721.90770499996,-2490.5010651859893,-9703.595966652741,-45481.97868203829,-44273.44368754738,9274.38163167495,-22105.849995363416,-51639.42889953777,-57949.317754668904,-19755.176638852838,-24033.686449978264,-49127.81229335768,-27824.68552865851,-29840.724461296668,-27452.199157382383,-52524.92129803481,12743.475178736018,-8651.319998792493,-29359.558311374647,-12704.775253865453,-28560.595835362583,-71744.19298079632,-33311.70817306905,-29672.68396727885
BDI,ssp126,gfdl-esm4,-17895.368595885102,-13912.942539301557,-19001.465950592366,-10087.26781776834,-36644.388972751614,-16052.46896372996,-6851.5338234153905,-2048.7545125097067,-971.9139379156737,-143.09472636164332,8391.061913172984,7339.580013939341,2349.128044643549,-13987.519557738442,8903.255734165472,-14179.215940925524,-16356.990098735381,-1900.5496275505147,7141.910116001099,-3440.2325704404734,7028.447548972363,1529.9014842800018,-10640.939958969915,1019.7183166011168,-4333.677950929313,7500.125764977398,-5361.026428860202,-2975.399070783984,-23650.62299400791,-11321.707575725792,8799.726766470796,-16986.41525517511,4162.388572349399,2978.981213194553,8528.2266501507,-7280.729290384823,8518.37093272486,1962.1478531508048,3272.793440924065,-20830.526230579904,-6304.213634077433,-2016.7207136026962,6829.028191106118,-7433.0258685928375,-11474.728839057167,-26330.484875782364,-1847.232746927622,9702.212118704147,3643.0804657524914,4063.539547195456,4718.065350415124,-7539.115911159386,-3194.3651796848712,-12360.351220927898,-27245.6232902325,-9407.389265179161,4300.747602240698,-23197.80096124826,1865.1323504119687,1774.3968267875525,-7155.980731356726,-115.0207942511905,-26425.905023666943,-8208.579038596392,-3599.4785320701217,2410.1735083649314,-5522.889239733736,-1983.7878161408248,-14391.031435290368,-537.8775335274391,-8333.756369637358,1199.5094465796856,-17728.66647250738,-5691.925708020962,1870.404698619091,-7116.1997403216965,8639.87189179758,-11558.090473990238,-2560.6561466082667,-9261.136853326188,-5837.7381554595195
BEL,ssp126,gfdl-esm4,26466.03714612103,30425.997544250007,43613.36577647837,10999.964713982154,-18472.33484889248,45247.54724521181,35254.67129718781,2355.9630921939743,35975.665507632635,46219.02467611968,6820.221054441283,44053.303820627865,40209.792578155284,14963.174111927312,29287.666668763744,24582.549917942026,31005.568264875208,23879.668724220617,47004.76783019829,39200.964861489105,-34275.824405690146,-29209.899435624102,24476.50032726497,35810.09857948952,14710.311364177423,53256.90997313411,9212.354297385713,17688.457437355624,-6153.550001968473,45540.94029958953,28054.870254372796,19391.962558274015,44903.61640781551,49064.394550270896,52949.30149289762,16724.243734074862,45784.72214387794,44467.88730354965,46712.53476548368,1255.4518532066927,40388.285078862325,42161.16071940622,35125.29225608687,45288.418531448304,38244.42310186726,28553.390551796583,12020.065307905075,-8638.378178652958,47048.989375676385,15003.538522403152,19159.284536673782,39806.17570065744,47342.615181643836,54595.32917471607,33760.40900842533,55938.86583579833,49383.36873192038,51408.25696060314,49874.25935151966,45045.74293972657,39826.63402627076,35950.33941729789,44137.08257353967,46340.31101336853,52066.54074320032,26548.563578035588,23627.156466358792,43947.03204451963,46831.67913705304,34806.244463477546,20986.530151656767,42612.78852653892,29485.597847385976,26526.845054268324,57618.371712731896,46032.522284442566,18785.467248835714,22889.127055238285,25416.40815181836,52224.84808561901,37915.126193236094
