country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
SRB,ssp126,ukesm1-0-ll,-1074593.712022417,-428075.3504777502,-379803.17021206324,-1117464.7898869002,26791.150880023608,-864710.0425163415,-430711.4703965283,-448361.5172407074,-255378.3496445165,-287141.54082035425,-50634.524815818106,-422336.7288000688,-905528.776910618,-870512.307628241,-530642.2028504839,-758808.525856076,-384624.47229716496,-645550.171805184,-517638.2874070999,-705624.2584168338,-637868.277231513,-336018.3669130317,-672351.4137132675,-521646.88345376163,-539066.9933457158,-594326.6636925992,-283789.0987002843,24725.61747375284,-801934.1421710313,-992476.064630166,-803739.2301305584,-888671.4291790812,-407421.015634381,-540429.5530855418,-682201.2395072177,-967609.0336863331,-983354.0096726648,-964322.6490098272,-677732.9793259081,-1320528.8615068353,-528504.0790764247,-919933.8793976296,-1016530.8787641792,-566862.5475528114,-78872.8176770286,-1101840.6412020067,-341395.24383010005,-806376.177336514,-556186.2878701198,-973193.323610384,-272412.56838381465
SVK,ssp126,ukesm1-0-ll,-200554.45443152063,-106753.61609223486,-49054.91638298503,-182455.7279886211,133.86433368050638,-83961.68034967921,-120158.67227360445,-43623.885499905904,11550.53898539666,-47262.45682830537,27099.00690217058,-55729.65514818472,-117327.47500194132,-115568.51547948703,-124810.44362887938,-115718.006108457,-60201.64824819027,-90249.89277283038,-150695.7754512508,-76194.84692825166,-40523.290389030575,-90143.62372575174,-92386.74501373255,-82738.92337662005,-129552.31894226452,-82592.2123426907,-83858.64358108869,-18420.50393663729,-137764.9744699621,-107257.40317902395,-142726.8989080556,-102993.33768157869,-55641.45275878527,-49840.60560262036,-64947.96875198837,-163756.47679044373,-111055.25332452591,-136347.48221079636,-104806.00424651564,-200665.46404261424,-54936.97310652115,-155663.31378418114,-113217.2722682388,-79844.75650057333,10369.181127961607,-137492.06972448464,-80884.21729231178,-61930.92399800249,-3798.24315114858,-162364.76169628973,-16251.304523290424
SVN,ssp126,ukesm1-0-ll,-6395.9398389643575,-4430.827651287764,10106.01467243532,-36276.71000071456,16156.829990138935,-19840.1761501533,-23118.38895243839,3622.8089829408036,-456.20666399147666,-13844.392103833537,12257.265693977302,4877.084079480885,-13032.285637178891,-15346.382938827024,-17287.084626558197,-26415.322812907176,-3304.6798061842787,-19555.010779328335,-44627.38768164033,-20638.098537486272,-20064.050084260492,-24087.45805204023,-18450.65294911002,-28723.53932843539,-29582.12421750513,-17038.752694274306,-16538.125816328946,7477.1802330179935,-23648.346086885558,-39342.37098435955,-29302.12489186103,-18271.701900657394,6023.501500234889,-11037.594630383854,-25781.021370978666,-37232.05869523967,-18665.694427639275,-19515.996487134675,-21839.117633437418,-54882.63225394997,-16232.771308436688,-40616.12418059789,-54203.928622773274,-7878.395884727664,16938.74528303587,-40224.405516127306,-10666.588668271994,-8218.351257212733,2966.508285371261,-34859.998902815634,-5247.693962343944
SWZ,ssp126,ukesm1-0-ll,-12400.60271721014,-4906.101097293437,-6890.7771523742385,-2301.231411579976,-304.58536241862095,-2826.2769611492054,-8584.677631099727,-9150.232544155744,-8451.000727941155,-3223.596587775259,-9179.877313039302,-13686.881961157282,-11105.052104043083,-7668.602698174917,-17082.448616619768,-3818.0447852043353,-13816.137625013289,-7355.955982138062,-13659.509772588108,-6432.394613362573,-16109.165434441264,-11542.891846319604,-12088.130868479742,-18191.628436565294,-16628.716861185065,-22181.19761211588,-15738.988614370433,-16031.60310447197,-9216.506853646317,-9853.418962793396,-6517.390954420299,-22135.686142331135,-25787.608119533532,-7541.969938737719,-11976.553106697158,-20526.532611008344,-16736.116731014477,-14654.358241406444,-14010.47416978434,-23624.25029394968,-21045.786614707373,-16731.806548359546,-11524.984439464602,-1810.2296308390921,-16683.74842713343,-11823.018346058312,-17298.039085356588,-23770.171461682414,-15361.217612339613,-9705.31412989679,-24433.26420170722
SYR,ssp126,ukesm1-0-ll,-35444.53610236247,-22604.616017028668,-79257.82610936635,-17022.347518996357,-88127.12828005743,-100538.95817621145,-72871.72024537595,-96633.23578832137,-51900.200925558944,-39889.90908157778,-61359.94509260384,-74226.73661019918,-105212.3382177726,-119003.60994470041,-102282.60661989104,-73145.33042422448,-55815.807913873345,-95652.27417822847,-83638.56278425317,-82780.18494181748,-84446.60140989102,-87941.98676582683,-73407.45562364832,-62641.768514087395,-106286.93773549405,-124639.4237486351,-58335.403907793,-107280.94217361265,-126957.13961410457,-94642.09482532594,-117133.74410620403,-69182.24009339423,-133018.06552748635,-112314.8293710443,-151096.33139643463,-67788.71417138676,-127440.59135306971,-97500.07655943935,-110854.31149075521,-157263.50800883325,-104892.19415948389,-85061.9016616937,-98683.42243401668,-130112.76409276351,-131044.16560206954,-175023.8974875023,-119484.01663102733,-131148.33630884025,-147128.59491221153,-126624.05984597327,-126940.66019505504
TCD,ssp126,ukesm1-0-ll,-10152.973865349615,17929.44744021914,-43090.55785520727,-14814.966929938844,-16021.054985690847,-7255.803126978002,-36216.500775360146,-42679.36960192916,9348.231926210367,-31444.008732996866,5151.983626480971,-15256.245835539627,13845.684024675884,-33931.40952239105,-22692.773345593225,-33908.22801913447,-24663.118697128473,-5314.08742811433,-20255.444989375726,-18602.70542522107,36800.9701713661,-48834.8747824988,-48459.74688703865,-51759.19390518312,-20426.03855285701,6461.5186630683465,-29956.576956344015,6033.670889171986,-22940.03350083458,-31385.81081163625,-48217.86996780549,-26643.96562066328,-43060.205330548764,14938.624861182263,-13248.225931072036,-63379.10138247384,-5695.402845042059,-4057.7408165068914,-65571.07849960343,-31766.503676921126,15620.438562106232,-20500.316572683678,-57673.1793168537,-27866.402761358866,16000.294620911332,-21566.092892465054,-48098.916744747024,-5811.732941405486,-24280.470358080267,-49596.41879234559,-18297.284807059277
TGO,ssp126,ukesm1-0-ll,-66485.46277209539,-57553.66957975738,-126883.41326599769,-47661.298704183704,-83571.46417820065,-38189.5505897679,-90062.02941206323,-133065.92110593893,-93836.45458013198,-74225.74263824985,-68869.23952980508,-49706.47117898927,-35613.372994358,-64600.880606898405,-105555.592962097,-42070.085704139725,-8300.6598465539,-63254.10985634846,-18641.001312250315,-3449.5417474808514,-57842.5542027961,-20901.780194882267,-38529.623308243106,-61446.532847028495,-79168.5161738122,-57398.66032999215,-50878.07812190988,-87439.18720129433,-88407.02626370854,-63088.54748311412,-165989.23850446986,-18528.353529654458,-47636.29515631599,-77883.79169857406,-44912.085234594335,-76063.53686314095,-28526.80883495866,-34148.81681122959,-44523.98265097327,-110742.46196978478,-3805.1061935345406,24912.9803022897,-75079.97800692401,-10440.473195161847,-17143.679199201666,-37653.79409755964,-100393.37729526736,-53670.146486996084,-24299.898396002125,-16968.552761295792,-35016.72438493461
THA,ssp126,ukesm1-0-ll,-806924.378024913,-1399617.6131177999,-1092893.3627815526,-530341.5460551024,-635410.7958838114,-496541.90716813155,-585181.7822613835,-1217739.1174655752,-694324.8804006482,56860.072212479405,-605366.7851811926,-612344.8280523781,-1001519.9335160299,-298079.5504210359,-746515.9531701036,-760068.5600358373,-1098878.0710490833,-1209796.703412423,-657745.2864892503,-682641.8291190928,-500907.55849210994,-910687.8592171079,-926562.369051604,-856022.8473649372,-817220.0253636385,-620081.2890750546,-677261.6113285972,-932335.5956024332,-586794.1298577342,-907887.3401997861,-1211952.0783427537,-999839.0948093769,-672821.1917036924,-525854.4300824394,-867682.6887850128,-934500.3587569328,-1307993.6567579166,-774327.9519191665,-747645.630905419,-742232.3445485695,-885551.8071677169,-740920.1570211595,-875992.3982830633,-1261299.6716892242,-1260029.6120597029,-342471.2652179979,-1008218.7616463819,-1108661.5345122092,-398505.2378057055,-1175796.8836189802,-1563222.8986634878
TJK,ssp126,ukesm1-0-ll,-36519.2757326779,-28507.803644126674,-7220.5696228986835,-15913.751760987734,-42987.590269626686,-54781.24282542776,-29026.82002134851,-5068.333029926254,-34811.98958783687,-52287.259890655885,-43786.58440909036,-39163.65558213605,-40709.744344694554,-35801.401002190745,-19448.883482459412,-15633.844280969868,-29819.59237974499,-23666.776070127293,-38973.05435349434,-43117.140861008425,-33926.97803044441,-46418.48806875381,-25934.064332603128,-36992.55337699872,-27889.600874519427,-65192.36997391532,-36839.02982237093,-57342.66046863305,-56548.37173505283,-49104.298111339005,-76763.99029728486,-6852.219975091795,-66638.42476570322,-69370.35161177929,-49451.89695032522,-57784.285454334226,-31132.976808877036,-48517.3128962386,-57575.845244171374,-46695.57267649456,-63835.462376762254,-52030.37985917676,-68629.97132880316,-45205.32631512909,-66934.50162548714,-52463.95863181918,-48068.84627803565,-50885.987997916694,-67074.07341745048,-59917.81475776623,-65925.58334725835
TKM,ssp126,ukesm1-0-ll,-1415.5483992328186,-1787.4162171121934,-2554.5968006668763,-1202.606044941925,-3641.302380199989,-2512.492081284405,-2752.0577469781897,-763.9937982676108,-2937.800680013116,-1985.5311023427898,-3792.1472427092294,-3540.579702393755,-2229.424770007327,-2463.9774127871915,-2734.7921818515024,-2211.922088045827,-3349.144104818497,-2779.9590512412087,-3175.851932453374,-4341.085676352235,-3792.8508580311955,-2687.8745289398175,-3138.8199295107097,-3151.0703435071937,-3275.8152421816176,-3704.1563371544366,-3267.9893513227557,-4199.0721845669,-4135.399381493437,-2299.720299263938,-4795.003837521386,-2898.457295119182,-3831.8664759683306,-3879.372598694756,-2496.7902144235213,-3868.4936542507294,-2418.064232208597,-2586.069952600097,-3177.13996457754,-3078.5063110157744,-4892.654886876579,-2789.4258463361607,-2715.2921402723823,-4236.9957977664735,-3256.187081991948,-3302.70781366453,-2842.4110681755246,-4410.259997354886,-4628.1737343431205,-3715.506034654501,-4049.990630587557
TUR,ssp126,ukesm1-0-ll,-861543.6121178995,-499099.41710333864,-559696.2398689359,-460331.1345624311,-903094.0608029631,-1291853.185226795,-979986.167181296,-1273210.5176845954,-527878.4258990162,-199519.62272727184,-707616.8242406056,-1052360.4563913546,-1360086.528799605,-1523433.0380381285,-1277360.9929248884,-1037401.4484104388,-809050.0186349057,-759338.5246806545,-1338266.1460001522,-1204318.2857516208,-1173577.5487496583,-1456821.3013397665,-799506.8578629592,-553930.4580975283,-1060483.1091038457,-1578061.7363691577,-574159.2641287586,-675673.7016516647,-1554126.3236002936,-1448333.4106904226,-1188778.1995961643,-1001094.4457490137,-1412840.084480624,-1408104.0783190578,-1723905.48597098,-1197907.0267261998,-1463418.8751530764,-1368245.5459694266,-1421468.4628014169,-1908243.76360975,-1428322.7838647459,-1684998.3863351315,-1402419.8416572332,-1466004.4153609711,-1528009.91063553,-1712398.8645609252,-1651324.9443068274,-1499206.6594787156,-1611815.6207011542,-1765910.4138914896,-893937.8400034703
TWN,ssp126,ukesm1-0-ll,-13479.047089392923,-22257.88623859319,-28830.840675161107,-16125.6831491605,-20456.953956649053,-24691.267537415195,-14183.81398394604,-6329.279117507166,-17798.0568087353,-13942.502538849943,-38113.632549633774,-19478.08729039724,-12244.809884403252,-19415.093666913664,-17677.66853795843,-24298.80906662655,-34189.615475766506,-20408.775786400867,-27929.14136354356,-11936.616985099497,-41605.623200437585,-29856.606201699964,-25484.283082492817,-31369.483478233557,-11731.77329075574,-28057.061114385408,-27571.101821024666,-25176.89002764844,-27799.644627018366,-28744.989756801155,-27053.404683431527,-29830.288871661705,-12244.859488069207,-30155.241849464386,-29831.292203076795,-50982.858102341714,-22264.92210842734,-17224.268525509935,-34333.24645747681,-34730.94591165521,-23103.049923487917,-29084.00947806909,-33544.488251149385,-26311.050646979107,-26868.56814613115,-26742.72772817914,-16635.731121939796,-34034.6556946217,-46271.651406669225,-34522.821932237275,-43310.66211092227
TZA,ssp126,ukesm1-0-ll,-184968.32354185623,264369.7093055157,-104636.8439227139,-164282.3042659931,-400371.8092949734,-280601.04223452293,229350.34610465277,-658269.3561134894,-701942.3187111118,226173.92926178753,-446130.27572692203,-256831.347438792,-72568.8237810657,-541494.3337868296,-470920.32471188507,-622981.4128467644,-748550.2842544775,-421847.21341252164,-634844.3904039776,-657184.5826459768,-547582.6128040166,-62450.88072943093,-471624.294579875,-328736.2632071143,-477998.66974932083,-189102.6305818023,-546532.1093697936,-188393.26564527093,-387053.7989017677,-246795.43120991482,-626119.44221492,-664259.5973525188,-471420.9907054446,-874945.1263295118,-787837.672320027,-770093.5431193605,-699758.476888416,-478522.88511633466,-688507.1845395595,-470661.0767867017,-615300.1779030043,-609480.532370161,-771052.1081072133,-961605.3603014844,-245206.41446991713,-601079.0741098465,-799928.7066568244,-230474.2377377126,-715097.4185650739,-671900.2040522487,-361457.6271907357
UGA,ssp126,ukesm1-0-ll,-169595.1547137988,-73010.67884944164,-149745.58156703136,-69915.13012178875,-240223.88362821334,-193044.05989480196,-15494.519781203215,-315538.7242412255,-130748.03498826515,-145095.93235652774,-289163.50247324567,-295322.6999731034,-250051.8355316004,-386691.2853106946,-344719.80136690324,-342773.4886022168,-377165.503374952,-287192.8012836842,-345263.71575619356,-61525.25572657709,-118705.93264483381,-199483.16538672603,-190585.59102642213,-337719.31506834435,-358008.72031134926,-416207.9735809879,-399055.3815980403,-255975.71462137048,-123894.29667898685,-275473.6674700078,-340930.63053488015,-338115.2542055431,-253518.0016336682,-303507.991205956,-414993.1321417646,-450825.92743920797,-440531.1326766203,-214947.2656322551,-515396.417341231,-187197.90920699373,-180023.5073055362,-317551.97464997927,-568619.2010671603,-452503.1386438142,-252344.06273995375,-161717.876701812,-548056.8625798825,-262089.71670167788,-231974.01767408714,-574456.4109015507,-419072.44759288005
UKR,ssp126,ukesm1-0-ll,-4623870.45421868,-2148586.3981762095,-845580.9461653751,-3415307.5900719613,733893.4846413714,-3214502.277415476,-3513809.2224799986,-2749563.0538381855,-777602.1415419806,466961.9105584442,378594.2960800597,-1809875.5349417902,-2423180.8287036945,-3100960.2950016246,-3868024.361417834,-2209184.3799632476,-1775451.5852568299,-1637451.1482811754,-1995378.193940252,-3762407.292583991,-3615304.321447325,-2893428.8454105724,-2414227.4630898912,-3222577.2286781752,-3904610.6233779136,-3173383.466352657,-1329286.1381747837,-225869.79053924774,-3910453.1961338236,-5946859.968986363,-2699590.8690206157,-5213783.645942432,-2346053.782232615,-3309905.236374473,-2713760.0120888017,-3692326.11745932,-4360285.273793595,-5496170.422501719,-5022093.641872695,-5348017.64557459,-2491965.1540456186,-4134293.006658309,-4355204.425953083,-4890818.212136102,-1545099.8453407153,-4577832.331058482,-4027587.267690673,-3921250.2140721725,-3047487.794892143,-4982778.871375014,-2760614.6788382344
URY,ssp126,ukesm1-0-ll,41505.62580796819,15706.268177860373,-9449.105041222123,-28485.051175383796,-17262.377652384475,-16057.085047000104,-13164.327626985298,-12416.774765217524,6722.164931923711,-22452.446627267615,-40601.886658803756,-18504.979277124487,4060.5557897647777,-23266.073627713886,-10479.0847709683,-8237.589358088217,-21021.297015069467,-10051.023212830974,-36433.475025748725,-52581.58652002663,-23247.434370356783,-17435.639936354466,-12056.298949634696,-13155.087247940337,-7897.048957486752,2301.949380140176,-10081.63971191114,-18425.40495049877,-15364.604399766862,-25554.42076759628,-10543.729591942705,-29735.638081738496,-7041.320374555751,-13604.895090020327,-19331.678655758686,-22345.91899634107,-15615.524071834783,-32017.72326346403,-52341.3575053885,-29537.035962750208,-25607.99573903541,-29672.482328463677,-23507.71721316175,-12978.374004535535,-22098.215359229696,-44716.01406763982,-17233.234841600337,-14875.291811983068,-6655.18101213224,-18937.358438378702,-16479.850543800392
USA,ssp126,ukesm1-0-ll,-58225479.065278076,-58716418.26526738,-11993099.079466715,-51114464.50315013,-54241767.51820393,-49668970.75222987,-50776456.605434895,-34324178.36788218,-86306433.34666795,-46404124.16453432,-81657127.25067842,-113818936.12980586,-51515421.38009951,-85101636.75434509,-55883635.05537037,-81004704.55641009,-76138657.60638525,-85245119.18809612,-67272405.2826341,-78173548.64609793,-114086871.89926963,-85980319.68164736,-25021197.009933304,-67734722.00284418,-95269758.11585663,-88695325.49364552,-44252384.79031548,-88199160.12251246,-62621184.172239974,-83401429.74256252,-94753857.81154685,-46967924.770746104,-111506259.44002213,-98829953.32914603,-125913248.82133488,-83027199.5254474,-92146630.0797905,-88268745.06810796,-69603308.31194097,-85499858.88665524,-70200584.74933648,-69806817.28991184,-113551300.1500141,-64050792.43916893,-104170430.06128727,-78127576.68735108,-77313327.15568206,-92068602.5233388,-100304011.32273434,-75457400.69041617,-84215444.65472871
UZB,ssp126,ukesm1-0-ll,-120170.95666502789,-81178.9417166438,-49482.73794427088,-68918.74501801796,-149923.8868416461,-180108.75105262458,-112887.93873907079,-39525.94612931616,-117788.88650680063,-170209.13891266673,-181542.1142828266,-164909.65865098627,-149114.0391052466,-148189.26093650956,-85985.44615770037,-74303.50954697262,-110491.98164983635,-98254.41113775264,-138460.06200602633,-176456.27124116095,-151893.82883086093,-161160.22379492645,-111865.5382044288,-152157.10417257805,-124813.89751310032,-221288.16448967907,-146205.16920523532,-201396.5837940454,-204822.77615883294,-186458.84858840366,-269185.04633499315,-64918.62956791691,-253042.61616575043,-253458.63745165433,-178772.8713945275,-199586.6677258273,-135935.82926174978,-175192.70613771147,-220570.28641272162,-180499.59683891828,-239430.10091759448,-201091.86402080394,-257258.2075745977,-173007.58700282406,-259627.47470815896,-194357.14438450348,-195544.80558403803,-190117.33316226513,-251923.50412929608,-242052.26754481497,-256202.80701056783
VEN,ssp126,ukesm1-0-ll,-113871.48660077479,-252995.3180761086,-80331.1629984204,-212366.33749786206,-144076.3016461375,-112284.15599324329,-151802.47757711433,-264910.9725744738,-146589.97902549745,11217.377784350263,-99309.4087758561,-235632.56101847775,-185486.24502626833,-33349.437687640166,-93714.9611764065,-157680.29622803943,-148851.78950964825,-213518.97651186655,-109934.59202995093,-81655.59250969713,-230380.1898598015,-136231.0395516575,-209779.19477957767,-228119.95906137928,-140937.10159561678,-121094.37433847925,-125014.44645566588,-182458.74753621183,-186869.96085744887,-214963.6663398217,-224305.72012843288,-162074.73742119048,-179856.2387293578,-241833.7214983567,-124361.861274249,-174906.78740274796,-142733.06537321964,-139789.3287988366,-225034.1192437115,-69172.93775696261,-75362.4308532842,-85438.00797768758,-177964.531184453,-258414.55589204628,-175210.36985202404,-101498.95611300392,-285523.12745883985,-151149.8900838941,-228563.60707435326,-121593.15505257987,-174518.61861907973
YEM,ssp126,ukesm1-0-ll,-1098.37527311234,-6350.789708867028,-1553.94043799966,-1491.5546912968719,-1401.4211383839083,-1093.0997019805973,-1546.948119008919,-1302.5784587742737,-3146.813217571929,58.57616013644488,951.1621138243916,-840.5837191777395,-1367.9645789880567,-1778.0958973386378,-3750.806150857642,-1130.369878014237,-2157.1060309573395,-3160.886456141956,-3601.1814609825965,-3332.958424080325,-1347.9729782591594,-2418.647660980559,-1727.696891321097,-2885.22645690526,-4059.4617151205753,-2021.5962910773148,-3086.7612931426206,-2898.5543376415962,-2969.954151126213,-1631.6519345142704,-2893.435239316634,-2846.461176788626,-4725.188324723832,-4921.706283533536,-2578.934560803294,-1051.302050804496,-4497.9803138596935,-1415.8162373828218,-2667.3936484453448,-3853.311786208254,-4290.59858263455,-3167.719609769924,-1803.6824871311883,-4251.236479204159,-3710.4001845129446,-2652.09288933296,-2487.978543684268,-6360.918548163962,-4566.840016698573,12.16110179195405,-5704.540690199348
ZAF,ssp126,ukesm1-0-ll,-317277.21627227444,-544794.8532221644,-2603090.284361073,-1377867.4701131883,77797.24590434982,491025.7723528726,-19150.780554219542,-1573455.8354506379,-3080343.8280557645,-835957.6314422977,-613882.976445689,-77104.70625434414,-2395412.347721836,-1950996.4051013992,-1614292.475337902,-2834070.352439582,-1328698.2958404727,-2075432.0462769675,-1302923.5130830146,-628703.2909732742,-2355578.2434834456,-1488710.9267878768,-1680714.274693273,-2655285.0146252983,-2707215.942538375,-4248586.486867664,-2406740.09808956,-2071144.4002303716,-1681207.1257713574,-1810492.3924964324,-1039575.1657983861,-3793819.5482095825,-3143332.3129430055,-3746270.141597535,-2803234.324581061,-2886781.5311133293,-3384442.9584608376,-2696816.290930067,-3238599.2767280247,-3964662.5769193196,-3128827.343003111,-2204183.0027117077,-1022977.3759996083,-996985.1744745587,-2821251.3576095696,-1136559.0181874235,-2172324.2922150576,-3153900.6454835315,-1444607.0479155066,-2115573.436537345,-3870868.580485197
ZMB,ssp126,ukesm1-0-ll,-33567.72344195323,-97128.46908665595,-470846.2064777022,-159329.1295630301,195.77046475913536,89046.89934007709,-180136.622479221,-534182.54705894,-194584.74846599455,-121124.70367868576,-212643.98946635355,-348146.11228140653,-402497.1353826898,-230505.17891800494,-518132.78393170086,-398329.9228989646,-287492.160276122,-411955.3597991613,-445008.6471600064,-443773.43317752174,-561623.4182481566,-568970.6869394262,-343980.94145384873,-400377.58735988504,-443005.92090470315,-305764.52095284296,-332432.3937847434,-526911.3304426527,-492601.98215952044,-472848.7965658485,-510894.2156579688,-595984.2686686731,-514002.1436361122,-479490.45033269405,-368036.8040490664,-313078.6339387389,-521822.3383214135,-576023.3605562843,-266719.4719261104,-398733.48292355286,-396662.40969335,-435688.61828897183,-507182.4805559332,-406198.3267555775,-468080.5947713032,-335102.0158008311,-386618.39538023825,-541607.1375680518,-652442.3743155205,-446195.16299122846,-571997.0008326602
ZWE,ssp126,ukesm1-0-ll,9869.48614190695,-124089.06130590908,-331797.1129054141,-115616.26653662916,58482.41942654889,-17190.93544425711,-42244.61489426533,-159637.3497307171,-150248.04487673464,-149405.13581434533,-203079.85376965805,-316217.6444737268,-161131.15666276618,-71634.81893335572,-229969.55496912185,-308248.27633780474,-230766.8419765004,-251226.50745255363,-296073.4557145693,-185050.31573678993,-415789.8576513997,-276465.79540560744,-97510.82615547828,-144101.55861065694,-303311.1673784386,-271745.40044419834,-231866.6694326928,-297970.0107262403,-148429.34770263743,-277326.50976759545,-98449.85444182223,-499002.8281659718,-326651.78611605277,-372350.30854182615,-254106.50263446907,-116615.19691166548,-278991.1734419527,-202322.0250252395,-9826.259288622256,-141906.19117184673,-206759.3907720848,-266870.46747596713,-189283.23351669934,-79620.94893953275,-146419.49297078437,-32059.41387959633,-241758.46306964074,-339928.6239041726,-384852.79710691504,-320439.4432063134,-190179.31901622616
AFG,ssp245,gfdl-esm4,-28448.293632838304,-17738.02434407796,-29125.764582811957,-30328.792821000883,-34097.020494400844,-16459.343403744482,-37664.420263913176,-31249.492402019456,-27716.557759204497,-45757.483358066,-343.67833640061224,-53100.714536210646,7247.758939031797,-35143.23901018087,-21293.089598610582,-15313.2464658837,-38162.575308287676,-25803.5767511206,-31201.6596013646,-22954.960705829784,-26934.34729875059,-44804.061487143925,-29152.837303075743,-9479.275742994072,-34184.33814007508,-34225.49194161415,-10543.871254211252,-49793.58622407621,-32659.41809629459,-21653.979857535072,-60949.77426707079,-43272.35948027711,-43567.19053420418,-17358.54183563688,-30110.96683307897,-51166.6641201632,-37233.23432069871,-71492.29621052096,-10467.68037752706,-69063.72825228787,-37118.96658842787,-27320.009946605373,-44941.90045082586,-33149.91095427614,-65703.23307852767,-46691.27782362533,-66247.28531052769,-26838.492274329947,-21829.87626697815,-41730.28625648642,-67363.07197863304
AGO,ssp245,gfdl-esm4,-263317.3526773507,-198717.20977929005,-89500.81177780613,-194856.61288347244,-240014.78915129113,-213195.3412044632,-187164.20973813868,-224736.3764773653,-146450.1763318101,-172403.85257585437,-156519.42685436943,-96111.75994839238,-184845.9956890439,-244575.65969590508,-187152.42417480506,-176627.91441429517,-271997.68167631706,-215914.87647363212,-165213.42971995706,-194571.20201024227,-286729.5291129032,-353402.63748732576,-278449.80080526666,-288298.2529802154,-254531.00276352343,-339626.4955638323,-298601.5486213728,-334410.68434350373,-198862.56357109186,-385346.07259728503,-288861.67486830114,-178829.91175159515,-192505.24866370615,-285382.38783097314,-350263.73313367896,-329487.10350768623,-312836.60429450235,-338079.79113340174,-299921.5287450379,-309216.6248358453,-398672.52588653093,-289137.6629423489,-208330.8462012309,-314166.674420063,-405087.95274537674,-281267.30197988363,-240786.0148325884,-293939.83290219423,-357143.1014096879,-390701.0762267009,-397682.8613267653
ALB,ssp245,gfdl-esm4,-40491.18047621247,-61771.08692393741,1517.180238300566,-3701.0164721175006,10979.027798198229,-27193.063392513344,-13625.180088429206,18796.7287161136,-43673.86601524219,-15535.734350428982,-53671.17119362871,-32105.103541339897,-29335.1394548094,32896.87901695425,-57676.095278107554,-13720.487139340443,-31008.784547685398,-20095.19799662846,-4807.500961228433,-63804.55321095173,-7661.503115950409,-6029.3576295422545,-25371.673144004086,-2934.757765423791,-39586.607220617865,-69510.73483548439,-53913.821725248934,-21218.592384273183,5757.611788236409,-15526.947334764907,-10754.184698270907,-36262.388931059,-16581.152309547168,-44380.81066372222,-48432.5898152972,-50397.274097576636,-35075.398214470064,-45872.62048519673,-62607.56752604589,-66454.39678011781,-20469.71782280693,-59524.22997693066,-34448.108109786335,-36430.3889683758,-43194.63876867358,-78260.63813870575,-17282.57482212442,-94031.36669073478,-86850.01429816122,-80519.47571143613,-71380.61205920376
ARG,ssp245,gfdl-esm4,-8580981.729611961,-7419123.168590324,-6616534.255585249,-1887810.0494873342,516604.69983844773,-1286782.372966889,-4269179.195001812,-5726781.353622892,-2511384.390081873,-1653272.861722227,-3816323.8078417964,-1563857.7606144876,-2666132.6742195846,-3390530.9161269283,-1696146.1394477026,-1948447.085433891,-2628905.116077144,-2716293.088094126,-1465802.8075291868,-1997045.6006702986,2118177.1498293984,4319854.376663709,-4901446.996531107,-4088888.1181334932,-3400789.1575508933,-10177456.863734672,-423628.2368872701,-1812892.7660203245,-2643256.276352667,-3547681.042253184,-4874145.194667864,-3461548.6575530134,-1446450.1363165611,1885538.7693168852,-4972708.231720565,-3426759.7449869066,631583.9550648016,900201.334305264,-11315984.489751685,-8157505.6557894,-3913991.3471202385,-6019963.029496176,-8090483.280866336,-4856009.1461669095,145679.38484658013,-6030535.473567933,-4423037.178997789,-3327493.150830035,-2247785.1690590275,-114575.44426872632,-12242701.50789398
ARM,ssp245,gfdl-esm4,-516.9495508111339,-518.0121151895087,-445.8349444909985,-406.71831038190646,-462.6788231652525,-342.7180214063181,-52.07772384767457,-750.747203477575,-488.22987491570524,-417.382570127753,-605.935801938858,-772.506079796114,-88.68528084957619,-368.9811468876004,292.77358208026556,-518.6885293275805,-303.02399255422665,-142.08145348915477,-310.887996397466,-347.1954271252645,-755.9154305618238,-338.57840296371177,-567.5609389877558,-672.4861210770257,-693.2063366003505,-215.77968966619392,-487.5903235534612,-501.3560686563749,-450.6621431479068,-788.0107741735166,-607.6842417067393,-382.38647583859967,-720.4441752790344,-628.7487418119476,-171.86009226466138,-385.5123838976124,-426.864774097511,-592.8373989632072,-912.1273989274027,-733.9942956067476,-511.8365402187095,-687.0117624300455,-574.3186068388517,-677.1084791327862,-253.86591540400713,-701.0815439552728,41.650236737343356,-382.8417711500581,-286.19764930310976,-866.8684314921494,-259.7443043949191
