country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GRC,ssp126,gfdl-esm4,-0.013615500458785993,-0.02614127544472964,-0.015469591459540064,-0.01648288567569273,-0.0017014148771183947,-0.008464238432526845,-0.0011458426524544579,-0.004630756716792491,-0.008080468330842938,-0.006492512847039421,-0.008779753324302142,-0.013740347245860048,-0.0002923809999800544,-0.011485098149725806,-0.0068531923674673215,-0.005290067129693417,-0.0016303564731459854
HND,ssp126,gfdl-esm4,-0.1767274273557934,-0.03215268552706819,-0.05454440752211606,-0.0196934592482632,-0.011566139482651158,-0.012589525762887676,-0.01719185359044057,-0.02003716395552144,-0.011413502731094774,-0.003200825728491834,-0.0017916844089457171,-0.003636757454397383,-0.00325747018674591,-0.003014136012785515,-0.007728934277073766,-0.003292753912457623,-0.01057915098283025
HRV,ssp126,gfdl-esm4,-0.021940221800774967,-0.41074315232313663,-0.361296902365209,-0.28568574036617334,-0.16232407369777038,-0.0035593339437256367,0.04445081672544693,-0.08805183963567872,-0.007545709760463349,0.004041732122465737,-0.31690390555490594,-0.09653032049555545,0.02524973333433202,-0.28207421833361995,-0.08066214602396474,-0.022227295181401117,0.048604725576120424
HUN,ssp126,gfdl-esm4,-0.048344954996142636,-0.04259550958583408,-0.03504476309702888,-0.02086645418816411,-0.02764623447930214,-0.0002791267217202801,0.0017801646126378479,-0.011166570153940602,-0.004824011909963871,0.0008588446396277436,-0.0314848587689772,-0.008323523562643074,0.0009948070871402606,-0.01785716557333153,-0.0058487735111068685,-0.0004100432690791992,0.006270913364176432
IDN,ssp126,gfdl-esm4,-0.021068426779244028,-0.03187948889828522,-0.0352013044774989,0.002690173910180148,-0.004328243084148024,-0.012176394747247668,-0.011054327056163627,-0.017761218155367332,-0.010587436410450759,-0.01057130343223953,-0.006987623059196251,-0.004515765571788978,-0.006888260668814076,-0.0028322134767086223,-0.0034601866653118847,-0.00546252016306646,-0.004798750897116238
IND,ssp126,gfdl-esm4,-0.025567791263089945,-0.01711442768192969,-0.014401323133705684,-0.002705543126513008,-0.004999222133503889,-0.007635349529223743,-0.0011251822529137973,-0.003898912384268958,-0.003972322243330171,-0.0031599523393429476,-0.0003463531250995729,-0.0007056570227610151,-0.0014646353360827607,-0.0011153230434632812,-0.002289184775517234,-0.000789149378683328,-0.0007656890537795051
IRN,ssp126,gfdl-esm4,-0.001045900657521714,-0.00025993310871011253,-5.827800046421659e-05,-0.0002454040591273282,-0.00014356950962446626,-7.710758352326426e-05,-0.00019563069394809392,-0.00013454416439247552,-6.0475400715603074e-05,-0.0001750262658412815,-0.0001303030967015907,-0.00010758799450679056,-6.654195108287916e-05,-6.385758076114925e-05,-6.366128314449861e-05,-5.88881822260462e-05,-7.339241625774693e-05
IRQ,ssp126,gfdl-esm4,-0.030566767256512438,-0.051671388546779676,-0.037374529328061394,-0.02852028918819232,-0.02668858819967896,-0.021946240655521414,-0.017792787598606623,-0.019629432708176898,-0.013766786395135334,-0.016214373924813254,-0.014256515496013334,-0.011081102906643795,-0.00846600447485627,-0.007963171719268358,-0.006568385600869032,-0.00491888432038794,-0.005568097548381732
ITA,ssp126,gfdl-esm4,0.0010262323672145714,-0.007058959320417877,-0.0062473332387000206,-0.005906192138676638,-0.001143050752285932,0.00031564031473171417,0.0002332750888430274,0.0001537268516210493,-1.1210340090890113e-05,-0.0012998901478738624,-0.00423306808988612,-0.0028303894864227836,-0.0024493615310444946,-0.0024025041476478403,-0.0013382387841121255,-0.00034587512152889756,0.00034258833823711394
JAM,ssp126,gfdl-esm4,-0.004228798732229792,-0.0028496639546274037,-0.0034966557940679594,-0.0003143103476515504,-0.0012315623309520336,-0.0013040888545559485,-0.002194237010707726,-0.001530886261234758,-0.001046906032831029,-0.00134648483080618,-0.0005542348818231556,-0.0014031246191237327,-0.0008250619364538277,-0.0012459198391326115,-0.00048336527246382096,-0.0012544328777620891,-0.0005642721240631661
KAZ,ssp126,gfdl-esm4,-0.0015250155870102742,-0.0033577071564246256,-0.002101525133370707,-0.001686075870203302,-0.0009540083431081406,-0.0019443095856584412,-0.0023412594949596315,-0.0005897831737806256,-0.0017127999646383652,-0.0017273289550786487,-0.0002270741589251628,-0.001533532940840522,-0.0010407784255666846,-0.001589566355936073,-0.0008999455000284213,-0.001692376991835297,-0.001075281424524291
