country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-1508.3118438114582,-3161.3439833703833,-4422.00732479799,-6836.993394399315,-9020.531744342059,-11113.05357202977,-14295.636316776334,-19383.65520528223,-22975.558745996062,-22725.082178888,-14860.330903308339,-17834.905215979004,-32858.24306543146,-46555.25332474556,-34872.80495025578,-67720.79722825669,-57819.85817309725,-83162.12033639847,-52302.920941306336,-108104.54486265042,-103437.28616694303,-82443.03122101449,-130801.34275963638,-142096.99129266254,-156141.0061740562,-143289.4831886039,-146666.28856031966,-144454.21502864623,-127637.40304908835,-180583.36558145753,Afghanistan
ALB,-430.46806273435243,-421.56334687293014,-523.7589244704596,-1271.9888554600038,-1437.3958802608038,-1669.552547981661,-1312.4529023429686,-2163.5922701892623,-2496.6006466567237,-1928.6670932393647,-2691.593433969671,-2459.2125037603473,-2819.84940996869,-2714.934749137457,-2888.0215209003577,-3225.0671790318615,-3103.1052319254495,-3618.2559956134965,-5224.850316824339,-5563.8821700606,-5268.383950376347,-5579.019602671161,-6086.33912762719,-6332.769130655094,-6381.277442310658,-6611.988136273404,-6945.531208062898,-7278.654684899209,-6662.776120185419,-6762.990638682494,Albania
ARG,-3702.735610838593,-8209.531993097919,-10910.779369276117,-14364.887078650947,-17488.74600403196,-24658.475817585095,-24241.292495269798,-47092.71796472178,-50040.380420184905,-46895.72708486338,-64108.066972017084,-73853.60119007924,-77323.86870944602,-67982.66083787373,-87997.19812119807,-105076.38987144681,-89739.30941218515,-111607.76593990915,-134962.52756592052,-74593.4642804505,-84543.99202002047,-160689.56974760126,-156353.41423865157,-91963.18872833354,-109908.49880636627,-175792.58325905842,-149994.387801584,-255657.60613462527,-269497.9477095884,-296183.24193995254,Argentina
ARM,-80.28144164674566,-160.23785507269852,-234.21628100421768,-474.19068568233996,-415.4501389544039,-502.6314539882948,-773.1336606420889,-811.4179609263768,-1223.977042690518,-1205.0684330546335,-1112.04034843374,-1669.6332055352777,-2155.1828040868036,-1794.8818114311287,-2635.133729032939,-2541.8741159981746,-1562.3431288059594,-2925.437414262915,-2794.1309999493515,-2626.461128834132,-2602.591764738072,-3391.149152182834,-3918.8574231409834,-5333.4166017622465,-6126.603310328113,-6935.5945752751095,-7039.122380496363,-3717.1998147733084,-4137.041918557887,-2600.3027127662417,Armenia
AUS,-5798.164442085248,-11675.470814024313,-11991.239595425093,-22035.496105729897,-30785.94756801348,-20144.014417824255,-43597.267044588945,-72055.8377367251,-66297.42149511505,-83063.50046882125,-106617.7135794887,-105144.11424062276,-126639.02174436972,-57765.80550425534,-162567.76986268756,-148326.99841752523,-184522.811345257,-85686.79075473579,-115558.24318093891,-195375.83185041492,-213020.55526285883,-285251.8200727283,-331406.9742289158,-268949.820813393,-315075.4145923235,-311929.8270459196,-307446.50372133014,-460500.2220722193,-317393.10428317817,-278976.6696008416,Australia
AUT,-794.2849032336836,-1564.1287038004948,-2208.5984591810084,-2232.69584490663,-3439.56250878494,-4291.900743686325,-4804.202613739261,-6031.473581797534,-6789.795503102689,-8041.6190203958,-8297.953149907238,-10528.766824445403,-10972.160887090242,-9972.67556415806,-15700.724152545168,-14449.18936236256,-15046.760816533939,-16276.203285290143,-21142.233034795932,-20419.748277059945,-21765.937284563406,-27260.596609998596,-20783.933164938902,-27650.083920089666,-33043.05447175319,-33358.62840422385,-40020.697475508736,-30612.817451921244,-30502.616161025875,-37275.41838811057,Austria
AZE,-746.2655954314026,-1496.4165678166328,-2190.1255963795156,-2567.8954603731772,-2818.994421727563,-2869.529362457397,-4088.670696930502,-5557.105752693806,-5612.0912136428515,-6672.549253803095,-10093.937989131204,-14472.449141490946,-17968.822338810147,-17526.438554523582,-19922.30560581843,-21045.33890759726,-21801.64637662088,-21028.714482401516,-28507.072500752864,-38880.117335100724,-25236.70706653976,-33724.226707576105,-40465.915929964256,-44017.20329135428,-35592.46810025543,-43744.61545130697,-50429.873540432265,-51974.66445784165,-61248.50343020207,-67985.58662765592,Azerbaijan
BDI,-3.8958908012475946,-7.9044860361048475,-11.659556394123927,-14.964667667608358,-17.03957967886648,-23.024550077368467,-27.412507034690634,-33.91332797116466,-38.60076839740752,-31.370167983135026,-30.028764918464937,-47.12822439622655,-49.381478547325834,-52.7192841807272,-53.24948409953909,-59.97539224087587,-67.06636627263073,-72.17472306414976,-78.65128586799374,-89.31323177106599,-100.52576361888329,-116.13814255368884,-53.01598736777575,-86.15303128622365,-79.8626074116603,-99.62412348235286,-125.46761532394203,-132.84494422103023,-392.6642130242178,-88.33520672474168,Burundi
BEL,-576.63592669737,-1233.6019629864488,-1767.9811367239695,-2489.8100961308483,-3194.9555513305318,-3786.8745350660342,-5543.402253716898,-5740.206271299278,-6944.012651606142,-6499.9842918743225,-7986.963023889618,-7616.885312116698,-9593.068872706297,-10278.256890264252,-13080.822512866629,-13161.359350324574,-13403.628539617446,-13730.275743138354,-17326.91452776374,-19156.81732684271,-19848.543345866055,-19322.526417027093,-22371.138012796808,-23356.95716622071,-27339.214232283473,-29210.38607173415,-21280.819919725054,-27142.95400977718,-27749.72982959513,-33233.151814344186,Belgium
BGD,-443.2168983832104,-1003.6276083066665,-1558.1434076000508,-2262.3610646651487,-2718.234811469376,-3599.1924253578654,-4649.388287604281,-5681.295455250773,-7987.855054779359,-9483.394882849878,-10175.416859054192,-10214.772419753224,-10742.359503772668,-11022.668399996532,-10002.223968955132,-8474.905782586591,-6913.0609190622645,-7478.720575307039,-9209.281755911243,-9919.701860478632,-11262.254570917506,-12949.84821821063,-14115.402680368452,-18892.15141272829,-20749.294501091426,-22641.69447412216,-23782.609496377198,-24249.905045147272,-21282.093885492086,-20581.832322429265,Bangladesh
