country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-4782.875044614071,-8805.75872230895,-11206.820699265152,-16085.165653846287,-22564.765890548475,-29449.231866954226,-38652.18829050526,-51247.173429064394,-65248.6343373264,-64439.3935865494,-41126.67733140488,-49057.20154671098,-91389.55624607559,-131692.6259589598,-97588.92339271642,-189839.64961345133,-161472.05196235512,-230307.80365650365,-143257.75407241896,-293106.9070279865,-280632.86718858813,-220949.80052238592,-348794.30248032324,-379696.30992757797,-414421.49328212993,-378651.201733479,-392469.51330823667,-385901.3488912537,-338703.90879978926,-481254.7294107756,Afghanistan
ALB,-1657.161868426911,-1401.6805383228702,-1568.0931751733974,-3506.2903999968876,-4234.107991112888,-5233.544682668438,-4202.847247315309,-6759.21766851281,-8424.889633242761,-6495.639856033795,-8827.59827124518,-8009.894477689044,-9293.021878229547,-9109.735605208178,-9575.838423580695,-10710.491546588528,-10260.640172152329,-11853.072067908884,-16908.64285106578,-17804.34556236565,-16865.99241109576,-17620.218257847937,-19112.84265601681,-19925.69306611209,-19926.827983475192,-20544.040644755474,-21870.377063476666,-22871.772580547626,-20779.92564651242,-21184.75591410427,Albania
ARG,-24120.911039216688,-45268.52962251602,-53281.8610250293,-63653.37543855744,-83799.3935758345,-127034.76188644301,-128006.52762035944,-241654.62924780333,-280658.23429517774,-262428.71306018636,-347966.4333780112,-397679.4704720303,-422029.0333310155,-378791.1385159128,-483645.480625775,-578567.8263763294,-491641.7234905111,-604917.6994537141,-721275.8592738274,-393493.01617433387,-446194.93624410575,-834862.9069792103,-806947.2027038703,-475692.33297880384,-563530.0927339703,-896080.8480822381,-776488.1212457424,-1320263.324189794,-1379630.3974227353,-1523892.310077377,Argentina
ARM,-358.2684827829603,-619.3754552512959,-811.7135267665839,-1505.247716155015,-1419.4980242452573,-1838.545899384963,-2895.4502138481057,-2959.923790801408,-4852.718903964765,-4768.512776269722,-4277.063845528485,-6374.429108731092,-8332.934564955993,-7075.197147058796,-10254.922121437812,-9908.247577225578,-6060.983954179543,-11234.595361662008,-10589.069987006145,-9832.357024915527,-9745.889396249662,-12512.671641752722,-14368.17258118363,-19591.917514764078,-22318.00722059466,-25123.485975228083,-25862.66321895401,-13624.025994140458,-15037.299253962912,-9493.977437736417,Armenia
AUS,-36304.404178217745,-62133.916748325646,-56610.74895597432,-94501.40595836718,-142735.33431620547,-100387.93495768018,-222689.1895163999,-357746.71782345005,-359594.9950431018,-449531.4136601721,-559757.4182949275,-547654.3437982025,-668517.524843938,-311260.3736334337,-864090.7322743449,-789785.943292147,-977560.9144662633,-449100.3110509033,-597204.8986842724,-996653.9075582335,-1087091.236688281,-1433062.9039619297,-1653825.4489304607,-1345021.577098396,-1561822.3314067465,-1537134.2720851994,-1538354.1399833376,-2298403.5546246944,-1570303.7421332023,-1387028.401053466,Australia
AUT,-3606.984361404655,-6114.3809610613625,-7734.001961507248,-7162.255754120375,-11850.773939266985,-15804.01735415127,-18098.049164304142,-22133.191840648113,-27039.88116595766,-31957.66555690134,-32059.887247094313,-40378.418785008005,-42601.59393682699,-39460.96246652061,-61339.737294408886,-56536.95263213957,-58594.14646267328,-62748.05362294742,-80445.54577993481,-76759.86683667134,-81840.49406110746,-101016.40365643369,-76532.95202982909,-102004.50868093038,-120895.2387563322,-121373.26487790275,-147657.24077223823,-112671.71158912842,-111348.58928182862,-136671.23657799038,Austria
AZE,-2606.472891890091,-4560.031827932017,-6038.834164070657,-6541.770161220334,-7665.198231963907,-8293.642736734426,-12070.106139959915,-16019.500069397087,-17445.597210355267,-20707.01072699227,-30529.615915271515,-43486.02998075235,-54622.00690599366,-54228.834622996656,-60938.92773016315,-64483.54734779792,-66526.35401553934,-63595.459774535804,-85203.0321761142,-114952.36676364277,-74654.59721672557,-98465.78104507863,-117506.85418430559,-128078.22995504225,-102814.68820592454,-125761.8689447197,-146894.50296582904,-151103.79436799145,-176786.09429670853,-197088.88410186832,Azerbaijan
BDI,-20.987009704426015,-37.08591947732198,-49.017654363113735,-57.52776801781602,-70.82820637518489,-102.83374988879761,-125.55582093531015,-151.24115508197164,-187.75628909401948,-152.34897375402807,-141.66393540084928,-220.72242566175933,-234.40549193509946,-255.38964096906156,-254.64124432110177,-287.3889625319729,-319.8852932762372,-340.7665944581079,-366.39691431545043,-410.9377182672334,-462.8136558555296,-526.7289571590319,-238.94037041577772,-389.1780938727151,-357.7490710687827,-443.8083939564311,-567.3890576684546,-599.3926345036092,-1756.9630473512768,-397.20925846858927,Burundi
BEL,-3271.1486988146494,-6021.483157650536,-7693.989719818166,-9874.710552839611,-13692.672868965055,-17434.20263687114,-26158.274957951173,-26347.555601344953,-34779.719413064806,-32488.478284148532,-38748.19268925755,-36666.536212961095,-46794.07037419849,-51158.95398610094,-64236.773962912586,-64740.88027081059,-65600.5227651358,-66486.64353802102,-82741.21667213933,-90306.26641806209,-93592.04249259058,-89705.76328949285,-103162.69002976794,-107919.92785134041,-125207.10166287882,-132982.40591026374,-98333.1439867413,-125091.83111474731,-126769.51094743388,-152528.5103896236,Belgium
BGD,-2246.679369568579,-4374.380526451617,-6072.846140417347,-8063.610181398656,-10427.978310124772,-14784.300181121971,-19553.954852845254,-23268.17482750495,-35577.38245961865,-42159.299418629416,-43964.181560255995,-43813.464454336354,-46674.68957596993,-48842.86719862146,-43761.53931376583,-37149.71009856366,-30165.642056234952,-32311.339728333183,-39271.493761355916,-41793.694709683536,-47479.32988220499,-53804.36589026477,-58291.90571481552,-78196.03243085918,-85190.02546827322,-92466.43849981867,-98560.20969427125,-100282.97986955171,-87305.09825047593,-84845.78586730354,Bangladesh
