country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-1475.1506217406088,-3072.9216293664667,-4290.227995462495,-6627.049129711656,-8738.679561712988,-10762.095116213346,-13841.043953557888,-18764.56244142726,-22239.739608779677,-21996.15713016807,-14383.361822535293,-17262.494930488843,-31804.313179697263,-45063.695983931335,-33757.34741580506,-65559.1414575875,-55978.72589613472,-80521.29334090554,-50647.07824274796,-104693.21733315861,-100184.88284815656,-79860.5805003861,-126720.74496743808,-137682.75741226305,-151311.4437735113,-138876.98767985587,-142169.40875340943,-140044.81085913905,-123759.19975005215,-175122.3414676627,Afghanistan
ALB,-376.2505264669108,-359.0335980492402,-442.45259772287716,-1070.0759388260342,-1206.1223200097538,-1398.5569691617495,-1098.1080208789635,-1808.6985394400583,-2085.765663999496,-1610.5246881107066,-2246.794434149241,-2052.2666367854727,-2352.773940097578,-2264.92105594151,-2409.1009106728457,-2690.1323110369635,-2588.387059038101,-3018.177433761966,-4358.5805221279425,-4641.791507537332,-4395.745708352985,-4655.533997108708,-5079.64484318725,-5286.19792808777,-5327.639801302316,-5521.298049604454,-5800.925123333932,-6080.358200414323,-5567.034944183023,-5651.999894369596,Albania
ARG,-3526.799401254948,-7639.41717775571,-10079.045262737402,-13220.23456653254,-16057.702655826412,-22605.7748410653,-22198.821689879467,-43090.44786020239,-45760.04895183631,-42864.52313133133,-58576.081612083915,-67461.73297036273,-70616.55433050315,-62075.072929897404,-80340.04312523761,-95924.29084229551,-81918.39846947594,-101878.16791265477,-123196.62039337512,-68091.7616514626,-77177.96658093011,-146697.44074838905,-142749.18614328981,-83968.72409127813,-100363.66332089162,-160543.0009207183,-136997.62302205103,-233532.29027211142,-246205.2342148423,-270619.42185048526,Argentina
ARM,-58.36454283628496,-117.62136730173884,-172.49164901884797,-349.8832872051991,-306.9545900162088,-371.7575422110174,-572.3358357545013,-601.1430882001941,-907.4334097208473,-894.0131580796535,-825.5320560182731,-1240.2463603989345,-1601.9020453611945,-1334.940870875394,-1961.1487608505493,-1893.0068851145138,-1164.3033204570693,-2181.595809941193,-2085.1046568427655,-1961.3220400849823,-1944.875004148759,-2535.969793288722,-2932.763055278152,-3994.3432570084046,-4591.758557750338,-5201.889088982218,-5283.2586318468675,-2791.9398970113134,-3109.5087321782644,-1955.8769433108955,Armenia
AUS,-5097.857616547553,-10101.336019591483,-10322.875608315173,-18922.16165980193,-26396.15831965379,-17254.888531365923,-37319.756473035115,-61653.04392266199,-56708.531798766904,-71034.88610771384,-91166.014197828,-89899.3738559782,-108274.98559250291,-49389.821941461385,-139002.63089742674,-126836.84085331587,-157806.1995156085,-73290.41847877463,-98856.01118120838,-167166.4041545524,-182299.30616528232,-244165.38019636285,-283737.79511458025,-230320.07718503103,-269887.56853620027,-267261.19075523247,-263486.04623504693,-394756.75504154095,-272152.7601881439,-239277.61641186566,Australia
AUT,-657.5238940960724,-1285.4000844736363,-1811.213139572839,-1829.2503013232738,-2816.7050556750737,-3513.9447301541713,-3933.1483136238994,-4938.106221002902,-5559.585705832241,-6585.690074363047,-6797.043233594305,-8626.469990886646,-8992.189409886734,-8175.599207773551,-12875.890967351806,-11854.01699222082,-12349.204069170535,-13363.85096754491,-17366.833560560328,-16780.9385050096,-17895.80351079594,-22424.55647586344,-17105.69138573676,-22768.705500833606,-27223.981829307577,-27498.598631034674,-33007.37504512202,-25261.3059968802,-25183.772853869046,-30792.27239568013,Austria
AZE,-621.2313440441728,-1237.1706043967226,-1806.9470875559316,-2116.5029163967347,-2322.1344734235768,-2362.9723862109295,-3366.2370250806057,-4574.73720105381,-4619.811282265197,-5492.792358260731,-8309.586647811588,-11914.90593749279,-14794.746868897393,-14432.169472478137,-16407.305239534893,-17334.948821204904,-17961.04489005946,-17327.53145794253,-23494.38030888568,-32050.15001967188,-20808.136129423743,-27812.806979021767,-33381.065918880966,-36319.880343545534,-29375.974312874667,-36113.72888194014,-41643.41320609224,-42930.15359493806,-50603.612064653404,-56185.04931674561,Azerbaijan
BDI,-3.551864791853301,-7.367721780338069,-10.94449329248388,-14.098671528425697,-16.09144096264719,-21.77885386058611,-25.961117429634445,-32.1479631374894,-36.619269379474076,-29.778830303183923,-28.521182556736534,-44.78371680222095,-46.94467954406793,-50.137708095131735,-50.660846486030756,-57.07994649772168,-63.8495376163157,-68.73404600237201,-74.92379811884844,-85.10391825986575,-95.81402096303134,-110.72367654835325,-50.557406011869965,-82.17832936671468,-76.19640943916907,-95.07282162061503,-119.76173192458269,-126.83063733974964,-374.96677519802756,-84.37176320321849,Burundi
BEL,-443.26506968285605,-951.2043334782009,-1364.8924290959737,-1923.6613056108283,-2470.036295071529,-2929.2659183171786,-4290.193906238659,-4444.647134471469,-5379.273818816708,-5037.636767377443,-6192.969736561192,-5908.788428720783,-7445.284267744158,-7981.0084763986315,-10162.43854411926,-10230.54559397341,-10424.610884145957,-10684.65940244206,-13491.248440806927,-14924.681153614058,-15472.912756365993,-15072.103495322728,-17461.173893459993,-18242.3154413499,-21366.161959424826,-22843.06129381769,-16652.215831978014,-21252.43931196909,-21741.187241049247,-26053.909386822867,Belgium
BGD,-286.0840856370028,-642.6728292305853,-995.2853502599512,-1443.3016561504164,-1732.7994091267683,-2293.239841075235,-2961.3501391080513,-3617.7311132392347,-5085.617585978626,-6037.025875127143,-6476.982831299244,-6501.642694584717,-6837.197092297682,-7015.4718677501105,-6365.985833996903,-5393.982444808229,-4400.036790790225,-4760.246365059561,-5862.035723354322,-6314.593123867014,-7169.686735235099,-8244.621845619,-8987.397147168811,-12029.818943128812,-13213.551351536447,-14419.996507374055,-15148.008949363324,-15447.108100734746,-13557.9590819986,-13113.190326088523,Bangladesh
BGR,-3633.3938059811226,-6143.431216643946,-6866.962811688736,-9481.931633012002,-12278.951242094026,-13509.1577964386,-8322.429389359371,-18991.185777108716,-19297.977848610622,-17860.796449119956,-20911.92821660572,-33852.656401856824,-37501.83608470202,-19939.668621216573,-43000.11760755449,-41090.287884815974,-42262.31785317568,-33019.67446590364,-68810.44942764041,-63270.64620924091,-69676.98228016417,-80923.21276033872,-86105.00713375304,-112970.04531779911,-116109.75024586404,-114821.04744492784,-136298.20724019833,-154769.13707162003,-157373.01618949286,-174697.36934052425,Bulgaria
BIH,-191.0191460510886,-381.1055921941533,-557.0506819715209,-710.8066455562038,-841.8742285478343,-772.4797649468228,-629.8767342203159,-1257.192505262304,-1692.0460095436738,-1435.6741001929302,-2083.5370252268044,-1747.7813892600982,-2043.8268611361,-1320.3110934506385,-2859.933294656483,-2424.2924986663115,-2460.2564929972837,-2937.3846916052134,-2956.908281550726,-3370.2780898423207,-2049.920697055393,-3159.423740385262,-3608.6651233037755,-4515.320576239156,-3074.9430079914932,-4054.4023472102567,-6134.001467006946,-6136.436062540625,-6505.511169746544,-6093.876832767563,Bosnia and Herzegovina
BLR,-165.7912464496373,-329.5077215790295,-481.02973061944044,-677.7260181114431,-550.161119802799,-1260.5799900872996,-2025.6065041340269,-2888.2932225772574,-3468.994275162787,-3515.3992845232356,-5311.384349941054,-5267.5990825424005,-6770.3736043345425,-5795.29837461716,-8910.98721476258,-10167.865370346548,-10086.717311199092,-14142.80691446221,-22284.515531356752,-23104.003028027608,-21725.488014355207,-28425.52523909741,-36264.074657043,-31698.308718253837,-46714.746207443604,-48829.42592012865,-41458.81772497801,-48701.15057225173,-35340.432827342556,-47046.629439895994,Belarus
