country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070
ARM,ssp126,mpi-esm1-2-hr,-0.012724724283605854,-0.01640659043763978,-0.048244203658504306,0.029770398221408,-0.00913157578448152,-0.006822072479473586,-0.011049125768286382,-0.0001275415854432865,0.0008204927992740041,-0.008616211161951711,-0.006730396483555784
AUS,ssp126,mpi-esm1-2-hr,0.000831843956016437,-0.007748753207831756,0.004787566146970915,-0.010191681631302458,-0.007091705920954782,-0.004878877542240817,-0.011396019814907822,-0.024385687708068954,-0.018995501160649117,-0.013280558016607604,-0.0032960119007313074
AUT,ssp126,mpi-esm1-2-hr,-0.0013016417708595171,-0.007253962177513939,0.008163908422670745,-0.003834302980857812,-0.0014687271801727597,-0.0009473924171739252,-0.005111224249735265,-0.008269210906544625,-0.003990825586743001,-0.0026947547165369562,-0.0005466974051905187
AZE,ssp126,mpi-esm1-2-hr,-0.03944395690074171,-0.030764886916369076,-0.1197625763900291,0.0937770448351802,-0.03654423576025395,-0.011260374866175055,-0.022691518873981874,0.0016876326955559615,-0.008157665915025565,-0.022146450651944902,-0.020140942207682408
BDI,ssp126,mpi-esm1-2-hr,-0.002813120747099847,-0.003472207368908907,-0.00013420614962241382,-0.005991622122863081,-0.0015141102632394616,-0.0004756254560133915,-4.7225641201316816e-07,-0.000478384782481663,-0.00011725477613053197,-2.45384592665362e-05,-0.0001308261062954048
BEL,ssp126,mpi-esm1-2-hr,-0.004512951977945577,0.002645180741159424,0.004234331985582202,0.0007026223597448132,-0.0022421158478739306,-0.005259817939850127,0.00062925211273838,-0.00506933861466615,-0.0012332442655752637,-0.0002265585762522395,-0.0007041638758764353
BGD,ssp126,mpi-esm1-2-hr,0.0085394061764964,0.0005169326494136721,-0.000884132015797777,-0.0039055572327407373,-0.00010746724639713314,8.814309723583855e-05,-0.0026004215670252795,-0.0015848995153276283,-0.0014957276747967622,-0.001362251343237288,-0.0005796365178916477
BGR,ssp126,mpi-esm1-2-hr,-0.18210463763672413,-0.4669246692802189,-0.15312045084082437,-0.016141071728218805,-0.07089772499574244,-0.07871423277514988,-0.1317070494977678,-0.22043349350177338,-0.2129266411536818,-0.050626138919884656,-0.05915977441014157
BIH,ssp126,mpi-esm1-2-hr,-0.007509977997867722,-0.06596306060987968,0.0057609446110778945,0.0032776041227614663,-0.006936309845130617,-0.0006899854381230056,-0.010334925701412662,-0.033416046159198694,-0.03881177331719705,-0.014467784700527333,0.002824733919747293
BLR,ssp126,mpi-esm1-2-hr,-0.025736336723043415,-0.015157388803285099,0.024433251651298397,-0.011895323256345824,-0.011223714446442707,-0.0008962942232468487,-0.0028074417069349662,0.0038959709899218436,0.00243123345158578,0.0008140724793067929,-0.008584989650829907
BOL,ssp126,mpi-esm1-2-hr,-0.029674660402625692,-0.047336924842829545,-0.017194336112108008,-0.0112651741243252,-0.0146876076031398,-0.0035805268623027102,-0.0062289822794230985,-0.006943784818025643,-0.008325640446084375,-0.00174463104938367,-0.003620323403088009
BRA,ssp126,mpi-esm1-2-hr,-0.001289531544672804,-0.0035136491673391653,-0.001580622481675253,-0.002082373247707735,-0.0008755070992824547,0.0003608168239467095,-0.001230341253317065,-5.599674055058259e-05,-0.00201822469131172,-0.001066829378169753,5.115984413285239e-06
BTN,ssp126,mpi-esm1-2-hr,-1.868804397318251e-05,-0.000509992460291853,-0.00010806375481583555,-0.0003468000852369861,-0.00011267889668819751,5.848637744942746e-05,-0.00011143314451099927,-3.8180650347247454e-05,-0.0001664535278688355,-0.0001248536628994511,-2.0794871753859073e-05
CAN,ssp126,mpi-esm1-2-hr,-0.07549044766576529,-0.04334978388533937,-0.033912226394029486,-0.09984514824513803,-0.01586891243262882,-0.05608306036037149,0.025789994982319875,-0.03642388810758329,-0.02664961496456659,-0.007418311887296229,-0.048661266040758454
CHE,ssp126,mpi-esm1-2-hr,-0.0017594486416371942,-0.0016388039996640654,0.0036866713296064475,0.0004854234528767504,-0.0007312474641717565,-0.0018510373216428482,-0.0002213941894576954,-0.00148245083976857,-0.0012996709819267133,-0.0013252695155559005,-7.969131082370467e-05
CHL,ssp126,mpi-esm1-2-hr,0.005750977348750687,0.00010186445134485603,-0.006437431416879572,7.67652622811152e-06,0.0009729285968423329,-0.0013955614635041958,-0.0010503218017815896,-0.0009040596793918588,0.00032396713621794083,-0.0011559191637450456,0.0010733690141806179
CHN,ssp126,mpi-esm1-2-hr,-0.007316168685581969,-0.010473316806861366,-0.02226729226323619,0.0005144764588187492,-0.001197757297790812,-0.0032616382271478442,-0.004087387263125705,-0.00837371711807547,-0.0057686375658190705,-0.004070657022636214,-0.01099726107276611
CZE,ssp126,mpi-esm1-2-hr,-0.00893596962865964,-0.01846987640395943,0.06727092374136795,-0.013168342963597923,-0.013158898856068456,-0.00845551339328041,-0.020849646491005694,-0.03877763049512696,-0.010456348457890669,-0.010519376827318131,-0.004463879712236456
DEU,ssp126,mpi-esm1-2-hr,-0.005306978476581701,-0.00035006702379442994,0.012078207686766568,0.0003324078979513092,-0.006442888756754457,-0.007326825861702358,-0.0010253283857010677,-0.006507861964585864,-0.0031085510225060883,-0.0026901750404637196,-0.0017240249915632033
DNK,ssp126,mpi-esm1-2-hr,-0.005580813014680216,0.005079801080465647,0.005897756908965899,-0.0011352014304780982,-0.005946112863416212,-0.004832071964471272,-0.005846914851814771,-0.007047251535777479,-0.000899915948864023,-0.0017467390901585444,-0.003868417630155612
DZA,ssp126,mpi-esm1-2-hr,-0.08368920539071838,-0.12052747536834077,-0.04401500860230346,-0.00048404222402648786,-0.03312705753918671,-0.016142472837045625,-0.020925239016240393,-0.02983434964248181,-0.026848813716738664,-0.019206362007512003,-0.007120848813077681
ECU,ssp126,mpi-esm1-2-hr,8.45164167310032e-05,-0.00012472748512889738,-4.011492013170921e-05,-6.261895263537614e-05,-0.0001268535447442552,-0.00013712488738456017,-2.4199644938952615e-05,-5.2027438140638254e-05,-7.274436830465317e-05,-5.4220255801759284e-05,-5.844375382353144e-05
EGY,ssp126,mpi-esm1-2-hr,-0.010270472120081435,-0.02540117671637663,-0.022901764467654486,-0.0005020890981072747,-0.004461241981790229,-0.005002482663286222,-0.008100631081422045,-0.005394026346449713,-0.0068520825762596665,-0.004414783052633929,-0.003926934462525148
ERI,ssp126,mpi-esm1-2-hr,0.14729379259261408,0.008672411932428332,0.01632621777963745,0.024220509948615784,-0.05909764115432756,-0.13080731338125084,-0.03974982463655479,-0.04418664833255449,-0.034651203959610674,-0.021038055945288667,-0.035998295248853854
ESP,ssp126,mpi-esm1-2-hr,-0.022225837395707018,-0.009198874536819475,-0.008394585588281564,-0.000406424409175419,-0.009361451736687338,-0.0128601609403119,-0.005903740851307783,-0.004551806659800541,-0.010909609300436666,-0.004915365106113993,-0.004184549640648493
EST,ssp126,mpi-esm1-2-hr,-0.029685969345982336,-0.008752435273161703,0.011924272745786352,-0.006806750191378298,-0.0022288735952155085,-0.004900920981192555,-0.015272307511262176,0.0016411589261710294,-0.0017030873477933363,-0.005951822816245354,-0.011925770000780064
ETH,ssp126,mpi-esm1-2-hr,0.06288635734040793,0.026695949126217214,0.03281836906314522,-0.004578652577706959,-0.004122001012446342,-0.02004888444434466,-0.0018679013843753854,-0.0015486833934467616,-0.0035947734340386257,-0.002259208906951418,-0.0034182804454468032
FIN,ssp126,mpi-esm1-2-hr,-0.00019686199736120371,-0.0021606941391570282,-0.0007307283798325189,-0.004606068352929307,0.0003761018152799834,-0.00138398925458748,-0.004314225792315044,-0.0023429414886098573,-0.0017817106838062546,-0.0012227100460945547,-0.0005125342395352462
FRA,ssp126,mpi-esm1-2-hr,-0.024700949966084868,-0.000659195294278316,0.014502428386350116,0.0021865819590558802,-0.007988579815966816,-0.018801096379029637,-0.0051100485548788745,-0.010420832762178594,-0.01169494776356073,0.001019228713508238,0.0003368139380450256
GBR,ssp126,mpi-esm1-2-hr,-0.0020261057553269957,0.002520140171162404,0.0013928786511287724,0.001154062044004531,-0.001497089082905675,-0.0017187140508635617,-0.0025654257900020127,-0.0015794246818284332,0.0009335793208523402,0.0001990861379901781,-0.0009033416461714874
GEO,ssp126,mpi-esm1-2-hr,-0.0052569400840409754,-0.008715232830927606,-0.017614244275441556,0.004427927816110636,-0.004241607297666763,-0.003254179348827296,-0.0055605412532716385,0.00012637866302363793,-0.0030539019076270485,-0.005448966605273638,-0.0039036117517915066
GRC,ssp126,mpi-esm1-2-hr,-0.002429049971137759,-0.0440522572160763,-0.010570739392050481,0.003451558437244305,6.670778663569806e-05,-0.005888780901991714,-0.013617060060465652,-0.011100394381418095,-0.012513323123904043,-0.005671163726136027,0.0007679312706396143
HND,ssp126,mpi-esm1-2-hr,-6.411166925462168e-05,-7.653894154616153e-05,-4.883347007307644e-06,-2.701833022309156e-05,-8.402469510477047e-06,-8.466415640353468e-06,-4.4863555033645376e-06,-1.5084077770064858e-05,-6.352618905096707e-06,-1.1149708511002044e-05,-4.062371821858848e-06
HRV,ssp126,mpi-esm1-2-hr,-0.007807917900136677,-0.4800689525964607,0.11055335783230788,-0.020747027992062517,-0.11233657914790593,-0.004052012062103398,-0.14976619255076598,-0.3177275166520036,-0.31937570110737973,-0.1342410804090998,-0.002362158445511373
HUN,ssp126,mpi-esm1-2-hr,-0.04005873842989501,-0.08397538486216773,0.041916164617725876,-0.029675105771609984,-0.01655609962341285,-0.00285339157990766,-0.024478216294960452,-0.06104559336827412,-0.049952404128842366,-0.004284551920355151,-0.00604790863204269
IND,ssp126,mpi-esm1-2-hr,0.05344513879412819,-0.005807686325198554,0.006207273296859341,-0.029175041762161753,-0.0026474050518499634,-0.009696280906743682,-0.001847260150751007,-0.014837086678274795,-0.00794673048280399,-0.0032442144085616333,-0.010570887427823835
IRL,ssp126,mpi-esm1-2-hr,-0.00031002105409945165,0.0003694441712268763,9.209620094203507e-05,0.0004402212761357722,-0.00017489955591413125,-0.0008004533902075233,-0.0014419798904075705,-3.4490898493366e-05,6.589191103886472e-05,-0.00019098374873716278,9.952303675386441e-05
IRN,ssp126,mpi-esm1-2-hr,-0.009821967184242294,-0.0038483538007311876,-0.0076135474894046574,0.010077849175500952,-0.0032754571273065683,-0.001893873518971198,-0.001880301430025855,-0.001152961812937254,-0.0005037385730045739,-0.0007110347512578727,-0.0017240780495299366
IRQ,ssp126,mpi-esm1-2-hr,-0.14869549973320037,-0.06926985158292362,-0.1019533186115323,0.052501085636924974,-0.02172702350943629,-0.0073764912703048885,-0.02255120236200367,-0.0247322442280178,-0.0201069705639242,-0.013723440474095305,-0.018721486737534924
ISR,ssp126,mpi-esm1-2-hr,-0.00031659438912910997,-0.0005159350046759691,-0.0005363036099242414,0.00015266452917543096,-5.404306572761525e-05,3.095401684412859e-06,-0.00013937597804470494,-0.0002446826444223364,-0.0003979712435133751,-0.00018447038269396162,-3.319642941299044e-05
ITA,ssp126,mpi-esm1-2-hr,-0.005022336145025272,-0.017983251005293528,-0.002527998241816454,-0.0010569720769956074,-0.0022721457403575927,-0.003861331059689185,-0.004856729486015086,-0.0058956034692217935,-0.010547357624633078,-0.00412315030377899,-0.0004813936719519228
JOR,ssp126,mpi-esm1-2-hr,-0.000725399872425528,-0.0033214051718340747,-0.0032561043921449494,0.0005872708786745204,-0.0002647007308654535,-3.028086017513628e-05,-0.0006016570925387249,-0.0007703883730909608,-0.0011451756495211936,-0.0004144474243919049,-0.00016820116418404408
JPN,ssp126,mpi-esm1-2-hr,-6.941164635794906e-05,-0.00039593731925734724,5.738553524683007e-06,3.3057750935723596e-05,-0.00015003789539243457,-1.948506155482711e-05,-1.727732111918649e-05,-0.00017005017500067924,0.0001661711525407157,-0.00016979369395192474,-6.13225638635819e-05
KAZ,ssp126,mpi-esm1-2-hr,0.009815711449795064,0.000877451968009819,-0.11863257091278206,-0.001557402221061696,-0.03559472958181118,0.010568116527497402,-0.0073462028765873075,0.01801180718954405,-0.08459871841242711,-0.03298200592990058,-0.029197521298949067
KEN,ssp126,mpi-esm1-2-hr,0.0022106109480561358,-0.00025717538437786727,-0.0009245323457350002,-0.001926714082899131,-0.0015012400521012092,-0.001907597124353379,-0.0005330300279019619,-0.0005597615210952259,-0.0005245616850656991,-0.00010415835023743595,-0.0006086559860626252
KGZ,ssp126,mpi-esm1-2-hr,-0.07951073042722656,-0.06866688097678045,-0.08964014819299203,0.09091823855564177,-0.025108312954208824,-0.024613896620841392,0.002763468859732538,-0.003973812339512189,-0.01817600434339956,-0.00934690828587461,-0.010488156277550058
KOR,ssp126,mpi-esm1-2-hr,-4.6545219744444824e-05,-8.873107231468422e-05,5.932202706429114e-05,-2.3829792666464935e-06,3.939150272961769e-05,-7.966387119933208e-06,-7.426047950765305e-06,-3.025254636073482e-05,1.0952277871998387e-05,-5.796852121133833e-05,-2.4637219145472217e-05
LBN,ssp126,mpi-esm1-2-hr,-0.0015351009511684667,-0.00011329906697233692,-8.706039455081137e-05,6.774297570907673e-05,-2.0524258503845072e-06,3.5811778939218326e-06,-1.6469421161656525e-05,-2.713262536592682e-05,-3.762696596988262e-05,-1.4619186961439526e-05,-5.314888732596084e-06
LTU,ssp126,mpi-esm1-2-hr,-0.06256992266170794,-0.015089092186782276,0.13522692552294455,-0.03319722167544942,-0.0380243406487257,-0.0065747966843180084,-0.013772542181975322,0.03522136602186902,0.03392353872883298,0.011231767068655946,-0.10449442218172314
LVA,ssp126,mpi-esm1-2-hr,-0.061663040855311504,-0.020864517641156575,0.08653123873160784,-0.01179161341391657,-0.01384260663152026,-0.007304141663337105,-0.020572736562792262,0.008198956913015889,0.01105714524542819,-0.011555632288614875,-0.04467571100974498
MAR,ssp126,mpi-esm1-2-hr,-0.04080165321737111,-0.029492162211721854,-0.03766076066080347,0.010030648175852459,-0.008543760453877832,-0.013754920924366313,-0.0033560043786537794,-0.005876534278756377,-0.008643956159612231,-0.0066593420695267224,-0.004817360586284754
MDA,ssp126,mpi-esm1-2-hr,-0.08181025127894832,-0.25831584075204744,0.0010036634598391623,-0.08613658478691597,-0.08201753858428765,-0.0763593516616492,-0.027242874484583297,-0.11372336794925962,-0.06224718401497563,0.014429532286426957,-0.036357548305919495
MEX,ssp126,mpi-esm1-2-hr,-0.0015699813497392812,-0.003885374831678315,-0.0023636676614951337,-0.0032108022957751414,-0.0051140126743536105,-0.005086508144228609,-0.0030050403003741392,-0.0030707430701298897,-0.0029542294649638366,-0.0019120026208805261,-0.0026967414149191692
MKD,ssp126,mpi-esm1-2-hr,0.0014520769718200563,-0.10817621270292281,-0.014819368642691224,0.0009587922098772343,0.009714572065772387,-0.002870738080640911,-0.017337929536915014,-0.025088274352208267,-0.030572339087897138,-0.00451158232748959,0.0035513170066777816
MLI,ssp126,mpi-esm1-2-hr,0.00041147683909874207,-0.010374624441386924,-0.008202964797659577,-0.002560338481979755,-0.004073130917940552,-0.002989002825858899,-0.0016012729088081695,-0.0015336807405213922,-0.000871758254506837,-0.0009145462705958448,-0.0006995184178230601
MNG,ssp126,mpi-esm1-2-hr,-0.022004930855196572,-0.03667643162697705,-0.014924270709854836,-0.006111741374741195,-0.01562209745872722,-0.008140702129712896,-0.008448177910332328,-0.008213402568878456,-0.004066947516336355,-0.0006860177312364925,-0.0019020644434026284
MOZ,ssp126,mpi-esm1-2-hr,-0.0019487889593705645,-0.0014939970767161102,-0.0006567478232676556,-0.0009501151499216059,-0.00031051953215925583,-0.0005365038445719904,-0.00024588099197364756,-1.4885494339032628e-05,-0.00011125818490836958,-0.00017458004834618052,-6.585324264548303e-05
NGA,ssp126,mpi-esm1-2-hr,0.0001923414828715625,3.0521480618920702e-06,-2.9085193009417175e-05,-1.8808102782447735e-05,-5.6792643688460526e-05,-6.543270735295292e-05,-5.461784855838243e-06,-1.3454630225758296e-05,-1.3147750254084512e-05,-1.9522480246699732e-05,-9.376922593390532e-06
NLD,ssp126,mpi-esm1-2-hr,-0.0010883262228764154,0.0009542645083278174,0.0013815287361249426,0.00019005875156112033,-0.0006319968847902714,-0.0004962323504215346,0.00016136498388706516,-0.0021192221691603715,-7.55049284388576e-05,-0.00019887161815574479,-0.00046241849146786985
NOR,ssp126,mpi-esm1-2-hr,-0.0008152851444354843,0.0003395387398510399,2.8529930936102522e-05,-0.000973024022675673,-0.00020375191214455407,-0.00015639311848496254,-0.0021487225784036132,-0.0007368033596394832,0.000629206494480381,0.0007229363802019717,-0.0007753447092446508
NPL,ssp126,mpi-esm1-2-hr,0.08598548227382144,-0.10667785048886885,-0.05537662949130219,-0.1102727978044808,-0.02653194892140566,0.005137340693684162,-0.03219247527319758,-0.021887720963724287,-0.036300367782386475,-0.014299839828520813,-0.009498765704799737
NZL,ssp126,mpi-esm1-2-hr,-0.0022434398835472487,2.4168811635711313e-05,-0.0016380717914833177,-0.0008921252895364262,-0.00015595714055922756,-0.0012567074878899233,-0.0010309804893482175,-0.0010146230422737983,-0.001435191414477251,-0.0008536247802603385,-0.00021983082483381457
PAK,ssp126,mpi-esm1-2-hr,-0.03972767023569252,-0.01570500780423297,0.058319438310140616,-0.030150880378218416,-0.020251055554445695,-0.03469580719235973,-0.008047226230945644,-0.018245159918595787,-0.008572135634437431,-0.0011521804556867677,-0.010063944106927118
PER,ssp126,mpi-esm1-2-hr,0.0002532425846207335,-0.001956617897739557,-0.0005062800676424346,-0.000414132161810222,-0.0007916727597876619,-0.0009639010319841072,-0.0006808734919169159,-0.00029861184241661114,-0.0005381668750609221,-0.00033439793710278746,-0.00023823395712530593
POL,ssp126,mpi-esm1-2-hr,-0.010812228118286207,-0.015455139007136446,0.04251470858560069,-0.008893084235401907,-0.026192153814369748,-0.008516435624124845,-0.007887325114150471,-0.02024497273647232,-0.0019452941625816421,-0.006479481266018667,-0.01353895359548371
PRT,ssp126,mpi-esm1-2-hr,-0.001095352333300761,-0.00021881080852869628,-0.0003577993525416801,0.00015210499090753131,-0.0003347277396337382,-0.0006149395206462776,-0.00012554691997941405,4.8701456826439785e-06,-0.00038970702150178753,-8.136732783836348e-05,-0.00024830035162663256
PRY,ssp126,mpi-esm1-2-hr,-0.012660700531736353,-0.012845615869667539,-0.005908195603261775,-0.007876554813714546,-0.005476343895000099,0.0023496406441937574,-0.003383403173497531,-0.001317282493360765,-0.004779058978821468,-0.00282362325008604,-0.00022693102211400273
ROU,ssp126,mpi-esm1-2-hr,-0.04999201664035555,-0.16305103393890003,0.0023389466495835195,-0.006915005185793794,-0.03816279454215837,-0.0306965147246926,-0.02811451637929239,-0.0976519642527844,-0.0850917998875534,-0.0003642598476831306,-0.016392210465862218
RUS,ssp126,mpi-esm1-2-hr,-0.018516526911708422,-0.02008351871758233,-0.08479240632601363,-0.05351934499634542,-0.04021999445895279,0.0016718087388427469,-0.03735271784881949,0.001304669241194747,-0.038079053096298596,-0.033396516638837484,-0.028936869894407382
SAU,ssp126,mpi-esm1-2-hr,-0.004304190687645651,-0.00877733035855499,-0.005995029025761935,7.084561970841385e-05,-0.006285369798353077,-0.004950118830980981,-0.004719698311149237,-0.0050304685162935745,-0.004787019225480307,-0.002409119096398024,-0.005494797418904985
SRB,ssp126,mpi-esm1-2-hr,-0.018874930078604413,-0.23077449449923812,0.026916627852681688,0.026934552771411574,-0.01951151079885381,-0.005977554138489257,-0.044666151299510806,-0.15340383662625232,-0.14611581114991937,-0.011283053232199042,0.010744682060030519
SVK,ssp126,mpi-esm1-2-hr,-0.017684411604181115,-0.04200649700588221,0.047275186411320926,-0.03684424085506589,-0.010209272607959003,-0.0033815171246872177,-0.02025653115361396,-0.04255695820330852,-0.022157614491784577,-0.005380665526331573,-0.004335971701253502
SVN,ssp126,mpi-esm1-2-hr,-0.0004902209250502848,-0.009554471247403478,0.0028312193827100267,-0.001610064681945578,-0.0007699114729129249,-0.0008076927032279928,-0.0029917791900853914,-0.004224506420086875,-0.004153917343495322,-0.0013588571579136411,-0.0002653604240166438
SWE,ssp126,mpi-esm1-2-hr,-0.0038002247360044935,0.000915096866904555,0.002332195391665086,-0.003586853618121119,-0.0022077484442275187,-0.0006418052885330682,-0.0046761465982236485,-0.003553676589586078,-0.00015385868451001685,0.0016507890099265355,-0.002322898134137726
TJK,ssp126,mpi-esm1-2-hr,-0.05496757244017543,-0.02340841255012576,-0.0839073486809687,0.09674226889846206,-0.007066634689967728,-0.00685684122526802,0.0027645465302994585,-0.0012683794454766675,-0.008766746967258203,-0.006062048398984348,-0.008084761012422337
TKM,ssp126,mpi-esm1-2-hr,-0.05328777008652581,-0.03415787692953216,-0.06066892417873346,0.07497344052434178,-0.03150276975871578,-0.013762988286709747,-0.023355793728132533,-0.00445201514128895,-0.019316707054622996,-0.018161933992702176,-0.015943955779045716
TUN,ssp126,mpi-esm1-2-hr,-0.05483647683739627,-0.1524307323964858,-0.027253027419994295,0.0011956015946636793,-0.016614114068172946,-0.00783709727682641,-0.012824165427382505,-0.02044795883329078,-0.01969648358453342,-0.01110092747157157,-0.0016352355620828662
TUR,ssp126,mpi-esm1-2-hr,-0.014064934769700931,-0.006357037986683459,-0.006938216561238025,0.0047270666508681895,0.00025306194628896717,-0.002172383603074633,-0.004633510135819184,-0.002646343910307119,-0.0037348887942507203,-0.0017314589428044853,-0.0015242725488579308
TZA,ssp126,mpi-esm1-2-hr,-0.002155683136822778,-0.0007966906319805383,-0.0017693648552657734,-0.00237536321883344,-0.0004969430976110787,-0.0010956545808149716,-0.0002686142465400253,-0.00016292624400058702,-5.48898304398071e-05,6.0768413723987176e-05,-0.00010148139195904116
UKR,ssp126,mpi-esm1-2-hr,-0.2633252821923544,-0.21143941696673482,-0.012659308877528818,-0.07984173125622458,-0.09311982801624874,-0.035481906814935266,-0.04848865241915939,-0.07366721819981002,-0.04526633764423445,-0.008192820268484181,-0.04363210930222758
URY,ssp126,mpi-esm1-2-hr,0.014281598888179597,0.005654830149484764,0.003945897828742445,-0.003911772523408833,-0.011599426363399893,0.0020344278525796875,-0.001980010750130894,-0.0017462618547758962,0.004582062276483338,-0.009347224269571342,-0.0013722456873862053
USA,ssp126,mpi-esm1-2-hr,-0.007520983876853065,-0.006569162761895206,-0.006116690937679957,-0.005973535872149893,-0.0016375618283735022,-0.005056653203137473,-0.0031803923025785063,-0.0033047627333964943,-0.0027302960518664292,-0.0013903164014404806,-0.0024247544135811653
YEM,ssp126,mpi-esm1-2-hr,0.0013665819797454347,-0.0017890183106851882,-0.0004749342553367008,-0.001172702441979017,-0.0006021947125964855,-0.0017841027201651973,-0.0007463073032720228,-0.0008399720292443416,-0.0001943744089008821,-0.0005971873715733076,-0.0005892475923822373
ZAF,ssp126,mpi-esm1-2-hr,-0.001486120342934454,-0.0025999273489375535,-0.004613068265806464,-0.001802507241712884,-0.0037212909564433567,-0.0014288215701960963,-0.0009389133102882354,-0.0009392583805576521,-6.324383255569075e-05,-0.003235203154063995,-0.0013553469140061768
ZWE,ssp126,mpi-esm1-2-hr,-0.03167127653197475,-0.04189085215928515,0.0015627391916208499,-0.02712531091130316,-0.017767180961964363,-0.022386011013926777,-0.009575267054499076,-0.002700960800754911,-0.008472721844289929,-0.010140905318395082,-0.0034459267818714224
ALB,ssp126,mri-esm2-0,-0.009543216822907739,-0.0496346935439822,-0.18396394629128063,-0.05457271577785382,-0.08689552945310428,0.0006203281900511229,-0.05189630467022429,-0.08652271679454895,-0.08533817253897825,-0.052849067557045465,-0.0586857550429617
ARG,ssp126,mri-esm2-0,-0.0045849966321848115,-0.0022075753276105015,-0.000952210667586012,-0.0010434495593477384,0.00026825923920751417,-0.0007062412566016433,-0.0001533911524812454,-0.0001159364179151144,-0.0004826513002897249,-0.00010480452779666933,-0.00036838859025003
ARM,ssp126,mri-esm2-0,-0.017042531271472615,-0.03510119149586375,-0.013944207381336712,-0.024238441768308857,-0.006274405517057661,-0.009879565125424554,-0.02174095913734039,-0.00032262569000694735,-0.019388649088634444,-0.005137701438540888,-0.026223594705011614
AUS,ssp126,mri-esm2-0,-0.010237260004979524,-0.03544963264602271,-0.009951304293682982,-0.017141184944206887,0.0013507074974132248,-0.01862059342569296,-0.035727150479078984,-0.020660737734230054,-0.019582715924773387,-0.028068511828716475,-0.013090618545677854
AUT,ssp126,mri-esm2-0,-0.0016646387217057635,-0.0028953775707451263,-0.010770690745313094,-0.0036553718263777077,-0.002304745311217426,-0.0018954800501375067,-0.0032648741792907247,-0.005828010727258281,-0.004805152966048792,-0.003787203984883819,-0.003762072813118145
AZE,ssp126,mri-esm2-0,-0.05290844786790608,-0.0916829597311631,-0.06060600545812506,-0.07980285395643065,-0.029682907624048193,-0.028911138066456094,-0.06713745368510508,-0.0011692273370618217,-0.05871612872404723,-0.03602309860127232,-0.05810213529474182
BDI,ssp126,mri-esm2-0,-0.00036162998133004086,-0.009175246436736059,-0.003098292526924204,0.0018024790183561656,-0.0013553236730114758,-0.0012924224271375526,-0.0005230972081927864,-0.0004390383285486733,-0.00021707436392541258,-0.00024967302662515434,-0.00023806536156212985
BEL,ssp126,mri-esm2-0,-0.0020548450882947483,-0.0019344719739742403,-0.0037823939071970616,-0.0019793815904649895,-0.0008900751843220135,-0.006641685464916331,-0.002805521821589519,-0.0030470507304829722,-0.004275968002724714,-0.0021133098968348788,-0.0035215697791956876
BGD,ssp126,mri-esm2-0,-0.0023449960403472275,-0.002808098852722758,-0.0009658924877680191,-0.0002548920044788526,-0.0025667282394931366,-0.0011988065584918228,-0.0008387640700072935,-0.00027308974225740215,-0.0009213361837087552,-0.001318979340216869,-0.001220431699281665
BGR,ssp126,mri-esm2-0,-0.1509968850400753,-0.1699854034098289,-0.5938045692988541,-0.22698274595216594,-0.4046004838272027,-0.0224105737456904,-0.11698215276503908,-0.19644921951084263,-0.06593738252537874,-0.17407687377982145,-0.15822138597919475
BIH,ssp126,mri-esm2-0,-0.004882473098732398,-0.01531358155247196,-0.057224916551262675,-0.015709661689209967,-0.013048059547236498,1.7842670187221263e-05,-0.03047562873740938,-0.021741352462031478,-0.023515321547903017,-0.016717303610457666,-0.031844299815768966
BLR,ssp126,mri-esm2-0,-0.02424936755884124,-0.016642414608702628,-0.012131975531558046,-0.014765404567948042,-0.003413916391775109,-0.008236238620920553,-0.005387913051485356,-0.011714252551502354,-0.0050604974692125115,-0.007453363650439455,-0.008273822023318346
BOL,ssp126,mri-esm2-0,-0.01047988687891213,-0.005561532979839044,-0.006774985702557901,-0.006599355146179507,-0.015042641104130451,-0.006805533930503696,-0.005067645162627329,-0.004922919710819991,-0.0030901333422674615,-0.004102801405356899,-0.002797097487381341
BRA,ssp126,mri-esm2-0,-0.0006281938401266348,-0.00025564943237272334,-0.0008046664696356469,-0.0028713688092817428,-0.00010725280323539935,-0.001618571588462167,-0.0036919780967647293,-0.0017835215264879849,-0.002110370046908563,-0.001403061111934888,-0.0006257242539910148
BTN,ssp126,mri-esm2-0,-0.0009143668867731321,-0.0007065117343071264,-0.00041609971472257,0.0002811262309386429,-9.357399369096208e-05,-0.00019205710698609686,-7.148622457149963e-05,-4.751122895140732e-05,-6.082696678216278e-05,-6.038049567652369e-05,-3.377204843634645e-05
CAN,ssp126,mri-esm2-0,-0.0744526596310631,0.003989993106352399,-0.051202640412337776,-0.014852226703708461,-0.03915403853440482,-0.023301718556391487,-0.025645016720711542,-0.025512512191637183,-0.029878729670337428,-0.019540308443686292,-0.023184655025141627
CHE,ssp126,mri-esm2-0,0.0026526953099314694,-0.0010005426817857202,-0.004462552829821387,-0.0015769483465650513,-0.0008609581860045118,-0.0022423593614720972,-0.0023582550964605276,-0.003044591061376436,-0.0016426678258942297,-0.001694260863934758,-0.0016610219588801913
CHL,ssp126,mri-esm2-0,0.007044650018875967,-0.004862179495148168,-0.0026191797869620824,-0.002016183486762442,-0.0010543279811909144,-0.0011927389600224314,-0.0021858199188402585,-0.0023303193993422307,-0.0016347213264429016,-0.0004515623179760433,-0.002175891794322591
