country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
RUS,ssp126,mpi-esm1-2-hr,-274487848.36225104,-483458045.3334042,-1286172155.4291043,-1535669756.5171893,140236408.22256294,-323657639.77363837,-885988191.9850954,-998664849.0920548,-469656072.3586343,-1679346546.8783753,-1738699167.2915998,-482810181.9087178,-509067574.4926243,-42776561.01519088,-149561007.9087001,-1385998807.2788136,242890029.9374072,-562643653.4219875,-768033903.9181173,-881813871.047246,-1194789073.704138,-1071038271.653979,-1058327589.4172387,205248550.99629164,323980466.1477833,54322816.99790827,-872326138.4110955,-152680261.40693164,-1720463577.6287687,-1408873435.0817199,-1282856743.3397758,-871227861.8555807,-1495345185.8826215,-1521173452.1624253,-667825460.495862,46742595.812225714,-1241754130.3013875,-1868575010.6883314,-212027321.41899902,-613146606.1827532,-1429826052.970314,-340654744.87525386,-1835515028.8520544,-520898226.89421904,-795759104.4476146,-1311033636.4042835,-326274405.2017225,771006614.8291444,-850688843.8911058,-1385068383.0923717,-1174264657.885631
SAU,ssp126,mpi-esm1-2-hr,-29115128.22126963,-25776212.20350532,-49525196.16746243,-5966805.061813196,-26676335.99635685,-65809979.466088004,-69572648.3207125,-22577582.910280697,-38089571.59980893,-22942067.871973846,-50770411.845486894,-42805606.308674455,-51592030.32178855,-29736263.743801367,-29992203.566177037,667223.4838418281,-76291402.08216062,-45595533.44604117,-63945983.83145866,-9964047.040525034,-64256750.08411997,-71231715.00659156,-59007223.09109177,-52326150.908037096,-36132769.457838446,-54153069.85106904,-95169959.84087248,-64028536.95861584,-66643390.88944619,-18784979.09115881,-54762937.1939212,-29154795.44461577,-43377353.13732282,-73283750.87084624,-41324689.79814935,-61476245.26711167,-88112911.94505,-90284410.90941617,-56779177.82877133,-8142142.759039023,-61392372.82020969,-70851174.19774252,-17112393.6723167,-17866469.15538631,-36821904.553244576,-32352894.89728202,-52935831.44820292,-43141818.08344754,-39735223.22893725,-66519010.542093486,-76992461.82717082
SRB,ssp126,mpi-esm1-2-hr,-9981377.512129618,-150528475.82541257,-32501874.344100725,-25641918.25247777,-44562297.710774794,-143106664.74435145,-29820996.290203013,-55872970.499830976,95264135.4538174,-733048.3171286109,18363481.51091565,18079013.947943352,2217692.4242115947,30575705.326715935,-73556189.14703666,19743840.469464373,-13735888.414101522,-4919464.628783719,-48718328.99717774,-33107777.92589491,-14913837.405807873,-87602378.79263566,-77144694.7167981,-128051498.91766742,12284150.201463081,-4710103.324217603,29692466.06641093,-70294738.78612457,-141098548.48775494,-23543994.24779459,-36065809.04240182,64102735.70803389,-53312139.451294504,-76447588.70563674,-1415049.9540206841,-126675950.13282785,-90408624.09239046,-70020013.22474882,-93758428.02279511,-313979.18819863116,-123101870.61710013,-62682062.13935474,-45439078.54592772,-2006814.9468852696,877717.7581128356,-9652109.810882458,-62789931.96840563,18595747.606142394,-23240975.865558993,-37977091.259962216,9248821.022410758
SVK,ssp126,mpi-esm1-2-hr,-17508028.817019653,-55614729.48966727,6204528.426810738,-4372122.8512087725,-14187024.570614714,-48290489.936863326,-14190007.519489756,-16674068.03601919,32463249.114331502,-11564423.704019431,60924363.177254885,8210665.085812604,27589742.955455836,8383904.107629379,-50101597.845904656,-52604358.44332718,1656587.0640210274,6010343.423755883,14657581.724592516,-17934263.0754023,-15828961.403428279,-44776059.69917613,-73368373.84232195,-106210285.53638966,-39105001.42187236,-5567610.282238284,-13817501.50219434,-36749269.34921055,-87614236.02534054,-4535986.490405675,-34832483.717563406,39615653.93851459,-11392030.031695824,-23832167.620917205,-35593349.70233718,-75711689.02389267,-17028409.210397165,-43604554.155244745,-41480884.18841297,47893111.266939014,-40710041.68895061,-3302369.510875786,-14768568.864096979,-21211128.622951087,6593557.863489302,-10215027.461651,-9112001.454539135,-22891135.096695893,-14297770.133491939,-25877244.856059037,-8472805.631329557
SVN,ssp126,mpi-esm1-2-hr,-244414.1874629323,-3526644.5837408905,-42836.81533008216,-306595.86875942675,-2095487.851088747,-5427526.896703528,-1862345.168923362,-1102895.2912973664,3217123.8920863764,-965676.979289502,1773311.0939354573,739224.46119597,671207.5064936238,2002693.6406757073,-1908858.7269677864,-1097931.3134082046,-1427643.4406189336,-229503.2859771938,-206591.17327635054,-2504695.7750258693,-561673.088460658,-4830734.894746877,-4794332.260750157,-6098927.588563345,-1626680.3103167994,-622427.8098549751,-1941661.656415196,-1984562.7593363784,-4774883.849152776,609377.8217768176,-2414055.041494711,2525606.8932185713,-1199501.90368976,-2088368.0479835125,-1251408.486804384,-3553249.008156316,-1450046.9643210543,-3808351.3496430726,-4525632.572955742,2086363.7307086268,-3639339.9551072465,-50059.78106247365,-355009.68763615633,-1593516.888298281,62190.793858507306,-1239696.8457213494,-1322189.8043730338,-1294754.6351057296,-1525185.456024756,-1992146.5275725173,-251505.3907548207
SWE,ssp126,mpi-esm1-2-hr,-20679465.101917267,12735413.006831175,-2428621.3687923765,-25831016.56793563,-19341338.773431137,5419502.6134889275,-9365482.566556808,-33481618.033768307,-30598878.381438524,-26857689.277128633,15206504.775972145,-9233750.926093161,-4903973.698824082,4027870.3841179814,7362617.238750019,-25765222.10459642,-13875891.802140102,-7990299.849793403,-3043965.8528157067,-59292275.37689554,-17290000.771814067,-24205318.700772125,-75344752.47014385,-34109871.89904271,-69792804.18849793,-5444349.278648872,-27152779.926399108,-27744990.141867105,-25397832.680891495,-74128163.73015565,-42515526.39096824,-18981042.552806355,-5973202.714720266,9750047.672124607,-70663211.49369714,-34233900.98599332,-1526268.2752084697,-32710164.337899435,-56416811.56682022,-31557100.495101597,-1565750.3510286945,5949850.323705419,-65761806.82340033,-84167003.31756088,-46759658.66577614,17853095.87952145,5479820.648361265,-101123388.0733071,-45375423.78042069,-45346460.3848087,-26672554.999883987
TJK,ssp126,mpi-esm1-2-hr,-6619295.324042571,-20442892.147761114,-7830260.946740374,-12466230.755324768,-4326333.58416881,-3346012.689857194,-14518201.88911971,3508159.7466169302,-11287937.7646928,-5195109.027436239,-18067088.818641514,-12486607.431708451,-22352538.400485866,-2243713.1863812953,-2037539.6996869082,32143560.313489247,-10700772.320152977,-15034774.090328308,-18914350.107494947,-807064.0930579454,-3440550.1983366604,-12072514.52922377,-9717476.054731628,-5317702.225420996,-13542124.748583606,-4606649.258129279,4196473.070760376,-5749237.435523415,-8590696.314612277,-2144640.1822785134,2416353.9223827966,-10199534.594197055,-2649912.496976416,6924062.701452396,-12316162.94049065,-1371661.5764352013,-16224306.096155114,-16643981.718124429,-33289959.73907664,-6860615.356057729,-11292647.610302635,-15027162.77122589,-16793080.260045815,8178354.387753519,-11251559.834876262,-9029816.093442714,-4502354.828364167,-18465613.731083672,-12331480.218681691,-7685650.1965921875,-13578297.001829783
TKM,ssp126,mpi-esm1-2-hr,-25640157.63601255,-33026286.68266436,-13808501.031701691,-44312985.71059465,-26317581.805674262,-17823319.614855796,-14259283.542062078,43183438.78296984,-43580926.97546476,-21910890.668171406,-42893253.859285094,-12046456.769588763,-44261735.012513675,26774053.20319958,5407739.052281662,70607151.58154744,-47878734.35131552,-38320545.27784305,-42852617.61111629,5547554.087190634,-37596592.53780279,-40198798.05702316,-35459145.20482276,-12257785.27391384,-43577755.907300845,-19579120.017349236,-5655471.518681112,-25113259.35582492,-7841958.950676813,-21862880.819694348,-37794350.98638351,-24230051.904444247,-11979575.718246885,7899520.698901019,-56498004.85399153,-7950722.889069072,-49519825.68255418,-29339199.883280836,-83610428.73661272,-13505268.617337713,-37430820.81525869,-42005531.59758732,-62714591.09006551,5473709.855088869,-48764859.73512448,-37781504.98444048,-40479645.715519845,-77892753.65363792,-53106322.871353336,-53132205.913765706,-35089222.19484265
TUN,ssp126,mpi-esm1-2-hr,-25451658.190181777,-38918800.60825822,-15730783.637723438,14359352.808152666,-26428420.567563884,-78353816.09473632,-40013717.04300558,-26830084.063746657,4294727.423397047,-42156580.22924781,-20098420.66353517,-3662427.6405595248,-7988647.334490043,-2971812.2819633265,-6658660.857026483,1245211.0758356324,-20784124.58622789,8990592.265499843,-31171021.053842127,-23462726.46286524,-22816013.29141764,-47186045.53088995,-28984241.025114045,-61240824.26292101,-12465764.567221746,-13346200.353726074,-7190746.12499606,-18493923.016404275,-45282345.11878414,-21785885.210845333,-25702717.22036434,9909465.645177513,-38236091.94571864,-33564458.83321455,873291.0603919333,-46605676.66777489,-29630283.47569032,-37026618.35597813,-29146632.592874225,2430163.7148468005,-50004220.5072139,-46494244.48007194,-7830954.52716121,-34446968.13662474,5856780.50476213,-30999043.51240319,-21629093.317420293,-18424228.49387125,-5742329.129017304,-36117604.72619298,-4942160.400754919
TUR,ssp126,mpi-esm1-2-hr,-154988070.8003794,-218717469.92981237,-143598666.98984194,-48238382.49357098,38637935.13024396,-77738987.09816754,-126187381.28697208,-50274881.157873325,-39269395.90266269,-32494640.01541995,-100441991.00214238,-126745348.56834726,-101216401.31321809,-65089375.464823425,-36413408.05597395,80855148.18967994,-10655532.600535862,-38595900.134706706,-92567168.28826897,-108251.44380506477,4938593.60810151,-4176577.300433116,-80001409.56350988,-29556658.293960866,-8529072.63085091,-47451601.22734468,9991176.222625764,-61500558.26037965,-130364721.02218461,-139990861.2219377,-111142475.32451087,-49574805.57591984,-38789573.14800639,-11698638.968752485,56996045.73159206,-68710140.16587168,-126970881.606178,-112412880.11383715,-98005324.6285259,-48611990.913111076,-103647071.72115496,-69148749.23216866,-50459233.60527154,8394909.545493027,-30733330.594508745,-50830089.09086087,-56872343.02123687,80887484.50176455,-3993514.2717843447,-66851741.54288733,-46878025.304144
TZA,ssp126,mpi-esm1-2-hr,-1380227.5657903627,-82326.2194003439,-1429994.0724857834,-680259.565297314,-774815.0794741521,-632456.0602146774,-1179675.755204468,245744.77460764605,-204425.54113478243,-548064.1497635713,-1994173.1550166775,-699329.083743174,-22569.173812725003,441456.4423884156,-824858.0206305045,-3915809.714310563,-1776419.525416759,-1380967.2665377243,-754990.8901033099,-1166837.106713331,-1191752.270713978,-846631.0143631514,-173687.46527798387,-1286085.2882789976,-3950862.727735916,-3744024.609346295,-435684.58934995194,-1428236.9462009713,246080.08182872742,-1691815.7679017326,-1275640.5115504314,-1402050.5331003831,-2114524.0703199767,-1183614.5401082109,-67404.22870103491,-1044272.5107385598,-1211118.5173519077,42615.19317370915,-3076958.072235628,-1329602.376734829,-460994.3645385234,636260.2450814374,-2233995.110959509,-158193.98620414853,-1469836.3471012807,649971.0836715603,-603538.9164876709,-1807863.9445712694,-3077971.048241099,720257.1847681365,-1346328.8633207055
UKR,ssp126,mpi-esm1-2-hr,-273067308.4052434,-293613287.4432824,-136219981.64370996,-215078704.67978975,-65821991.31290535,-251000270.67192432,-156966038.2628985,-244419324.27570727,91426381.17629603,-68268125.8494458,-19949819.20313715,-13221866.534229495,56604781.94016171,63803005.9556676,-229776984.95325434,-166307032.4632714,-16109132.671831204,19271521.698696785,24156651.80238526,-252589996.09873423,-237175347.49387953,-195980475.34946182,-275440640.3677455,-288208079.47768587,-22058314.76015493,-105606240.09789127,-70036593.29032348,-21465433.359013885,-479474155.22999084,-182904592.28459433,-162915377.86500186,-26944982.985530186,-88803889.63438214,-371798369.77283335,-183252203.79130188,-273884429.77403945,-339687479.14923275,-341831865.10548055,-149601437.98990545,-9760290.093415119,-184187523.3452986,-165573487.80047444,-371953832.73037684,-98975627.92587481,-45274180.50386487,-36111418.35517427,4246323.203760844,122734038.54002406,-85981358.37417246,-260544397.27540976,-205170061.71102524
URY,ssp126,mpi-esm1-2-hr,8324269.089356404,-3789147.9967694697,-4472998.831924394,12556236.513177095,3181902.8467118167,3654877.082171206,-6633882.044399059,-14973780.24561909,-5282787.930144689,-1239634.909784521,3073676.756984413,-13342907.467007553,-22970927.06064401,-1616513.594633404,-15109436.829870109,-3684440.0773863727,-10475498.643815266,-8064330.809802468,8642414.902084872,-16926194.005502418,-12794883.317584615,5803151.737463215,-13539978.837878559,-6381482.91476119,-7053780.925496143,2556085.256936658,-1047338.6317522889,-2439143.5539219133,-26249910.952039603,-9508380.845043467,-2767712.5626069293,-11464114.528044408,-11900003.24862982,-9399610.042822002,-6604760.00885205,-2657670.5721857557,10088436.142909411,-2983540.9807628514,-7376134.938059503,-15943399.270760119,7448600.6669383785,-2896531.5326628913,-313499.4454107273,-18198821.346367147,-8274505.154603765,-15989877.231843108,-4130266.3061270495,-5233275.758572769,-8056496.080867053,-3792994.9652449586,-2438007.273101556
USA,ssp126,mpi-esm1-2-hr,-1543881370.05684,-1718845480.5010962,-654670380.7155505,-257931516.0586646,-1033053618.7741473,-1510270942.024895,-1285897570.4271345,-1233750764.5443435,-371195896.5562757,-1002186634.0177712,-1557232494.4250631,-1794409845.6331208,-929092545.6045828,-1081803806.2541318,-563901299.8628639,-1666727076.218041,-825732243.0134236,-1865160805.5786679,-1318108780.2734146,-249741720.17560187,-493128747.1402723,-158059459.85624787,-715229254.7776592,-1650601080.0275495,-568264393.5956252,-1622224666.9913206,-810343352.2410036,-1675777596.190538,-1053668505.1039617,-2024353619.9277375,-1073302096.237566,-1578051264.6155956,-924231560.7560656,-311303494.126947,-510412355.2619118,-1165995317.052528,-471799102.36674607,-1748904943.075675,-808154115.2600768,-260501221.98419833,-1005358051.8270113,-812578312.7991197,-1268693844.3216503,-1120785206.0224295,-558265761.9324467,-534903748.52149594,-590438678.7959625,-1505048518.5567505,-1679356152.97054,-726229275.2779529,-972823117.0258658
YEM,ssp126,mpi-esm1-2-hr,520377.6680939912,527409.0826754867,-1451959.6333797167,-340375.3512406126,-996374.670607982,-826390.5888747321,133304.20222430746,-1006399.84035468,-1468831.1954129005,-1579835.009991312,-309948.41741974186,426223.7561292833,-2067056.678363084,-1729010.669928767,-1513763.2872203314,-1098502.6304759108,-1165414.1293545323,-1259080.7686614525,-656934.3171026811,-2048765.596537887,-760762.6973443337,-1765127.7397449487,-1248720.405108038,145978.6162331292,-1148476.964332798,-2921374.4269272904,-2809008.5605606153,-1828429.2162958193,-988999.8569131595,-797883.7486538972,-1530400.970611002,-997806.3571387962,-1447490.6558925004,-2168903.961023951,-1986591.158131828,-2096197.3736579588,-463406.2495067096,-1512587.0248705992,-1576361.8154107968,-2369582.856397719,-575355.077455844,179355.9636335101,235785.52084530462,-647794.7669903258,-1907287.7594006648,-2046394.5787338377,-2465867.0419433233,-1389601.2305423243,-1124861.6008713003,-1318327.173264944,-2279643.707508541
ZAF,ssp126,mpi-esm1-2-hr,-5175046.999853675,4202364.824326857,-30991799.97149829,20273819.374928422,-25956490.90519956,-9474849.230637368,-72269862.55269597,-10179486.039552934,-7362553.090466133,-25742180.44845569,-22176686.690130748,-12137939.365745345,4357495.779281068,-38577239.312784314,-17307393.193272654,-11607290.921871876,-14093752.37372148,-129283.50910194038,5447078.411901763,-10364144.080959648,-30730288.377980065,-16135408.092663454,-16380606.900409684,-57383343.24807851,-67333508.17420821,-14503493.188374348,-25792065.96508415,-812624.7976407446,-530508.4280548091,4619002.264819683,-11296235.039667882,-29281743.55243302,-15323987.869598407,-46094957.52107262,-60359.41664441175,-13046746.581363732,-21164341.60199616,-14531589.563034985,-9902376.638286095,-20688015.47253103,-995455.0486546953,-13751930.08566848,19378771.76892571,-44333038.31467075,-36049619.889644064,-56610724.517046146,-36407587.68047417,-25076478.097515717,-19746148.337553747,-19606609.239693835,-25896002.19189033
ZWE,ssp126,mpi-esm1-2-hr,-6076256.741716374,-20390824.571507398,-14358690.709173463,-538970.6266243133,-22728834.929051414,-8923604.385897176,-11128775.408600029,-6933290.208621006,1465309.7448073407,-22512242.332746975,426577.99147163355,2760455.208322769,2583813.168580989,-2573478.8870620923,174066.39387334767,-10362003.960344756,51213.932138697186,-9152129.843753908,-5959377.868616085,-2855577.432694089,-9144470.815523399,-6102871.3468943415,-9679534.137927476,-17508492.483320553,-19830890.93355063,-15566594.587963928,-1698304.959088219,-3999364.604603029,-9725205.955061901,348990.803407908,-8892392.58754314,-6871855.33174309,-15591209.76759339,-8800890.696302874,-5833174.319001313,-3275899.539274445,-8621835.56859039,-4332409.009276348,-3746472.992536611,-18221473.405514944,-13053428.660470527,6976623.278673749,9387614.245020177,-11507102.141961403,-13864372.940764058,-19283164.64032607,-12162889.243101269,-4668616.158953023,-7687714.975694529,4518893.662173148,-7863771.931491201
ALB,ssp126,mri-esm2-0,-1260892.2195508091,-5080806.490845427,-4011376.678284506,-27666592.977252167,-9380762.209729569,-7653547.041031044,-4810639.734199008,-10531408.284493,-5607887.789693887,-8981303.391944245,-32008718.057589546,-13838086.27193907,-21659243.823629964,-24186420.92623027,-5959727.962761925,-10581221.670558024,-4552849.422694319,-6686192.294960514,-3401197.693340958,-17467363.81241899,-18303035.45785774,-8433191.729536258,-4106791.1639087456,-16099545.428239966,-18868556.128797952,139353.3384938056,-2337437.338952104,-11683855.634621263,-19927554.941462826,-12596088.44339945,-12158735.955047933,-10099215.021082519,-17650953.57522406,-20144851.793585166,-13839135.438094037,-20749138.72606011,-7938320.768964047,-11558544.326645581,-9097184.139165798,-10681548.423408113,-20663290.423007682,-8609735.791897858,-2627346.028270789,-10088762.692723824,-20616886.419145186,-12749555.447474653,-18134885.723113548,-12453174.82218508,-13644763.202414632,-8403575.514672376,-13880620.972090596
ARG,ssp126,mri-esm2-0,-25342193.647416115,-27579233.804071184,-9753539.030299159,-3386799.155258529,15957649.807737809,-13133018.190183131,-5059407.454488069,-16801320.99418324,-8120338.908290927,-1336097.5332500155,-7355498.794779394,-17565887.083121266,-8869102.93007688,-5014151.591524838,-7451965.203910345,-10570448.328587968,-15502300.504994797,-11652072.42677734,-12596973.950051896,-12533444.486075401,3352827.275614343,-12317587.049959457,429797.1118656293,-7565289.967292678,-3746169.7902407343,-10484740.191348534,-3593966.673524428,-8744154.84839837,8807529.178323435,-11406426.901361099,-2628746.6616070583,-2118116.0970313377,-4973086.030349316,-12860885.051797355,-1695700.2949220862,-2244013.21522307,-6185734.466568898,-9096364.785059787,-8175262.545485264,-12370392.645197462,-10371838.29696638,-4913236.16374609,-12727023.907407,-13102913.492292425,3670435.635636153,-2463772.361956388,-5533978.068376856,8388265.021768419,-2392735.6981932754,2535909.9999893606,-9346845.52313858
ARM,ssp126,mri-esm2-0,-2161071.359317018,-775079.9634514973,-7330475.85447326,-4838066.052776466,872989.9609742378,-5273663.7423445815,-1117598.368652059,-1665319.766141036,-1333958.9199179858,-2367597.748101271,-2446728.857827299,-9189422.519379055,-6240870.278301644,-4806494.895020567,-2029662.8166326506,-4955040.44946873,-1270103.9868406435,-5540511.080851004,5085.59550264844,799657.1100619045,-1449411.3849168816,-7965413.5892490195,-1729484.9793790632,-2364122.2108103074,-2910815.188131646,-2519409.811281223,-4022908.1341123586,-5113072.518808876,-3898285.196364764,-804769.1703781189,-5969285.716933581,-2002968.7604010403,-8325211.967636177,-2847968.0258832197,-3011586.510808858,-93387.70594626364,-1814791.9017340748,-5261110.626960406,-4084793.4002981056,-4940538.912166696,-5864449.591292231,-990817.6222179419,-6546899.952854037,-11427552.110929383,122894.32313652421,-1619067.6636660069,-4033351.735047532,-7005092.5975084575,31561.257773799447,-2979866.5319574745,-8487007.953674067
AUS,ssp126,mri-esm2-0,-159394765.9325071,-158495396.8315829,-195092916.4269363,95597584.71154648,-434971973.1570712,-620793829.8851306,-706440675.5462797,8745620.257859224,-957374698.989332,-372633744.4551183,-198419207.26707864,-580655673.8006585,-330211100.2002836,-757548711.4004871,-591918795.1863481,-388689647.04040486,-666324513.7092755,-541405395.7530226,-379781440.2673315,-1015418551.0451761,34344032.83159025,-234211269.30899113,-257434947.58175397,-543915424.3244828,-680418994.6445385,-526324509.0213249,-324162165.64111114,-683505110.3784858,-515340675.8892787,-74015099.13630171,-1106826077.1829617,-279554057.033682,-578331193.0293308,-666472560.9260211,-682900724.8470892,-695499341.0576622,-649628274.3297046,-317086487.71327615,-110593072.66978839,-417511772.4279003,-715234128.8138092,-194241058.60396585,-255335779.846685,-211525158.12154227,-690927015.2347445,-1111811196.517421,-115591823.02998427,-1299156044.901928,-645394429.3093767,-632617975.3667063,-561127875.356466
AUT,ssp126,mri-esm2-0,-6643244.739637158,-4648398.38948222,-812105.1123767147,-33077536.471769515,-27789416.748074763,-12628021.221653735,-23805435.225475967,-23075077.92566873,-26787100.09796462,-15399438.277863175,-50983355.9357179,-24997922.532998297,-18416272.24876844,-29727640.13436156,-6320653.124989984,-18832491.505466014,-32956604.093246095,-18840351.272271443,-22175157.48402436,-45553941.345153555,-12742426.608034065,-7354205.734783766,-16321607.883504055,-30840848.339392018,-26377325.51466726,-11172209.740476133,-15038449.494838832,-19529155.713365003,-29168124.642119154,-35453115.50930706,-20281391.349184606,-24732854.856690094,-19066455.70025003,-48110666.20490452,-36844696.77263334,-37894765.54149558,-25148451.308342054,-19424400.19486827,-18863774.873160504,-21422542.362713248,-32581691.98367219,-27579192.601657107,168131.53138748687,3013056.626236439,-26831983.569069594,-26810724.171962984,-50970747.872247964,-7922403.049282207,-41665455.36362418,-31285415.86536746,-27856089.019479793
AZE,ssp126,mri-esm2-0,-27576606.969172955,-28498781.841193166,-64750074.69391204,-45554140.96736305,1775976.2795098417,-50382392.75926709,-8861920.319384906,-19136454.292845763,-20339573.641254034,-38658248.436877534,-36300321.160101354,-75403103.86234714,-59271091.82844512,-54839881.28071964,-24727904.32386273,-51191045.08411748,-19684432.180105377,-54825688.99675041,4652759.894740762,17297456.138299208,-20663578.990475405,-73523563.08966859,-26616827.861232173,-28134507.871942967,-31457660.233717345,-21932779.75351736,-52605149.21762037,-58889373.51082938,-44152351.37204246,-23576482.633636307,-55155231.94086218,-23562236.094863307,-72533840.92212355,-37572096.292529404,-27263568.898864176,-1040277.1613246402,-17886247.707844786,-60157263.67640363,-33558587.717140995,-46826866.43416595,-57401197.82693988,-5915499.151162777,-67764802.62027529,-94242667.74367268,-2795645.545367769,-39426142.22985673,-48703699.648247026,-66548423.374324664,-518546.26876558916,-47722020.08120426,-70986259.56931709
BDI,ssp126,mri-esm2-0,-11835.534106696712,-150454.07443742224,24521.999877026537,58370.80614437665,-539016.9665593525,-360797.0197682714,-123954.99715379947,117984.37769387962,-66038.49261826885,-239919.2836319601,-225117.83689739648,-229888.72836576027,-443418.5824010019,-128809.55101693422,-563708.7090690045,245276.54248025082,-443356.4819381687,-279454.5835314648,-662688.0239278643,-252523.04818293787,-310249.4503199778,-308644.944895986,-611650.731055128,-538153.9798492705,-367246.4604479363,-463781.87500529294,-114411.19017389986,272008.9008514878,-483188.14183274703,-420683.1293166347,-276664.4381843051,-488341.1886421234,-195298.99143824662,-532727.8195809518,-296029.44400844123,-324653.8531100274,-421238.2647194238,-251002.41059853358,-401670.19864005083,-242229.77386770202,-214898.72162859284,-210656.71905249282,53627.666012080066,-273859.97847561433,-339037.257102468,-318552.045205893,-420502.5170628179,-527262.2546709443,-582853.9619992728,-538457.501670049,-378215.25972791464
BEL,ssp126,mri-esm2-0,-10082305.835111553,1813487.0172517675,-11688598.724354424,-18331505.642051946,-18281394.04006872,-10168950.66661423,-50177521.00798553,-34711002.00854659,-25616583.06761096,-8994658.687376473,-21676321.53291986,-10248343.996646406,-22235475.979249112,-22471850.786986273,-8906786.476050178,-12507523.790512178,-12296035.521605643,-19975739.328970272,-38131688.98487969,-50277042.04396833,-6101594.436683915,-4917456.729581675,-11376262.727550784,-18625762.368535496,-20543832.458322406,-48835649.55873987,-15769879.95776348,-14958893.667534849,-26780198.61086625,-32573101.95385241,-21879359.358334385,-20254949.847200103,-9866979.239937436,-25271030.18988768,-41917172.848672815,-25043794.89317747,-44564635.51433907,-559362.6874927734,-3245855.5717505165,-41454375.4800328,-36923651.185712375,-35912281.142777316,7699647.131481098,-7142858.167886394,-47604879.35017378,-19141708.25107041,-35044284.932261676,-20467474.823644623,-63006005.784165196,-36000203.95922068,-33415849.113889374
BGD,ssp126,mri-esm2-0,-6626735.617244288,3353059.8130299207,15296232.32443592,499186.7183165299,-5851815.313973861,-10675303.12721703,-9719585.80433486,-3008255.197776747,-17457575.615637053,-5515630.11377906,-4824934.462573021,-8843381.57473308,-5628038.471946622,-12732210.220942646,-12968158.943358395,-1669197.3719465162,-23200738.813284066,-12287575.435220087,-16019694.578453008,-16139609.513301754,-21571561.28923763,-21605105.271215126,-34629467.164172776,-26051043.76057169,-20497287.746710476,-12695075.901279166,-14593259.327854758,-15076697.543866284,-14575203.358413216,-13070707.181985533,-10947153.717267089,-7793644.586419464,-14116342.337673293,-16435725.010970807,-18724484.724679593,-4294396.783832539,-23608431.888872802,-11560102.993765227,-20545828.500026025,-17254151.170291476,-17077197.78393888,-8935556.431049462,-8025771.053787659,-32477795.99926118,-17418924.219238218,-28163230.202900115,-19339154.089243256,-21777876.530761372,-13367996.694069564,-18474421.793842297,-29412149.774955805
BGR,ssp126,mri-esm2-0,-88777136.52367188,-118070295.38699129,-64780932.0047723,-400092089.18510276,-106664972.1183962,-115148467.63644072,-81185473.85416336,-159893518.53730863,-102691921.13727932,-231284751.48744237,-479726844.620933,-135171888.7118491,-308174531.49977624,-179831094.226186,-139320925.61539873,-214486199.56003642,-173411877.9389035,-117270681.06953514,-15614483.98383766,-176053625.73484734,-423745888.0705292,-317288258.2097167,-179451854.63081154,-128109565.11134751,-133540190.7419988,-25094566.423730187,-73766269.9994586,-116745840.5827632,-157569540.67439488,-244550229.6209858,-136346906.2067558,-229592436.25102028,-123140780.4459317,-294685564.95657736,-229487979.1861957,-234617211.18821254,-75364327.68779366,-330685726.0975209,-175902513.42571157,-63326948.90723834,-80169426.94156866,-60621132.06862366,-94781875.70686826,-197693053.99959695,-275413385.8668824,-213456599.62098235,-186982202.68925413,-171359266.0578239,-274900517.9455183,-116537168.65305583,-192681306.6198536
BIH,ssp126,mri-esm2-0,-902111.7219488673,-3511014.930929704,98898.86175112177,-11666499.54820844,-9710692.616762504,-3193257.4776106915,-1827955.4752205797,-5784218.829141245,-4547789.672588434,-4176397.6236944515,-14183726.43865328,-5761516.883758967,-6779121.542775109,-7836692.271125219,-3454710.224312835,-4533635.03969734,-6572653.811216566,-3116553.467306304,-2040792.0520139725,-10213173.76166316,-4136651.3417909616,-2286545.0823845607,-3703630.917745052,-8234667.933073659,-12420935.11006818,5940.751052523816,-1250922.7613330646,-5418120.799702197,-10571511.381450808,-7581559.308680259,-10232793.435525594,-6145045.0038932115,-6170155.979786106,-14436367.253598128,-6018439.400641382,-7162174.977282068,-4356377.85170351,-8028911.417600637,-4379979.216154434,-2018663.6720560296,-7499631.577636782,-4216174.827163306,1519965.3165627257,-3098518.7348110676,-7202991.365131035,-5040472.897741131,-7006190.336404921,-3916594.4254208715,-6591108.128106209,-4735191.727285033,-8939363.76521829
