country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AFG,ssp126,gfdl-esm4,-12.93254527110587,-21.72249067297978,-24.13609091988823,-18.022990679016534,-23.437029458078236,-24.100603671781617,-20.172580239722663,-45.645137181525946,-31.561886658891883,-26.242748101790568,-7.753758678606862,-40.32902256532405,-20.2957492854615,-14.631387773328862,-20.133162209567146,-31.120897276505133,-17.080067832307368,-22.338971819957486,-28.261969590181046,-42.89358565443101,-15.99439202737215,-17.694134507803575,-16.79256076183024,-18.3086687826219,-40.54247384533006,-17.43368415990177,-39.03676067281658,-25.138862909974698,-21.764653297418345,-20.02517021002449,-46.48928457665172,-27.76248790916607,-23.213185846280602,-45.14927392722885,-51.339375587974764,-23.739183502937923,-18.7079219446135,-33.099835717083415,-28.084177826001085,-23.013198776760206,-38.147544613282626,-18.003621329176433,-39.81598158092456,-26.75033413230017,-33.64605948461252,-53.949420921549915,-25.545937049648522,-25.623044972429405,-24.22719256962375,-18.6406203531908,-40.01081176711033,-49.90437790384759,-37.62721701013032,-49.072014185806225,-27.00227300331929,-43.332198843109495,-31.167783805329094,-32.53961864212741,-24.342378500040816,-29.51757833966804,-24.811910400858586,-39.20025399964417,-20.472888043632487,-38.65764984558381,-53.36378001298351,-28.81067866881669,-23.29430395648047,-26.63807126411036,-19.196188310260645,-20.142232658447,-22.56825890820375,-37.01552790721795,-24.57299404854571,-15.147933144586798,-47.83493335698918,-26.291944277816484,-16.122613482123555,-28.410982250475264,-34.84774476902522,-18.288222873545344,-30.605815982795225
ALB,ssp126,gfdl-esm4,-16.059900124799608,-16.687798650368393,-15.915720289428986,-27.505132900672955,-24.145526380126526,-30.625434708010072,-15.44992687113314,-11.97694858506961,-16.714948990295305,-11.737087048654313,-28.44668395319392,-23.62909871649564,-21.428832960059008,-18.027559111315025,-15.259505485814413,-24.828041843303474,-15.80543743689776,-15.629987641706503,-11.470050190208498,-23.45204133477035,-19.15974503728214,-21.315496126231842,-23.411833323550297,-28.1119778594446,-27.79223425299989,-19.366602510176865,-15.865471545836435,-44.28073872935971,-17.253971705641696,-20.201232319953796,-10.553671875141191,-18.94777954965846,-23.659091886893894,-26.32418263447707,-25.442993215082296,-20.930382887982528,-19.828121907953978,-27.79194696305339,-17.262004728706266,-23.38625471488028,-21.276727357721974,-29.181008612862705,-26.792699770066804,-36.67595708362374,-29.271161775317122,-23.646941281794277,-21.8298370645924,-27.274414819027875,-42.02653249247044,-33.944261387061836,-25.134398482710935,-47.83618984689176,-25.961326467742722,-25.042332652341987,-33.95917546309252,-25.4385877636813,-25.88110229077788,-30.019929561138305,-18.119594417984782,-34.592528432112786,-10.686613725755942,-27.137147361425363,-27.154090633666492,-17.990858753846805,-25.554810643080707,-41.370273770515595,-16.452258079388304,-24.63475263203064,-25.83280974696716,-24.07042921458514,-19.29658317012695,-23.82810081798741,-19.568556445162145,-25.635281868191658,-19.952157638498356,-27.409604490009293,-16.007498659081566,-15.61539547968665,-13.495706613771256,-17.888849970455873,-14.78577826436656
ARG,ssp126,gfdl-esm4,-9.017081003027496,-5.418381267404756,-9.457637750750688,-5.355800926795197,-19.290597780486586,-5.323170942459271,-8.891527672693362,-6.285878583242326,-10.816945858884033,-9.08734338252633,-12.30514215033616,-15.050797117055815,-8.578262748594318,-11.462437238384846,-11.259495038851753,-18.994213272801563,-14.069401206015787,-12.977383506859885,-17.702149618766637,-11.335779848032217,-32.299919539936965,-16.447687669518444,-18.27734086848966,-15.340783304046244,-13.154872144677915,-17.151486873670287,-18.483427287704547,-13.360466385835306,-25.233842614315115,-17.560425350780807,-15.543630212288967,-13.6346191591302,-20.62045253036518,-17.89526721666906,-15.451165191540863,-16.331075937782572,-29.02463455584717,-18.753711949048082,-21.127140191921082,-23.331255378179314,-15.90487963130554,-14.796947759128827,-11.859666244729025,-16.45692690310803,-15.871285979181122,-12.749516949417295,-22.806624068033535,-15.131476083821962,-16.29812739089447,-15.880953113214554,-11.567573750795168,-16.86083046605785,-19.09751075533786,-14.998160617461496,-17.811488327059738,-16.49789327724861,-11.478026755323963,-20.53681120273886,-9.187100594288939,-20.584066226797262,-10.568672979163315,-24.350231675958312,-13.153239267582498,-17.22140152194141,-24.387537052825493,-11.11081940869825,-14.913076366707035,-16.710520227051372,-16.1570935209589,-20.14412599152296,-14.078314754485628,-16.810481459355927,-12.963030164100704,-16.264811571452988,-11.5484109195124,-9.781791358072425,-11.036437116334934,-18.21313054408709,-11.312259155164043,-13.153613334812942,-11.658978461262645
ARM,ssp126,gfdl-esm4,-11.260904901338709,-14.940435057745544,-9.07892731123846,-13.763685194351972,-8.45059921010576,-13.411609221920452,-12.78619110347942,-24.336431723683262,-18.47532951635604,-8.072540049411613,-10.390900726044826,-14.733564015519155,-23.984359887601848,-12.888655485845707,-18.858054658304287,-30.376722889495966,-22.12175194978054,-18.715882777183737,-16.418102856527405,-27.935470481186666,-18.689664827882982,-13.677244120806597,-22.314982190024573,-14.809257572917575,-22.644907467961225,-16.501749378096452,-17.200781807755746,-19.018522100120073,-19.69463271466461,-18.61896282311404,-24.738161210363025,-26.05209561362047,-18.895879629798735,-39.28623474329339,-45.12234287311389,-31.52703865553449,-31.098552763352743,-25.142018005081674,-31.039406409118435,-18.015435149422032,-22.07260885099773,-20.124974353633867,-14.110282493172061,-24.191454276021897,-36.52502312874261,-38.81305836369464,-13.678449835330218,-19.78027301343516,-18.195389089041196,-15.86137058956598,-24.32399083493571,-34.26350764213258,-17.96101232309174,-17.58566206632905,-15.635064523419388,-34.71087556522604,-27.123493174904958,-21.918456700322512,-15.342733309544522,-14.405454796469424,-23.41616181889772,-26.255812363061043,-15.847051951347254,-27.164420187203746,-35.482515706270114,-35.406372427196715,-30.841154068490745,-17.176373807868224,-21.45229563773203,-19.247827924948954,-19.513939649332386,-20.580114815082602,-26.821771007479754,-11.438069586300571,-12.550021782791719,-18.125055797731378,-13.103976803602789,-23.753468354036585,-28.05931466262031,-15.764838317606795,-23.507816446298936
AUS,ssp126,gfdl-esm4,-12.27064022612906,-17.091334088763354,-7.870774816032728,-6.761164865147561,-6.658917861366502,-16.179390795730075,-14.154482549422394,-11.679669118598333,-9.798932330848036,-14.692556960333345,-19.444087620732617,-12.864286898037044,-11.395336724578264,-15.618976919150107,-15.179722627491358,-10.171323461622029,-19.037915525709668,-20.904645423366446,-13.433778881260624,-24.53577138034769,-16.85330964358662,-19.25859340224602,-19.28348413777293,-16.64267543037919,-15.996604499906338,-29.90156477210943,-26.37115588862641,-18.52475528308603,-19.621726917473715,-23.91020073028842,-24.314682382586657,-18.94181273197374,-21.70019700524985,-17.891833865734636,-20.546076932560986,-30.754709677418717,-27.77332644224355,-23.13711687923845,-12.38583791824965,-24.244170491493634,-31.45110236512003,-29.823115334609824,-25.826123615625388,-19.299208741607693,-18.97584182279149,-31.81498549129932,-31.094395535431964,-20.954780577553215,-22.74548217901389,-25.097049617133365,-21.104661269422753,-22.4685627496628,-16.941580537041283,-18.482461335695106,-26.366778003581793,-22.802284795754993,-15.417529003938617,-26.042642975466435,-28.06064278826147,-17.87503268272105,-18.1318432886892,-20.68395470199115,-24.493998145902506,-18.056964034447073,-11.952367562310508,-21.753727262085235,-20.41762744803507,-17.4682860764009,-15.638868818233046,-18.752905341832104,-24.657779280824325,-18.15633840883546,-21.64394338367061,-19.411146979620213,-14.946555275500888,-14.513264576851187,-16.360718227304766,-14.308639207329225,-17.149637223596216,-18.801692079563576,-16.058319081217643
AUT,ssp126,gfdl-esm4,-16.608725807182083,-18.51010904535473,-13.500610588511066,-17.308812271343527,-20.166483663161863,-16.11121876840413,-15.168158389061892,-10.971635521802952,-15.594888980642942,-14.64540414637829,-30.252005801947774,-17.519522220671455,-21.604624453470976,-21.65375291751772,-19.685463186924387,-22.637839841826054,-13.817792379892584,-17.575953323901526,-16.90779126169619,-22.48250378863724,-24.940020768242853,-25.632879859456903,-23.927766467586913,-19.002180307732363,-19.275366916087215,-18.060423077127822,-22.163820654719167,-23.534309557807482,-32.48818762611309,-23.964587682759543,-16.553663308093316,-18.40571672472402,-24.078059049465942,-18.61137609659146,-13.3723149206222,-19.731331347665524,-24.44557904163752,-23.96717567836834,-21.299443811328835,-31.45137109019115,-20.287338921017323,-25.39055944828831,-26.607560009418428,-24.29979308985653,-24.054282255085102,-16.92303411813451,-25.283598881652384,-20.48591315668311,-27.893250686078517,-24.749640187254396,-29.65573937641658,-48.67555460394228,-16.054696264103423,-22.471106034617158,-26.300281603987614,-16.799528733509348,-20.7646725800992,-20.710026448699267,-19.288621827002665,-22.655672524450367,-15.258633913927813,-15.948401532793037,-21.42374357341498,-10.17373352465826,-17.364370155684462,-18.89724942272391,-24.45213411053027,-18.142354202646406,-19.132751432192382,-27.45820915493596,-18.10554162619823,-19.964717590811173,-12.305463880118364,-19.952969196101463,-19.2465161411492,-18.528074340653497,-22.204812265189652,-17.177712858271832,-12.630969500246103,-14.913506803739422,-10.823974301380698
AZE,ssp126,gfdl-esm4,-17.67421793655026,-22.24977575018957,-11.626733166277612,-27.35729841238583,-8.771439167192456,-25.429740594752786,-30.865805303821247,-33.11689020179069,-23.91641202049197,-15.833696478808779,-13.892844875625407,-16.07315901276535,-26.164532635199038,-18.598984159073325,-30.057173699395058,-42.75103927452828,-31.645677350033175,-17.233255073578604,-23.505598118205093,-47.364943410218686,-21.930496632908273,-14.026862683922865,-21.60082657687994,-14.526147606987145,-38.848410001136735,-24.264456605109732,-18.454786281575746,-20.758271728078324,-24.960968890881738,-25.081114143976308,-30.353961279336467,-32.85260516090504,-32.689925312504926,-50.23051971408938,-54.3280972492967,-33.24273191011046,-43.397563844045656,-35.85437846411369,-40.065288561432475,-17.135371252003594,-24.159878415985418,-26.11154410324177,-19.667758214330032,-37.33344171354244,-45.45570696141754,-48.168609955483305,-21.309477371318266,-19.14607152967439,-17.977984121522585,-16.763037250795584,-25.074550978930514,-36.51425046925877,-24.919142107081143,-18.842183986258448,-20.12241512164624,-40.33124637385943,-43.226297117715596,-37.00669846696489,-22.65850225863783,-15.25239107982035,-31.02800297871685,-39.71130995400487,-22.258426857895188,-32.19855272973415,-46.619160428819185,-46.95594548840435,-38.263824406963934,-24.334236036295152,-28.593426015372202,-29.56824228559888,-23.323576060423115,-29.175827519756805,-33.396372309184954,-19.236244137834042,-15.869318604648198,-21.94066179241564,-14.48938022466756,-34.09553692362586,-44.855833589669984,-26.555785133504553,-36.01886231787735
BDI,ssp126,gfdl-esm4,-20.678313172065263,-14.149089721008556,-30.325548387822693,-8.736562338746392,-33.33979809646458,-17.304727184624173,-21.57033949294639,-17.221668160275936,-10.409357413792003,-10.821726935536853,-12.251649848645126,-13.279150940544525,-20.167364574842125,-14.634865007136074,-13.392065200577015,-22.62714096473868,-29.100210083613817,-21.320563379121417,-14.522199716312942,-16.67687876154005,-11.227207148772685,-14.073305425961175,-21.323390390908408,-18.77627420217772,-15.849251307616148,-16.149762204923043,-19.016340026977407,-19.02492697768244,-33.149840391477525,-27.413220761335815,-17.26157979643674,-16.990642459142713,-18.284571999422695,-16.46319420924822,-18.3850700381427,-19.144800322532806,-14.252558733194512,-25.230641415805515,-14.022009960786718,-26.974083521366772,-22.39346330514254,-19.519795727157025,-17.12484270766345,-21.566607836986798,-15.306756407567061,-44.95404770355786,-18.092113745022925,-15.488172152114338,-17.535761591885734,-18.340378937981715,-24.43611116437694,-25.671082303442674,-19.577474882020606,-19.341943975154873,-34.4776354417569,-27.315719100229167,-17.035961757577404,-38.775665041826144,-20.441572164319986,-18.854247205395776,-22.346652622570367,-17.47517444945953,-27.938393235987164,-23.524500100298226,-17.783908000684377,-16.643355072792296,-14.99481423670484,-14.401496759031447,-18.573184866041068,-19.88359536350584,-13.514444316285097,-17.982522021267933,-13.472098046319948,-31.7784532342366,-12.540931646571195,-14.557541302337144,-10.990537562737956,-17.04472785430049,-12.663258562588954,-11.692047054561584,-14.660410588065266
BEL,ssp126,gfdl-esm4,-9.622671335143885,-8.644800919327887,-7.032932741941165,-14.616283051190152,-31.721181331620592,-7.32672845313112,-10.893040887728093,-16.3818019112285,-12.134829055632249,-16.874702018048083,-18.904842420165913,-15.875514804701602,-11.896251433415642,-13.658201715045609,-12.879613101957235,-16.85413800341468,-9.475459874346434,-15.44978801559453,-11.408322251070912,-19.89974562562031,-36.018897380177265,-46.525209673183404,-17.968684475543828,-16.560399498427742,-18.5645657401044,-11.319663952533492,-30.497560894674976,-20.159391169435448,-35.52818790202813,-20.749757240231283,-18.081409354287054,-23.304017225252984,-15.258923156000504,-16.734499511178896,-12.285739196551827,-14.430812153374319,-17.51202834944799,-19.849496305620605,-25.917998611971733,-33.401400021356146,-21.053051033577837,-23.751829187661187,-23.695148626507894,-16.6894160127832,-22.503327895864008,-21.32674687055694,-26.983635815461586,-31.344181357913392,-18.121489069262864,-16.958680122245063,-24.53366928206974,-22.889929354303867,-11.558001193273988,-27.030843297930858,-20.478642552645063,-13.36081315950295,-19.1055560028794,-20.631993512704483,-15.637440487628506,-24.99486235843277,-11.861709672553891,-13.963479592246559,-25.092692565966424,-12.207541430524762,-19.66730459700303,-17.5937756197181,-24.525759976183394,-10.684584835761383,-14.269083438361182,-26.398826967224725,-16.374104516378676,-15.0181386952192,-14.328414162691056,-20.759373621332337,-15.606970316955714,-13.569283121258477,-23.547288340438136,-14.274262371131648,-11.534670289311716,-8.568209583732502,-13.200137945172322
BGD,ssp126,gfdl-esm4,-15.288439855598572,-10.766829251397908,-9.383603146581958,-9.268041059544847,-14.64266795921424,-22.59610582661005,-14.726499097397538,-13.845959763808885,-11.14249941207345,-12.414636891263774,-23.530633322336307,-12.177703622490377,-14.315532028565679,-28.198124240307905,-17.272303788688994,-10.666903014883571,-12.30648984196254,-21.157052573280666,-12.608118461951449,-23.586376044691733,-22.92029765326845,-24.96663708636738,-18.86733504537204,-13.650392519453737,-14.736871580077505,-11.322141218540485,-19.653323395184575,-16.62747091263618,-17.747725421001455,-25.358287618648326,-15.657027298718607,-14.197606091732867,-21.59572726648151,-23.74507361524894,-20.178446090787844,-13.896149926137136,-15.42300978701629,-13.618395219353614,-17.270206371366772,-21.192898520550287,-21.180086975676673,-17.91669812200874,-21.904872266434126,-16.510395099216012,-13.716840587057936,-20.673944627786188,-16.958164774880327,-31.376808367061862,-48.10927780336176,-17.731508977556008,-16.802483878098002,-19.532153032377153,-18.611303129113224,-18.675558640744594,-18.269759662976874,-19.285495906589322,-18.433005603949752,-19.305067752596493,-20.386143907332126,-13.417837020155364,-34.51477767938112,-29.348170190801135,-25.716065411390126,-16.318216174191292,-23.78530883289983,-12.688548137021627,-20.317376489347936,-19.65826889248511,-32.87832466174311,-23.58648023608935,-18.79606530914323,-15.227789605419328,-21.207008529634308,-16.19582593080193,-16.200515660313215,-13.584345884502644,-14.95247258997546,-15.11735207702859,-17.346677762339304,-27.95225768476301,-15.750948325490986
