country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AFG,ssp126,gfdl-esm4,-318929.31617926847,-587850.8463021491,-637818.8061828418,-393637.4191431874,-588930.6592387282,-603525.6958007012,-443391.50125732017,-1403705.8044915015,-857204.696267393,-644823.72114724,69115.89543732101,-1162689.960018931,-390416.4121273216,-165972.1776184272,-367290.3486951771,-777957.5947959363,-235419.66495524422,-428448.4536137666,-647156.2453148139,-1197953.6938926722,-166730.52497021624,-225413.39766706448,-185322.01786049505,-237679.01707825225,-1079626.8115724805,-194409.70267771315,-1012997.4450428456,-479299.8671542887,-346845.67658692447,-277009.4562907021,-1282016.9688095371,-565554.8719412925,-389545.32052459597,-1222832.392001555,-1456452.5789730803,-402922.05785754666,-209513.8881212561,-756333.6341778392,-563980.9675838514,-369772.0364352981,-945590.733363416,-177567.2138170001,-1008277.6810630438,-510311.9774067239,-773037.4755950532,-1546758.363249027,-464969.5612057532,-468410.27161557303,-415941.0921423733,-204016.03175967932,-1019262.9926783027,-1397462.8049285347,-931172.731559869,-1368976.9948412916,-530136.7648120704,-1154566.18684319,-693661.3570160784,-748693.9812448206,-439440.48960460507,-639883.3340069405,-464160.8309281857,-1016167.0910365615,-306598.411304431,-1003540.6714753486,-1568031.7120223623,-636881.0852624258,-431150.9511689097,-563115.8529686232,-284275.77061415074,-325181.36528951785,-422557.7383965158,-978066.3344213198,-509079.82789644884,-154932.59508007893,-1405161.0697050593,-589156.0124659858,-206358.905367399,-679152.9082165168,-928918.2832271717,-302446.86420333874,-776144.7588061457
ALB,ssp126,gfdl-esm4,-21658.462142107266,-21609.9396918179,-19865.048154735345,-46195.56924952518,-37690.80639626264,-52144.560278826684,-16122.116551348265,-7401.758262331191,-17840.463811757312,-5639.7205542932625,-44015.52776165846,-32214.11153802181,-26532.85767471656,-18074.567309991147,-11113.129838896068,-32934.63728140406,-11434.481328061876,-10576.616270696006,-452.10692559257797,-27980.022566335654,-17582.826815542874,-22237.032572196083,-26773.233400961846,-37400.658015344525,-36339.73607803578,-16403.235412826107,-7966.028290023887,-73958.99791113178,-10708.307347525752,-17361.773513562875,5331.294740522328,-14057.25362664441,-24877.415997826098,-30939.690835289173,-28749.296506506376,-18107.729662970538,-15432.688377949757,-33907.80609866879,-9280.590200612778,-23497.563539267714,-18530.529419810056,-36925.80864136452,-31337.013806274463,-54369.304099026725,-37105.22287120293,-24002.762445709468,-19789.314389145442,-32513.976524003494,-66951.74090482658,-48164.564715459666,-27688.721665098044,-80694.27664222856,-29783.382363353852,-27748.487042571996,-48660.96816080776,-28933.93646789468,-30122.089039891463,-39940.918521783206,-12382.824296245388,-50989.06756797325,4528.937266002833,-34058.42019107893,-34338.9972956023,-13226.5012687562,-31118.113830352217,-68255.59691274255,-10431.762866131628,-29788.572605554065,-32869.04805495857,-29057.60118497581,-18230.132659635172,-29105.563325364088,-19484.86918482027,-33931.90165220674,-20979.34623761256,-38658.549852569806,-12359.519453038529,-11727.44967726165,-7062.43106827173,-17576.776486990228,-10611.33335718288
ARG,ssp126,gfdl-esm4,-442123.2768857386,295061.30440826446,-456804.5603798319,517303.9729791858,-2505447.723775291,650499.9081964772,-78985.96663832173,557378.6763516474,-388517.2174454275,51120.96615855744,-606319.5432022199,-1160397.4078942833,325668.69622496085,-262989.99168027804,-169794.65432473389,-1836758.0595501543,-701800.0872474932,-417276.5465975495,-1423376.4899686268,25529.38087988207,-4581039.232158685,-1034404.8442458251,-1406296.7294808459,-724411.5000662404,-210258.04146178902,-1067740.7542596918,-1336697.7192188418,-177585.18627284546,-2784904.873645233,-1064515.3444015859,-598785.8229242406,-158636.28440024809,-1690420.2288375497,-1072410.0973384737,-518122.45709269354,-701572.9880428489,-3503234.835241151,-1219431.0387146252,-1737841.1242564141,-2220209.9041716387,-570621.6851152601,-322044.81777294347,330518.8207594076,-686810.077933504,-557089.3046544084,133414.9012773101,-2096449.6704752678,-399311.0711580856,-661869.034371776,-574824.3537548255,374507.5019256507,-805270.2621588196,-1309227.780181579,-411445.96777665155,-1046299.6598866829,-768492.6538233255,328556.197863598,-1694065.8615456354,802133.770005762,-1741324.4761217057,456397.0489477224,-2618421.3713057684,-161165.86394094897,-1086150.834573505,-2697831.113371077,217895.30878891834,-650140.26419387,-1074836.2136129313,-979540.0368611183,-1890940.3233401782,-576100.5701709002,-1210763.5478097564,-388026.43609989545,-1148129.3857828705,-131699.78758825272,231834.0126168412,-73118.2492111194,-1689573.6503366288,-187329.6829821031,-621020.9088718977,-315539.45266915415
ARM,ssp126,gfdl-esm4,-5910.572811712774,-7627.047632520241,-2333.637566843005,-8417.061984258595,-653.0831011424544,-7140.768428431322,-5892.693026244528,-21532.050302608404,-13046.580501926806,1726.5279218464573,-1140.8560779859392,-6821.762663045375,-19316.536719190877,-3622.617049549604,-11594.946019131065,-27271.350610681016,-15553.107971950709,-10565.385090406504,-7127.3143723171825,-22849.1824161846,-9801.75414266865,-2632.9212589650815,-14396.859850020375,-3796.437696926478,-14469.942700219044,-5781.053617572692,-6586.842274077569,-8953.952185096961,-9749.314804817088,-8128.720824380401,-16491.65351586874,-18204.651608968335,-8187.792256922206,-36361.037603568126,-44369.694979176114,-25453.493795896917,-24797.053314803423,-16485.771981468642,-24614.43883750668,-6525.234472280161,-12119.939665631937,-9400.48951607132,-1051.2883257055817,-15018.767142546465,-32114.407035832344,-35291.96640436621,-466.44472821838514,-8942.518072465187,-6771.620362498125,-3569.9659381043703,-15338.17675354235,-29161.14707149459,-6617.51752512249,-6161.2802163928,-3530.7307159706834,-30054.171024214604,-19630.25875875642,-12516.155226162793,-3512.8066764305013,-2332.566779104161,-14951.967264716632,-19026.7745876612,-4742.447587668838,-20578.94748585722,-32261.185425315503,-32312.688597524782,-26146.42979674618,-7371.783293500019,-13469.434634170528,-10590.674808226104,-11139.450620840635,-12801.773717379216,-21637.86467970237,-494.3328457161764,-2212.4841961640677,-10113.892808590863,-3323.3862059606513,-18252.434498359555,-24385.465484765227,-7505.631987635138,-18398.319562630764
AUS,ssp126,gfdl-esm4,-794830.0750507184,-3192508.6224743538,-172286.53611938548,337032.7913714733,478520.3740537228,-2869799.428306956,-2036374.0081863883,-1042705.2208459654,-266705.63157640694,-1947547.0311116197,-3578890.418604733,-1106054.522500569,-488044.85642303334,-1936465.6396207386,-1698366.685044245,192279.64779629782,-2948588.3526993776,-3555284.623332404,-781872.4324445422,-4741559.377073033,-1897051.2792968433,-2710863.4283534475,-2665273.5056828894,-1656894.0726093971,-1373746.083099464,-6367091.286054653,-5045113.905546726,-2161926.487976623,-2522368.9648025725,-4042515.613240719,-4157997.3462088783,-2182711.297985035,-3156765.1220143777,-1753197.8429847073,-2693898.388126972,-6374499.974563888,-5277783.1530067045,-3583394.4504541093,324540.6761705424,-3963036.183265129,-6567062.514703247,-5971941.487349698,-4520349.385069169,-2153575.035893808,-2036395.4872747923,-6690553.232457726,-6433018.143397055,-2763475.389187439,-3419154.2808498214,-4280069.04925515,-2843299.238012953,-3349499.085291713,-1360619.484889424,-1935735.2459233063,-4811934.678704709,-3541782.3654615157,-890059.0358968352,-4766625.318644746,-5526993.218462113,-1867091.3533066204,-1994034.5756809977,-2955125.2691590493,-4373252.819071564,-2079707.1496520694,92574.76257831854,-3500233.5326669402,-3058319.3187006186,-2033005.21425906,-1414717.5771377,-2589400.213236778,-4776205.13076756,-2468488.214134418,-3780535.148888928,-3018465.3296378567,-1446855.1843775169,-1335283.805264765,-2048997.5289381011,-1349225.985402438,-2421777.861826004,-3062691.219456394,-2110420.118560938
AUT,ssp126,gfdl-esm4,-162418.5999353042,-176727.52320783067,-104555.25092537116,-164704.80642943864,-208708.02029165253,-134456.33158719516,-113596.56582371809,-37151.833690688254,-111862.28715046715,-91231.58288673931,-354224.59770010965,-131993.75883286263,-197902.59426870945,-194863.32402196806,-157425.67274334695,-204407.0830188726,-49950.61548005776,-111013.96943642749,-96444.33262775032,-188918.25788546642,-228140.84202738435,-237274.82741861272,-205493.28907152638,-118710.58429189124,-121071.94699687936,-98118.02862190461,-166374.67606126226,-187961.04707522065,-339547.8224711118,-191976.57770581276,-63592.207685228816,-93971.86157908502,-189907.33957051867,-95176.79365085365,-4457.3883000878095,-112472.67678299794,-192433.67778356423,-183562.6653068893,-137311.56389036975,-310715.2233894362,-119168.8361279629,-206318.6129273255,-227009.5254041648,-187412.75239840712,-183208.2822485011,-61158.189092247136,-204505.70885371394,-122569.4984538212,-249743.32829108118,-196322.18970947756,-280812.02716103126,-607099.0237018877,-49113.25015777669,-159787.99856924076,-226268.3655936871,-64581.46344285944,-133635.23414879682,-133942.70124968712,-110975.75416943291,-170107.18803473256,-45031.20063394262,-58557.99601545016,-154096.15996515285,36718.594086724435,-88307.69576739952,-116499.16681227385,-213625.58527658143,-107621.44363276912,-126692.23663872022,-271454.1934940945,-113508.93923589583,-147627.45311488208,-18739.09407495203,-151928.52369096124,-142015.4361769433,-131859.3607835615,-196915.9627576191,-112897.06995371402,-37066.788607366376,-78152.96383647576,-10096.0854242473
AZE,ssp126,gfdl-esm4,-198102.28367461578,-278499.04396672343,-71544.9414707789,-332515.9738663471,-13391.286147240467,-290308.9697359877,-377572.8244364024,-411114.8795842691,-251144.2292149958,-110165.8281778387,-73127.7386382761,-105863.77127315736,-272491.06784007506,-140740.55689803665,-330794.3103220544,-541889.8026123032,-350752.7062081072,-103811.06000010642,-206777.11103128296,-607236.3397231161,-174360.85561204836,-38028.49223014392,-163541.86171369805,-41523.14384018024,-450478.98744719126,-201771.60828324483,-101550.97323490426,-138638.6685228062,-207968.63867414996,-208419.15956965726,-296122.32801645825,-337049.1525156812,-333108.21257965517,-628589.1923800365,-696885.745087007,-339497.8992591949,-510434.3684324904,-382223.79194889386,-452864.35939677357,-64716.39941736988,-183134.166368175,-215891.36035127885,-106790.32225296524,-405409.26310640783,-542741.4250503202,-588685.8855478821,-134716.0821998612,-98360.1632726093,-78926.19345564321,-58792.91325678866,-199789.8825523112,-393771.55838489905,-198371.14203772842,-96402.41464236769,-118941.45297397692,-461638.9556655821,-511723.3290814784,-407789.19390967325,-166546.0218532667,-42773.38828257657,-311090.0928836073,-459600.91250564746,-166253.92746087332,-336145.37287911033,-581830.4999680419,-589440.588090645,-444444.7262258884,-210948.98312493478,-285046.9190998081,-303686.6957054763,-200295.85915025615,-301496.8456754733,-375108.7547945992,-137882.4094646087,-83111.53395929176,-187886.75528193347,-63964.140191070626,-397513.0943061847,-581458.0677279176,-274010.30385019997,-435965.94958839956
BDI,ssp126,gfdl-esm4,-1199.3526712032208,-626.3124836325267,-2108.7479542019587,-96.13215873416675,-2332.2335907273787,-831.7927999638923,-1198.7844008023378,-774.2824502449495,-123.82198552218111,-138.27588129849255,-246.81358497984127,-318.84887667058524,-930.5652866758752,-400.93699747004035,-266.6147883003911,-1096.6864008874497,-1673.664015511959,-940.5156525153366,-298.52018112708004,-480.5880506615613,35.960425013384025,-211.10917894163998,-863.9951152228765,-616.7031510987863,-335.0805091258613,-351.1843607560722,-603.9814240842234,-594.6551015975585,-1884.2269635234145,-1348.0674043291237,-406.5941270673232,-374.49535092242206,-487.0156936588131,-313.54654848565565,-484.9279365757856,-550.041043897321,-95.98468518295988,-1101.9283750932393,-68.1059927211208,-1256.7991719657905,-833.6262000083634,-568.0379236418141,-346.9798251629166,-755.0564827021542,-179.37718348718036,-2906.257375178411,-436.84412056080487,-198.58985502930668,-388.61354330287344,-464.83467959619526,-1027.949967038169,-1144.5573250549453,-587.7070489200753,-570.2954721417576,-1967.0858308606337,-1313.9119215027565,-374.7178386352976,-2380.658652170669,-701.9717360001839,-563.8858970863662,-893.6591418487588,-454.86539826614404,-1426.6110964965367,-1030.6067013989998,-512.7964385487943,-418.32642559191214,-277.4434291021086,-233.90619106123714,-628.8801299042573,-761.124941906294,-187.33093434576625,-610.4724076911832,-207.91735878189164,-1903.3749935938686,-145.95528616479234,-342.94248808906474,-26.136283814766802,-594.0298288370259,-202.01885248943597,-123.4255888010911,-407.0291883207969
BEL,ssp126,gfdl-esm4,-49478.00462670845,-25320.113773741043,6711.24941563598,-128243.2941647698,-439667.69428514177,17281.837069912086,-43669.188123057436,-140364.17187547428,-56887.65992386573,-139938.24237272047,-172909.79094506174,-112288.11854996484,-34217.40829169866,-62650.191734550426,-44198.31010217839,-113931.16217691347,26399.89263166151,-80672.39530863121,-2447.9350222392336,-156459.6357625705,-451870.00247486786,-643480.1365079707,-111857.9216586418,-83150.41804981603,-117759.5035262827,18729.346700126007,-334241.8667865339,-140754.7187876304,-423471.3084299583,-148061.59317262415,-97058.18935814966,-192328.09614445906,-42039.20886992912,-68163.18578557961,15301.982666805929,-23464.688794815036,-79689.79608346091,-122243.46136742683,-234013.48029961,-372107.9000179417,-143044.7461382623,-192757.95290635398,-191545.33410707169,-61726.370384926035,-169392.80944140404,-147685.4703103013,-252627.3749783152,-333623.7191549998,-89102.15439147032,-68016.52852225053,-208805.20097974493,-178976.29477060185,30163.991372488992,-257229.42541430806,-136868.5826085634,-6155.222417681762,-113783.34542436147,-143395.53736377138,-52389.6648165453,-227266.42464644925,14211.774448283168,-26564.126233799372,-234578.19051630836,2042.5091077572758,-138140.11853188433,-101839.10847809025,-232370.1507971687,21730.850971123786,-46931.12975106522,-273921.933289936,-90680.23880830925,-68034.28010513945,-57726.28395487352,-179223.4140496118,-86170.2874076619,-50757.09970298034,-237798.52463571998,-68314.35183028478,-19780.532152329375,32995.35440171722,-54921.13223087724
BGD,ssp126,gfdl-esm4,-87535.2495686898,-39900.07728228965,-21589.5268731085,-17121.681848037417,-72352.44996744843,-155668.74655598903,-67230.85202649736,-54767.083388458974,-22580.86381139348,-33623.23976861992,-151614.49577986024,-25687.51522214153,-46333.01556770233,-194616.07441520903,-73613.50634250267,380.3986982333023,-15261.071334617396,-109274.30783818878,-14463.285220150829,-131771.12220139045,-122723.001285978,-143211.1736835449,-75345.77027147658,-17156.987698651174,-27485.328432450955,10955.039033214656,-78230.7368560703,-44180.204972565385,-55233.62430142387,-136857.35100914678,-30584.938220542357,-13889.824157814786,-93457.59875269707,-116091.47813738069,-76730.3439851933,-7952.893657183978,-24042.525317905707,-4017.1933593086947,-43311.91311980863,-85619.649466324,-85253.59397106413,-49662.93738337616,-92872.81633502763,-34249.31917099922,-3915.616449356725,-79506.8365769469,-39266.68472348283,-195974.29552728593,-377866.21555574046,-48273.17224991278,-38483.99711692691,-68482.33238457008,-58901.37037162497,-60100.74723690918,-56267.72160377857,-67942.04657473085,-59413.91660374081,-69671.49370299767,-82282.25138552458,-7548.818768884238,-237644.3922399014,-182629.91826894772,-144313.61504119964,-43437.97771099638,-125713.54283896934,-6450.063227743036,-90553.49491977245,-84698.53025833379,-229585.7526418468,-130076.16195141798,-79469.05653115574,-42168.33512412221,-108538.71178227248,-55534.40920677252,-56970.8720753713,-29924.94560475351,-46106.514167288515,-49210.72542815496,-74707.7566051996,-191134.12912782043,-59900.83954673019
