country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IRQ,ssp126,gfdl-esm4,-0.3853798414523555,-0.13069909169475089,-0.06536074697942834,-0.11136597249989989,-0.10215908873466562,-0.09465313392620442,-0.07326079236981696,-0.09872736062211539,-0.041233158651158536,-0.08775531979741523,-0.07987500250966503,-0.054342309756357385,-0.03430105985504308,-0.03613381200958946,-0.023428440508770083,-0.02552166050501174,-0.028201866864479723
ISR,ssp126,gfdl-esm4,-0.0013747648517590725,-0.0012909654684191614,-0.000581160483074274,-0.0005052442565999671,-0.0010405184316544002,-0.0007978324398809573,-0.0005120712541538283,-0.0004741606130527885,-0.0006043652810877007,-0.00039011370858773784,-0.000806501213186866,-0.0005540371700870881,-0.0005384181969937361,-0.00024293621142716757,-0.0002577331668299142,-0.0002747052768729776,-0.00019741882814635551
ITA,ssp126,gfdl-esm4,-0.011426063492144471,-0.025348469425586502,-0.021868157662251725,-0.01829026920242129,-0.013012505300577425,-0.008316249782160265,-0.007454893830718486,-0.010469109388923108,-0.009722062078974697,-0.011621534979123901,-0.01279298563742428,-0.012618893000763918,-0.006565902545317027,-0.015612682168539678,-0.007884098441480289,-0.009274297017613679,-0.005937198317128406
JOR,ssp126,gfdl-esm4,-0.005251666217717569,-0.007576253825180284,-0.002984425309468418,-0.00240001219744166,-0.004443009784496453,-0.003016793626630308,-0.0017916050453146062,-0.0014483611795610835,-0.0016366327278234884,-0.0013247511391417395,-0.0019587807847867953,-0.0011870457843134678,-0.00139829272795694,-0.0005140627128131981,-0.0007492386649167353,-0.0005993143995232435,-0.0006035369981054205
JPN,ssp126,gfdl-esm4,-0.000466054292672071,-0.0003975759056191479,-0.0005359215670900983,-0.000588968199808877,-0.000536502920043299,-0.0005537385964178857,-0.0005476343808538871,-0.000667853510703668,-0.0007398798995969828,-0.0006827818874558375,-0.0005954106276896605,-0.0005151891425534905,-0.00041657763781558453,-0.0004927058839736238,-0.00043579185623370356,-0.00041212893364993064,-0.0004877548557594875
KAZ,ssp126,gfdl-esm4,-0.07237369527623595,-0.14807241501970622,-0.08618746936842099,-0.10792648560625379,-0.08276198695905486,-0.0639398049437463,-0.09628959906135486,-0.05239658095972646,-0.08119965353957423,-0.06244394435872803,-0.06127203220929226,-0.0729679108057637,-0.06831972834846906,-0.06623927574564363,-0.05788246506347822,-0.032973711093684605,-0.05764760427927174
KEN,ssp126,gfdl-esm4,-0.044662529413210944,-0.015196517810108673,-0.00750353051138499,-0.0073860030970963764,-0.00312266008301003,-0.004147880746619496,-0.002541860597163303,-0.0027494018569867973,-0.0021127395921389834,-0.001750244097288666,-0.0013347468465597272,-0.0011630633149503752,-0.0008251068708626944,-0.0006407783910952715,-0.0009743999805452184,-0.0005904996911095031,-0.0006933898770815131
KGZ,ssp126,gfdl-esm4,-0.15896338298770177,-0.19541495624870336,-0.1095249070725571,-0.10736129126504715,-0.051919360081622526,-0.07332770810029965,-0.09828145765418488,-0.03800505408931306,-0.03731853683966302,-0.05257996389482041,-0.033454479777759866,-0.038507943796478136,-0.01577605361153443,-0.024268012854299765,-0.021260615516093238,-0.03099256611766299,-0.02376926146440061
KOR,ssp126,gfdl-esm4,-5.407367813218013e-05,-9.146775666784069e-05,-0.00012229000036508388,-0.00012045941435607546,-8.866466514985599e-05,-0.00010084431433462193,-9.582521788910041e-05,-0.00011092865613805172,-9.306008108302629e-05,-0.00010398611564815183,-9.701372118433011e-05,-9.341786500208727e-05,-7.910084469904283e-05,-7.706275732493016e-05,-8.372697193461031e-05,-9.708974295193263e-05,-8.838302829110355e-05
LBN,ssp126,gfdl-esm4,-0.008953578035071323,-0.0003018679631576925,-0.00011787185434684324,-6.897735629008434e-05,-7.523016539365389e-05,-6.729197019805768e-05,-5.370596846087108e-05,-5.0729149841612806e-05,-5.0853813542061425e-05,-4.17399371602846e-05,-8.50554459902801e-05,-6.342394821812206e-05,-4.672975238215797e-05,-3.169552067857166e-05,-2.4832149637846827e-05,-2.9157743393433412e-05,-1.9331194753529437e-05
LTU,ssp126,gfdl-esm4,-0.32426465784270003,-0.2884564529091578,-0.17543283270385146,-0.21709010553925112,-0.2580191367295276,-0.19812724979072385,-0.2145515683157878,-0.2312764287566612,-0.23953784901007044,-0.21556045297902465,-0.2825366492937358,-0.22678688407357334,-0.19042758243536087,-0.2717229928196779,-0.21601983743647202,-0.15070026044854115,-0.12857905151660473
LVA,ssp126,gfdl-esm4,-0.33786427287999865,-0.23530123608649559,-0.15704266771148978,-0.15667633541824016,-0.17844024435745143,-0.13138710546211654,-0.15377673952649717,-0.1565504146447884,-0.14724041065750967,-0.14011078337693367,-0.1705153742626209,-0.12588462684660956,-0.11169027290981674,-0.1297080747080521,-0.11237516959243317,-0.07570036589829608,-0.058655462736545136
MAR,ssp126,gfdl-esm4,-0.05122133058262449,-0.1868371640281025,-0.14881002232574359,-0.05280538421927578,-0.03700063527940828,-0.029293852573281057,-0.00949401561166948,-0.022242494775290375,-0.017565367833784137,-0.017257815861490475,-0.02767851232447265,-0.020416925439017918,-0.01069872976505039,-0.018217650610073317,-0.004113458479184968,-0.009519969822880621,-0.011165212280572904
MDA,ssp126,gfdl-esm4,-0.28053961886611084,-0.20019329908802716,-0.30313577532819763,-0.11974258780003963,-0.1520802053453432,-0.13534615737419664,-0.07177620225675549,-0.09327934515661718,-0.14627986944548,-0.05195675491064951,-0.15951700038612998,-0.10414534208776512,-0.054300353129000466,-0.1804516116326373,-0.0691477290838804,-0.05292471476249521,-0.03049799634993106
MEX,ssp126,gfdl-esm4,-0.006095320244000171,-0.016896882912858537,-0.013165353017842957,-0.004997374037700924,-0.006865398742544471,-0.009137122906127696,-0.0063869608780400084,-0.005437825396388501,-0.0037457868677682193,-0.0033929205440931393,-0.00388680384694363,-0.003626096794000668,-0.004236926499259455,-0.0037611365203587604,-0.0030111659646960267,-0.003334126981520536,-0.0046494568597075375
MKD,ssp126,gfdl-esm4,-0.08406878708374496,-0.10578796928799783,-0.07225324243147056,-0.050688762724907646,-0.03418963776788822,-0.038504634575483664,-0.020843851778964483,-0.03359976583249153,-0.034620281389409785,-0.024706715438864293,-0.0362224830282238,-0.05008304186723462,-0.016569978784825662,-0.06476523031106181,-0.03317589850995546,-0.04136053373745996,-0.01911346763098389
MLI,ssp126,gfdl-esm4,-0.014893244993491024,-0.021698343260380816,-0.014299466617306541,-0.005575031394955611,-0.007457210519903383,-0.0065358280594943734,-0.004173446562461712,-0.003540854365057046,-0.0023391084704015965,-0.0020769717236294857,-0.001619551268256574,-0.0013845864785089687,-0.0012845537468292622,-0.0007724194278815404,-0.000657456465446289,-0.0007632511385633642,-0.0007667183723127154
MNG,ssp126,gfdl-esm4,-0.057535667834300856,-0.05911904088198604,-0.03287606069693502,-0.01597521032601692,-0.02516667835774109,-0.02497358923381192,-0.01534013193371515,-0.015786059896956927,-0.013673049800947136,-0.011319374584403775,-0.01003727781152328,-0.00819079959363701,-0.008706821792013668,-0.010870053677899469,-0.008035970366688596,-0.012517892435845213,-0.008003749812517495
MOZ,ssp126,gfdl-esm4,-0.002081596898504747,-0.0053392176215609054,-0.002131576845418982,-0.0021375153485588116,-0.0008384453735641152,-0.000824743239371525,-0.0005724877889932477,-0.0003924051275199256,-0.00027117017363394955,-0.0001747799088269439,-0.0002188357568162661,-0.00012319898309428963,-0.00019436789696144943,-8.743343769123535e-05,-0.00010072658884151141,-6.963561663868157e-05,-5.137829074827787e-05
NGA,ssp126,gfdl-esm4,-0.0001827994794886608,-0.0002066686048569132,-0.0002923606104242721,-0.00014307619652585867,-0.000159387759605291,-0.000168178920351128,-6.776461592503714e-05,-9.889694544135015e-05,-2.294524649019682e-05,-6.337977044597117e-05,-3.1558801431621186e-05,-2.8254281621171984e-05,-3.5900185027671256e-05,-1.3023762779154727e-05,-1.2103555997328699e-05,-1.7109397395234187e-05,-1.7165669023190416e-05
NLD,ssp126,gfdl-esm4,-0.0016265013964558864,-0.0022232847916143204,-0.0038356407613509076,-0.0034249501231345216,-0.006162485994136008,-0.001984193704475254,-0.0025421669488138684,-0.0030791340586151625,-0.002988538520664306,-0.0027571941378196738,-0.0027626301603520444,-0.0017867367412795633,-0.0016395218579638438,-0.0023642115251774104,-0.0019130545272832012,-0.001543537195902582,-0.001418762827293088
NOR,ssp126,gfdl-esm4,-0.0027740416666372563,-0.001864603299183487,-0.0016719433352228958,-0.002379115613838527,-0.004058592022195904,-0.001979967036448237,-0.0022418820957235694,-0.0038353050400694037,-0.0032271312095236396,-0.0029901366762425277,-0.0028626535397946995,-0.0015434324848616948,-0.0013492235152910348,-0.0015372758821139917,-0.0012320069190094344,-0.0012920174643675402,-0.001875262210420047
NPL,ssp126,gfdl-esm4,-0.20630838239560842,-0.17018271027769563,-0.11695462343835046,-0.10259504344147115,-0.09852387762501338,-0.10246641725716325,-0.05107624366475343,-0.05440700601784009,-0.05312878859679629,-0.03447529726314635,-0.023990749195655706,-0.029177712610824375,-0.0268346530409102,-0.016713429516394648,-0.018084602365255706,-0.015270780001888182,-0.013959501167715575
NZL,ssp126,gfdl-esm4,-0.003429479611132355,-0.004342071889976772,-0.0032125687336328865,-0.003910768023119158,-0.0037870774033220284,-0.0037752001801462103,-0.002990245461461884,-0.002831379258309769,-0.0033645998041317324,-0.002767515812935602,-0.0036099557330283474,-0.002093134547559554,-0.0024307600403682393,-0.002637842483813058,-0.0015875248706770147,-0.0017145904907267823,-0.0016089181040509042
PAK,ssp126,gfdl-esm4,-0.19291053353978338,-0.11668054646687225,-0.046079541028776774,-0.10226463733387378,-0.044421659958946424,-0.05515392939955677,-0.05956031692515226,-0.049278217199414893,-0.05928544904033785,-0.04613328338594079,-0.03945117960864808,-0.022057186238069657,-0.010989145694891346,-0.014209827346414424,-0.01971067246114424,-0.009137478326496194,-0.009656055005619701
PER,ssp126,gfdl-esm4,-0.003627703158543447,-0.003962212363361778,-0.005830324084081994,-0.003200529133835674,-0.003679805216774675,-0.002480081915566234,-0.002148127754077217,-0.0024826772575890278,-0.0016085584740968553,-0.001901007521983914,-0.0019976684204607528,-0.0010071858444887266,-0.0010077356973097345,-0.0006715413826160545,-0.0007708641093045392,-0.0005770260204141588,-0.0007976856440087819
POL,ssp126,gfdl-esm4,-0.056573884418721715,-0.049568559608245036,-0.05051699712983732,-0.05655175139313885,-0.0558519969378658,-0.04134090422058688,-0.03909912358738547,-0.04095716899982296,-0.06468988234049779,-0.036676198495404475,-0.06913475268858194,-0.03884395361685915,-0.027211024798906927,-0.05072476697632699,-0.041465116242219636,-0.041549529441007156,-0.02864498707970725
PRT,ssp126,gfdl-esm4,-0.0004392753355997244,-0.001311720969795766,-0.0027622180991566233,-0.0012029995734009476,-0.00118163924617327,-0.0010521902303399992,-0.00025852775206896417,-0.001561472524207647,-0.001130783783827809,-0.0011763949511396905,-0.0008085607207172304,-0.00124374512773035,-0.001156996621892775,-0.001113533585591881,-0.00023637794491254723,-0.0005084823685544138,-0.0007075729597711806
PRY,ssp126,gfdl-esm4,-0.06580906779156169,-0.008706519825636487,-0.012545073411656338,-0.028768250580716647,-0.010139871413201901,-0.013510524239697215,-0.01173878231588261,-0.007590558663924982,-0.006910068109762151,-0.0037190482383806646,-0.0036459211684961978,-0.004737367744709628,-0.005395230461918603,-0.0018585934834106602,-0.007929571162034464,-0.0015873510083812376,-0.0039755469761595125
ROU,ssp126,gfdl-esm4,-0.11478390889777237,-0.2027569987979872,-0.17549000742736104,-0.09655824144791234,-0.09578035269629998,-0.10930973145213299,-0.05934333982719435,-0.08838258200489357,-0.11210214804698575,-0.061414664856423884,-0.13351679839486974,-0.12638108851237062,-0.045224863451312464,-0.18366847720361348,-0.08423343942288634,-0.0797595346494701,-0.0521532476902527
RUS,ssp126,gfdl-esm4,-0.15034806353560823,-0.19367515768236054,-0.12355967704438828,-0.07570105526856881,-0.0803148154559305,-0.089747570313973,-0.09537090364336766,-0.07280917907730011,-0.10469207157083431,-0.05824832395429466,-0.06027707061876435,-0.08719025446916513,-0.07581462206336305,-0.07630719680558584,-0.06853233690363604,-0.033325843512720686,-0.03695273904812708
