country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ALB,ssp126,gfdl-esm4,-13108909.753118599,-13792453.653547153,-12474007.09973852,-24212472.642755404,-21255047.159195468,-26959240.76127781,-13600404.442718772,-10543179.013419379,-14713989.807432462,-10332031.482902898,-25041309.90681253,-20800441.44168159,-18863571.162708677,-15869466.378317026,-13432778.545426253,-21855858.180182207,-13913356.569831591,-13758910.002291415,-10096961.808705164,-20644579.73300697,-16866117.470968932,-18763801.966960136,-20609185.053213894,-24746671.732638475,-24465204.875099715,-17048211.87936535,-13966203.950193614,-38979858.01258899,-15188485.705935426,-17782927.523497276,-9290283.834666412,-16679526.532149248,-20826844.106971733,-23172894.82591733,-22397193.258241598,-18424790.925670233,-17454482.441050433,-24464951.976849947,-15195557.089734655,-20586668.479129378,-18729674.23704412,-25687728.006202847,-23585325.420930054,-32285450.528122496,-25767088.86540931,-20816148.05999643,-19216570.762663703,-24009373.99712465,-36995504.50886624,-29880768.18900464,-22125540.634630486,-42109683.38833886,-22853476.445281345,-22044496.074431833,-29893896.88971621,-22393315.18675906,-22782855.96520356,-26426221.093398962,-15950484.06883161,-30451430.69589665,-9407311.115818294,-23888538.930668376,-23903453.910977636,-15837159.4483928,-22495624.93738206,-36417807.01475552,-14482745.824107422,-21685707.766549096,-22740344.558329485,-21188939.932126775,-16986574.607458886,-20975620.85112565,-17225989.756083347,-22566462.891285572,-17563669.760500055,-24128380.01036739,-14091228.890316451,-13746064.679021018,-11880125.37007574,-15747362.213596916,-13015761.567873163
ARG,ssp126,gfdl-esm4,-39260042.62298638,-15625747.200320305,-24904892.318693902,-6221505.791559424,-22408705.52404123,-6183601.5379661275,-10328742.921476403,-7301920.02003381,-12565383.259736156,-10556210.0341372,-14294129.711069806,-17483588.86210136,-9964842.25261027,-13315211.046626853,-13079465.52751502,-22064413.800675362,-16343561.361489642,-15075031.307321021,-20563502.617359243,-13168080.916438423,-37520837.54256867,-19106271.0306713,-21231667.050712712,-17820448.04833567,-15281208.98330526,-19923831.444991197,-21471065.017185375,-15520035.216683837,-29312608.910242237,-20398870.21855835,-18056082.873393886,-15838501.696327036,-23953516.30797254,-20787835.498701215,-17948671.924039353,-18970810.3266095,-33716139.65031232,-21785038.14817041,-24542104.3201054,-27102489.887829475,-18475724.190038934,-17188707.616119087,-13776647.645433467,-19117003.6822528,-18436700.5026188,-14810332.688718693,-26493057.838520944,-17577308.674665973,-18932536.01841738,-18447930.219928846,-13437341.69147451,-19586193.70452411,-22184408.15719407,-17422444.265513558,-20690514.69569917,-19164591.809119068,-13333320.433299365,-23856355.302297845,-10672091.875007316,-23911248.568473734,-12276979.866820306,-28286172.22119942,-15279312.170028422,-20005047.008280236,-28329507.591839187,-12906758.157187639,-17323607.104447506,-19411587.509243242,-18768705.6127314,-23400196.95189751,-16353915.684621967,-19527706.348276783,-15058357.908454062,-18893835.07220246,-13415081.404462729,-11362907.699127158,-12820352.80548523,-21157077.850962985,-13140758.368625132,-15279746.70101127,-13543520.943340298
ARM,ssp126,gfdl-esm4,-3582958.3203444825,-3396953.017782338,-3405410.86151542,-5729810.275329865,-3517977.1625863733,-5583241.351669601,-5322880.328381199,-10131235.536573123,-7691263.742821034,-3360591.460062689,-4325723.0101757925,-6133569.9920683,-9984668.334871842,-5365536.162385498,-7850591.889316422,-12645803.539193539,-9209266.256842695,-7791405.857828157,-6834842.058677476,-11629512.26717691,-7780491.348147045,-5693824.930967726,-9289707.839196602,-6165081.1547281165,-9427055.447843466,-6869664.033462151,-7160670.631018903,-7917394.346942327,-8198858.612636706,-7751058.164541701,-10298475.175389133,-10845464.934206296,-7866338.392325797,-16354825.63953992,-18784392.420383167,-13124679.000456354,-12946300.693107074,-10466600.410706943,-12921678.116852634,-7499810.114521968,-9188808.02720498,-8378009.46577306,-5874098.431891005,-10070881.550153697,-15205335.625927465,-16157842.72082416,-5694326.868883989,-8234510.595150749,-7574724.784376456,-6603074.896118986,-10126056.405317694,-14263868.679392446,-7477153.938859961,-7320895.950706533,-6508863.875969503,-14450107.559924657,-11291486.814896386,-9124634.619834,-6387166.643766953,-5996978.407169724,-9748127.968937034,-10930272.041294184,-6597114.059378251,-11308524.694817118,-14771340.685107268,-14739642.30370204,-12839145.838440536,-7150509.601717451,-8930572.171538124,-8012854.164043975,-8123636.245385362,-8567484.047318812,-11165880.13683046,-4761658.503524696,-5224563.2438732395,-7545445.095866133,-5455174.24125469,-9888548.388590897,-11681068.493093029,-6562888.594560763,-9786283.711272707
AUS,ssp126,gfdl-esm4,-366899915.8048955,-1229454300.9688334,-593517019.0960386,-488376553.1344647,-480990985.66630185,-1168679549.4908683,-1022415151.3480319,-843652929.5854722,-707802411.5054598,-1061281667.8983291,-1404497106.7053936,-929220958.0899001,-823114859.9916081,-1128199395.1340828,-1096470913.2543352,-734701193.0752949,-1375158238.0779998,-1509997001.9942784,-970356847.7408283,-1772282690.072805,-1217358463.6385038,-1391098376.0343173,-1392896298.7094874,-1202143805.651283,-1155476419.1287062,-2159867926.31051,-1904857294.8498757,-1338091336.8122063,-1417328455.9142926,-1727096092.2140696,-1756312855.7593315,-1368216482.9089637,-1567461765.4115524,-1292373773.8809397,-1484096665.721621,-2221492805.5272484,-2006139727.0254502,-1671254231.5302804,-894661341.7723398,-1751219598.1604052,-2271795063.678173,-2154201319.054874,-1865488193.7934303,-1394032127.811927,-1370674492.7950323,-2298079289.9101505,-2246029200.038228,-1513618394.7987661,-1642965436.8035827,-1812825279.4191744,-1524444667.6580443,-1622962824.9608233,-1223734500.245703,-1335036334.8033504,-1904541068.8073587,-1647068437.7991707,-1113648287.384255,-1881127951.254624,-2026893335.2462368,-1291160180.659592,-1309710279.7996993,-1494055936.2217798,-1769265300.516638,-1304301556.1821823,-863350648.6385602,-1571328395.3256414,-1474818424.8036938,-1261779813.584422,-1129636238.8293908,-1354571209.9568765,-1781095638.5925348,-1311479626.145225,-1563398419.7668076,-1402117718.37729,-1079628627.947022,-1048330911.9273218,-1181777302.2875292,-1033550288.3743974,-1238762976.76756,-1358095203.127756,-1159934224.1223867
AUT,ssp126,gfdl-esm4,-42958073.72988912,-46419157.903317794,-33308749.750806615,-43915166.96174046,-51165526.73953187,-40876684.72451893,-38483992.876888074,-27836757.267339613,-39566675.20558777,-37157683.50987183,-76754075.60572939,-44449771.09633816,-54814315.10992025,-54938961.71578579,-49945102.47270001,-57435744.33196882,-35057902.87010529,-44592945.64126559,-42897713.86803598,-57041632.44237033,-63276737.81984148,-65034629.822749145,-60708490.15939153,-48211506.81914409,-48904624.02034438,-45822121.26390897,-56233083.431929395,-59710228.37144547,-82427619.03699143,-60801911.34778339,-41999235.80007305,-46698185.3142494,-61089805.97256583,-47219975.3430059,-33927656.8026764,-50061477.178578,-62022261.73931495,-60808477.49787356,-54040024.03534711,-79797053.13969481,-51472155.452335775,-64419824.99686722,-67507545.97949317,-61652379.95235156,-61029480.52222987,-42936387.38156012,-64148449.291330464,-51975969.38115172,-70769544.54077853,-62793712.47591173,-75241254.3202253,-123497503.69217665,-40733278.28076365,-57012714.555750854,-66727932.55098703,-42623034.88218224,-52683225.68675876,-52544579.89485688,-48938253.804802716,-57480988.64004414,-38713543.4502117,-40463591.90370488,-54355391.99472784,-25812354.96437354,-44056126.01361674,-47945280.7337056,-62038892.97549443,-46029993.3581987,-48542786.20684289,-69665776.05707692,-45936594.08760346,-50653614.62126568,-31220888.664425872,-50623807.10431298,-48831425.08684644,-47008625.74472767,-56337085.56619613,-43582547.22311394,-32046747.390651744,-37837901.93135145,-27462117.630202092
AZE,ssp126,gfdl-esm4,-52937722.67200299,-67345272.4820387,-32381696.749721583,-76169098.70423496,-24421732.20589615,-70802328.21921733,-85937600.09972514,-92205145.42530519,-66588868.549068615,-44084703.532029234,-38680920.04783049,-44751423.0709968,-72848160.61875348,-51783909.319407485,-83686181.1341369,-119028863.19856414,-88108945.74830337,-47981401.04727508,-65445066.84026414,-131875048.30886619,-61059616.97989186,-39054056.88007385,-60141738.662415735,-40444182.54281845,-108163033.17945617,-67557905.83921356,-51382428.800443605,-57795869.47333504,-69497158.4746149,-69831670.87799105,-84512506.96975061,-91469314.23825501,-91016375.60216628,-139853481.0124121,-151262092.45579046,-92555518.08848374,-120828938.37440778,-99826951.15010448,-111551106.87639216,-47708869.66077972,-67266735.77228497,-72700628.1884672,-54759625.53524979,-103945008.16499378,-126559288.7873552,-134112643.39186013,-59330554.529344305,-53307128.14397851,-50054900.39306845,-46672204.9703761,-69813397.49592498,-101664188.69945627,-69380702.95419899,-52461034.35428775,-56025496.394568704,-112291595.44951603,-120352091.86763874,-103035278.76758224,-63086554.41821463,-42466213.73653071,-86389196.25233087,-110565547.88288665,-61972651.20200721,-89648279.74001503,-129798614.56654757,-130736302.71319734,-106535410.55559859,-67752188.04871278,-79610766.22504066,-82324882.05570959,-64938274.98251016,-81232307.83358201,-92983288.78958356,-53558189.71401354,-44183883.83770916,-61087919.15455068,-40341813.57601547,-94929926.12654175,-124889101.42550682,-73937498.81700987,-100284912.5578327
BDI,ssp126,gfdl-esm4,-1048959.856717811,-715155.6107690048,-1543050.5576235685,-351280.42595818854,-1340529.377870447,-695789.9115016528,-867302.0063669803,-692450.267334825,-418540.3096193746,-435120.89768526267,-492615.35723674385,-533929.2066937737,-810891.0740424206,-588439.8707655786,-538469.2726628627,-909793.9679384128,-1170063.670044325,-857258.987584926,-583909.8153711897,-670545.3298290615,-451424.4798609881,-565860.6363679533,-857372.656310246,-754957.9965104625,-637268.0162500462,-649350.9834307268,-764610.5831828696,-764955.8480118022,-1332891.542651673,-1102233.062908548,-694055.0377247847,-683161.1667075168,-735187.5934009542,-661953.4835582627,-739228.4269096854,-769775.7254426903,-573068.0682705541,-1014475.7308529923,-563798.1440331488,-1084576.1961995119,-900398.2371444147,-784853.5718954701,-688557.1014740994,-867151.9636334444,-615455.3361385305,-1807516.0931223263,-727449.2158831876,-622749.7155007037,-705079.3621856942,-737431.4834332489,-982529.1923477175,-1032185.0147360148,-787172.7401568271,-777702.4938423042,-1386279.6365909472,-1098312.7080003852,-684983.3688324487,-1559095.1686220353,-821916.4356317904,-758093.1415162049,-898516.0693219041,-702643.2693182884,-1123349.2414973353,-945875.0587787788,-715056.853652354,-669197.4065605726,-602912.7393589229,-579056.5808145942,-746792.163573032,-799481.2579652272,-543389.9023370382,-723042.7427293921,-541687.2399883561,-1277750.6936460326,-504246.82385453954,-585330.8328047355,-441908.4494396271,-685335.8367793915,-509165.35467922036,-470114.8014974179,-589467.009610609
BEL,ssp126,gfdl-esm4,-29554451.47478234,-25716685.63435023,-21149105.15993242,-45193485.38672812,-98081758.5387152,-22654213.394707378,-33681236.36169496,-50652462.23615626,-37520840.12573253,-52176507.282126665,-58453692.82066533,-49087024.643700145,-36783159.12670668,-42231101.94678648,-39823709.24751763,-52112923.43583878,-29298081.86281225,-47770679.21204251,-35274484.15819209,-61529929.32480521,-111370278.38719594,-143855751.56936127,-55559096.414604165,-51204685.22054467,-57401558.764835574,-35000353.074021764,-94298329.32197596,-62332752.248324275,-109853006.75581111,-64158161.64275709,-55907641.26300104,-72055922.71530165,-47180525.87328378,-51743001.72375837,-37987453.64330552,-44620010.15497824,-54147117.60376747,-61374558.639854304,-80138342.10935095,-103276987.62227404,-65095944.769252904,-73440555.40941532,-73265299.35401317,-51603603.737362474,-69580194.69468816,-65942211.139820755,-83433287.83630517,-96916076.21422397,-56031567.57222203,-52436167.22518738,-75858001.67517671,-70775564.76937118,-35737290.81453998,-83579253.17247492,-63319876.175197154,-41311577.790608965,-59074298.36966237,-63794036.69522908,-48350899.862049714,-77284008.71705426,-36676356.148188144,-43175019.852170035,-77586499.3050559,-37745666.481422976,-60811222.64723879,-54399879.81775978,-75833546.13482201,-33036691.130507376,-44119945.65205624,-81625061.350525,-50628661.923830405,-46436021.33874789,-44303396.000793695,-64187895.45245697,-48256686.223177984,-41956166.030804746,-72808115.97473899,-44135958.89028249,-35665151.75814751,-26492867.80070314,-40814770.70734238
BGD,ssp126,gfdl-esm4,-39956024.37147836,-29613145.987204794,-23941631.39190451,-20407705.138942167,-32242331.280063998,-49755354.12878688,-32426922.731322706,-30488024.64404984,-24535157.00367416,-27336332.182411253,-51813131.11256214,-26814618.45071026,-31521996.360296484,-62090683.594330356,-38032641.4746278,-23487920.48663278,-27098198.46250146,-46586639.80345092,-27762367.718836408,-51935873.45198023,-50469206.29715703,-54975130.6339795,-41544810.590480044,-30057396.5715161,-32449762.3547913,-24930718.157692846,-43275512.72942867,-36612755.74971193,-39079493.16923863,-55837523.07796505,-34475893.493755125,-31262330.08004851,-47552576.80494263,-52285316.576518685,-44431803.37000599,-30598540.55858776,-33960600.09513003,-29986940.31636032,-38028023.07965197,-46665570.5632096,-46637360.26197385,-39451561.55311095,-48233296.707204394,-36354961.39340403,-30203711.479057696,-45522863.27952435,-37340925.034739666,-69089967.25868395,-105933923.8519384,-39043785.47285373,-36998124.456182905,-43008702.40566495,-40981042.71120559,-41122529.7338137,-40228983.208635226,-42465577.28772938,-40588441.58900922,-42508673.391833045,-44889142.28022505,-29545322.44197467,-75999599.19162722,-64623020.09382498,-56625329.65463281,-35931794.20946235,-52373912.26278561,-27939469.339632824,-44737720.29359688,-43286402.43632858,-72396221.68788873,-51936102.87557762,-41387878.63981827,-33530736.235269528,-46696640.009605505,-35662297.7772685,-35672624.29788195,-29911965.596098367,-32924503.65226585,-33287559.009230953,-38196408.78149615,-61549299.26760468,-34682702.3121886
BGR,ssp126,gfdl-esm4,-207543922.74345005,-267682536.29792812,-199074907.54745823,-368562458.76773256,-260169289.02819067,-471777427.72273004,-263968904.36866283,-220400995.99286878,-254447508.40337518,-207295454.87672138,-348499435.0302319,-391825708.4015237,-171317685.25572714,-264468067.64491054,-208705755.54374084,-278402580.771838,-211622952.35665587,-223975369.96837422,-188120676.91269943,-292867948.63177985,-240555002.1038223,-222707096.85860062,-289539731.9930949,-276553503.7866506,-239431401.26452348,-374466369.8569984,-283876440.4098763,-505275134.52421117,-222522191.54723197,-296018074.4235662,-178273244.0730904,-242004989.15509978,-324830281.7701795,-287018757.67966676,-268724175.753923,-272431801.1054251,-258808361.43580705,-360950294.9305595,-328354437.79109967,-505990786.36448216,-348772975.9038664,-256662912.53853616,-374906778.83938706,-431887519.97327626,-426767000.7228935,-220083730.78973946,-315902148.3734792,-358361362.15337497,-500288335.1432188,-468448794.11237687,-346770416.90844023,-548240754.8373773,-235139551.69903448,-321651780.30197847,-494955535.431905,-521850283.89264965,-385329400.2174748,-234495724.1576764,-218394328.64438194,-387421024.38964665,-139322507.98325434,-249572064.28283012,-274100141.1780372,-230283430.2493259,-512963535.12559247,-578636811.7380652,-312058852.44048405,-435563663.5242143,-305684500.0219075,-329861315.7268854,-237532995.6994815,-378746103.81501186,-152410295.916102,-432577037.64004654,-255268221.07887098,-271447663.1612582,-226736347.56012857,-277089483.2960026,-238955429.48407516,-262918280.6164033,-169222796.37606463
