country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AFG,ssp126,gfdl-esm4,-6.2589849233287005,-15.827479140353283,-17.826220164132106,-10.559754560065361,-16.481338430735974,-18.674951201656107,-12.135496265159594,-44.48424821132102,-25.816586862710956,-17.57308957917949,2.551140043924862,-35.43055284669618,-11.553878465580537,-4.28135234554074,-9.780788528734035,-23.393221902509904,-6.2560725400577075,-12.050583709948093,-18.934482535862017,-38.793401218997616,-4.137360946412178,-6.423379556383398,-6.020041423590561,-6.5436798681554835,-34.68086031770834,-4.887065981585626,-31.93483140757304,-15.358688098133744,-9.7342008458059,-7.885276332158794,-37.08915880348053,-16.831657536934657,-10.579769251506557,-36.60518257348797,-45.626221971540645,-10.981584793187382,-5.476450202006193,-21.409636444438675,-17.074518295584912,-10.454627972693729,-29.445948620882596,-4.8319829642836405,-29.435211819046476,-14.348329449600335,-21.707196074888657,-47.9297875400813,-13.103003587087724,-14.05533921820202,-11.524601606631327,-5.755900197139861,-29.99296856076665,-44.248482167734466,-26.6671418426127,-42.33755625988544,-14.688552072356709,-36.12670642012265,-19.62537320911364,-21.792436868335237,-12.36266823987849,-18.113658625372082,-12.288660667931902,-31.022641155416665,-8.708340625737224,-30.384293908809006,-49.128550764267025,-19.35474958869253,-11.934590803918823,-15.91548905879095,-8.118124744354084,-8.752768570458503,-11.303832555723899,-29.03081886167267,-14.081029716153017,-3.837220416171628,-44.36463820999556,-16.910194506956366,-5.791242281190188,-18.853708049415232,-30.312509314728562,-8.816489135170055,-21.685268263979612
ALB,ssp126,gfdl-esm4,-7.569293410328684,-8.576108418871112,-7.232765121427563,-17.71405185994187,-14.206737268662708,-20.33245407250997,-7.10567980210077,-3.3685126152432576,-7.576009017625056,-1.3012267213517228,-17.97443874346031,-11.72166791449079,-10.139987464179377,-7.104469919305526,-4.793911686001318,-13.160108540339085,-5.847650193178114,-5.1571975836233745,-0.8608954744102045,-12.366260240991288,-7.160692737931133,-7.7858255210758545,-11.856384111120663,-16.095707683828383,-13.177007454195548,-6.084318159163526,-3.5155240304609587,-29.798810722251467,-4.373830927709546,-6.736422454683605,2.663999571260577,-6.540906523639322,-9.117413915325825,-11.277584247526134,-10.13155023099076,-7.087788426868575,-7.065878917536503,-13.488434216624793,-3.7887958174093144,-9.477045120042067,-5.998847803925018,-15.398520466149776,-11.657627077829492,-20.94852965914995,-13.654984084419146,-7.949660220374808,-8.640134986482728,-12.02480429021832,-26.43929179086491,-19.10899264270759,-11.432130631821213,-32.430269060884775,-10.96133653464641,-9.986778003364861,-18.666309150194465,-10.810418621987228,-10.859620592753386,-14.490739786940702,-5.491631052197592,-19.461204445033196,1.7100010784527933,-12.23572150754977,-12.782083157944651,-6.203986920396382,-11.324668166776858,-27.292688560858473,-3.9448396279894062,-11.802915692375636,-13.925679284413993,-12.05775345342617,-8.008399574328768,-11.118552991910683,-6.3886607646519655,-14.071959292765774,-8.19864413877384,-16.46550904014385,-3.6130236127272313,-4.798877470363216,-2.486364645945099,-6.80838207404742,-5.188877603610287
ARG,ssp126,gfdl-esm4,-2.4200126509319375,2.029803648259523,-2.8491470589710826,1.9799892077286265,-13.05898859476037,2.740136037438548,-0.6723679264849983,2.3981210619378177,-1.4068390589701205,-0.015840643785152105,-2.9292881658824124,-5.34281937564944,1.409681154828528,-1.7439227138038038,-0.6842415748949127,-8.759806149431542,-3.6690204695162825,-0.9821108955853307,-6.736962659154201,0.3563396256711464,-26.518570853271093,-4.792865029676076,-6.67196427640115,-3.246900730538166,-0.2049568700357441,-5.0672114408720965,-6.711302249174678,-0.5621830807591676,-13.474752002506747,-5.33831827970848,-2.712901069506428,-1.0511722440938829,-7.546375761233006,-5.1930227480680236,-2.529882461441024,-3.2573050129145216,-17.79047837733495,-5.835073425131626,-9.668459882271238,-11.123302979957133,-2.4575570597693495,-2.1076703156671264,1.9054343714537447,-3.0868027727625145,-2.9130635779665743,1.4252211808446464,-10.703673196045646,-1.4577460344189515,-2.9198725908982666,-3.1852478088617144,1.8738225796826522,-4.1415812337271,-5.907289437156659,-1.9542224086235718,-4.749865077562209,-3.9033357280618706,1.184432009704521,-7.087245229417804,3.6768655794086333,-7.837701820872338,2.3183301357213697,-13.674614245261889,-0.032717773216781744,-5.512378008026481,-13.956927135353155,1.5727029793869038,-3.5402008114371553,-4.472617007650779,-4.762895632173211,-9.640471456272955,-3.4925844862686977,-5.878937555216749,-1.3273279470766481,-5.627281741087034,0.04483386852619915,0.6461076287805595,-0.18000338562917545,-8.296335306644243,-1.00928335678689,-3.7345670600418077,-1.325329347162166
ARM,ssp126,gfdl-esm4,-3.7184765131105193,-6.942645942344244,-0.5881049837602177,-5.699327982357885,-1.2136688288892812,-4.572338863871823,-3.325049612067397,-16.8306511187213,-8.345638333590465,1.4978805183432948,0.3179052114735246,-4.645712480283763,-12.856307056873545,-2.0522682850260816,-8.403359897465695,-23.6356781035605,-10.645492704138096,-7.574832066931538,-3.914970878971282,-18.25356293017156,-7.5844192006169315,-1.8609116280918376,-10.183328699497228,-3.2334531914159585,-8.965239610435377,-3.591438334124363,-5.302981559180219,-6.904164980398505,-6.754916024250941,-5.382684285933185,-11.247132130032664,-13.869095542409774,-3.623173516856812,-27.612638881345966,-37.50357549606308,-19.980032033146614,-17.088705400930596,-10.371605299258507,-20.606068160013507,-4.8715139651848585,-8.712451779484743,-5.738672227955426,-0.02916826976451209,-9.334495347198335,-24.378982120478923,-27.716275637466506,0.47213224714680524,-6.438726434658912,-4.262017854712176,-2.362463179810709,-10.058081788102864,-22.519331994323057,-3.960410174131521,-5.25509312295422,-1.9660333844032547,-22.328860082185614,-14.916692706027384,-7.54230279487389,-1.5410098214667152,-1.1847020667428763,-11.326889316922452,-13.025403733194405,-4.607316603002872,-13.867761684477877,-25.102844743708403,-25.449972834800008,-21.215289682814454,-4.652898950489833,-9.05397523415414,-7.668784410466381,-7.294937685213021,-8.748943591680753,-14.7529414704095,0.8985179354268364,-0.09140566460350352,-6.198343661817761,-1.5818181316779172,-13.076037149147194,-16.764185675371163,-4.675134293323738,-12.328351384222094
AUS,ssp126,gfdl-esm4,-5.5442219365815975,-11.067963318275812,0.2536616316335837,1.1441109642070362,1.8832629827741227,-8.000955884653317,-5.729703899465416,-3.0297678827824854,-0.7051450768653683,-5.413010120396903,-10.685266204608055,-2.6819733961267067,-0.58143576250643,-4.944169784220045,-5.0328036647427,0.7166539022664264,-8.151406856200504,-10.019246833605282,-1.6024967163561141,-14.869602124723171,-4.9151969868921945,-7.655188042475604,-7.625222409360451,-4.543175098528271,-3.672460107435078,-19.113201494684372,-16.21266097441316,-5.849500703355475,-7.117914290480319,-11.562641867616222,-13.46352387826044,-6.2316292014537735,-10.63908080971003,-4.413528686393975,-7.401899574713004,-20.741052915727295,-17.011059715477828,-11.242200850211233,1.360383053366636,-12.970684967224754,-21.676166992408852,-18.996807429764196,-14.26227308063746,-5.980905789834401,-5.983988143144207,-22.24320121602703,-21.538374267456593,-8.056657607432394,-9.826882824354444,-12.906843008158619,-8.694073077635974,-9.401633803821397,-3.0350914399016293,-5.246471949421713,-14.59538307883588,-10.873453314022612,-2.14874509399422,-14.00626895122609,-18.085890185313993,-5.141978996330492,-4.990766894303563,-8.609707609468073,-14.035127374554472,-6.684507058960454,0.135721091969865,-9.853877308454212,-8.736753872933093,-5.863480434525719,-3.2671406504193747,-7.2758743004503525,-14.538146706094398,-7.230575158273775,-11.014747011243088,-9.237222928426458,-3.7815130005547544,-3.453351571576816,-5.389302719176384,-3.147549533138147,-7.020819753605659,-8.375602565613166,-6.218659152269946
AUT,ssp126,gfdl-esm4,-8.52682984575425,-11.982090201580503,-5.306610549150184,-8.40561891511207,-11.344385322620067,-6.978413442511163,-7.109944778520468,-2.7391260952900978,-5.49165091599211,-3.40746084065818,-21.48924820934232,-7.206826911308165,-10.913708314310805,-10.408383860488719,-8.408405028216068,-10.904349969237137,-2.7162453084710165,-5.89673529805745,-5.483975070296371,-10.930594269436652,-12.141417381035387,-13.315647273948034,-11.528902832870193,-5.913000125436591,-6.1863926624756305,-4.802732157298162,-9.33906158874459,-11.324715935858638,-22.481810359880548,-10.41398601556462,-3.8335769616704725,-5.741208685715513,-10.1870633219161,-4.608868884201343,0.8692236261399934,-5.323950105691469,-11.250877802306524,-9.932371299613813,-8.297905548989691,-17.630464518324505,-5.805662678603571,-10.772417568311887,-12.862835274971545,-9.303927614320436,-9.939897981253054,-2.3937356946060255,-11.452428609385247,-6.599957846493932,-14.476334516716072,-10.965541528517024,-16.46251025689363,-40.694667834156604,-1.9190624333335142,-7.625037102352414,-11.746341051372154,-3.440954980487433,-6.740316713218121,-6.774800526877393,-5.737544723575055,-9.959444993334857,-2.713936833967891,-1.7166357694284067,-7.566241599907944,2.661091208268005,-4.791284341972119,-5.949067873586238,-12.150446618694813,-5.785737520718793,-7.304037709286191,-15.83287113495127,-7.563822612684469,-7.078402054646934,0.10334699155944821,-8.188984340108604,-6.988024275790835,-6.60938542267137,-10.843854587765392,-6.519902247497314,-2.0351612447656677,-4.361951339041475,0.49905375552298203
AZE,ssp126,gfdl-esm4,-10.683552444162235,-13.15427842353712,-3.5746163645122353,-17.31391335042606,-0.52795319759402,-15.015093634373185,-20.048032443100976,-22.19663699627413,-13.322572771709574,-4.4769340794059165,-3.272189852725813,-6.109531737569919,-14.665141024523493,-6.956849102700396,-17.19786227227051,-30.460322671708976,-18.23366158790472,-6.311073660881774,-10.213745297458209,-34.40084030554406,-8.919965019423387,-2.0340201131963873,-8.353605142533217,-2.5578260162919406,-24.283714929459496,-9.820945049651776,-5.356598550019104,-7.930764261326605,-10.702360760216925,-12.054244944010682,-16.253312206533057,-17.718416289752252,-17.08920002423472,-35.23206427231698,-40.191390364580634,-18.13196452290237,-27.671315044734296,-20.018333376482296,-25.123439317913423,-3.639729024201689,-10.403676836267048,-11.887842077942642,-4.267574181268874,-21.105791374306285,-29.718436912766016,-33.017214217009524,-6.238419423201751,-5.977744692025462,-4.533078263437811,-3.655373046112308,-10.754620386902799,-20.851229783808908,-10.550791547153098,-5.460691344161344,-5.400364812155261,-25.185136607660866,-27.71449706259291,-21.24522144294555,-8.13402067539155,-2.47923355827792,-16.23001790360144,-24.97968821230889,-8.358887170757294,-18.123662524672028,-32.37959861156257,-32.79322822833075,-23.863294018665606,-11.116293743300478,-14.638635596224699,-15.422004883153013,-10.282536526269896,-15.821402337430737,-20.17043288905198,-5.983833992818985,-4.41718183690349,-9.625948152511796,-2.974700009589694,-20.935889238829336,-32.02929547639225,-13.97398410584058,-22.904830625448724
BDI,ssp126,gfdl-esm4,-16.934929053582525,-7.107087987252092,-29.947655668971773,-0.7339856525927835,-33.58399753761226,-11.040772522822396,-15.672459457781729,-9.425516611229344,-1.0140032090046103,-1.3154602425745177,-3.0631465334874597,-4.46201187671088,-11.770142791322247,-3.9692041444442494,-2.9832758998945885,-14.382460388100926,-22.969117690690556,-10.954910855566425,-2.877043611610408,-5.012660532546609,0.5217303520014038,-3.2690151627322805,-10.382170400265123,-6.713992978762306,-3.15351730801241,-3.474105107512604,-6.550637291910055,-6.760085873278676,-25.134714765590893,-17.258314472257453,-4.130248963404148,-4.2268814144879485,-5.377599026421976,-3.205013108661814,-5.048004536601547,-5.810535151099794,-1.3026336526115512,-13.265382316282182,-0.24053667151051616,-15.883034589970757,-10.338691768323383,-6.0831875300126015,-3.761710090583237,-9.551843716437947,-1.6070103753934917,-40.55020731458572,-4.904677548122649,-2.1398362195906184,-3.839680243223198,-4.763484724827927,-13.423201783750383,-13.971623613537009,-7.045474153620789,-6.759949095629025,-27.719297414154397,-17.34839878536253,-4.119139281478801,-32.66101933945621,-7.529436913459941,-7.13507400737734,-10.91015494092723,-5.00635391673473,-17.404733248384208,-13.221208311198529,-5.824077837871943,-4.714003509113818,-2.9537567241431195,-2.0078134125229297,-7.259970469534094,-9.284968069913335,-1.6460851656101672,-7.654722409318837,-2.0051412921881395,-26.895070904347797,-0.8990492891501001,-3.264965978025547,0.40534424435736405,-6.54825636179498,-1.6730817550228982,-1.2365453427475415,-3.9983481627375195
BEL,ssp126,gfdl-esm4,-0.8605210058041363,-1.4029832652266032,1.56903390104494,-5.606803801141316,-27.963132145515235,1.5500424647326283,-1.6854051110412465,-8.735591396777425,-2.482494977045957,-6.981925169909889,-8.28335686972649,-6.114805783343468,-0.11376236736554775,-1.6785336439200615,-0.4297392459674018,-4.276823848141093,2.749730065718097,-2.6475155161103743,1.5541411449702787,-8.884062622977607,-28.515232548327887,-42.37762828749287,-4.383285413233631,-4.02283267769534,-5.801490955088016,2.2504964543105777,-20.9890296184465,-6.427140693522141,-28.998099650751552,-7.74892721080419,-4.813309886518181,-11.348820938376381,-0.10695906091190743,-3.5742187329617883,1.74652741535207,0.7296784055871263,-2.5121468283304424,-5.3091276213891385,-12.836678679296675,-21.64397587068923,-6.447114549015195,-9.082971066329154,-8.790182192590118,-1.5148307096519977,-9.10374394117328,-6.767704753777541,-12.625311796313909,-20.27785724288127,-3.453051479034088,-3.2461602128657945,-11.103090362318406,-9.045236502694992,2.9189104507262424,-13.633227308872765,-5.637849104875221,1.0843628776273482,-6.122987260769847,-6.792332707632946,-1.821554334430129,-11.567235873040943,1.5879800984414425,0.14722759147922732,-12.464674768738675,-0.8140112045612777,-7.371770985396977,-5.149975183495717,-13.541941559625299,1.1960842896234747,-2.8367778645303376,-14.755746446036735,-6.038846372628826,-1.9564411588746369,-1.6241698490896472,-9.97054334265383,-3.8296906451534016,-1.7460774257702976,-12.330765875418075,-2.1750791180427593,0.5048230258702915,2.7110127667291364,-1.4647482763366713
BGD,ssp126,gfdl-esm4,-1.9610808782264537,-3.087868460602764,-2.3642487849938343,-1.326954196872293,-5.678926649674007,-4.032560217070059,-1.9210999071109984,-3.6628113073627295,-2.4343389841839826,-2.826064333382589,-2.7962266218398564,-3.255192014748315,-0.18268234619678458,-4.356638255269858,-2.2158122689462263,0.12245113802851994,1.5325927926373502,-2.0824608240149227,-2.3781406958306293,-2.2861980602515666,-2.5300835313215413,-5.453553242992184,-4.351077382468437,-1.9291898301767605,-1.8702073959377348,-0.4794754333920146,-6.768611332053472,-2.384343601106546,-3.7279399277032423,-3.1436697099746485,-3.6308248008964723,-2.2250706442406583,-0.6967107801193905,-3.9450518638615084,-3.501308458497126,-2.0603663378379475,-2.285219577799461,-1.448784053305679,-4.325645603512071,-3.225245274127608,-0.8295346867752119,-2.9311866213766002,-4.8723256058514535,-3.9865613579802957,-1.2824707890022107,-2.2924549279468716,-0.9912959146141886,-2.435322216369091,-8.103610071016314,-2.752148994167005,-4.230281409242183,-2.2887176298256935,-5.040532294405144,-4.849838121135452,-4.0767263177018656,-2.7919744731987137,-5.2963584308836165,-4.9613841790682445,-2.957248899996944,-1.8879918075437656,-4.244612525283876,-2.3561315695478173,-2.694602541569444,-2.3442194829609257,-6.658155455025754,-1.4729878943443349,-6.668714338147559,-2.91808587813126,-4.398427117554964,-1.2169236703867612,-5.112370380945981,-3.0839627455431695,-4.175636207047449,-1.7953852125516527,-4.739174630485456,-3.664880443858956,-1.9351795824182756,-4.496895617137732,-0.014575726948207544,-5.759841362314691,-4.936857289163385
