country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ALB,ssp126,gfdl-esm4,-6178443.417443863,-7088147.476687354,-5668707.531593938,-15593489.317068495,-12506038.007614698,-17898440.62082985,-6255053.499935467,-2965265.4229261456,-6669079.249423548,-1145455.8865985356,-15822705.089865886,-10318458.184949478,-8926121.897353891,-6253988.453124511,-4220028.893088986,-11584701.995781152,-5147623.566773033,-4539825.561203165,-757837.0261908104,-10885885.876627402,-6303480.795618803,-6853778.460590666,-10437047.403813317,-14168878.346010378,-11599577.927881518,-5355959.831590651,-3094677.990463467,-26231572.557917267,-3850236.3200220647,-5930000.228796544,2345090.1681656917,-5757889.657699587,-8025961.40126641,-9927536.109557029,-8918694.691730214,-6239303.914761122,-6220017.209358365,-11873723.557090802,-3335236.2051580804,-8342540.882526076,-5280721.197207308,-13555151.937347615,-10262083.725270249,-18440765.333139274,-12020335.614272559,-6998000.384150719,-7605817.893896034,-10585305.875917997,-23274224.178152643,-16821440.68392601,-10063581.629325803,-28548017.029019993,-9649146.649521118,-8791253.256944887,-16431751.167042736,-9516295.234304987,-9559607.199945992,-12756042.369677288,-4834223.746367976,-17131488.945065502,1505295.5563107822,-10770974.033674795,-11251930.317762159,-5461302.95492717,-9968983.577231105,-24025460.17550277,-3472599.8931789924,-10389979.729907123,-12258625.687186187,-10614310.669883281,-7049708.005626295,-9787542.605804937,-5623869.353643294,-12387394.405126574,-7217178.249405649,-14494410.502331026,-3180505.8240110176,-4224400.219649976,-2188720.0540807797,-5993345.5077130785,-4567713.142042168
ARG,ssp126,gfdl-esm4,-10536647.03598143,5853629.91430516,-7502687.518156008,2300032.15046306,-15169826.938064788,3183048.149025521,-781048.6248204012,2785750.3069358016,-1634238.7390436537,-18401.105343234918,-3402774.587458227,-6206425.918961345,1637540.2276697129,-2025808.1680520396,-794841.5146904557,-10175730.098362228,-4262076.281857763,-1140858.0543515414,-7825916.753505617,413937.9105342783,-30804998.991295412,-5567577.650451494,-7750412.114653762,-3771725.6439830684,-238085.8383977114,-5886269.067380416,-7796108.627422611,-653053.6404669523,-15652793.815394258,-6201197.271584825,-3151410.9554407303,-1221082.3915873102,-8766162.362178877,-6032416.3546044575,-2938809.451836413,-3783811.6613586713,-20666108.72436458,-6778247.288282586,-11231257.467406362,-12921259.557061916,-2854793.464026642,-2448351.4706487404,2213426.3650701935,-3585749.655492759,-3383927.4777422855,1655592.1237692412,-12433801.347430822,-1693374.2533980298,-3391837.0908829425,-3700107.2222905117,2176704.8833957226,-4811021.168269106,-6862136.204842058,-2270100.4386512903,-5517627.240649149,-4534265.961425341,1375882.0965913828,-8232818.5538832825,4271189.465356891,-9104577.99637663,2693062.076668332,-15884961.537423315,-38006.2325574408,-6403391.793489078,-16212907.12478586,1826912.693058829,-4112434.377731657,-5195565.144572555,-5532764.037570408,-11198745.027749809,-4057121.410192813,-6829201.560686733,-1541875.551931213,-6536868.420137298,52080.75813614493,750543.6459219409,-209098.90444011334,-9637344.416737292,-1172422.6376971703,-4338217.740090705,-1539553.9008629762
ARM,ssp126,gfdl-esm4,-1183132.8368709523,-1578524.453544213,-220592.0403095727,-2372625.323426454,-505249.28668602713,-1903460.7254206634,-1384215.2856724332,-7006585.544408904,-3474282.040221052,623566.367875208,132343.66534548433,-1934006.098648741,-5352069.539304672,-854357.516989816,-3498311.4774778793,-9839512.408910941,-4431709.431072283,-3153396.056225767,-1629799.0002816976,-7598942.504264509,-3157387.1717101624,-774695.9057518218,-4239310.954553398,-1346083.774756489,-3732221.517369972,-1495112.6809064033,-2207626.6493035126,-2874197.926547573,-2812065.714829487,-2240806.825707747,-4682171.40516254,-5773692.512310665,-1508324.0101065566,-11495117.750603147,-15612706.13244864,-8317670.10276592,-7114013.319522684,-4317690.3406468155,-8578288.402428979,-2028007.062060921,-3626986.1613728977,-2389004.298934583,-12142.725545544787,-3885942.362103992,-10148949.230059749,-11538261.642790172,196548.24727656905,-2680436.261393558,-1774274.3569571269,-983491.3841478047,-4187170.7733644797,-9374778.486475835,-1648715.3396658415,-2187690.734606059,-818458.0022375106,-9295485.193733664,-6209806.307979704,-3139854.1483244295,-641521.059566776,-493190.4485881015,-4715374.253274763,-5422464.339812386,-1918021.9280528722,-5773137.22840406,-10450292.615783906,-10594801.740709875,-8831906.79692186,-1936997.8199972496,-3769162.08099026,-3192508.335806106,-3036876.2665232266,-3642177.671316173,-6141636.809826235,374052.2415529759,-38052.09933771436,-2580365.1203881884,-658509.5239108274,-5443542.987202577,-6978916.037668207,-1946254.3740411818,-5132282.048137818
AUS,ssp126,gfdl-esm4,-165775747.9845166,-796166936.6445609,19128039.99417279,82642115.70746642,136032991.7281027,-577929888.5122837,-413871440.3085259,-218848027.65544188,-50934466.02292397,-390995823.5611989,-771824616.3809192,-193725925.77212787,-41998619.94576613,-357130264.60511506,-363532520.7139286,51765778.46569081,-588797354.1584334,-723716302.027011,-115752512.82180002,-1074070101.379598,-355037483.9710298,-552954176.4396557,-550789680.6900094,-328165373.7424645,-265271361.45404813,-1380596339.7602687,-1171082741.1762493,-422524675.5612171,-514145493.56880087,-835199746.3548639,-972505406.3690386,-450126812.54173934,-768488524.9802018,-318800675.6250173,-534658490.51839423,-1498180288.9584415,-1228753162.3189156,-812053456.8197786,98264012.16312246,-936906367.8271942,-1565726014.978434,-1372188893.208559,-1030201142.2453561,-432016407.30846745,-432239053.7185181,-1606684374.24984,-1555772887.4624817,-581953369.0688257,-709821348.4711046,-932294896.7958058,-627995549.1460031,-679104503.8128278,-219232562.0556698,-378966337.5882362,-1054262545.2697626,-785417861.5795355,-155209456.28451046,-1011709297.0080657,-1306390967.4208663,-371418539.3500079,-360496095.266326,-621901611.5821073,-1013793816.1101898,-482839360.07628417,9803488.068389492,-711771230.3866081,-631078494.1869817,-423534467.9651658,-235994081.0913038,-525555356.6235995,-1050128212.9481983,-522283281.5659147,-795623873.4435362,-667228677.9418894,-273148536.04058534,-249444581.0635271,-389283376.205931,-227355703.1182456,-507132102.2090564,-604991594.3484488,-449189952.0982034
AUT,ssp126,gfdl-esm4,-22054442.31234965,-30048366.31249048,-13092486.569241,-21326371.346984267,-28782481.877510604,-17705327.589883443,-18039043.18463356,-6949591.798570468,-13933178.261495402,-8645261.69602285,-54521587.51285012,-18284848.325407147,-27689786.87163796,-26407699.608135354,-21333440.152181197,-27666043.284848005,-6891539.659716347,-14960940.767270848,-13913703.43907451,-27732629.18381022,-30804677.009704474,-33783882.10999313,-29250631.69293233,-15002207.18109298,-15695846.855609555,-12185283.499172034,-23694661.569280587,-28732577.563446645,-57039873.10503692,-26421913.15275337,-9726385.016675258,-14566345.39926297,-25846174.74720828,-11693422.020040317,2205356.4433317594,-13507695.047019457,-28545238.656983785,-25199981.206722207,-21053085.67127636,-44731249.07692837,-14729875.27148396,-27331310.125607036,-32635027.166881047,-23605521.1748573,-25219077.576575518,-6073282.270496412,-29056604.613548554,-16745126.48387124,-36728727.38634461,-27821295.85217028,-41767966.23635297,-103248744.30282553,-4868961.88188328,-19345913.063813027,-29802306.499942984,-8730241.573312107,-17101238.906267688,-17188729.741027713,-14557049.353606151,-25268671.406915728,-6885682.698438911,-4355373.739407524,-19196739.667858925,6751605.0714228535,-12156238.599180678,-15093716.705668975,-30827585.599452555,-14679322.026031192,-18531487.34123129,-40170473.19452706,-19190602.318505783,-17959014.35517842,262207.4997509038,-20776735.509364516,-17729711.778786868,-16769045.72081173,-27512557.029633123,-16542012.894039363,-5163522.745342624,-11066953.545399161,1266177.5200462218
AZE,ssp126,gfdl-esm4,-31999318.921561826,-39815163.74294973,-9955689.311590724,-48205972.500124596,-1469944.8246888618,-41805522.30888795,-55818397.67090837,-61800613.81740184,-37093149.51886002,-12464828.53117672,-9110539.648842916,-17010361.145343643,-40831172.631531745,-19369490.29053788,-47882859.23457053,-84808641.89037837,-50766766.085350856,-17571500.8609097,-28437448.82900383,-95779961.9408068,-24835262.815833364,-5663186.343659997,-23258384.839262597,-7121584.133285403,-67611525.50538686,-27343801.335190248,-14914019.561618865,-22081097.216365207,-29797868.22606075,-33561829.063124284,-45253011.57550217,-49332203.01628334,-47580318.19519967,-98094283.31187418,-111902203.704229,-50483617.73987724,-77043394.23969224,-55735708.54340017,-69949514.03277533,-10133854.415082559,-28966262.52648603,-33098524.677612826,-11881921.750487836,-58763445.212583266,-82743058.92423984,-91927624.23849818,-17369214.519703396,-16643435.276834983,-12621147.032760119,-10177411.020383237,-29943371.214085348,-58054686.378994524,-29375864.18983051,-15203838.17571967,-15035875.042021673,-70121293.6756961,-77163623.04777627,-59151651.03979734,-22647010.47401979,-6902764.401832385,-45188154.80373696,-69549277.43095218,-23273091.23764644,-50460503.04071664,-90152353.69626287,-91303995.0108287,-66440975.64447349,-30950354.18319587,-40757375.337886155,-42938458.12020117,-28628979.652638473,-44050473.775348134,-56159189.05712447,-16660389.310314097,-12298464.35338546,-26800884.498835158,-8282258.548722172,-58290398.04498192,-89177028.07466893,-38906830.58701762,-63772390.037011586
BDI,ssp126,gfdl-esm4,-859067.2075500838,-359222.67442870035,-1523822.296255047,-29512.15623409477,-1350348.1693331564,-443928.3008974703,-630159.5548314921,-378981.95671133057,-40771.125457707276,-52892.134964030316,-123163.25086855867,-179408.94506412948,-473254.8813836607,-159594.09073196768,-119951.80578270122,-578291.1648271736,-923544.1966098652,-440475.967831249,-115680.40909003656,-201549.47206722928,20977.777434673088,-131440.8338546976,-417447.1719157841,-269956.7887245603,-126796.88649529777,-139687.1074310515,-263388.56966594316,-271810.0956651572,-1010618.7041139182,-693923.7452982996,-166069.39422195684,-169954.79986114698,-216222.94941523997,-128867.43393555975,-202970.5867251564,-233630.48116431618,-52376.40236680509,-533375.5967030014,-9671.518516160813,-638626.3772798944,-415698.97946246207,-244593.31071779336,-151251.1525375214,-384061.32747606904,-64614.806980070825,-1630446.1120807917,-197207.68323840623,-86038.71288880553,-154386.18292698244,-191530.59044308073,-539721.2149916566,-561772.2055875593,-283285.0114037471,-271804.5960980314,-1114539.81845027,-697545.8628604164,-165622.695206065,-1313236.9850907624,-302744.2263480763,-286887.64978404035,-438676.41828887595,-201295.89513355063,-699810.9636402295,-531599.4446284898,-234175.0066416702,-189541.04560163966,-118764.89630619899,-80730.32886946962,-291909.49713382876,-373330.7692594507,-66185.92939862958,-307781.715997353,-80622.88803255672,-1081399.2503154997,-36149.04867666411,-131278.02389885756,16298.115127738714,-263292.83702963014,-67271.410513583,-49719.11810101031,-160765.91584615345
BEL,ssp126,gfdl-esm4,-2642948.659816091,-4173616.01716236,4718325.084328815,-17336213.643762123,-86461886.34685667,4792724.746323109,-5211265.476304337,-27010411.658834282,-7675863.971354672,-21588083.10104933,-25612104.4135469,-18906953.624554463,-351752.7588298748,-5190018.929022854,-1328751.9313023922,-13223921.253142146,8502153.73547784,-8186106.780323158,4805397.8482859265,-27469484.062408272,-88168978.45769866,-131031447.46359149,-13553099.962216618,-12438581.628170706,-17938185.50049607,6958525.520103885,-64897990.82439274,-19872691.846063215,-89662001.49650322,-23959650.168089997,-14882733.815177498,-35090506.350952476,-330716.96404421004,-11051469.208098399,5400255.382766872,2256162.544500511,-7767547.370138175,-16415800.154745044,-39690956.19420701,-66923081.86677058,-19934450.922784742,-28084508.12813153,-27179206.168640245,-4683850.148512966,-28148737.76930777,-20925714.48023723,-39037410.68582674,-62699048.84646389,-10676820.571331227,-10037113.65121537,-34330708.448896654,-27967833.016942013,9025258.770513684,-42153881.18850876,-17432205.591626763,3352845.4322025194,-18932250.718159996,-21001864.00941446,-5632238.299291562,-35765844.40532892,4910027.749324732,455227.0902757214,-38540721.67584636,-2516919.202312351,-22793484.714003053,-15923701.489782969,-41871626.03785363,3698287.565660687,-8771305.16130819,-45624705.61384799,-18672087.447832666,-6049307.790081057,-5021926.305294186,-30828877.85327024,-11841387.280286461,-5398864.016882893,-38126675.94395663,-6725335.435279406,1560910.6612570127,8382440.010726956,-4528995.476484451
BGD,ssp126,gfdl-esm4,-5125244.701548948,-8492890.28162518,-6032221.529924661,-2921878.507946692,-12504677.07551561,-8879470.789594872,-4230153.944602379,-8065304.486675722,-5360277.525561421,-6222834.712191637,-6157133.749574754,-7167749.730587094,-402256.2514906704,-9593072.402179133,-4879093.989482794,269630.51876430353,3374683.129829269,-4585461.607998333,-5236532.055438872,-5034079.543139917,-5571101.633276458,-12008417.50996429,-9580827.673037617,-4247967.500181395,-4118091.497410837,-1055777.9365849379,-14904101.457599012,-5250190.503978581,-8208714.04555402,-6922183.887965763,-7994871.998494632,-4899480.411150602,-1534117.951835784,-8686782.317672826,-7709684.297083009,-4536810.792124812,-5031924.979814407,-3190140.9995820387,-9524828.326167466,-7101808.692072771,-1826588.7237086382,-6454308.07782842,-10728586.943702789,-8778183.889051324,-2823928.5457534385,-5047856.813892041,-2182777.849268382,-5362442.547531858,-17843693.59476972,-6060077.292552994,-9314841.734074373,-5039627.493630801,-11098968.61123612,-10679070.76715025,-8976722.059096158,-6147770.7574259415,-11662283.375008201,-10924688.912891995,-6511695.749496661,-4157251.7714961236,-9346398.045555066,-5188069.197251293,-5933363.240591207,-5161839.452573537,-14660883.828893812,-3243436.496221862,-14684133.895651385,-6425460.978043882,-9685089.12654701,-2679597.4772118563,-11257152.037318526,-6790712.510462093,-9194516.07232091,-3953337.2579135424,-10435395.98492587,-8069860.608863346,-4261156.597727988,-9901911.224339688,-32094.930938875248,-12682846.721761698,-10870682.080818439
BGR,ssp126,gfdl-esm4,-135937720.89162156,-162418249.1964474,-115682647.94789857,-291803108.3169999,-162828518.74201787,-379833748.94755167,-171517498.51135144,-125754559.01847023,-139951355.92649686,-95243234.47089444,-236632177.41577196,-288546161.63925683,-61635381.286713816,-150050155.6313629,-92375328.30118051,-153736768.72366995,-100890926.21404888,-98336752.03800736,-70707264.91163363,-166633075.57883394,-105397415.91436446,-87811242.16390091,-152078446.70534647,-146342150.32210848,-103982983.74432467,-223333577.02126506,-153126841.36264125,-373748029.02811754,-87082888.6785305,-157296272.57683012,-40739968.46122503,-95767135.93557245,-168306157.79552728,-135707225.9049664,-117602215.2484997,-127985327.8036282,-112117427.65002508,-212467730.1999845,-174925778.6554007,-364600561.78961235,-188965112.6536456,-117461591.16261074,-219887285.0283617,-284300065.4475678,-270107745.06544626,-69769854.66123731,-173426314.74633488,-197329633.78832996,-354384480.6061436,-314340567.08677393,-195639362.66439062,-395705150.00778097,-92145840.17599908,-163607525.91988373,-345319281.50145155,-390579096.2471149,-236391496.10114664,-86663547.04762931,-81688909.66451678,-240378817.45586434,-5740098.085429522,-111238138.19581611,-135722689.70598847,-101546771.05861966,-392578823.9234036,-453950025.6407704,-170293511.89607736,-296378752.08335257,-167963239.8083149,-187950309.865601,-113988525.7435769,-249645842.30439907,-22121064.600677885,-307972910.9261572,-138775620.0987824,-154443846.46155095,-108048968.68682165,-160787113.62816626,-122864319.0529422,-150251588.96392387,-62356436.46221937
