country,date,spei,spei2,spei3
AFG,1971,0.5054475969673337,0.5868383256839775,0.4727692259479926
AFG,1972,2.3265242631265757,5.89477857453819,15.7134400161099
AFG,1973,0.1934980380653205,0.24720153399349432,0.23193638551606688
AFG,1974,1.2987401215356162,1.878049003868708,3.014350059561029
AFG,1975,0.4891012859796322,0.31313262031530775,0.22242316684607055
AFG,1976,1.1544305258044136,1.4809893847872997,2.0846874887995237
AFG,1977,-0.7889579654409774,0.7644694645961423,-0.8569965178476462
AFG,1978,0.47771577605358984,0.8025992193574933,0.9998514190513563
AFG,1979,0.8411342184325798,0.790037245362086,0.8148015080180941
AFG,1980,-0.6324016235749211,0.9362392416085688,-1.1213821009136198
AFG,1981,0.8803532144053734,1.1753774902297387,1.5230286748982764
AFG,1982,0.5798748499697414,0.7079645803210417,0.6461947901075801
AFG,1983,-0.012815522170842308,2.600744854822962,0.0635522079434081
AFG,1984,-0.5854142139985287,0.40812128676013953,-0.29987123244836744
AFG,1985,-0.5529916428524022,0.5099686720109056,-0.4238494012720811
AFG,1986,0.3549055569239723,0.35287589271555486,0.4005330239547194
AFG,1987,0.03893248772622683,0.21133219356207364,0.017730200034815208
AFG,1988,-0.3673647061526205,0.28547352826631894,-0.20251502541983904
AFG,1989,-0.13371957945565519,0.0891296472112881,-0.043601661593858275
AFG,1990,-0.6914341135813109,0.502487797960387,-0.3806003167395889
AFG,1991,0.6530618537818692,0.48066448400960554,0.38377385887881454
AFG,1992,1.8389484979952426,3.58562249075181,7.345126632864522
AFG,1993,0.6097203409777598,0.4529408197370427,0.37493033794912595
AFG,1994,-0.3139201143199428,0.19050470458140822,-0.14091732685902053
AFG,1995,-0.2834457727944921,0.6513370893421655,-0.5395032682722437
AFG,1996,0.6045753808521712,0.6527831706466602,0.9151541486615862
AFG,1997,-0.2355550603702568,0.7819544880494069,-0.9807931236595315
AFG,1998,0.08198831130399026,0.7268274219652661,0.09427537644915657
AFG,1999,-0.9215637854271056,1.339708957661733,-1.7768668707540891
AFG,2000,-1.5178628247300519,3.0628046452581508,-6.523041387006831
AFG,2001,-1.9976705487793758,4.364369095545126,-9.978670566982068
AFG,2002,-0.582037319142739,0.4886032857618616,-0.46020307298476554
AFG,2003,0.052527367491669,0.26898771837046986,-0.10825089710426106
AFG,2004,-0.33880312951197883,0.14390019708783328,-0.06976038690515372
AFG,2005,-0.24538056550302279,0.10978542796326139,-0.04141584313533435
AFG,2006,-1.9438222987779596,3.913866958965161,-8.109779176126516
AFG,2007,-1.0286576346890475,1.2118075877333752,-1.573424148282082
AFG,2008,-2.634064207076965,7.152042421019806,-19.909952170846946
AFG,2009,0.14486475336215246,0.6635465005069905,0.40001919235629985
AFG,2010,-1.0091789940121574,1.141091485338468,-1.3939435516916756
AFG,2011,-2.2357515821371345,5.009063013474843,-11.247086689263636
AFG,2012,-1.0526795015350483,1.1418797205724704,-1.271621375620459
AFG,2013,-1.0594547094999756,1.499985422963984,-2.4765979197415326
AFG,2014,-1.0951239115837115,1.4062431430124014,-1.977967514451116
AFG,2015,-1.94268836606632,4.023676927002587,-8.743160389516925
AFG,2016,-1.3578881005960008,2.1536299165038146,-3.861195849549919
AFG,2017,-2.107072822554061,4.746982481985901,-11.390761257550079
AFG,2018,-1.8165879074510878,3.957219883693081,-9.57836377180346
AFG,2019,-0.9141638486449508,2.3890511495087754,-5.007003117300961
AGO,1971,0.5498396769843794,0.43177705969291214,0.3470386428308928
AGO,1972,-0.9140929815737483,1.1664478111252181,-1.4825562388626363
AGO,1973,-1.6373409785957878,2.805206320921259,-4.967015684274884
AGO,1974,0.14298412479579856,0.1387932315205048,0.052430437793157376
AGO,1975,-1.2672626036477657,2.69482363507039,-6.611595880513357
AGO,1976,1.19845850849877,1.5736574127363039,2.178100967567382
AGO,1977,0.9113692275200845,1.152650449975584,1.4916608655289736
AGO,1978,-0.03012465896795073,0.5144412146095686,0.07432755016763219
AGO,1979,-0.22927970457667887,0.33346792623270316,-0.10014894463430347
AGO,1980,0.3119603390647619,0.20427551214045647,0.1355535841806119
AGO,1981,-0.1660765026149426,0.4807457636806078,-0.4726049284041245
AGO,1982,0.7316248528573458,0.7283757519721203,0.8319094565904722
AGO,1983,-0.34842887935769973,0.35720978988410307,-0.17388859834780046
AGO,1984,-0.23179799589515934,0.13378636779894823,-0.06489553592155006
AGO,1985,0.1538985936799086,0.19751629718282407,0.050340496343774375
AGO,1986,0.06540872869258668,0.16678314971462094,0.008541825937590522
AGO,1987,0.8986260417083146,2.657497318962647,4.552252165701894
AGO,1988,1.4104329974452003,3.563149989619388,8.678184411818453
AGO,1989,1.1215526295395637,1.353878965128927,1.7442444286176142
AGO,1990,0.10558089451920107,0.35245051471510913,0.3400293805782033
