country,date,spei,spei2,spei3
AFG,1971,0.0,0.0,0.0
AFG,1972,1.5684325618532684,2.8275963181759143,5.51919730776552
AFG,1973,0.3810052048510848,0.409891549993795,0.5081925248321648
AFG,1974,-0.014396414695399732,-0.10351512674417498,-0.2143345869722415
AFG,1975,0.666005294653235,0.737385923934323,0.9104801941214746
AFG,1976,1.214996710747314,1.7859797959142238,2.828768744916091
AFG,1977,-0.7524617010079908,-0.7797518603504675,-0.913004541565061
AFG,1978,0.030569169058251716,0.008486442387772176,-0.03541977598237074
AFG,1979,0.41936066311166914,0.302551620789521,0.25717970834129295
AFG,1980,0.22905677753715886,0.18509883808725353,0.1771371916219237
AFG,1981,0.30113582712858433,0.20786761023493966,0.16491515755022063
AFG,1982,0.6813865627768109,1.310179177915439,2.412335218518841
AFG,1983,0.81810948974885,0.9194026268047848,1.2346421867421902
AFG,1984,-1.1640084461501676,-1.4896450956552203,-2.061957418080455
AFG,1985,-0.5819771670529743,-0.67612289244515,-0.8185264615418495
AFG,1986,-0.21612625455517526,-0.2062400953076415,-0.2257454581111761
AFG,1987,-0.3254096209613437,-0.07734535019921195,0.1642644283113208
AFG,1988,-0.15625073530748615,-0.13749647482313754,-0.1260441832806837
AFG,1989,0.23286666680967588,0.15768249703846904,0.11673565240880918
AFG,1990,-0.46732971119429945,-0.4103962841349017,-0.39445731778549303
AFG,1991,1.2045399972887425,1.6584711844625792,2.4727153718218897
AFG,1992,1.3897274199319818,2.11748442386743,3.4132418611827493
AFG,1993,0.9367578589020673,1.2844152534300943,2.0640305587211905
AFG,1994,-0.13524614583893158,-0.05917316544856574,-0.032887453927505944
AFG,1995,-0.030684299293811924,0.003968829015997997,0.01968204167751353
AFG,1996,0.5185213823984913,0.4451275267808003,0.4075520417662298
AFG,1997,0.3768214726598924,0.40281370955624063,0.49375283316399865
AFG,1998,1.301905008480326,2.411753779321341,5.0680517234014095
AFG,1999,-1.156309988350227,-1.6168493843673184,-2.3502177901615373
AFG,2000,-1.7157077148307764,-3.045425126458444,-5.571283510338459
AFG,2001,-1.4912628279378304,-2.382931088826535,-4.046446045932727
AFG,2002,-0.9025481247542433,-1.0678377615010761,-1.3597705042794228
AFG,2003,-0.020496058276331632,-0.07352951397987065,-0.10144861684955267
AFG,2004,-1.1915528310339112,-1.6019307037070647,-2.287672276941934
AFG,2005,0.6139634786652625,0.856664448356774,1.2834885701640557
AFG,2006,-1.2677563306002377,-2.4493819765474916,-5.0349618466202095
AFG,2007,0.21997587666176704,1.1005659507093064,3.796216652370696
AFG,2008,-1.4149803031444195,-3.0429831518568746,-6.6484721439886885
AFG,2009,0.4975146868881572,1.4306826475878378,4.794062995541417
AFG,2010,-0.06548051352570222,0.2351801932491982,1.3992068982064596
AFG,2011,-0.6593380238367216,-0.6106800803102532,0.4705977022798859
AFG,2012,0.8468805099505162,2.4739733591625783,7.394479703124142
AFG,2013,0.05745249432027784,1.2944939759935992,4.932910742354711
AFG,2014,0.006602610931483288,1.0934872112026743,4.6106208569631075
AFG,2015,0.1518154005769154,1.2981108244418966,4.85433297779324
AFG,2016,0.04182069055239698,1.2089529119443234,4.842641774185915
AFG,2017,-0.5803892666862653,-0.9959026300683042,-1.8084546136526791
AFG,2018,0.13605280160507077,0.6400311039921303,2.412471749932937
AFG,2019,1.0459094969874165,2.8797200374048666,8.476290294829871
AGO,1971,-0.6891402814761178,-0.7962369492416869,-1.1340459231795563
AGO,1972,-0.7943021656302635,-1.25994031684935,-2.4585874824271
AGO,1973,-0.030261306044911652,-0.3007819348102164,-0.7794260358995723
AGO,1974,0.04121329701761733,-0.03521273787862767,-0.22256114102855956
AGO,1975,1.3704926807813065,2.62444771214612,5.336118760132406
AGO,1976,1.3040483071915883,1.935842637052556,3.092152074944571
AGO,1977,0.9660297324096933,1.3372078867310464,2.1729694243158875
AGO,1978,-0.3747963439611167,-0.6954894593147071,-1.4921551412605414
AGO,1979,0.6485502015351633,0.8133195611284335,1.111562328614365
AGO,1980,-0.31060914085318686,-0.5134858453418343,-0.8654722018440683
AGO,1981,-0.6823868595832326,-0.9598129458487901,-1.5059237185206853
AGO,1982,0.30630179295440657,0.2764074868766708,0.22281603864115407
AGO,1983,-0.2656033793584568,-0.15857334750310884,-0.07953010147365004
AGO,1984,0.6589885006020874,0.8515930249547812,1.1454327585509063
AGO,1985,-0.19668543812465566,-0.21245367906916526,-0.3213908959503044
AGO,1986,0.5772372130818546,0.6334628499432471,0.8681846126181396
AGO,1987,0.5085297047147088,0.6972613884268196,1.0750621514257674
AGO,1988,-0.4338330986334623,-0.4661044172920399,-0.5729748462746597
AGO,1989,-0.03832742425552105,0.04118071514929884,0.08894436702851219
AGO,1990,-1.2255555122626747,-2.2084509397568897,-4.266947326202139
AGO,1991,-0.4491108434635845,-0.5797803855980885,-0.8382417558901586
AGO,1992,0.4155027885495758,0.3368812831071736,0.3259139853614525
AGO,1993,0.2136784122838781,0.1839184638504268,0.17781837211267387
AGO,1994,0.26309828194637064,0.1452070843213212,0.10192139088486035
AGO,1995,0.5455952776356628,0.5891550460756778,0.7268296070348714
AGO,1996,0.5528722769932194,0.5193590078403746,0.5689256155009632
AGO,1997,0.21618787020413796,0.2183750146442384,0.27171072905617655
AGO,1998,-0.22677204265319076,-0.4295616582379938,-0.6840232204684613
AGO,1999,-0.8222420091087534,-0.9804845290005321,-1.2806606609835942
AGO,2000,-0.9029193131716781,-1.1201931807463008,-1.4680340627040511
AGO,2001,-0.6733996347265822,-0.77127534476398,-0.9480116061438437
AGO,2002,-0.3290216152980969,-0.08118641118988934,0.49450950186007286
AGO,2003,-0.7886796615628504,-0.9516492182706996,-1.3008115687344848
AGO,2004,-0.8679395310956008,-1.1310535033321014,-1.6502322886284746
AGO,2005,-0.41590233388137426,-0.7105280291213314,-1.2615074385424383
AGO,2006,-0.3091235241538242,-0.21050112856107037,-0.07940456985963278
AGO,2007,0.5437963452614217,0.46320973428560164,0.5099389910890479
AGO,2008,0.2697592619731516,-0.02085735393773533,-0.26665326136134543
AGO,2009,0.3103860544857183,0.10375233369310116,-0.025276774538793456
AGO,2010,0.26816892498321804,0.061233954695675066,-0.0684058164513983
AGO,2011,0.3418168249212004,0.14344263235193502,0.03459205579408699
AGO,2012,0.4007497342051072,0.20621990365804735,0.10710014164251644
AGO,2013,0.343330449587332,0.1410603364634902,0.05858074582503946
AGO,2014,0.328106281499557,0.12956152698213258,0.02305871682061925
AGO,2015,0.06224708136823632,-0.09033706113617956,-0.42663478407009
AGO,2016,-0.27019725731308264,-0.5806914935330271,-1.3761691711627253
AGO,2017,0.29665045801499856,0.07919209911055602,-0.1811403725450379
AGO,2018,0.39876165151062415,0.19304245297822165,0.09422382619701401
AGO,2019,0.4264005884697065,0.22792325039057645,0.12831433009792542
ALB,1971,0.0,0.0,0.0
ALB,1972,-0.052200356307514614,-0.0574334560455733,-0.08380899695044262
ALB,1973,0.5265326226939568,0.8378697048145946,1.400345863059581
ALB,1974,0.5698941945831768,0.5779314865174308,0.6025618758546618
ALB,1975,-0.4325266692096145,-0.33815695083762093,-0.34370313275545217
ALB,1976,0.20629983640043795,0.16250144106970735,0.1398472799293718
ALB,1977,1.0872895002979999,1.3134056764199025,1.7167157757798344
ALB,1978,1.7593275992108637,3.211832702604961,6.061995443285405
ALB,1979,0.9184545186134915,0.9643381549216881,1.1138496404858709
ALB,1980,1.264187329460656,1.6984837640660597,2.397751025946364
