country,date,spei,spei2,spei3
AFG,1971,-0.13619151540387936,1.097935138358707,0.07356493162812294
AFG,1972,2.073947883769429,5.251629602763639,14.310482191096547
AFG,1973,-0.0702438787735968,0.47447264055031524,-0.04494377848922583
AFG,1974,1.0257768386500914,2.0028116394122413,4.097992623901617
AFG,1975,0.34818468833473476,0.4879030981951119,0.30560810744690364
AFG,1976,0.41446036941803927,0.6338669854394653,0.5868631319752001
AFG,1977,-0.17225487540588344,0.5784951635243197,0.1874916407874572
AFG,1978,0.2602753270633711,0.8373314454323031,0.9605961983687102
AFG,1979,0.5645146309333089,0.7809668186808081,1.1352220050931248
AFG,1980,-0.5271894009151247,0.5650269011616875,-0.5785725448876877
AFG,1981,0.5179954233182458,0.5920480876585348,0.6977966944156251
AFG,1982,0.36510767520823584,0.8278764410338877,0.9250854119143626
AFG,1983,-0.7580242212168843,1.7072387292130302,-2.4149543131260454
AFG,1984,-1.0040917359224084,1.4385003734586719,-2.280840772732899
AFG,1985,-0.5866135385137387,0.6318301700335853,-0.6297697052739679
AFG,1986,0.24250927622570428,0.4069703543498019,0.5098021934132313
AFG,1987,-0.04753075868341488,0.38348595593130136,-0.09780179652665083
AFG,1988,-0.763662971244848,1.005480392676473,-1.121768480905863
AFG,1989,0.38542520440197486,0.5459284017478331,0.8909157989694897
AFG,1990,-0.7169913000789073,0.7294704315410546,-0.8461369704339923
AFG,1991,0.712546789401458,1.3473865212468568,2.2969637282234405
AFG,1992,1.6535848009165315,3.1759586219119624,6.737576511623051
AFG,1993,0.6487380619955923,0.8906851378248714,1.2501152468148498
AFG,1994,0.11142835788153851,0.7162907599925488,0.9903113415161674
AFG,1995,-0.1372670712768576,0.6513992938815814,0.5556942012611157
AFG,1996,0.46917614673964264,0.6435447332746803,1.2005087955661642
AFG,1997,0.2673518552596279,1.315077563879885,1.515128470034846
AFG,1998,0.35821005086913593,0.9450956442137514,1.3454929218096159
AFG,1999,-1.0066250098802145,1.2327108988425557,-1.5976534393460973
AFG,2000,-0.9315455202003388,1.4999754316103737,-2.546506866067947
AFG,2001,-0.888287830474864,2.1269626990193524,-3.2863957507202475
AFG,2002,-0.546221034587276,0.7125745991576824,-0.6201008648058292
AFG,2003,-0.00978029610901714,0.542088660236939,0.13954836894719952
AFG,2004,-0.2781599524300846,0.8461927481018765,0.7055641204721947
AFG,2005,-0.13649394086961053,0.8759661286567143,0.17613454274127144
AFG,2006,-1.031796595196551,2.476756841022952,-2.050057800632938
AFG,2007,-0.5193770975857533,1.1809403602885653,-0.4105604121461243
AFG,2008,-1.6681687637890978,3.859853750399924,-8.482433588045614
AFG,2009,-0.005152754620924783,1.3584751211009125,-0.3414462847319808
AFG,2010,0.08121387009211695,2.178515235494365,3.132734308996883
