country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AFG,-6.068410747038739,3.5940106090496786,11.033458840240225,6.476443170210706,-4.169070145708127,-1.4818492690389518,2.857190732017765,-3.2582664717677137,5.952497586736664,-6.863594663909812,-7.52566168050579,-9.020901261363603,-5.32193079478522,-0.34549142873998795,-5.571829896300334,-0.6533235002101601,-9.74636477757856,-2.7105414438655013,-12.756246486348847,-1.0635912843102657,-4.6289360103208015,-11.631326454741565,-0.2859585530980438,-4.939134149532255,-6.575719754770731,-3.8471538065855038,-4.898689671552833,-8.502186105118158,-1.366057651144731,3.8589175141215923
ALB,-5.444993721430872,4.073340598302857,-0.9572852801509141,-7.8751297694345705,-10.058211538577334,-5.07305567679239,-2.3662950510455167,-1.962518499108541,-9.350133598521067,-2.843615929661975,-15.642890586595913,-8.148377779993696,-14.36374949742403,-12.282295972832493,0.6575604083757569,3.9308606664921397,1.3243961390038437,-17.65272801087481,-10.808551865084386,-4.15941591306723,1.9148425122255488,-4.050029690603907,-17.721611010353584,-3.9578356532862498,-2.4934292696649045,-10.023019850757812,-6.770891450664501,-13.795716266124433,-7.780688271703369,-7.787531758702966
ARG,5.804476533455399,-0.06575772258917614,1.6368714162979545,-0.8109677016712565,0.9447048042705182,0.8745722285159747,-1.5307815070439559,-6.5568755354641155,11.843367642896995,5.246693967244393,3.057135742766252,1.1698361620285365,5.609475956506856,1.8056174483315681,-1.576681286295321,2.8155876785387197,-0.4064353389214522,4.936177158475007,-2.354490210060053,-17.2593761773887,0.8384670664672492,-0.8426558159403756,-6.104941130992348,-0.3016164649267927,3.3776436786702915,-3.833678262186417,5.192390585157903,0.6662635835433538,-5.823894153876377,3.465225550658084
ARM,3.101942219947612,5.517998675120519,14.869725781690263,3.6989312545729907,2.956758190213216,2.1824441614575827,0.613856522011697,2.6335977452169708,-4.404066253259426,3.0982991101705477,-4.9292288265166135,-4.714821475404601,7.142398774136286,3.720175358867388,4.304679844318082,-2.6862485142134163,-4.836333057322249,3.615414671830969,-0.5570783900296783,3.353306901390338,-6.998150056149356,0.9487949489678238,-2.122566389134138,-1.4925204185552476,-3.9053167947024594,-5.2709198065280045,0.2860157674577304,-3.957374003629166,-2.4663117899528455,-6.1507474717450865
AUS,-0.8586247560628063,-3.4531523581065713,4.849438130266507,-0.2690203829875264,-6.958378179787214,-0.774933031032427,-0.4646117289652779,-3.589323781722907,-0.4802996719267087,-1.3022112866170552,-4.403761527949904,0.4788807278746273,-7.962145614113472,-1.2894132511872323,-3.140282969668653,-0.5067279626626069,-9.094459997805421,-5.278356661613285,-0.07339581555437152,-5.483846062503106,1.0288235978760913,0.19750324519877877,-6.465513649827297,-9.133142864964865,-10.520258424803808,-8.75698333758924,-0.5523354214697528,-9.05417250260836,-6.596190546803909,-13.911099892268137
AUT,-0.527842787927996,3.1726433939723346,-7.512350664219853,-6.667030695429954,-9.012505739963991,-3.657004124815712,0.6241774018519193,0.3420269814431812,-6.898624310476912,-0.7974005864952758,-10.053845007860911,-5.540971036643307,-9.344460145773983,-9.889715104483626,0.5798148062555619,-5.0849449616529725,-12.663876670370158,-15.593114906427118,-3.945629815743265,-5.39084778714339,-5.405937972265179,-6.342410360973305,-14.490813891086706,-8.887444571906036,-10.736094648600558,-11.793247802937927,-5.915749752063881,-13.314150874077383,-18.010702503809306,-11.475150483610625
AZE,1.095080383689137,0.92213111038124,15.0474285615415,11.977599337996832,5.040550317526668,1.2287633868734082,2.319515605041499,0.5938475380822474,-5.851198762134141,-4.224936074012653,-9.053166948326629,-3.887913107062997,4.142475905064516,4.289466314065233,2.845993994212738,-4.32583569681716,-5.5035488034962174,-0.17393473442276608,-7.982267670476338,-1.0909838028365995,-6.313708606748077,-5.663722304405328,-7.830249103687496,-5.4938573727966435,-12.621070185203315,-11.056415555014745,-3.4327680083165877,-6.794610062736398,-11.12630093415781,-10.11877276306593
BDI,-1.911363519649234,-7.125886105345181,-4.6359838636465645,-3.210703391636749,-5.330303068491737,5.419873204585057,-4.701800844261084,-4.094571083128617,8.306224694257946,-7.735127216807635,-14.285309107256449,-6.669986873805844,3.0950526464507355,-13.46292137130024,-7.070284816533523,0.8882693665253516,-4.300911816790198,-2.8449787022416073,-0.08933359569541777,-4.557936845491484,-6.148684586497066,-1.9086395797442979,-1.0967481565800186,19.422822680978523,-15.281913172384131,-1.5939644420564503,-3.713610896548003,-5.907257565161039,7.030776685537532,-1.5664140252478642
BEL,-6.261958546516659,7.8640460255751545,-5.730422873347511,-4.790301991362754,-5.860730914978561,-6.392235366656683,-1.5600325415849703,-0.2145020854918528,0.3056085109533795,-4.561020599925294,-2.2797872870742104,-5.502183414836335,-5.333944631651537,-9.86782211435074,-1.347702929271143,-6.70429491570173,-9.865121068328138,-6.338096641724885,-6.342716277847717,-6.475047056795836,-5.990476311484571,-6.65724941851128,-0.5226134231061744,-4.35639974313931,-6.374998894920658,-6.126971109978299,-4.718543917147309,-14.896885561281795,-17.562188837706625,-16.904893494258527
BGD,0.5492782240382732,5.494627669261585,-1.9679258945489617,4.284076977909255,-8.076430312957635,-1.5996379383721824,-3.2824885187108053,0.7603205112956193,-1.8405703231291877,2.137513347005793,-0.2076198226018099,-6.225611650878377,1.930178238436414,-8.273842188936527,0.9310718697238743,-3.5926220935674817,-8.809285290899824,-4.841149407837904,-5.898516769610594,-15.186181967261168,-13.467260048199757,-7.748878082580589,-9.3369860540345,-5.285811999903278,-7.169472211559324,-4.13911708023251,-10.547558715090084,-5.133986978936945,-8.02253974901284,-9.341305622532062
