country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-974.1191137064518,-2041.3508235391093,-2940.030459123236,-4624.826174676357,-6151.586480464305,-7618.081442783008,-9832.12526726047,-13355.64905603182,-15824.090905386907,-15630.757567907503,-10216.393867601246,-12224.82851604245,-22488.26361172199,-31758.067168329046,-23686.02233846138,-45713.032804707305,-38814.134363793746,-55509.844848982684,-34691.754292673526,-71040.77893158077,-67406.74139514242,-53303.719835830954,-83799.45096731468,-90292.98477468482,-98499.42797816044,-89770.47734232467,-91441.84920903381,-89683.561941266,-78935.48819504069,-111168.85513921127,Afghanistan
ALB,-251.62498656379856,-239.99469439364964,-304.3485037838713,-748.7012132365262,-850.6424362645623,-991.3692381086098,-780.8602127723325,-1288.3070772015692,-1484.8400192936062,-1144.818349955787,-1596.078876309502,-1453.2878761218626,-1663.2518311392096,-1595.5751858814451,-1689.4451429045014,-1874.4415160382425,-1793.1381959305081,-2078.485994097169,-2981.8346347708193,-3145.2939849307236,-2952.818589544904,-3101.7903463899984,-3352.3855123039366,-3459.022665992157,-3459.723180201378,-3559.569705096882,-3720.5181377519084,-3882.0111811797383,-3539.2701650670515,-3575.5952453722466,Albania
ARG,-2350.8620394591567,-5098.180780049318,-6926.127739509024,-9243.45099736187,-11319.298037139291,-16018.027623641125,-15780.943972933872,-30686.016861739652,-32571.116225833903,-30466.42533044547,-41608.879018660264,-47771.44479540101,-49922.28503407725,-43732.91806964903,-56346.2462065971,-66847.89097783846,-56760.17117598532,-70174.2782369704,-84304.11042040185,-46152.92166030803,-51861.443220288354,-97775.66069363995,-94249.42410496008,-54970.68244437747,-65208.670697831556,-103559.19562661952,-87917.91836831189,-149193.4301431647,-156631.5193216446,-171322.6286676695,Argentina
ARM,-38.08479876172102,-77.65656381757711,-117.71338107408701,-243.35687349800745,-215.43863080286724,-262.41659123480747,-405.4494420928864,-426.68112428221207,-643.8256230933218,-633.4166139306265,-584.5511911097773,-875.4242580782683,-1128.7437500200094,-937.2994662381872,-1370.5902100812295,-1314.306279716351,-803.5798774035186,-1496.5070372165394,-1420.633154764316,-1323.22679137688,-1300.4538931366621,-1681.398311314227,-1925.5356826701047,-2599.429373748467,-2964.675716635021,-3333.3095900221247,-3367.002954204768,-1770.7051725303713,-1963.2180858958477,-1228.4034633500646,Armenia
AUS,-3384.639889229723,-6727.228818548214,-7083.980784699097,-13216.168279565893,-18590.2225674236,-12216.514488948054,-26509.908649230678,-43872.27728756681,-40334.06962333569,-50450.86044811148,-64709.070399132914,-63609.48070764765,-76481.6573077537,-34765.80946052096,-97399.87136957973,-88304.15026275029,-109228.40721418319,-50427.08505757805,-67567.93312725732,-113162.81424742473,-122334.0223187411,-162503.50044234612,-187045.7531511561,-150530.88136692942,-175043.81390691773,-172076.82442742572,-168759.7018857722,-251673.0281440175,-172764.97466236562,-151137.82391963396,Australia
AUT,-433.27560029402673,-852.7349314993065,-1239.7619912221176,-1275.1250854420607,-1980.4229844569597,-2484.1279684592705,-2789.9297787667365,-3509.1228754528415,-3948.861584456128,-4670.865462957352,-4817.698656943576,-6094.866899834986,-6342.164303632137,-5745.743587621067,-9007.135711099096,-8238.142828869346,-8531.59314689869,-9176.470901388346,-11844.821372889706,-11333.782360823641,-11979.761738997908,-14885.58035987377,-11244.902994690263,-14836.689465365356,-17601.164932545995,-17645.867550225066,-21066.603155217796,-16045.823406013114,-15925.326866391297,-19371.30033631496,Austria
AZE,-410.2889604234086,-821.8303739196298,-1238.126559910739,-1476.7725742917094,-1634.2610539035422,-1672.147015954155,-2390.3657963235582,-3254.6766273542057,-3285.498165932205,-3901.0895931878763,-5898.577473609869,-8431.969096908784,-10453.111629692676,-10162.301409834077,-11501.53865030718,-12074.837103510667,-12439.59432174505,-11930.464466888574,-16071.186698097395,-21715.830234222976,-13977.652572966314,-18531.506091951014,-22032.821954499537,-23770.053114385162,-19080.975566024994,-23289.288285610266,-26718.038506734447,-27419.936020980058,-32186.374999854135,-35562.51313795731,Azerbaijan
BDI,-2.302310767303661,-4.850309718354119,-7.45764463373797,-9.798360353958797,-11.290148978926727,-15.373531874946334,-18.396877730321687,-22.83105350087387,-26.002461566266906,-21.120556664242194,-20.22119535711099,-31.657890601519636,-33.13556284821688,-35.27238761812962,-35.48429676616599,-39.72991127562659,-44.19118545994483,-47.295641188097676,-51.22182231919912,-57.63224952530858,-64.33071295681412,-73.74159186699296,-33.356255389759866,-53.76278579010901,-49.47627452277706,-61.2927528840234,-76.81734922107577,-80.98876977088142,-238.44773222034507,-53.39383353455722,Burundi
BEL,-291.71726820267855,-630.615274059923,-933.8492566824011,-1340.4740948266804,-1736.1592991580517,-2070.2243993917887,-3042.38386724728,-3157.625303843109,-3819.7640994257326,-3571.928443451482,-4388.275180462601,-4173.480751969139,-5249.4702238575155,-5607.097271609332,-7106.423079404491,-7107.1329515654115,-7198.971058774464,-7333.4909173825,-9197.111045614207,-10074.844053829212,-10352.043800427298,-9998.952720703346,-11471.15228495549,-11878.909613915412,-13803.639791825215,-14646.811330225262,-10619.211181145218,-13487.515236952087,-13735.596599692735,-16374.392662187714,Belgium
BGD,-188.98336035318255,-426.99325819969215,-682.1003099649599,-1007.2609476828312,-1219.79099699374,-1623.2403402312993,-2103.5013485325694,-2574.7080754099843,-3618.1683269458026,-4289.464121156098,-4599.890621022124,-4603.520263541786,-4833.548368984923,-4943.00943813827,-4465.65349554035,-3760.0941693339237,-3049.944915998642,-3280.5233289145744,-4013.8338938684565,-4283.08371473813,-4821.7569390486115,-5500.231698093534,-5940.075536067398,-7884.551044231639,-8596.14152868567,-9314.694176945317,-9735.849236091448,-9884.425096018254,-8640.240034534516,-8316.941202199203,Bangladesh
