country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-1802.173859519988,-3825.55072484484,-5458.429967377655,-8556.257574634205,-11314.983967489754,-13968.661002128865,-17980.662898746927,-24370.2243773973,-28781.42305965121,-28357.770863582027,-18469.007149560555,-22050.60571772263,-40480.85164054336,-57071.56056919309,-42482.83861292814,-81890.78036226105,-69490.47592404959,-99424.65085120944,-62193.12424855919,-127717.5684862472,-121528.9819351654,-96435.1280740615,-152188.12024361154,-164485.03091412206,-179995.85377493076,-164539.81721491774,-168085.787243954,-165308.24060687225,-145858.16615979502,-205997.89886483696,Afghanistan
ALB,-535.4508045149993,-528.1528566617043,-668.2179939796894,-1643.8672487619638,-1860.9172642158537,-2165.188126655216,-1702.7478187408374,-2805.33298686983,-3224.9140806631635,-2481.407146944843,-3448.732750363777,-3134.3519623306693,-3581.0330295603767,-3430.5551933408797,-3626.2601402463706,-4019.4061657842667,-3843.5919423883215,-4458.058525325846,-6402.571574497599,-6773.815068303427,-6378.458007248872,-6724.567922047951,-7296.881935304325,-7553.277442600399,-7579.551455269767,-7822.932471426415,-8201.307145463994,-8582.032243902302,-7844.782748688976,-7948.656176793256,Albania
ARG,-4580.351032595782,-10239.452408365183,-13863.077203169889,-18492.05356500251,-22555.93578608339,-31860.417616209183,-31335.920364980182,-60842.611883278565,-64410.40716390777,-60125.636201240515,-81859.00009829276,-93808.86055961103,-97866.18197564616,-85616.21031629927,-110127.62032989075,-130530.8603619979,-110796.11330043904,-137074.95308545852,-164864.50885552392,-90532.65250564374,-102043.75314050213,-193097.32207455815,-186890.57098391835,-109363.26091482275,-130166.61208529011,-207389.71231151908,-176611.25181315982,-300594.0080028565,-316432.34798749094,-347162.13382829423,Argentina
ARM,-99.05562265742357,-202.02669271399023,-302.09579997850665,-621.0371414986311,-545.8957027617535,-662.277622794935,-1019.8953225998582,-1070.4041798395388,-1609.319395098468,-1578.7836137670522,-1451.3949150007618,-2168.2550152721074,-2789.405373557746,-2311.974595243405,-3373.56873609264,-3230.589898492604,-1973.747143796749,-3676.8474787281657,-3493.197386713253,-3262.6494775870633,-3215.401962666905,-4171.475346099543,-4795.3075047762195,-6493.202969095428,-7428.512354151159,-8377.205057635852,-8486.097402551235,-4475.078564273676,-4973.867636366385,-3120.955979578068,Armenia
AUS,-7233.1663997999885,-14754.335801959214,-15459.53161866435,-28804.909940772137,-40338.88583801589,-26451.084644222017,-57288.068664450235,-94650.2874802149,-86774.81277719005,-108305.32154535761,-138464.87924497548,-135846.91947754737,-163046.18791210256,-74008.3070351056,-206984.43105963763,-187466.94103241095,-231796.43339715016,-107080.16872503799,-143635.15358265283,-241286.18014565695,-261633.31596690594,-348814.8998038515,-403113.9151445085,-325478.00766697386,-379736.4284119083,-374497.16563730926,-368404.06478635437,-551022.6152126838,-379268.6564261651,-332788.9637618972,Australia
AUT,-1005.4712319639207,-1999.8734093803535,-2878.261021549323,-2948.8733797328464,-4552.421993981361,-5691.670327477831,-6374.792659026879,-7999.783612480279,-8972.78097097231,-10586.041363916662,-10879.60397685081,-13732.771159494398,-14260.615042761843,-12897.693244500218,-20179.08668702587,-18433.767884648263,-19078.96254629992,-20530.2047516898,-26524.40213214759,-25452.80903398008,-26981.24983721316,-33643.8453087769,-25514.46971274894,-33769.78755947097,-40190.12001755375,-40416.72432767619,-48394.24339002999,-36965.00180188793,-36781.380625362006,-44870.18014344787,Austria
AZE,-907.3907869499153,-1841.134070953008,-2747.9811607573733,-3266.1759175167804,-3593.5959967588738,-3665.4571956046802,-5226.013604537783,-7099.919460257253,-7144.109299970695,-8461.23392106814,-12748.243393593853,-18183.010616118074,-22495.733006305356,-21833.359950056954,-24662.762416535727,-25860.846715678766,-26626.29604487141,-25547.855275166752,-34446.22818915874,-46677.13913775046,-30130.306640223054,-40085.812583836756,-47843.46352641629,-51775.64321440512,-41692.991606901676,-51043.25924567405,-58728.17395054792,-60438.76321357907,-71122.91231722326,-78806.8266374073,Azerbaijan
BDI,-4.672320853264312,-9.735635645684106,-14.714188079663716,-19.19117048812768,-21.93481190026198,-29.730643517545055,-35.446128529243126,-43.85916750573045,-49.762707899050454,-40.30013738956842,-38.43368239673673,-60.021269843074506,-62.68214951129777,-66.60164908678011,-66.86301222821935,-74.76527356268106,-83.10560922355829,-88.97925510445066,-96.45148726932086,-108.83090141628709,-121.82919118816687,-140.1416483979021,-63.63863549414334,-102.8936240431478,-94.993739896552,-118.04677714773361,-148.38639761741686,-156.89161278450524,-463.1186239221897,-104.00694213984235,Burundi
BEL,-717.2561400387885,-1570.956945099335,-2304.720556173833,-3296.7279024505247,-4245.1804236494345,-5046.293998933469,-7396.457287253761,-7659.694359641435,-9236.078521809772,-8614.974775960196,-10546.220388455306,-10007.678140482945,-12562.211971650451,-13395.561581862408,-16944.47918973846,-16925.66594201604,-17134.23675646824,-17462.269126623996,-21920.11465584414,-24081.065758509474,-24815.228941030105,-24053.28538223087,-27702.539585918686,-28777.341353929904,-33547.120426303285,-35706.37565786798,-25964.30973127262,-33070.95070966503,-33765.54152624019,-40369.334204350074,Belgium
BGD,-528.5343633655266,-1211.5636153630546,-1918.4723675405717,-2823.9652895845093,-3400.7628387824357,-4512.226487028345,-5832.620833674558,-7124.280417719457,-9980.466413189739,-11803.505951462781,-12614.063476233325,-12597.181718609396,-13201.057958933743,-13478.772865356887,-12154.700317997283,-10222.964693494308,-8288.133320394372,-8919.567048866325,-10924.456904943932,-11691.525355341286,-13200.893587016168,-15112.342577732974,-16385.400709371723,-21818.628965971006,-23865.11369946349,-25941.212672860725,-27195.500209509915,-27690.079091142237,-24267.795592179533,-23428.529953765552,Bangladesh
