country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-106.58299618943563,-239.85936925207068,-352.49780671080885,-559.5960712769986,-741.7770457340309,-921.5126550542954,-1194.5626888398401,-1628.7461861604377,-1930.8431071434904,-1907.180333953337,-1239.0301533805577,-1474.2393357316726,-2695.216349275793,-3782.2301288375993,-2803.2797924092524,-5381.8362900398315,-4554.613772699455,-6507.175673074404,-4073.0455774289358,-8402.495291561569,-8028.341441137201,-6403.136234092256,-10163.958115647056,-11041.634523691899,-12158.573888594949,-11178.96231771307,-11494.654131964264,-11382.41094113823,-10085.584920196807,-14321.279036652935,Afghanistan
ALB,-29.862083119995997,-32.23203766871051,-42.39150164420406,-106.07094718162482,-120.64841898772775,-141.48208522381924,-112.17180639730728,-186.0504601114486,-214.79550817356986,-165.74670574377095,-229.83937775248566,-208.20189369512897,-236.9067575371031,-225.90819496223733,-237.76484528874616,-262.466507638057,-250.29289181963904,-289.85883560968153,-416.5073121655457,-442.61713846280327,-418.43992425840975,-443.32187289837003,-483.7667265256693,-503.2358090930648,-508.0438934178967,-527.2807562361738,-556.2776754393216,-585.964151153353,-537.753111620872,-547.6876639569373,Albania
ARG,-241.5432907271666,-609.7079252182273,-865.7325632138871,-1179.4654556367102,-1448.9564631037217,-2066.1450664994186,-2051.105464269747,-4012.718862237837,-4268.997081339405,-3998.4315640001855,-5433.586522471197,-6208.340319651469,-6452.278620758509,-5619.998937871426,-7199.222509339865,-8499.678407215415,-7195.835395340321,-8890.063577697967,-10699.303966206242,-5902.136490180726,-6679.692337367825,-12703.47315118071,-12365.490756345387,-7272.12162822152,-8708.344260712953,-13952.695711640872,-11957.565411426487,-20487.622049126563,-21653.271056277576,-23879.24985701055,Argentina
ARM,-5.0229671677769785,-11.826216257660407,-18.655551462715618,-39.27259939454953,-34.81587867683842,-42.67770985669781,-66.37388582248929,-70.21459858357893,-106.10868679064706,-104.45786800267003,-95.8537334711841,-142.77023261394723,-182.9627972644808,-150.97111109460903,-219.35984405254692,-209.2118072741447,-127.46513290531121,-237.07506231251983,-225.33557812565346,-211.38162336505277,-209.12355803172312,-272.60391076457483,-315.08730496441,-428.6762041760374,-493.29484352756504,-559.2742636079405,-569.9967949523051,-302.5061924326958,-337.4710769996469,-212.7904513228987,Armenia
AUS,-362.8401630767601,-859.9725805142115,-952.3235757404423,-1818.7143388786717,-2570.225543664699,-1703.6389229227875,-3727.669997616918,-6209.643474082206,-5723.78273848596,-7170.596757345775,-9152.701629747378,-8954.82424266541,-10708.601824768584,-4840.095046800971,-13482.159311279482,-12163.962717828133,-15001.860898394978,-6920.713347340534,-9289.489297835586,-15676.300495255213,-17067.43304952158,-22868.59828740047,-26579.0134666697,-21566.644180704767,-25314.582859653034,-25104.409276653398,-24851.65683570447,-37416.285431097036,-25854.669854071493,-22802.09602532661,Australia
AUT,-58.589116662542914,-124.4550408727086,-184.84293142353522,-191.92793377371018,-297.0659060635047,-373.7541451361747,-421.5219037329674,-532.0299480722366,-598.8442112098983,-708.0658173770285,-725.6391787591976,-912.4586865892545,-943.2285971118075,-848.7645948562015,-1321.6077711797814,-1201.8447404027645,-1239.9408898128268,-1331.6320390862977,-1720.6088537131552,-1657.7698977121702,-1763.5799908709407,-2209.0085132494,-1684.013584252716,-2238.9858578268127,-2679.7401042110287,-2708.8282019687695,-3262.763064452703,-2507.784379475391,-2504.284227649983,-3069.6328367502074,Austria
AZE,-54.170103419234835,-115.91753172186614,-177.89905359214285,-213.95351239209,-235.82603488393542,-241.95165982422114,-347.2737155421479,-474.47575041896454,-479.11030674000125,-568.7236678585455,-854.5522526657765,-1214.4248308448882,-1495.9308649743418,-1444.8587293846465,-1624.7269455130468,-1696.4171909877903,-1741.5634814295952,-1668.2539948913402,-2250.2703884576804,-3062.581119803508,-1984.6378066576463,-2653.2860185969625,-3184.524265518416,-3463.1916640759764,-2805.6384220809473,-3454.0035169113808,-3999.1858682413754,-4143.057992075868,-4894.966219266954,-5452.012121693424,Azerbaijan
BDI,-0.2482491156175625,-0.5816147058536303,-0.9208421629850805,-1.22601974286942,-1.4109071330910796,-1.9301941609978215,-2.3224424386290408,-2.895229836532779,-3.3009513644470787,-2.6821503903991886,-2.5530934230149547,-3.975243146839927,-4.135678520357424,-4.375077332041879,-4.3741739493531835,-4.872054089012273,-5.401489183682966,-5.775198906609009,-6.264330560254313,-7.100680531368437,-7.981286853732582,-9.227281575237892,-4.214196326720913,-6.847917792862517,-6.360955253534027,-7.94928238621815,-10.056184046900814,-10.703802287927818,-31.72307424890862,-7.161509555119607,Burundi
BEL,-35.92490896263525,-91.48371749418953,-141.85594516875662,-207.9687933320725,-270.22008375696544,-324.66009618502244,-480.6855975329621,-501.8323054316125,-608.2975453952597,-569.4194888856168,-695.8407534462511,-658.3747669655862,-823.2805075775307,-874.0107401681511,-1100.911174852144,-1095.2554052662772,-1105.6983725053633,-1125.0914222296153,-1412.9593801947099,-1559.0320735843195,-1612.7578623142776,-1570.7219821965416,-1818.9242363227368,-1898.4465750433385,-2226.0407223817856,-2381.987112150897,-1742.6221379601086,-2233.7552808307028,-2289.0928879495705,-2750.1408949364354,Belgium
BGD,-30.320340536426,-74.89841307013359,-122.74378849712735,-183.39422693016095,-221.65519697406853,-296.1979557109937,-385.80015546739276,-474.2453080021146,-667.0717544336917,-791.0470429370223,-843.3742737882483,-839.42897298506,-876.0673809371561,-890.3765401793194,-799.453500434654,-669.6700833060585,-541.4488766033268,-581.830606327474,-713.0275610999533,-766.5345003838178,-868.9987545637265,-999.8190969987592,-1090.2594965459436,-1459.0824597775895,-1605.762306174803,-1755.367458805473,-1852.0695183312978,-1898.4742297404966,-1670.6399001103139,-1621.3853854796666,Bangladesh
BGR,-289.10743434817465,-533.1843814493177,-629.1015300675144,-893.8999345336689,-1164.4526102023763,-1292.842655831518,-802.9943696793936,-1843.1048324056733,-1873.4320004437252,-1731.6400153641878,-2014.2368160973797,-3232.3703004496174,-3552.904448385413,-1870.725354482631,-3990.9463831555095,-3769.3962451555667,-3841.8342075866285,-2980.7612304367253,-6180.19672566302,-5669.990814964496,-6233.090739209418,-7241.356544587517,-7705.838778023544,-10106.00701194708,-10404.64979996638,-10304.438663509449,-12282.840831018275,-14017.038083145655,-14286.970500461095,-15910.797866901012,Bulgaria
BIH,-15.674904574779367,-34.1481542145251,-52.6919802318086,-69.1797187637187,-82.40282481473338,-76.28301840246627,-62.69308933382207,-125.82695943437477,-169.34685699447823,-143.45329641795675,-206.76018476729726,-171.87422419827817,-199.34913427448794,-127.47919963999959,-273.0577014623183,-228.67599451481112,-229.86602315446805,-272.4117279712655,-272.70461282675046,-309.9896682923216,-188.1210662489705,-289.8821922829703,-330.96144827008794,-413.7266139804836,-282.0817562614992,-372.28808372829803,-565.302543833292,-568.0601200376993,-603.3513838966611,-566.692885981122,Bosnia and Herzegovina
BLR,-13.592787966687126,-29.801777756594593,-46.072625934754235,-66.89422153771791,-54.665331720247515,-126.45390957133031,-204.90901610090037,-293.91699166928845,-353.11459207254046,-357.34713777803796,-536.3294829709489,-527.2052707264588,-672.2053857319831,-569.6782581504051,-866.3292944637246,-976.7621993981343,-959.9071503944629,-1336.116285318093,-2093.9102725327148,-2165.3247436092606,-2031.7851171129553,-2658.166677787684,-3390.150401800663,-2960.890634787589,-4369.194419018343,-4571.82658796189,-3896.310106829609,-4597.901360605331,-3343.069095462971,-4462.817990685155,Belarus
BOL,-2.285644723773602,-9.975562142221445,-13.566219784921032,-27.836983056614248,-19.837058489216233,-35.921619724169254,-34.23073923790032,-67.57630769048876,-79.79185858277452,-76.4569842323494,-57.193838883848656,-69.48715578497605,-79.86383869537995,-82.03227811745704,-90.97339880480219,-110.65636538474419,-130.1088532286675,-162.15260922050115,-207.67609282421137,-223.62531272186928,-286.0306747434881,-231.27245933993814,-195.44257000646147,-298.3034099877655,-241.88036019809158,-540.3955738712366,-556.2831166460762,-274.56097308523744,-563.557361952765,-464.7832890198864,Bolivia (Plurinational State of)
BRA,-107.4643007587413,-226.89158623891862,-338.2762848213264,-361.06432488025763,-433.5210086401758,-385.5748278564252,-981.2368758676799,-859.0736374301351,-889.2468152011378,-1081.137228223296,-838.1162848759552,-1790.2294099884828,-1795.867308309837,-3855.6217705865165,-3935.892325087902,-3390.481192341902,-1941.8871933249604,-3445.7624323488085,-5402.7631495865435,-4843.3839426476625,-6313.581425533834,-6211.605283114973,-5137.307087513418,-7082.528016400833,-8192.556024234402,-7616.028344706589,-9969.036998046855,-6675.702112752319,-8826.029831568123,-9467.713904013903,Brazil
BTN,-0.1901016904479306,-0.33777165279968685,-0.4860304677402685,-0.888446528046544,-1.5607129195689131,-2.426401351974578,-3.716875841762714,-5.019697927475364,-5.659736545831688,-6.309861858509606,-1.5112224591041103,-1.7057048754939321,-1.8829912273046832,-2.115232916871872,-2.004579565756896,-5.806309826369917,-5.008582373186891,-5.229166027209155,-3.667432318756152,-3.009419571346045,-3.489980780757545,-4.782975905450604,-4.0913733458836425,-4.5729147853641665,-4.717189576691513,-3.593107188637402,-2.5595279096363215,-4.151277495827856,-1.6211743795274176,-1.5509136380051742,Bhutan
CAN,-1862.66514852287,-3963.2012351332123,-5687.016558762153,-6998.539486871449,-7378.82122932164,-9753.23707822649,-13762.504535948367,-12978.2599323318,-14585.525864388459,-18287.047264858567,-19891.651160940808,-16924.257225189638,-14232.617086956987,-22260.542012093843,-25842.35075842459,-28863.95899782953,-30404.7575512711,-25905.367149199057,-39485.51221016186,-39731.15677674696,-36673.602109122294,-42465.05115288482,-48721.67683072522,-71341.02238211263,-59225.96881099634,-58765.52441085116,-72063.66767163375,-71770.59792334859,-80237.86565159449,-85019.0861697719,Canada
CHE,-20.694389387825574,-46.958252899313656,-66.52550902560303,-96.53437953865848,-119.90169940296275,-157.3685647445134,-202.466371606266,-205.6014534927489,-240.71491360619802,-221.36335164097298,-281.10870712183953,-273.59178787162904,-303.8669737372188,-278.4582789667666,-371.0754235864822,-393.1976614689523,-432.11441319134997,-463.1715123946516,-500.3814657720024,-535.5871447524111,-544.9602906863836,-613.7983916083689,-609.331331070023,-601.7102735329602,-732.4566985601932,-740.8984442403503,-573.3032005653057,-828.863664662443,-838.8348367531537,-856.1763597065697,Switzerland
