country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-2740.0673406974875,-5093.979890339918,-6611.032025321282,-9631.003883258263,-13474.172575137994,-17522.13590986129,-22983.316032018964,-30563.256140872752,-38636.23723994622,-38142.841699062374,-24395.215890085743,-29081.9761028428,-54087.23606005432,-77717.73587006234,-57551.23585137456,-111668.62079099579,-94809.73622892253,-135026.08974074424,-83861.25902114408,-171102.54009521074,-163276.35859645714,-128277.14013906966,-201849.9042911728,-218996.30164241375,-238457.71307465085,-217350.2985347613,-224672.37679166946,-220572.17742867488,-193379.805358263,-274207.38880853023,Afghanistan
ALB,-938.7441398892219,-800.8464972131936,-911.3300864924336,-2064.9153530801864,-2486.4357609738922,-3062.5928416752968,-2457.7416356447948,-3963.203821158988,-4907.637553391707,-3782.621368425922,-5150.524975330649,-4671.193238011651,-5411.4227106094595,-5291.318083500331,-5559.032978004689,-6204.166332203364,-5934.506133253774,-6847.107297241519,-9755.275857876275,-10248.122220293979,-9680.441333108018,-10095.387566869087,-10920.745085659937,-11352.42157810807,-11330.24309402408,-11657.171676805017,-12380.374584361713,-12930.064548480093,-11736.325562578097,-11943.752053021322,Albania
ARG,-13395.542022140464,-25257.154430773175,-30050.896549023102,-36219.93337013952,-47553.649544827866,-71879.54428631031,-72378.54854343376,-136884.33431616108,-158230.54329780032,-147920.95567919977,-196400.96116564955,-224400.43544062783,-237895.8471276531,-213160.72122264534,-272094.9594120334,-325054.7456438424,-275964.41334160866,-339310.7036277467,-404297.7944445268,-220265.67845060947,-249329.67680616266,-466044.64933421963,-449723.0696635514,-264638.3487295883,-313131.5220735629,-497303.1279645044,-430275.60504233843,-731012.1696453898,-763468.6658615376,-842368.9098290233,Argentina
ARM,-200.46588347076315,-349.23820146380297,-464.327260772554,-870.9145163251362,-819.0870673920995,-1057.5299584684833,-1664.3721125637935,-1705.3595907751032,-2780.062743516435,-2731.156798080131,-2453.8127611474583,-3655.7940206719227,-4772.981063647731,-4043.952529553994,-5859.060103617048,-5650.891262110166,-3452.455960485144,-6393.224865145636,-6019.935145651989,-5579.299078784163,-5517.352359419072,-7073.639305841879,-8104.535593854202,-11024.816637904165,-12538.242638568046,-14090.536911263445,-14476.277421115134,-7617.466576986805,-8401.062330162826,-5296.247183361919,Armenia
AUS,-20176.02308082379,-34699.74266615523,-31968.294114172455,-53852.201101656094,-81116.27037922642,-56883.03210095716,-126094.1453532732,-202941.77664337694,-203012.50180820786,-253730.79292181582,-316383.2706146997,-309456.99585785286,-377355.2603863329,-175390.67396303386,-486768.1757719993,-444287.05307215644,-549397.864184657,-252215.45149709712,-335148.91436271317,-558531.00954078,-608112.8226224431,-800808.1386646536,-922604.6562799773,-748956.1880112127,-868604.0256634383,-853780.2201662454,-853116.9246495935,-1273551.9487776312,-869613.9185278942,-767239.1266937393,Australia
AUT,-2025.000174547197,-3458.6520389529137,-4440.272948476776,-4160.558466030626,-6864.756048781578,-9124.576303682234,-10441.81032707429,-12800.22627095043,-15545.953527403146,-18368.3740063727,-18459.115783224028,-23239.63037964392,-24486.81307709794,-22631.28513142849,-35163.89325095312,-32349.927837967894,-33483.545732605606,-35820.413813724794,-45875.26460516699,-43687.37932476539,-46465.32002751693,-57266.8247252846,-43285.89075554585,-57548.934378712795,-68089.35241743155,-68237.74896075319,-82842.94431379906,-63141.57218867417,-62348.86260970545,-76409.71815170626,Austria
AZE,-1481.3916089147083,-2615.4876350999934,-3526.481347939428,-3873.4301326140558,-4525.953121633335,-4879.756370677227,-7096.9904622820895,-9445.386020937945,-10216.948626468322,-12122.972022415512,-17909.4393801349,-25496.86151007116,-31976.58877906089,-31662.80496197641,-35559.577090334984,-37541.21026149913,-38667.64837298534,-36915.528920624245,-49391.57893026458,-66471.64535369384,-43039.651830949784,-56659.563650015254,-67420.92328889297,-73262.93493875621,-58686.28104403777,-71628.16288827412,-83456.34068427482,-85727.51681175017,-100197.16290150072,-111495.70248834384,Azerbaijan
BDI,-11.605099651579566,-20.708638492539166,-27.754539612257094,-32.92897062243024,-40.46039480440128,-58.5909378268777,-71.5081424552103,-86.32889995491112,-106.63522556285514,-86.51549819499968,-80.57737134566159,-125.51597533192957,-133.15361856053295,-144.8050320424777,-144.34106528339228,-162.65551277135333,-180.8614358270145,-192.5149412221329,-206.82933851172726,-231.60699308773488,-260.32160597958455,-295.9248439897742,-133.98623536682643,-217.78627527467845,-199.9223337755527,-247.6616735182379,-316.076049788739,-333.5971155303019,-977.2376629527207,-220.65140229713492,Burundi
BEL,-1823.0141883627102,-3372.95173503917,-4360.855170807594,-5650.7751731609505,-7813.343310372953,-9917.8145100955,-14869.756850196605,-15006.427863313154,-19708.87369214227,-18405.99589018517,-21984.228391700846,-20796.755941517906,-26511.28810512428,-28930.612106475353,-36314.72527091026,-36544.4876277743,-36991.644353740354,-37461.43784406684,-46582.69919223261,-50763.69271350346,-52508.06937845827,-50269.66836786346,-57704.090571146524,-60245.018056480585,-69800.77991017843,-74031.71837666779,-54649.971359464165,-69457.89444281405,-70344.47078956818,-84532.83520151826,Belgium
BGD,-1258.1954402377714,-2466.436515600535,-3471.9415906450276,-4661.4032676060315,-6011.112118438721,-8494.729219534924,-11227.344026169783,-13389.996383908972,-20358.33917215262,-24118.687252255957,-25193.057793582622,-25098.038655982065,-26703.790038978717,-27885.927111310782,-24975.708136559642,-21165.57541067911,-17166.235211784384,-18370.42432510538,-22307.000679588284,-23697.589403964357,-26861.316731130555,-30399.411848511034,-32865.41462546505,-43987.66694491131,-47848.41649256533,-51853.16199105033,-55165.00398022215,-56072.01252848943,-48781.409629936185,-47341.129127064094,Bangladesh
