country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-989.6157799434044,-2093.574000968058,-3024.643095414759,-4765.142454441872,-6343.892626925666,-7860.737091267306,-10149.305403026132,-13790.273821439594,-16342.230864243333,-16144.849738993584,-10553.503164749382,-12629.107107467724,-23233.060752832345,-32810.822508659076,-24471.50059808705,-47228.887818763156,-40100.65984187109,-57348.374652255225,-35839.59978403549,-73388.5610753196,-69631.30072507582,-55060.070784810174,-86555.90038541511,-93257.51237026362,-101727.06355993709,-92706.10163060109,-94425.85472850727,-92603.76883650234,-81499.80309043669,-114771.84740257489,Afghanistan
ALB,-280.23206849772833,-278.10026102603,-357.361396511432,-884.8727491712316,-1009.3106612622552,-1179.329549360184,-930.6163147709922,-1537.4286543595235,-1773.7392130932878,-1368.625864405632,-1909.3037290763643,-1739.3421154833125,-1991.4205211399114,-1911.0142050988545,-2023.9784249882696,-2246.0791098934683,-2149.009291629579,-2491.297351964929,-3574.383632940689,-3770.546570674549,-3539.944001241945,-3718.6033814589773,-4019.031923827144,-4146.811164545077,-4147.531990659633,-4267.057851119342,-4459.774436085341,-4653.080782871201,-4241.9723414290065,-4285.188363636872,Albania
ARG,-2408.971506458342,-5414.162176594659,-7443.145193762011,-9991.890182957737,-12279.1556691052,-17416.929309650084,-17187.766986994222,-33462.23364674926,-35550.5822254918,-33277.394878834595,-45474.671016321576,-52234.116363618414,-54606.74506094342,-47852.00846996188,-61669.930151780405,-73179.9465408969,-62147.90702766562,-76846.45666705557,-92330.38972997825,-50551.28049708289,-56807.72784454895,-107106.51076373144,-103247.42697052477,-60220.07903131028,-71436.4733616817,-113449.69425224897,-96313.73775812279,-163438.08547138274,-171582.18310535557,-187669.86992493525,Argentina
ARM,-52.902298716314554,-106.31984792922921,-160.36196150373235,-330.6625638573099,-292.23054473321577,-355.51392332028956,-548.7498858716585,-577.0179881609911,-870.0642959958627,-855.4614396354406,-789.0012464469837,-1180.9699141054061,-1521.9177185589517,-1263.1417187843738,-1846.126668319341,-1769.4335654808558,-1081.3168263065493,-2012.7617588016521,-1909.8038218272677,-1778.07081923485,-1746.6717771210117,-2257.2957844515468,-2583.8878286030977,-3486.6125707617794,-3974.740396646627,-4467.001450330438,-4510.195952418135,-2370.8749718292147,-2627.4757410857937,-1643.3179348639317,Armenia
AUS,-3785.256732624903,-7712.328128290524,-8188.009289838425,-15337.23354065739,-21625.28110558673,-14233.005534931535,-30919.126448758863,-51208.52951628395,-47105.089854786784,-58945.08685428972,-75628.51825048284,-74361.22915984066,-89425.2383629914,-40654.93721280245,-113909.4611042961,-103277.91084816081,-127753.74937957611,-58979.674469348065,-79026.02420089737,-132348.0233155022,-143066.52937116206,-190031.06290180492,-218713.7242475411,-176001.10865188652,-204641.93200144582,-201152.51845496093,-197253.47527811787,-294132.1185937373,-201886.89263067796,-176591.88335615545,Australia
AUT,-519.2971562225471,-1033.858543807528,-1508.602494381708,-1554.279985552904,-2416.256568948437,-3032.471846803753,-3406.881448309523,-4285.871194946121,-4823.329464246768,-5705.282895846946,-5884.388582649209,-7443.730164594611,-7744.87444588063,-7015.5243757794715,-10995.773233524214,-10055.043022004113,-10410.985136035077,-11195.355367767876,-14447.276340797926,-13820.688565180975,-14604.682095495677,-18142.38788799614,-13701.463275855422,-18072.869125854788,-21434.279994882876,-21482.620618449273,-25639.822608766393,-19523.43209204904,-19371.02345317388,-23555.54837309375,Austria
AZE,-489.30240244579016,-990.6018840760039,-1497.5806286594657,-1789.222545393088,-1981.9502134853624,-2029.1257112907845,-2901.8422988004795,-3952.147179876325,-3990.280824912861,-4738.473811591766,-7165.242128807976,-10243.010048852924,-12698.346002548542,-12344.868507585672,-13971.216485087221,-14666.816016136538,-15108.818452886424,-14489.25259413541,-19516.256161588215,-26368.404890227048,-16970.538812438357,-22496.91089985599,-26744.284930430364,-28849.420933860118,-23155.390055675725,-28258.643355398137,-32414.727648218013,-33261.75781058668,-39038.18236404909,-43126.91176730062,Azerbaijan
BDI,-2.5843376491795014,-5.262581231236559,-8.000822653815831,-10.453047868189014,-12.003140745978719,-16.30657828748244,-19.480337522899834,-24.14483848038321,-27.47123194015004,-22.29530215494763,-21.3309688344055,-33.37577314855665,-34.91577039208575,-37.15018984667436,-37.357685868727195,-41.81156696386583,-46.49047494007957,-49.740728247928054,-53.854276360570736,-60.57885387145454,-67.60314957318444,-77.4746990499585,-35.037239222466916,-56.460361777718816,-51.94851198640539,-64.34341686636435,-80.62638290699718,-84.98997796558957,-250.18569602076994,-56.01313311548314,Burundi
BEL,-380.60488078698177,-819.1683948003332,-1211.0911941769261,-1736.8022619552835,-2247.956016733394,-2679.0485896895184,-3935.246740983063,-4082.5851099562574,-4936.75699076326,-4614.727503154956,-5667.305212388791,-5387.991185972904,-6774.709967706578,-7233.633964090185,-9164.519787336509,-9162.035240095069,-9276.948517534867,-9446.748320570792,-11842.954570963255,-12968.616537618922,-13320.521487760705,-12861.387033518546,-14749.568680243938,-15268.138287303305,-17735.408928953373,-18811.79788015859,-13633.911786824663,-17310.101653330425,-17621.85739452079,-20999.42865402573,Belgium
BGD,-290.35180036702457,-664.1224323815563,-1065.205906655594,-1576.1284790601846,-1910.9612902823437,-2544.9954891201874,-3299.7811382661957,-4040.5571020566563,-5679.745817750945,-6735.04356354107,-7223.734693809941,-7230.4104938981645,-7592.500799671135,-7765.092084553715,-7015.654256209583,-5907.481795362157,-4791.92339331866,-5154.300589396391,-6306.52523930399,-6729.574963731931,-7575.8887447441675,-8641.788408622373,-9332.684807760868,-12387.434768569114,-13505.04258220498,-14633.476525865888,-15294.595844501344,-15527.425344786416,-13572.388343699518,-13063.985802984482,Bangladesh
BGR,-2655.6300400170758,-4574.106373029889,-5295.814615141866,-7461.407111675505,-9757.643847298534,-10802.58035351988,-6681.634881970195,-15281.503059468327,-15526.535707441606,-14353.623812137463,-16799.25180724371,-27114.425603814827,-29990.735134134764,-15892.475563317083,-34119.97386208383,-32397.94622596223,-33131.382306825246,-25733.048195612853,-53274.27492569676,-48518.49671724931,-52969.28918590627,-61016.117885407955,-64309.295921807614,-83654.95302793937,-85326.69633635698,-83767.85355683381,-98919.7128487615,-111810.73012764048,-113207.36128999708,-125046.14868050846,Bulgaria
BIH,-139.72692747714956,-285.571777248654,-433.1060234680342,-564.3314502206371,-675.2257490425718,-623.5628299423636,-510.5166028015953,-1021.2541375226366,-1374.2525779918083,-1164.5703066256842,-1689.2441686355908,-1412.6142523517763,-1649.0563751476864,-1061.5046545082678,-2288.606916439235,-1927.2223812561015,-1944.1141153423957,-2306.8254844411304,-2306.2680117343484,-2602.822600127768,-1568.9296820200836,-2397.5310754519182,-2711.569839198228,-3362.6930028285046,-2271.774033770435,-2972.588884189361,-4472.356738219227,-4452.070975367848,-4698.035455671445,-4377.306781242085,Bosnia and Herzegovina
BLR,-122.45909922919054,-249.86475934212248,-378.7418282720226,-545.1018273553773,-447.144418336937,-1031.3436836259557,-1664.2376064977784,-2378.6623460974724,-2856.6915475311093,-2891.548330970452,-4366.983372681526,-4317.833808637645,-5540.537726708377,-4726.073039655004,-7233.540953688623,-8200.066300610612,-8086.5249623816935,-11269.109650438386,-17636.173158891645,-18106.080824356188,-16874.223540541978,-21891.82389709157,-27656.538765918212,-23961.350426915316,-35033.81309794758,-36343.21243568226,-30688.080604315783,-35873.32136442265,-25913.112631747095,-34314.79221983843,Belarus
BOL,-20.998135224789163,-85.68409461268173,-114.40759049675731,-232.84962842395052,-166.61664331406521,-300.89415192083374,-285.5639732663164,-561.7692752123384,-663.0831807784957,-635.4983538878669,-478.34566885022303,-584.5384195134495,-676.077932508762,-698.9101444964175,-780.032640701325,-953.8860215386273,-1125.354556838653,-1404.026420511399,-1795.5332445517292,-1919.2870331046192,-2437.9772754882624,-1954.5499579923357,-1635.960141643595,-2476.690450783902,-1989.577783184621,-4406.249677105806,-4493.506900428608,-2196.7101139661518,-4478.999681213045,-3663.8578875017306,Bolivia (Plurinational State of)
BRA,-1036.466564061108,-1990.7565950674368,-2890.528496366578,-3048.308259673864,-3666.859875996888,-3247.450404179911,-8221.550522025194,-7166.898365401743,-7411.421207323569,-9008.134547803274,-7024.00023554574,-15085.75683117777,-15224.911192451613,-32889.9720683636,-33782.00245115163,-29251.453877844153,-16807.496763059797,-29851.832352787038,-46730.57943479839,-41581.06699012906,-53823.815055328945,-52500.83836370927,-43002.21199051666,-58799.063258699614,-67378.03147977623,-62086.63354665481,-80506.55239666527,-53394.653223549816,-70122.39210236458,-74604.4266563849,Brazil
BTN,-0.988272380100836,-2.129154863093111,-3.283431992487366,-6.221434282916157,-11.266343332927176,-17.789729344924016,-27.50757867631111,-37.392503257552015,-42.46948251212485,-47.65114114095567,-11.541089990811463,-13.156220639042765,-14.667204054546268,-16.63459202845507,-15.909439454952057,-46.44514994246938,-40.29087069673549,-42.19824625881122,-29.607813281369314,-24.15957786435692,-27.86963332341367,-37.92875158597803,-32.179056497899985,-35.71950846601875,-36.5470014500084,-27.624789484113116,-19.514222818266248,-31.377842520894742,-12.182904631710562,-11.56926678524096,Bhutan
CAN,-16448.889611939783,-33172.89103113488,-46920.28202523194,-57379.71756532708,-60812.387157697296,-80224.75603543383,-112808.36336794116,-106054.98988316456,-119188.20798041752,-149509.33467842874,-163679.1539082433,-140099.71236898503,-118585.22891026046,-186701.14960790277,-218160.62504080692,-245013.4493211344,-259002.531278756,-220945.4297446998,-336318.5840109645,-335981.83099772246,-308031.2147220679,-353700.6040186014,-401987.02267015143,-583904.2022946785,-480299.4753929313,-472463.2147730765,-574038.157418669,-566319.2071917546,-628995.4721987615,-661109.3366911024,Canada
CHE,-180.02367835156824,-384.23396973410274,-535.5779623240672,-771.7483474881856,-963.2779383536871,-1261.608499924458,-1617.3728499109263,-1637.3863328177586,-1917.1074452684077,-1763.999473367444,-2254.864933058865,-2208.081550592921,-2468.7717787747333,-2277.702494722021,-3055.7087749727343,-3256.369505389703,-3591.993416398807,-3855.654265867148,-4160.66018573759,-4422.229869012977,-4470.107232731984,-4993.773278743214,-4911.675821268,-4812.463417103962,-5805.6499943020035,-5823.243041662211,-4465.407719819835,-6396.513510352315,-6432.62415389426,-6514.184669784803,Switzerland
CHL,-369.03376381868156,-697.0777225087639,-1035.6888893071018,-1182.2215782302387,-1432.2479231362802,-1887.64414986173,-1974.5266074468007,-3112.2221874345046,-3540.8680409555586,-2823.324875054336,-3918.222905213835,-5145.613371286272,-5757.642429529832,-6197.953724680366,-7200.176769116487,-7505.783301531409,-6129.646147678477,-5134.71189056989,-6197.560924970203,-6084.790373136947,-8586.902099339402,-9395.372052941377,-7630.429769546455,-9767.05610787516,-9447.79372968841,-10802.988651841706,-13193.916142187843,-10731.995625310885,-12184.916198573772,-12087.41448797435,Chile
CHN,-34442.5568829424,-70317.35541437751,-112630.02031115648,-158147.7905960775,-186044.77760395617,-231713.02986550014,-295557.2250102936,-379990.6739303296,-383474.11141657905,-445941.48197532224,-433961.3939023439,-450139.6730522854,-473651.4313980234,-494630.31659049145,-571192.478975005,-654618.3443587836,-784952.1495543282,-848521.8576532755,-932915.0359702761,-1012995.1638944121,-1074819.980028122,-1159069.1999668025,-1260243.2217474023,-1336639.166014622,-1452960.538338141,-1599496.058306011,-1679579.1822477272,-1765828.4333852977,-1803043.2521754182,-1907310.3738855582,China
