country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-948.5855366265484,-2015.8962954921863,-2916.7611189298823,-4598.551716225444,-6124.806220902471,-7591.467930976289,-9803.666903477622,-13322.64258609047,-15789.853073757626,-15600.527980610297,-10198.427879131284,-12204.890289005665,-22453.692728570582,-31711.392383129383,-23652.265642594528,-45648.99462730464,-38760.03744158053,-55432.06318153877,-34642.459662897236,-70937.84695098913,-67306.54312483282,-53222.068308885006,-83666.77308822915,-90144.82679230307,-98331.68802042886,-89611.71014534919,-91273.84938534269,-89512.29085012739,-78778.68514857284,-110939.28951133683,Afghanistan
ALB,-280.90356834001864,-277.8170318872317,-356.59419197462563,-882.4697977140379,-1006.2126096090333,-1175.422071089374,-927.3619561374038,-1531.8329261155386,-1767.0776136999955,-1363.3507373626385,-1901.7767905805242,-1732.351731194865,-1983.2776710682263,-1903.0734545047226,-2015.4408178014821,-2236.470666686799,-2139.693623487625,-2480.3624482946634,-3558.5088303709163,-3753.622610035003,-3523.8860189130046,-3701.5606436265784,-4000.4295618229617,-4127.431039508032,-4127.966785678083,-4246.746887510562,-4438.360558874473,-4630.545905143515,-4221.251663633077,-4264.081776825504,Albania
ARG,-2395.893757113289,-5378.405033526447,-7391.08235989525,-9920.017290568921,-12189.297440595436,-17287.95505908225,-17059.343837204087,-33210.449722139274,-35281.53661932568,-33024.29908154531,-45127.253308568506,-51833.473018068056,-54186.367212965015,-47482.3349540193,-61191.89753312165,-72610.85747138692,-61663.098359052085,-76245.18118361152,-91605.86317013991,-50153.54617863183,-56359.55983028929,-106259.27017308008,-102428.58833256652,-59741.25026438414,-70867.02425107596,-112543.11007162102,-95542.23033523759,-162125.73387118086,-170201.0926147502,-186155.69239878177,Argentina
ARM,-51.70788639756847,-105.9933514958656,-160.91073041517618,-332.85873559297505,-294.7402892523274,-359.02567632055667,-554.6783270164426,-583.6435668002736,-880.5050396632363,-866.0773472431258,-799.058436561986,-1196.3421595120853,-1542.06955355935,-1280.1100566296334,-1871.2290318169364,-1793.7373678471888,-1096.295013784218,-2040.8380549894562,-1936.5987018533572,-1803.1307898762993,-1771.3862457551593,-2289.339814417819,-2620.6652930232794,-3536.345651417894,-4031.5316992922785,-4530.90787771862,-4574.7805300788905,-2404.8469706953492,-2665.1388743618218,-1666.8769800676778,Armenia
AUS,-3774.032720763245,-7739.9820246948875,-8234.852490471312,-15441.041356120259,-21785.216728578485,-14344.129939987239,-31169.56530656255,-51634.14885665464,-47504.09315839357,-59451.67050660003,-76286.02168325357,-75013.50242690629,-90215.26640974595,-41016.21378413609,-114926.5181821878,-104203.5089549421,-128902.06195757091,-59510.98706953683,-79739.07025971076,-133543.44990687806,-144359.66965792532,-191749.29064106342,-220691.3558669484,-177592.14507708568,-206490.99894274893,-202968.82998087164,-199033.07440856379,-296783.06058433565,-203704.30972663843,-178179.53259991482,Australia
AUT,-528.6967758955172,-1052.9787908135813,-1536.6687836800704,-1583.258252501919,-2461.3353824723417,-3089.0407858502767,-3470.398370589048,-4365.706738477028,-4913.0812215309825,-5811.316614783914,-5993.600656131385,-7581.682279203651,-7888.1849760509085,-7145.120960489361,-11198.531891206681,-10240.106390601468,-10602.224057039062,-11400.587607251862,-14711.576915344263,-14073.02697199898,-14870.77570878197,-18472.227440190854,-13950.024782230053,-18400.007422828177,-21821.399935297602,-21869.750215277785,-26100.83924121069,-19873.677830959878,-19717.72720552348,-23976.16980613316,Austria
AZE,-477.836800252339,-970.3213065990193,-1468.3666962697916,-1755.1596991070721,-1944.7677320497805,-1991.4197802088017,-2848.2762159728613,-3879.532686108187,-3917.2114309915005,-4651.91736030412,-7034.597037476704,-10056.48825809338,-12467.320340213493,-12120.40524345055,-13717.260827113698,-14400.23559514912,-14834.168085695803,-14225.784713809446,-19161.220078585688,-25888.460661513687,-16661.44792997859,-22086.86009959858,-26256.41890249813,-28322.684319757813,-22732.21734635223,-27741.70003114548,-31821.154393839104,-32652.0276316045,-38321.76576570814,-42334.56394235322,Azerbaijan
BDI,-2.4449612000719765,-5.114837303536961,-7.8460650812749115,-10.296443288447858,-11.855142190157094,-16.13433400391274,-19.29942905304924,-23.94337351817991,-27.26191186896649,-22.13832154923402,-21.191047533145078,-33.169865786290956,-34.71185243588833,-36.943874784628676,-37.15952460073357,-41.5987581414808,-46.262502275720244,-49.50480222064773,-53.60630491993611,-60.306805672960394,-67.30658592794656,-77.14194966037117,-34.88956381170876,-56.22640582387622,-51.73647960901762,-64.08427787203394,-80.30547956802569,-84.65528230538472,-249.2098618428439,-55.79648482709991,Burundi
BEL,-374.18714645927537,-823.9528946771829,-1227.3506209155094,-1766.664534951007,-2291.736803963132,-2735.282991629001,-4022.13498277265,-4175.994942786962,-5052.730748457756,-4725.377365559058,-5805.46677168185,-5521.080587505755,-6943.877792490787,-7415.940468694254,-9397.313972820191,-9396.31476194226,-9515.50140744369,-9690.816607890585,-12150.147018121392,-13306.070284181525,-13668.101372363306,-13197.78457532455,-15136.11833473941,-15668.947698410351,-18201.6281484749,-19306.864438172066,-13993.033436968002,-17766.38014112612,-18086.60979128821,-21553.477363510636,Belgium
BGD,-277.71317748999166,-637.8468987697877,-1024.4497989972717,-1516.836430342456,-1839.8123492061482,-2450.8898382681127,-3178.3680225039857,-3892.425960327264,-5472.094165503094,-6489.3457181276435,-6960.67877939767,-6967.484805051837,-7316.731189466268,-7483.333869174185,-6761.302370175237,-5693.455163907891,-4618.412882003631,-4967.756345054094,-6078.36635322409,-6486.181075144136,-7301.951440666644,-8329.368146563967,-8995.334792823416,-11939.71002897425,-13016.956043151717,-14104.625918835367,-14741.857429419104,-14966.264481062526,-13081.86470918287,-12591.810597291733,Bangladesh
BGR,-2610.7389773179466,-4511.645309383379,-5229.096120477932,-7371.232671680822,-9642.664479602485,-10677.376732406043,-6605.081300614702,-15107.826721597821,-15351.091879180034,-14192.114328284722,-16610.8068201193,-26810.913087340505,-29655.498430597178,-15714.97974796981,-33739.036795291846,-32036.205391040086,-32761.285605594352,-25445.37666985489,-52678.11227697935,-47974.925914368425,-52375.034453115884,-60330.52555625865,-63585.490653891924,-82711.7093508301,-84362.77830571283,-82819.68832621338,-97797.78538334428,-110539.93148191278,-111917.86262360729,-123618.63060045036,Bulgaria
