country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-1742.1445074266417,-3659.0875462842873,-5203.378281589326,-8142.88036909418,-10757.898057623004,-13272.636584610276,-17077.469529914524,-23139.345440573878,-27322.270718396594,-26916.29377430007,-17528.482577236784,-20926.38429696253,-38415.61719555933,-54159.151974191554,-40315.11771081049,-77713.94979717165,-65948.54563155347,-94361.66854769943,-59029.655747644065,-121229.38935554182,-115364.26615455975,-91551.36061035715,-144494.5138262556,-156185.411250266,-170931.51299601165,-156270.73875431553,-159656.23879478514,-157036.1173126671,-138575.9788264636,-195737.21530126594,Afghanistan
ALB,-499.79439722107253,-488.1435367061295,-615.6892877807916,-1512.351512323774,-1710.555815382273,-1989.1585439451583,-1563.7539840452491,-2575.734530560968,-2960.532304115178,-2277.764448476913,-3165.5378390568517,-2876.916465687726,-3286.930332687529,-3148.900274306456,-3328.6963015652054,-3689.820276152696,-3528.70426862113,-4093.2120739222473,-5879.199347915168,-6220.7800140078425,-5858.420875507066,-6177.133380251637,-6703.795119011412,-6940.361859255088,-6965.55196243097,-7190.321600881702,-7539.27580544984,-7890.538600274815,-7213.893483700672,-7310.65246183581,Albania
ARG,-4262.56842518505,-9290.122366216254,-12475.205700804652,-16572.0716673642,-20164.15411727016,-28435.14035542703,-27934.219454692466,-54191.56977771978,-57332.95044452837,-53492.45828402944,-72799.36019108686,-83400.66099465513,-86985.94025976991,-76082.05009819561,-97847.50580864781,-115960.19013324205,-98418.16788637977,-121751.71104682377,-146426.70902288787,-80405.06993265414,-90626.7486137244,-171492.26867480465,-165981.57959764623,-97129.9753184054,-115609.94480148834,-184204.52927213677,-156874.43231005722,-267016.4430689981,-281103.0194528999,-308422.761495414,Argentina
ARM,-86.41506156148903,-172.71178799081244,-256.60899408241124,-525.857990688323,-461.38445817801164,-559.0903503392151,-860.3033876938587,-902.4216698651383,-1356.2654839095715,-1330.1941839035571,-1222.6565449139096,-1826.3542508724536,-2349.4405146673057,-1947.2983565100856,-2841.527926605213,-2721.268150111422,-1662.7260794330168,-3097.8156719780645,-2943.4936828767472,-2749.641929839484,-2710.294204379185,-3516.852485135079,-4043.617873051991,-5476.543535897383,-6266.822703304444,-7068.79732884214,-7162.383818750661,-3777.959286067905,-4200.122721518628,-2636.143498918871,Armenia
AUS,-6634.777977668186,-13239.887937855143,-13775.49033789885,-25576.62513106541,-35742.96289817903,-23404.96039607173,-50641.14209686625,-83609.6237151699,-76613.31864529104,-95584.77096643517,-122164.41734716947,-119826.34964230751,-143791.60026518008,-65259.04613185196,-182494.9591694961,-165273.85219661976,-204344.98862477255,-94396.12294855464,-126620.07276245063,-212705.30413160624,-230648.00357805015,-307516.66830067453,-355405.1545047891,-286975.24012346176,-334838.8368996717,-330244.8617757375,-324899.1945965985,-485996.74397859,-334544.2785768311,-293575.99674431945,Australia
AUT,-942.9821408394558,-1844.9820115982618,-2641.441104379264,-2699.1830614377895,-4160.585552650338,-5196.607722901176,-5816.325937446191,-7295.484334291126,-8180.076472841034,-9648.461268779494,-9914.275590976216,-12512.764920819727,-12992.670170468484,-11750.366738717008,-18383.69355587418,-16793.771573564012,-17382.064408782506,-18705.13360160941,-24168.031142175285,-23193.407029088365,-24588.43145685424,-30663.38105906372,-23256.860710506615,-30785.53515799948,-36643.31058100128,-36854.95549215223,-44135.68273599495,-33717.164042584554,-33554.85927656477,-40940.600473424594,Austria
AZE,-837.9392319461347,-1682.305747497835,-2502.5719408876985,-2969.6489471387463,-3264.307317984663,-3327.6418893606765,-4742.559779077302,-6441.516544075426,-6480.5894560773495,-7674.639120030998,-11562.507208259516,-16491.50817914039,-20403.268753222826,-19803.215750429445,-22370.80227493834,-23459.314987095393,-24155.902141533996,-23179.989384378878,-31257.33436465748,-42361.236524401764,-27348.169993091025,-36389.87250331142,-43439.113646146805,-47017.009985431505,-37867.44430645136,-46367.770964650976,-53358.10532307106,-54922.1961285127,-64643.202783933935,-71640.66780643816,Azerbaijan
BDI,-4.24907390992596,-8.844624673702311,-13.363837488265451,-17.42818741631353,-19.919191221901414,-26.998834487456115,-32.19008640209257,-39.83203109803826,-45.19586142242397,-36.60387428581254,-34.910916013056124,-54.5236549971625,-56.94507371068184,-60.51074210854723,-60.753424248966176,-67.93976981876285,-75.52586355196561,-80.8717956299941,-87.67210201187493,-98.93466947651035,-110.76287679756165,-127.42613183224805,-57.871068965077654,-93.57915192383216,-86.40445718810417,-107.38556779572983,-135.00086729388195,-142.75580843165574,-421.4431741293118,-94.65907529869776,Burundi
BEL,-653.175253687383,-1407.2872293199239,-2053.8710675690654,-2930.308666847168,-3767.633184717789,-4474.223794551889,-6553.518394370889,-6783.559333786401,-8176.919987532471,-7625.20288271324,-9332.938690085219,-8855.28556135839,-11114.774723813352,-11851.539439657461,-14991.112600638713,-14974.558907593508,-15159.509767592583,-15450.464575560824,-19395.959445411616,-21309.66877758671,-21961.323389592613,-21289.20743766751,-24521.891540913322,-25476.39658925659,-29702.888098176616,-31618.963620530663,-22995.297824797453,-29293.55611278207,-29913.35901257752,-35769.34525318008,Belgium
BGD,-516.6597367921116,-1168.6559393583927,-1842.639191660501,-2706.517566580544,-3255.1659707892277,-4315.386149993309,-5574.832795047362,-6806.459735009211,-9532.187178640237,-11270.565474466637,-12042.191558864011,-12024.268682216813,-12599.188764930188,-12863.019879129582,-11598.581961072114,-9754.690949271415,-7908.174837994608,-8510.44345652807,-10423.232844921828,-11155.073695649298,-12595.2601457961,-14419.219879161186,-15634.225224424861,-20818.948610947347,-22772.42265152278,-24754.395402672315,-25952.372742950316,-26425.544647436567,-23160.692471170147,-22360.887960555418,Bangladesh
