country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-5111.331738841566,-9531.057660718368,-12318.118867769936,-17909.90787058076,-24994.755825687495,-32468.566852724995,-42546.07578529688,-56516.92333000825,-71396.71015514147,-70417.8009301526,-44966.50633887138,-53558.231380365796,-99548.20330919663,-142988.50738828027,-105801.62027961263,-205222.20726724598,-174208.28046897065,-248140.89307853006,-154160.15221476922,-314870.61436218844,-300831.1504096539,-236652.9249432068,-372954.8835974088,-405159.44974327943,-441711.63135215297,-403102.8074065382,-417195.4069602344,-410036.0429659324,-359844.34041923756,-510834.1495750485,Afghanistan
ALB,-1750.7934942047912,-1497.603498199417,-1698.3697533025122,-3841.9808045151585,-4616.805059477345,-5681.752453948757,-4556.0488315879375,-7340.366987290081,-9084.982189440554,-6997.017828380914,-9514.95574553077,-8623.3742702261,-9985.247635872925,-9761.14669633765,-10248.581569530295,-11435.27703089426,-10937.108671702641,-12621.172992863978,-17987.15263080584,-18913.921935291568,-17885.4085960274,-18673.58648262752,-20227.64725052452,-21051.407337894063,-21033.62057006359,-21664.144369346734,-23033.22850249064,-24079.939633001522,-21876.72325511388,-22286.190623576626,Albania
ARG,-24913.371622999515,-47105.33426622823,-55949.72212849462,-67379.49270667406,-88375.29846018288,-133539.56198769915,-134416.20093829482,-254081.5432681573,-293654.8940990387,-274403.16779553454,-364045.4598625785,-415772.4357496342,-440668.3364098236,-394806.8839110081,-503770.16376902926,-601749.4801816146,-510844.2864792317,-628171.5753807263,-748616.0660747013,-408090.4272090965,-462246.1789193494,-864628.7004771087,-835041.1548600898,-491727.26781728084,-582226.7989594997,-925285.9902946445,-801113.6346010743,-1361872.1404072759,-1423125.1426651587,-1571180.2269942907,Argentina
ARM,-374.26236807464915,-653.1747983901361,-865.9369770795879,-1621.9896828482201,-1522.8449627360358,-1964.7710349216836,-3090.27216447922,-3164.1751019961835,-5156.218885334706,-5062.5116215233165,-4543.749766837235,-6765.807695888938,-8830.365637715035,-7480.347368882976,-10832.743288335898,-10446.300544993275,-6381.969675940252,-11820.229391625357,-11133.285851174132,-10326.866531375892,-10221.623006640755,-13117.895546864953,-15047.084853747785,-20489.17210011348,-23324.28191594953,-26236.775128990983,-26980.018144175414,-14209.359107541444,-15683.746789834628,-9896.210025966453,Armenia
AUS,-37533.16238631539,-64729.382351703236,-59527.26387220958,-100190.60598295783,-150756.5853840314,-105681.35650722875,-234175.72060177306,-376697.9398420845,-376760.77719600504,-470679.88035553915,-586426.5446657902,-573348.6817401043,-698973.8438155199,-324840.1938377692,-901197.1904659988,-822451.9076898296,-1016983.3886249769,-466928.77160682366,-620586.2827317708,-1034848.8554840313,-1127501.328825904,-1485869.0439354274,-1713347.467050644,-1391904.9813661114,-1615417.6471800688,-1588963.7914613516,-1588846.2130046808,-2373389.922534462,-1621564.8764331362,-1431609.4918485675,Australia
AUT,-3776.6219545259223,-6465.3781267139075,-8276.625175018977,-7744.810900353926,-12756.78435512898,-16944.590037621696,-19378.513049935937,-23738.408824836963,-28819.33316096791,-34030.63745211473,-34161.97278677491,-42984.856165644815,-45275.44269632675,-41837.209850037194,-64973.163836344844,-59764.170021418046,-61855.33911066043,-66184.62247243099,-84787.90367749079,-80813.28551114349,-86034.394119281,-106143.87271288212,-80326.93990331359,-106904.97076896497,-126611.6727665852,-127012.23548930354,-154346.01161024856,-117746.30518796932,-116365.22218616426,-142739.00184986103,Austria
AZE,-2764.204182110833,-4893.125539314354,-6572.851073987154,-7206.790695304784,-8402.169932480674,-9050.381816806464,-13151.2924081335,-17486.486897433653,-18904.101743307372,-22412.197527523385,-33063.80048369673,-47035.579027540705,-58958.93520891896,-58363.48237343727,-65501.82684160341,-69133.81548649841,-71199.24736011597,-67984.47757991916,-90988.32824431233,-122575.17577634758,-79455.2149528443,-104725.19910227037,-124792.68999527184,-135769.19018526413,-108882.25979325743,-133045.07467374258,-155192.06773639852,-159581.58079222988,-186693.30370015075,-207967.92161990996,Azerbaijan
BDI,-21.8117056733546,-38.86796262453665,-51.90720731761362,-61.47390486763664,-75.36920795200814,-109.02798476985254,-132.9546065632333,-160.3824999134187,-198.00263579161793,-160.53901816885673,-149.36733931485085,-232.53491780634846,-246.58708685628145,-268.1021523505091,-267.10833649001967,-300.936740923028,-334.58105278453166,-356.16737483020245,-382.71576240729485,-428.84038489507014,-482.3641092164414,-548.7673350356421,-248.6993604299097,-404.56778348707724,-371.66759468827536,-460.7652697115245,-588.4932099727628,-621.5439133701736,-1821.890594693279,-411.65858052755857,Burundi
BEL,-3390.342714241064,-6291.868010084579,-8119.483654978434,-10512.037072133813,-14519.089603572575,-18423.080897267395,-27610.792954059514,-27849.993597755827,-36570.01937677597,-34137.21914497747,-40739.50648969283,-38522.6361603522,-49095.62533273488,-53570.40396111924,-67217.7954862452,-67636.01640262605,-68461.9644337905,-69342.40663665853,-86247.16775742982,-94052.8883059698,-97360.37570606386,-93287.09528238332,-107187.08929797668,-111999.6636025047,-129868.70474057946,-137849.40342895238,-101839.11945725886,-129527.30726179534,-131268.81593468442,-157862.04677408905,Belgium
BGD,-2344.3146198484937,-4606.977752436061,-6468.228787574268,-8673.154706765976,-11167.0931803262,-15771.266494955102,-20832.081779990574,-24826.962986340935,-37734.53458038711,-44677.077051030166,-46617.61505279305,-46415.08286655155,-49366.54066695787,-51541.9796397105,-46138.844009436776,-39092.556452637924,-31702.525222009965,-33929.96456604445,-41209.039733169455,-43809.41445915338,-49699.159670443434,-56294.19732276586,-60923.86013999555,-81613.59216412794,-88851.18534981713,-96367.19046051167,-102608.28780762234,-104373.81500810613,-90864.39751473107,-88250.14058991289,Bangladesh
