country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-203.75780071692944,-358.87538510131026,-386.7585098936333,-811.2526525312118,-1086.821057468783,-1393.042290600624,-1115.1028004958885,-1070.9726707449665,-1335.336788576468,-1087.8236603615237,-579.5750624568082,-887.5266439928947,-1807.892965730793,-1388.585069519892,-2872.0878605944245,-2445.3858831877087,-3001.450895082868,-3228.0411806149623,-3448.2821722126273,-3047.8205450867385,-3241.784592373509,-3418.7412848599856,-3723.9759784143644,-3944.9781788796404,-4194.873710196986,-4393.099526388576,-4527.077321476687,-2636.2175176828578,-1685.8048172124927,-3036.730987974728,Afghanistan
AGO,-49.15703690700451,-164.619257340647,-266.0160030240179,-306.23498408310246,-281.8608595451539,-357.91339173359165,-795.9396113521024,-851.5482360342324,-1318.3209337310036,-1252.6876801965714,-1284.1290293298098,-1535.9041958139546,-2142.514671579157,-2642.1997349444005,-2676.2757682921506,-3683.016021174956,-2841.7627275394943,-3568.623381683267,-4347.5066787864625,-6369.715755720073,-7466.593158520206,-9292.987094330258,-3528.056955166431,-12659.969309364222,-14478.006095100558,-16883.515657944794,-21025.880694868145,-23336.819682474976,-28266.433570373243,-29981.654055845305,Angola
ALB,-93.88553961747157,-107.47415398022594,-196.66981168234594,-296.6537159029556,-410.89675535609257,-554.2981527687048,-648.7631875432269,-680.5919751471022,-748.9821135588162,-913.8628911281362,-1014.6966694565675,-1076.7102531778103,-1171.6942704572655,-1339.270428705645,-1519.7254837620735,-1671.2529375829356,-2008.701886869838,-1895.4587710987332,-2297.745577181342,-2636.993830589921,-3817.556957760952,-4086.8805795876992,-4234.7229009405,-4605.982476808746,-4939.878387488387,-5173.390376801598,-5401.626624432639,-5656.795008943974,-6053.342565731536,-6264.281236067727,Albania
ARG,-1239.8511228968234,-3555.9417604353553,-7474.001891855811,-10196.828486416965,-12205.630182548037,-16249.092388206167,-17664.299931729645,-30075.838119849228,-42486.42733434103,-33197.9435577089,-45874.24541358105,-46219.10753594376,-48424.18596763031,-53976.30145913614,-58253.87688389862,-86294.5373649112,-65552.80425619,-105892.54170395713,-114490.31977317561,-72374.58576448083,-132536.30436163105,-147227.4565632558,-138293.20492280557,-220590.0137219524,-238600.4077824916,-255419.80623643156,-314072.2534729081,-407528.4175565437,-373281.81203043304,-508212.35392311646,Argentina
ARM,-1.7052320341742677,-3.4386821637158294,-5.191427105980162,-6.4804363580556945,-10.22916612295181,-10.603500029083955,-13.03624700474607,-32.805832035517966,-22.30880633684249,-49.86756798287491,-28.645789842285446,-52.585304973251,-70.8718080234898,-96.85245409689887,-133.3384023419665,-105.40757618133797,-67.67059238124993,-162.555392067885,-194.93867927061257,-148.7527195956976,-132.01518951416864,-209.38134965651855,-220.93833326744996,-254.13318265850288,-257.2724977518347,-290.3140087993085,-293.66263204866095,-151.76582048337525,-115.71620300751138,-75.23638133513316,Armenia
AUS,-57.87917461641684,-103.21045842620653,-216.25323466259647,-214.00230018483987,-276.73908113823546,-397.4263556176562,-628.0911818633056,-886.5560610433898,-684.2977301298213,-956.0754044489596,-1277.1850371262196,-1194.2272648332682,-1718.7015419033457,-1279.7929049902425,-1770.5963493330294,-2034.0992469977562,-1889.7693784089645,-1343.1826257524026,-2315.037151191174,-2383.6232218481905,-2206.491556659076,-2539.9040962599843,-3381.072531082732,-4002.9622454711684,-3237.8766769019544,-4296.534392179387,-3631.4275010895617,-4132.33672685224,-3825.1650720842367,-3363.500844455412,Australia
AUT,-645.8912212184104,-1262.835203953619,-1356.5530993495036,-2476.8975416821186,-2907.222779649351,-3646.6524210089165,-5062.460088195719,-6191.937619981087,-6271.770725234866,-7257.6638367653595,-8791.002314275867,-9254.781772809401,-11177.00011441377,-10638.971048348,-13157.430671876185,-14782.744384787085,-13756.801463439613,-16854.834335985146,-22102.53005874872,-20765.2285592876,-19854.409343232004,-26338.06561397301,-26623.861231659674,-19534.48915756584,-29211.351857042704,-21465.516165201185,-29847.643871083194,-29667.436480477674,-31742.161290408345,-35644.034677979565,Austria
AZE,-9.379610476297897,-18.878743171602387,-28.4832130196424,-25.326945780140427,-32.27323750548711,-33.83303409591767,-44.87325782375885,-70.1474582364273,-121.20708261115773,-471.8179374173107,-541.6094568591033,-672.0915344499599,-806.2655918675638,-982.5232478360697,-1139.8166799325454,-1219.9493465352996,-1266.0526830583167,-1472.4111596595633,-1577.119703690803,-1594.1747159468923,-1521.082403352553,-1800.8697632066799,-2268.4991239960846,-2732.231360412419,-2805.40215317291,-3089.345325995193,-3377.255713548945,-3707.9630684605922,-4067.1084167323024,-4840.200152802171,Azerbaijan
BDI,-41.635832900306895,-85.79792145401383,-132.4608433078624,-173.07910105596056,-155.44877210077777,-234.29459329522376,-260.6629926256838,-301.5257126938519,-310.74663263662,-339.86125413300647,-345.9885246007936,-402.02918787098207,-448.220108335471,-464.5598447538655,-515.4952487894151,-568.5291169732361,-569.2953261035175,-603.7397438435788,-657.0998631520117,-712.9926642376752,-793.7612328183052,-853.3694576849083,-984.5182515698408,-1197.6210569281263,-989.7001876625587,-1303.2156888329803,-2065.5227421951854,-2019.4316981580198,-2678.7047359743037,-2598.687212063075,Burundi
BEL,-17.593787936104178,-46.37059564255459,-85.76662941102296,-211.31700590150623,-95.05002694412131,-92.53688505876586,-110.17757832536276,-175.21735308188377,-759.671156894917,-1374.275475817824,-1497.7857974896338,-1912.1167119507556,-2408.214939586236,-2743.9478838077007,-3426.1121480659917,-3683.010454674164,-3602.8665512652024,-4689.824194583814,-6156.839756472629,-6142.967890618643,-6013.290066857555,-7331.133542173666,-6310.881385428274,-7829.248499059811,-6587.533563700861,-6217.12606241808,-5227.408569544746,-6910.60444845507,-4457.643015511387,-5287.66849911659,Belgium
BEN,-111.72656599284987,-236.74188461070992,-381.0098107387088,-536.760893315322,-687.4636580763728,-974.927858003434,-1107.9733278660167,-1610.9820788826764,-1724.9675602492177,-2284.804187467291,-2435.115348365821,-2449.819961522265,-3115.5570954610444,-3357.131427866873,-3893.828672643387,-4323.866934836718,-4657.457890649141,-5381.478619144563,-6036.043846995948,-7889.244898306028,-7027.814324915987,-8559.186188037636,-9174.541769264313,-10730.161885652538,-11589.364728713514,-11525.713141944509,-12892.805358116355,-14213.60006132103,-15385.234655998047,-16763.679726129823,Benin
BFA,-62.79118000868221,-154.7314740257897,-254.08795539444213,-268.84275629173567,-438.16299991100936,-321.44692412343744,-523.6833090577068,-753.1508239665101,-880.1113447014858,-1223.9017145682171,-1229.044747005675,-1936.7379273363026,-2281.944621562085,-2534.560727658709,-1991.2750590601715,-3573.332577611758,-4174.352441279959,-2861.2282988741163,-5594.259317499601,-5236.587227372186,-7034.420469153843,-7068.2292692343135,-10774.514764609212,-11553.302489194954,-10964.584037981722,-11776.57984413252,-13418.631036939865,-13399.726594142243,-15489.357170011732,-16221.08454768456,Burkina Faso
BGD,-0.8296630624866905,-1.5138613361896927,-2.046747163824623,-2.739984204338724,-3.526356997769964,-4.095710635488802,-4.862962722188352,-5.511153333238315,-7.001937739095101,-10.563591813056364,-29.364938559002596,-207.94843956599433,-414.5318469307702,-451.843983183756,-1010.4666466139327,-1612.1143855605935,-2541.6956819545703,-4715.959763806499,-7519.456048876431,-4321.978358543441,-5573.106827841322,-6764.533773237321,-9092.029509847214,-11416.66825093808,-16447.570177654532,-18426.590005101123,-20726.6664060698,-26758.740567023884,-30323.89444327907,-34255.77703103086,Bangladesh
BGR,-498.6299329703099,-2283.9771410782864,-2164.362520481665,-1635.763218261959,-2899.039926435077,-4604.571160869107,-3111.6819264551327,-5711.246541219652,-5085.765891321653,-7604.906550846261,-3908.2252756227117,-4668.069255583218,-7536.272505187104,-7404.38793180942,-14701.797866480885,-11872.744264831,-12803.894126789753,-8476.427425432004,-12642.552525330286,-12649.228862468459,-21270.441966534727,-24275.341418875694,-19905.817436413887,-33404.75649644764,-40179.26636881876,-36169.89950782665,-31196.13612614517,-37475.081062010075,-53707.948342523036,-64411.71447363669,Bulgaria
