country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-28.8235886169539,-48.13704695230288,-50.81367871631832,-105.40447237530348,-139.05727175599554,-177.3318309394638,-141.71869915385057,-136.01503954141438,-169.11698554493745,-137.3989062188388,-72.6102455289041,-110.37528097182656,-223.12930266711126,-170.08794380368374,-349.229209927537,-295.5066369314392,-361.20831840890116,-387.7941666072955,-414.6133829847339,-368.9536581200209,-394.9564729916074,-419.8818149573623,-461.59506180565336,-492.8231569074696,-528.7942093772151,-558.5093596989503,-580.8275430432577,-341.41325508570577,-219.75174950855342,-399.0496371421092,Afghanistan
AGO,-5.400114769398798,-19.36760398528914,-31.90318940104318,-37.04595579032571,-33.97014839716641,-43.26457916839899,-96.6252083683162,-103.75621387163288,-160.71052683999426,-152.69898724397922,-155.584287181116,-185.03702735272824,-256.5258173240107,-314.3639200423462,-316.43525547091554,-433.1944523864697,-333.1576933133336,-417.96236151916924,-509.9909311124876,-752.7765291664136,-888.6036121758599,-1115.5071635299885,-427.6204280619908,-1547.1519901057995,-1786.0719541905223,-2101.3213831571975,-2641.723317241026,-2960.508872569846,-3610.142178115713,-3861.0034655499835,Angola
ALB,-8.239854492531435,-11.619654972339745,-22.529417582200868,-34.905532128471876,-48.66889492658993,-66.31806565474415,-78.35462176203735,-82.81457908493108,-91.44332471269189,-111.821802784932,-123.63373456399597,-130.64380979894244,-141.47252943575506,-160.87124953642046,-181.59339683947618,-198.8354212713921,-238.400378499195,-224.90890501707656,-273.2627996174437,-316.1458265072236,-461.1701088252183,-498.24126934985986,-521.5546421739093,-572.2351568842485,-619.7896258287692,-655.1056520545759,-690.7498669395962,-730.6436186851893,-787.3946501537174,-821.8390427725343,Albania
ARG,-189.02998441495023,-494.7664077112577,-1004.4714026589513,-1345.4362658514217,-1579.0169714281822,-2084.9352774812173,-2257.5736662464437,-3834.411751425545,-5394.268424766171,-4198.974028499414,-5750.088392788478,-5746.488434419654,-5971.083811880425,-6601.682744625864,-7068.963355725588,-10401.824812267165,-7865.526618288729,-12678.13244114221,-13714.080327855583,-8725.073358689528,-16074.991670155432,-17995.2712612028,-17054.190619795067,-27408.48864852253,-29907.169688872655,-32280.65050298091,-40048.39440427742,-52442.73974347727,-48339.044259949056,-66330.51500113613,Argentina
ARM,-0.2778704141585515,-0.49904670209889157,-0.7210568030861468,-0.8794367851467351,-1.3570823508702967,-1.3923973217099423,-1.7025243515149908,-4.269151426449153,-2.888702953054833,-6.428422605265988,-3.6575857077086287,-6.657193551663596,-8.89526925503186,-12.053887742783077,-16.460393042476255,-12.92281162567486,-8.25680909055493,-19.78764849529185,-23.737480626970747,-18.227545127337695,-16.27306495649571,-26.007129083658278,-27.685202949262592,-32.083092275289125,-32.76323473173351,-37.27556089691146,-38.041322008431884,-19.83988612273763,-15.222474947484928,-9.975155234576093,Armenia
AUS,-7.560359668402828,-13.255203605065189,-27.54756485994098,-27.130431907402635,-34.679247344488196,-49.679434617986864,-78.53479505498748,-110.93116714682161,-85.47486837877858,-119.20011117792133,-158.04619498187125,-146.7732851182555,-209.72135988596193,-155.04629323484994,-213.00616503307003,-243.26039793980502,-225.12300795397684,-159.7622927662276,-275.64961523216226,-285.7943513023471,-266.2970085847575,-309.0545125219257,-415.25609290686117,-495.53701156788696,-404.4935631615709,-541.364537065508,-461.7881891312392,-530.4577938922093,-494.2470122101076,-438.11869548193,Australia
AUT,-81.55841392866016,-161.11279522604065,-173.2279243926995,-316.2117834860455,-367.85272727651204,-461.1342879276068,-641.235437269202,-785.6727213537511,-795.0522671348131,-918.9088490617147,-1105.3098714647128,-1156.1878942600445,-1386.8531507722305,-1311.0784800091312,-1610.5748533532483,-1799.3225787746355,-1668.3672520908358,-2041.394892221675,-2680.389752712334,-2536.269034319931,-2441.433850505046,-3265.8965503634663,-3332.765070853299,-2465.098668469044,-3720.507229566137,-2757.837322297332,-3870.654843814897,-3884.1387168696983,-4183.472175628019,-4736.293750651303,Austria
AZE,-1.2349792824706078,-2.444398660374294,-3.6583713583510997,-3.2376631447795434,-4.078326876426145,-4.265097828792761,-5.658775646962319,-8.852820762277684,-15.271107225472797,-59.33831817410979,-67.6115828026476,-83.33382151024207,-99.26176409990273,-120.10369640954657,-138.36646057319982,-147.23002457631875,-152.21270819622663,-176.76220723044636,-189.5476046046095,-192.94656999990028,-185.32516305830922,-221.2333356118058,-281.30880307855824,-341.52975655205375,-353.91255537858035,-393.11566302871665,-433.75479670558707,-480.7710185907565,-530.8370763611301,-636.910701702359,Azerbaijan
BDI,-7.366042827795088,-12.993532641997708,-18.89265320827913,-23.910526795457887,-20.881877115942984,-31.032336306139815,-34.236906743318116,-39.37597663541435,-40.309892315697105,-43.829352881889506,-44.14557638785442,-50.81252750830971,-56.119490142567095,-57.634277821872864,-63.39422575872575,-69.39406390093741,-69.11914122080779,-73.0925241834281,-79.54182068503853,-86.81367311252154,-97.18472397791949,-105.24155136050636,-122.44506723832828,-150.01464430751298,-125.015473481029,-165.92721785514001,-265.25781136574517,-261.64809134392334,-349.1723287803345,-341.3300499976051,Burundi
BEL,-2.684138164661992,-6.499899718568139,-11.642304343187778,-28.200633467499785,-12.446964371900451,-12.02597556357601,-14.268362284634335,-22.643318786316105,-97.79190370800288,-176.27597543768067,-190.4221473319117,-241.16844686516313,-301.2769595657339,-340.5311524247408,-421.8975968344702,-450.55211275940025,-438.77215866717523,-569.9500462991781,-748.6518058817343,-751.8250088314452,-740.4804355025315,-909.8185869658904,-790.2438454980177,-987.8362519735026,-838.5251669948095,-797.9732169338195,-676.9764297705265,-903.2227865358045,-586.3224219984688,-701.0036879876711,Belgium
