country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-284.8398215764886,-484.1827096233052,-515.6355863486368,-1075.326859611259,-1435.7036097992416,-1836.2588196006216,-1467.7460190391864,-1408.2674438121944,-1754.6993506922427,-1428.7867313501602,-760.9942702347358,-1165.122190397596,-2373.1336747695173,-1822.6995073422158,-3770.188753916083,-3210.4134293634866,-3941.075835801515,-4239.460621730288,-4529.780416822395,-4004.718258723229,-4260.787866133661,-4494.748640665126,-4897.635450530543,-5190.065329368156,-5520.783923829981,-5783.756728793832,-5962.342242839225,-3473.326278581461,-2221.996977471457,-4004.198668787258,Afghanistan
AGO,-65.08627821956367,-208.6665061917335,-332.2917248705111,-379.8024545726925,-348.1055970421657,-440.852859631753,-978.610018652015,-1045.6944466165792,-1617.5162605466403,-1536.0865561383007,-1574.012155662568,-1882.1699910956384,-2625.212889477266,-3237.381788934836,-3279.3165949466916,-4513.482205307565,-3483.2012959016483,-4375.185432780251,-5331.623176055014,-7813.933459828791,-9162.649922169216,-11408.161313968583,-4332.778062353801,-15554.08047700058,-17795.395619324838,-20761.248848782372,-25866.654074471608,-28723.01003439565,-34807.24652061863,-36937.407805818635,Angola
ALB,-47.616387915154256,-51.72482138058036,-93.04721642058688,-139.24461378170335,-192.0485938163703,-258.46319189297606,-302.12915077340347,-316.7803275063812,-348.5907614609325,-425.4481581869084,-472.6521547513491,-501.9128908456928,-546.6899858747619,-625.5558787279977,-710.7198609867088,-782.640495528072,-942.0370786476637,-890.2942635616895,-1080.9726734996216,-1242.4976526045948,-1801.7496304258939,-1932.1780633488538,-2005.5648290060024,-2185.299063538732,-2347.9462032329743,-2463.382366591085,-2576.7168002360863,-2703.4137179946183,-2898.3984154587133,-3005.051288278869,Albania
ARG,-1864.4193675332735,-5074.334126431968,-10476.610128781262,-14167.168776743747,-16868.31779099421,-22378.830424975342,-24268.949623492164,-41249.91912913593,-58197.79525013696,-45431.16545344305,-62732.39848287757,-63169.61752610876,-66156.36530716451,-73719.09181414497,-79544.28934180779,-117817.5077308077,-89493.1664452078,-144564.43330293498,-156308.88643933728,-98817.79459584458,-180981.48428520377,-201072.07668350442,-188902.72961794934,-301375.6861715794,-326051.72970626777,-349115.57151947677,-429387.0555867882,-557299.4552577015,-510606.17880853504,-695370.573940803,Argentina
ARM,-0.47639723424378716,-0.9688615593530945,-1.469348171118966,-1.8407036549158802,-2.9148758167808904,-3.0308146926058948,-3.737488563603088,-9.433419812039876,-6.433865576123959,-14.424434545693018,-8.31127213578628,-15.303304797215395,-20.688595021499392,-28.363655568305795,-39.178662792815985,-31.077009169415657,-20.020284176796903,-48.26021278825672,-58.07790836808688,-44.46510477733561,-39.599495135352164,-63.028181997903445,-66.74124113192181,-77.04240673446499,-78.27093236573755,-88.63392246353901,-89.96896586387642,-46.66000832716216,-35.704216744852054,-23.29653743884381,Armenia
AUS,-92.91524360407591,-159.9653299241848,-331.22857721577134,-325.87730500135365,-419.95423438272695,-601.7498570994437,-949.5277047348192,-1338.8066852785935,-1032.5607472259617,-1441.8201866655486,-1925.235737044316,-1799.6295166532304,-2589.4161775953526,-1927.8664645454335,-2666.9797709510317,-3063.7887143986013,-2846.4403948924946,-2023.261269666037,-3487.4876437852317,-3591.193980040975,-3324.7716697467245,-3827.7571098645726,-5096.312756903799,-6034.827767869241,-4882.369647739713,-6480.068328596902,-5478.13806074973,-6235.197547846579,-5773.096524201827,-5077.5737650388755,Australia
AUT,3.9428345563278926,77.79114322840539,107.7664489105527,217.6130813215321,269.1943476103521,348.0163431913791,492.08116022406864,608.3928774779564,619.8930596605531,719.1889571708284,871.1951032702223,915.4325420977632,1101.7585513482904,1043.5898021534406,1282.6375385797985,1430.57302417422,1320.2621883957172,1602.8585075937042,2081.2985595689483,1936.1982069950288,1831.3018276291239,2401.596933758631,2398.9100505409438,1738.2549497664313,2566.0694211268947,1860.9556484901198,2553.051973276113,2502.4032396828916,2638.497230599487,2919.063131208082,Austria
AZE,-8.21912991672207,-16.15070175589659,-24.180656142032063,-21.425619771133984,-27.250798705139335,-28.538732623456426,-37.83126245192574,-59.12685359316451,-102.16527212808582,-397.75758954596307,-456.7225441699803,-566.9625106104758,-680.45080616928,-829.6363086368204,-963.0207483788437,-1031.3866882171706,-1071.1033647820948,-1246.5916663442179,-1336.2493007977166,-1351.688875814477,-1290.7267477930054,-1529.3808702521565,-1928.0949426804445,-2324.198562221673,-2388.4699894924893,-2632.453182438769,-2880.2360282076597,-3165.018561806284,-3474.666869513904,-4138.814546558682,Azerbaijan
BDI,-46.39130264305861,-86.93048574528586,-129.7890939718588,-166.75749512880543,-148.25908612690444,-221.98062122258503,-245.8160049856395,-283.4117821854996,-291.37236958767176,-318.09268819519946,-323.3746536669787,-375.36685150654637,-418.1752522445877,-433.1769055847507,-480.4883802822982,-529.8026689742906,-530.4696610224519,-562.5796010706057,-612.3766680602364,-664.591048619352,-740.0714334883795,-795.9058745099111,-918.5658685133849,-1117.8633597466617,-924.2113996505826,-1217.572071637663,-1930.7656141652155,-1888.7004767028277,-2506.7296255436663,-2433.278350045433,Burundi
BEL,2.4279420396531832,9.312259422677942,18.967279614887957,48.78368044895189,22.472078662747204,22.195701344421714,26.673208329559767,42.670016892227586,185.68792962266875,336.66175398717365,367.32907561754087,469.05146921497203,590.4808503671313,672.0982032450479,837.8691645414335,898.8802329294984,877.2060031080567,1138.7422200213111,1490.4820405617356,1482.6277603953195,1446.4687401766193,1757.1961610095102,1507.0653749765936,1862.416749590099,1560.8044426252463,1467.0734875823537,1228.4466795985995,1617.0927324867114,1038.4834192143717,1226.3556910085629,Belgium
