country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
AGO,ssp126,gfdl-esm4,-21.590737899785882,-23.534677775337432,-14.118733275726115,-6.745281204169795,-13.304247751137677,-17.25482389710109,-17.161717962940116,-12.057526300651656,-16.80075781745971,-10.62213940193326,-8.146625842907874,-9.429106665923792,-10.878725971772296,-13.75322701758046,-13.547647670225714,-7.875453393631404,-18.79325756732696,-18.54092348644739,-11.558218807987608,-23.64121110373353,-5.502725236847638,-12.006666222895014,-20.93650160674879,-16.985334764869187,-15.58695354973384,-17.06014858134799,-23.638028704049386,-21.290537362563665,-22.50621460319492,-24.935668086016616,-14.025249927889893,-16.886639493413846,-18.190114972899163,-17.109640840859065,-14.847796368004884,-25.62140890706397,-14.21501101961401,-37.57414345841561,-15.63138433659329,-18.43399891855505,-18.794252495860363,-25.965061104530683,-21.83507097979217,-16.79131885359164,-17.14917453205104,-23.136179245821953,-23.359017477431177,-20.430547354054475,-20.36833906198423,-24.63002947484123,-25.3180291752485
ARG,ssp126,gfdl-esm4,-8.141164500937473,3.0384645044505256,-2.1846959476894385,-6.119774915273513,-19.60590079125407,0.5869143046006432,-2.040723810464305,-10.421303271964433,0.4153508788786306,1.6080235804179759,-12.714872750022726,2.1743587649343676,-1.1877780158178335,-7.7093497506674185,-6.18092236770353,-5.161323954543589,-10.827380049207575,-1.1778548982910333,-15.96018531931139,-1.7107858297249625,-22.32215079390898,-6.336278122676755,-11.518809304738818,-12.6718701332872,2.1648987988523247,-15.187899748331263,-20.16400206642329,-6.059534364487524,-16.542048355657823,-3.7632065557269363,-0.42264338690737974,-12.033442116612617,-12.24224008068,-6.369273728749789,-7.129423536554836,0.8184471782335048,-23.87907953977684,-22.159685809894068,-17.352029704027515,-19.25734020723783,-3.923665277297158,-11.688723900188242,-6.473554233423604,-1.2552666287055256,-10.318180759290165,-6.9691061041541476,-15.932227958791639,1.6142672990259728,-3.175867263658382,-5.007715165644972,12.138742589705437
AUS,ssp126,gfdl-esm4,-2.760836028651199,-30.385866698774468,0.6622431093254189,-1.8364487442093889,-3.125498750617141,2.9920929441460897,-9.938271896888105,6.034324180687829,-6.212588234377754,-23.90845183492813,-16.052371829220245,-9.942354242230946,-14.71265178856631,-7.657627480824465,-16.945809688657654,-9.215995238829109,-1.970254375311572,-15.275803168217095,-15.074307673171695,-9.142215443010453,-5.5325621446002495,-4.523320561425502,-2.916625285207318,-11.495547716636075,1.1163580598763003,-17.165512595967453,-22.45092847117272,-20.68217323208826,7.529858324916492,-1.5643636699005565,6.994918955187019,-13.961219115891472,-7.742806530573925,1.965227067795839,-1.1233869320994585,-29.197908539875296,-26.890860545328195,-35.711602623845536,-7.307287017133802,-19.68798181906212,-6.937218533992429,-10.25835596835459,-33.37792427802021,-13.771351814553102,-3.1801991110030507,-15.497961056518742,-29.44977982220499,-10.430445254845294,-23.762688668113437,-17.232499797335958,-12.715779669207548
AUT,ssp126,gfdl-esm4,9.086483310972604,3.7468539945094244,4.0776981935326075,3.754193691521079,7.171435479344839,4.887014396997374,6.133747882966889,2.267348312218105,9.473292519494873,12.93043040526636,4.687285810513873,14.118220115402814,8.123515692796554,-8.136521746543265,12.95365660967331,-10.979578225201179,3.5931524147271388,9.053897975791832,12.621418815203873,3.491915731212595,0.6650993179033851,-2.5975905220030304,-12.400688632430727,-0.9831554244796457,4.314243421309937,-0.6975569868878311,3.6478175444277188,-0.10896074855746463,-5.017840236120627,8.500905499229669,13.388748575017386,19.99666296895566,13.617357314367675,0.8054109935613072,6.116059536316417,1.6009038293349322,7.633971454843461,6.448248716115366,10.369038593459459,6.328767053813765,11.7285593702561,9.898696419658386,2.0927730530106055,0.6301415754562137,-5.208991647930017,4.496119747487613,11.73807627997384,2.1592503239979672,1.3434030547701843,-2.4073024780324586,-9.366369431066312
BDI,ssp126,gfdl-esm4,-9.323181122817406,-12.101805628180431,-13.5109625116155,-3.442578921673806,-15.48391950827968,-10.154093825154797,-11.276493055329361,-8.983785924694477,-2.9826193772526484,-3.680531072953526,-3.232294514937073,-3.228152975925034,-8.878471485162605,-6.821710505993896,-3.977922685615723,-7.593453175737064,-13.559227549841868,-11.875840169028809,-6.013846618893046,-7.618071952382762,-1.5969433780931883,-2.4500868822107638,-8.60023799699876,-7.535060568795206,-5.184290881077857,-5.165084451849385,-8.366549629167247,-7.090841540718271,-15.283376922790836,-13.655708402902556,-5.948253484569091,-5.166964289508422,-7.008249088160065,-3.930830667064513,-5.1819844545940414,-9.537468206446697,-2.7092327173357513,-12.6068786506593,-2.2086807592013,-10.770387959982244,-9.669192415647172,-10.484039097674854,-5.428033821079518,-7.355586826641348,-3.5909758607609463,-19.878598221724616,-7.911844873132123,-4.373793030681744,-5.83742335679718,-6.26506332665664,-9.332585825436993
BGR,ssp126,gfdl-esm4,-15.556388277650573,-11.438035509695679,-6.612976289250916,-18.56956200407978,-13.822174167014504,-34.623754752633985,-12.229395798521178,-8.957644648896707,-12.408107964621916,-4.112614094154329,-29.589316363759522,-16.764335573572364,4.63933250446599,-25.601413579762113,-1.1402812516840113,-13.05510639525605,2.1986613310933016,-7.203675852172202,4.852458646018162,-18.735133851324306,-12.613308020059689,-12.153125843976634,-16.41910286008275,-3.0087744528014575,-11.816712900297176,-24.698750833946615,-10.942325984672078,-31.19009377785984,2.286926069172427,-16.176658759107035,7.645141124698745,16.14159755498897,-14.581433091897658,-15.352755004224411,-8.633160836405366,-12.008424536236626,-6.733973877875703,-19.598951025034385,-5.834901152926615,-30.277070052281825,-23.128588466660283,-1.425052443391389,-20.76357689692458,-28.563028026666736,-19.807381190021506,-0.9106681454291108,-13.689643130376238,-23.602167047500735,-32.693360343432325,-42.75393954407966,-26.068897664755745
BIH,ssp126,gfdl-esm4,5.05739087361921,-6.843027963897932,-5.43984402732133,-1.6835989192179568,-15.880909313138444,-22.216115597217637,8.047851876899191,0.38849946537203073,-1.3845919585715842,4.119856137087099,-22.36393999325321,-1.770365704903325,-1.2220921875971014,-4.353635650750623,3.8264780991931566,-22.43264898219568,-8.606532686059088,3.0521832171862315,5.867478681779334,-4.513360083551431,-5.639297000229104,-2.2968779777392547,-13.686495574390133,-16.41710879371606,3.624558808215582,2.1193411838003033,4.76480823397022,-17.835324286260715,1.9770822550919411,6.75838234656093,13.704674374431917,12.95023430380125,7.7436732403796755,-14.624580035744676,-0.3594838049589145,-1.1678849353276535,3.5662410625989316,-0.1769905955849968,3.09218108642042,-1.25859756217145,7.506125588572322,-16.154819904234458,-17.735126582842646,-13.605612905413173,-10.135694477813638,6.9108119856871175,8.788615900891735,-14.734868749897165,-28.819033022488696,-33.185615088462185,-25.355135746343763
BOL,ssp126,gfdl-esm4,-4.6747803504328145,-8.638796592697503,0.9172355209217518,3.7040813560319323,-18.708034278511196,-8.473945809944787,-19.64611578265674,3.1424566271973946,4.418635996277618,-7.668101193707252,-27.666295602901943,-14.433996393593581,-26.165563503796797,-8.645585561115777,-16.450612573807266,-14.579428932354748,-6.148543453405473,-17.494062643727933,-4.4724067331083335,6.52923778415207,1.082261287431701,-7.255969580853816,-21.070713823974856,-5.207247262902378,-4.074456503200684,-14.16815705836124,-31.655766066195937,-12.037649570488295,-9.345935708009222,-21.492622141999526,-30.109417685118373,-16.509765246192664,-24.507779175121854,-9.850882351188593,-29.67873828071806,-19.3988550978638,-22.329934972045134,-26.038327754357173,-5.810853724443868,-39.91923040934831,-42.73829420047221,-27.29846552129746,-20.82127693373206,-11.936475562493088,-12.070521350770234,5.337830550008123,-29.69375487758285,-10.957476158749271,-13.684323783541316,-18.63775328938205,0.29076943063971694
BRA,ssp126,gfdl-esm4,-10.870144623900387,-7.678087723209913,-3.5108662382475972,1.1840619707654862,-10.916441534676665,-13.69867156432689,-21.40099172074154,-10.844180505816452,-13.71220419144032,-12.633585715933837,-11.248137608962942,-10.118728039404646,-16.52265031835913,-6.292514225117398,-7.921779390556024,-11.822945245936038,-14.133480247714983,-7.563925402485874,-10.97550954702955,-12.4641245717491,-6.94904023498408,-12.990751885856469,-14.513906313002767,-2.5030148843988904,-2.9262763593697136,-12.712045233353782,-22.733229308098448,-10.14221827840404,-15.909436730063444,-12.287701432434117,-16.921998284736908,-12.04372105404439,-16.946705095984544,-8.499180106273105,-14.054031482455624,-13.191306609391223,-13.690638985064322,-12.317162449421506,-10.49787686075879,-14.991377747506187,-28.15394692580229,-18.596055771604416,-14.668021375924733,-6.420521741118955,-9.629397722361754,-0.20492438558211365,-12.288026164220504,-10.06342360962709,-7.570248825137972,-10.96198702012942,-8.444838785830854
BTN,ssp126,gfdl-esm4,2.277763273204103,-0.013808865120723546,1.3237045882811938,0.6230932880553208,10.554981181361534,4.042115984579797,0.7882344488583826,0.9617855872568581,4.4892288979777595,2.4712312635615463,1.055175436919642,2.6724943896965447,-1.0162525401909872,0.08957323633178582,0.7570713883018776,1.765100179114909,-3.2387428384814454,0.3117571123949059,2.0360062004416646,-0.2007053859624519,2.6971977329593333,0.13274599531802878,0.25728620083380616,0.7369206223854396,0.8747288548329069,1.9230244985379175,4.276247686425383,3.3331121534175168,0.233331559358807,2.7846178489293827,2.9593777269951715,2.0653032884441425,-0.5584314214288955,4.51584890049217,2.5059817328404232,2.730580025036744,2.239737508678097,1.5044064409985847,3.942471685428872,3.0955519424766598,3.6252356426619947,1.1581582801917012,2.611079584854936,3.7101684190821604,3.1691464575368755,2.844541393607769,1.3804713093729104,0.24975240154077039,-1.8849612664789905,0.0034405057951936158,2.8083071423102623
