country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AGO,ssp126,gfdl-esm4,-0.0019485878182912827,-0.0008732469616095491,6.956792964900356e-05,-8.10389652677882e-06,0.00011951656470378829,-0.0001633351353302808,-0.0001017404034082083,-0.0003338801546278794,-8.094556696033356e-05,-0.00014885450160064478,-0.0001420611123532584,-0.00011354799833754828,-9.179505531644892e-05,-2.6650917079245816e-05,-3.605604100299089e-05,-3.999341950090527e-05,-8.198322219600322e-05
ARG,ssp126,gfdl-esm4,-0.014252873670662186,0.0045102453628575335,-0.003281524588105576,0.000711935846645917,-0.00506388709715895,-0.0014597794479840752,0.0025755222951398277,0.002414733108344623,0.001013475023949353,0.000652262080491349,0.0035071224383526013,0.00025245016070624804,0.0017944888988221362,0.0010381026279904268,0.00078248053692741,0.0021533363928830187,-0.00017129097296374608
AUS,ssp126,gfdl-esm4,1.4126860234606895e-05,0.00012997197172274027,-8.566456443946056e-05,1.9233128530673606e-05,4.1984674930279366e-05,-4.090527953017896e-05,0.00013373908603604744,-0.00013506546276112632,4.286030051431849e-05,-7.719278662566495e-06,-4.778082368854599e-06,-2.278294048878394e-05,1.5465601129812698e-05,5.658889107075903e-05,-6.39041645921927e-05,6.933408565580313e-05,-1.2576466893250008e-05
AUT,ssp126,gfdl-esm4,0.002609499017704864,0.0022210281657903163,0.001678993882452672,-0.000518617918893303,0.0011475253663954903,0.0017901550045127971,0.0032314184031981613,0.001599425339220281,0.003103318388926586,0.0020171206630199517,-0.000233513277106656,0.0021258501768371095,0.0015568097075800936,0.001134855517303784,0.001911750966425334,0.0017419553086255892,0.002126047893649706
BDI,ssp126,gfdl-esm4,-0.002280559032426649,-0.0016223148584710054,0.0007221626086995436,-5.0138934454905985e-05,0.00026812379377303536,0.00011639344773923025,6.43196742354157e-05,1.2950647017094666e-05,-1.6310851662566013e-05,-9.223587369297069e-05,-1.0631563220217964e-05,-2.9976842145675835e-05,-1.2732612255853854e-05,1.5837105553430587e-05,1.638205836003534e-05,4.631769597806873e-06,-3.59994571353298e-07
BGR,ssp126,gfdl-esm4,-0.0008413112538763448,-0.0027699033828825124,-0.0014104163635763787,-0.0002767927678018699,-0.0002720158602542486,-0.0007535384499802769,0.0007221089182391364,-7.563876690559927e-05,-0.0006650596211714237,0.0002957541552673659,-0.0007153335056549344,-0.0010672930699456029,0.0005139922219984643,-0.0016875468051484432,0.0004638258457208103,-0.00011941331322267874,0.0006996690568466669
BIH,ssp126,gfdl-esm4,0.0012178851827772065,-0.011592803512626978,-0.010338221494491038,-0.0074382992234696705,0.000310542558406226,0.0040531835595063945,0.008223885216241877,0.0015814572810478322,0.006855813974901452,0.0071963255373166364,-0.007831540291271054,-0.00045227434171555333,0.007280055426775523,-0.007565850939797508,0.0011147572881672445,0.003092942964765088,0.01692675021440082
BOL,ssp126,gfdl-esm4,-0.003778079755226994,-0.10253925327806243,-0.4003693889913261,-0.17333085308632884,0.11474682703742525,-0.029712495442516636,-0.13787914107310106,-0.07327484835344972,-0.14383048726477976,0.06305256830304785,0.03347182867537882,-0.04585591531204048,-0.026052964632305466,0.009843854261433518,-0.07923403200474878,0.02063563900654778,-0.06725556640671383
BRA,ssp126,gfdl-esm4,-0.11181151488193505,-0.11122928067250742,-0.0841026903080833,-0.08546465045367825,-0.001147485598319757,-0.028868449439994306,-0.0590725466920725,-0.0340664643324559,-0.08616816425030704,0.03355729737590674,-0.005865731448595191,0.005182977104577893,-0.009588424166828277,0.032593362243751624,-0.035191823268071444,0.011691549667603437,-0.01911041398261883
BTN,ssp126,gfdl-esm4,0.0015701682634161468,0.00035451884764379533,0.00018086625027483936,0.0001302737304103716,0.00010990994447694185,9.464918483896805e-05,9.097633569093942e-05,7.483381477597865e-05,6.715562680148612e-05,5.820670601603027e-05,5.2663690298131956e-05,4.77751907376493e-05,5.484484723751421e-06,3.079633503915773e-05,4.60802492717487e-05,3.257010315136847e-05,3.7556050349646e-05
