country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AGO,ssp126,gfdl-esm4,-2019779.4616948604,-1507128.4276419014,-1501220.6979722453,-577872.8475863673,-824994.5816492997,-1248924.3224193836,-867242.3880689493,-1015163.6743222233,-1163754.4934158556,-745235.3323910725,-418542.2174612292,-435710.3862149914,-574106.7670738074,-851397.8434199047,-688001.7612711616,-565673.7189193213,-1229763.5307571345,-909573.4190045352,-662126.5742530003,-1742031.077487498,-415544.943115596,-840627.8213788159,-1054731.8690201668,-1057624.1980174019,-1196666.8615294527,-966000.7623783333,-1499779.356943669,-1581339.8026575965,-1526203.5458798388,-1428990.428718529,-932856.0621303685,-1091888.799023388,-1172349.9773983683,-1325165.8127443914,-924900.3736977401,-1830219.1070384877,-877376.2811506117,-2570565.186866986,-1175215.7857653443,-1221471.183819554,-1050233.8026783802,-1611227.8911270795,-1470775.0376235314,-1074010.0813781486,-1356089.6890511785,-1524522.25440784,-1550413.6844756666,-1353651.3716523356,-1350266.337321404,-1405886.0199864337,-1663970.4038644654,-2273039.1211593268,-881263.9634351967,-759184.1409193517,-889807.2084343914,-1610799.554964977,-510245.04659964726,-1711160.175801472,-1789391.586256023,-1428909.4260059667,-1538863.3445785777,-853010.5449806674,-1487424.8706687873,-910779.0788784585,-871867.1614457679,-920180.5967344359,-1159927.8399217627,-915109.6807498054,-1461912.9962985073,-808590.325120284,-1037036.662688426,-1092438.23206181,-1417576.1720643064,-1891198.353249966,-1422260.2885253688,-1096132.10740526,-369949.95435617934,-1438482.2672377029,-967892.6697687662,-900136.1182817488,-1701702.468364984
ARG,ssp126,gfdl-esm4,-199764416.44265616,24548813.803533074,-27409443.299392138,-31035349.092462726,-95601446.46389058,-4722699.284980342,-19513498.643591523,-46988399.58686102,-1831271.0163735957,789630.1470128164,-61899522.26578646,3511841.855849499,-19547450.992198575,-35342480.27101547,-33706843.90834645,-33671228.4771308,-49390884.20474241,-11663320.555154772,-68823791.67279822,-15589979.060234547,-107674567.93756893,-32505363.089131374,-55285149.90486902,-56766253.072550185,-1256935.384293369,-68778448.27167897,-93466609.8022228,-34118369.5394455,-69875044.31782436,-18241582.826863986,-4914313.908736069,-55919852.58125841,-60444078.48985179,-41112418.05013352,-36106241.054743096,-3549382.287013576,-106933132.11620626,-97467966.08858174,-92826551.1728093,-95898719.3213041,-29139333.28196231,-51736628.494556,-40318050.170275316,-11063150.126580548,-52821322.93209421,-35672899.441794775,-77169300.73070867,324340.0631187959,-15969751.456089612,-24105870.17473058,38334308.67376,-33563782.46321619,-45733181.29918968,-52931116.475955516,-26472905.5206791,-42950334.356434844,753444.924219415,-24930294.977695376,43539293.522667184,-31088627.03165572,2977327.0999943293,-108867045.54129012,23530618.94672437,-66553702.0114404,-123154773.98053806,-15028130.827090962,-46083900.674021445,10122868.703441009,-57792919.296074525,-74011080.06288254,-19216421.855480216,-43251858.19063004,-20972711.35460207,-46182428.487788916,-18778728.34572274,29398024.43378271,-6398086.335541656,-52112555.098126166,-46526708.605823494,-13323711.468022745,-44945738.55290131
AUS,ssp126,gfdl-esm4,-203329.64405551332,-5663697.754565071,386891.3014006308,-157937.8373888286,-402545.07366039447,632701.2628214118,-2370756.9542679917,1413625.5935797258,-919131.7642051127,-5272976.408305633,-3611649.5885119573,-2626355.996560208,-3010265.2396765705,-1796502.081273386,-3493515.893842308,-1693092.955087162,-160967.9411471274,-3159919.2980781435,-3493619.4717778885,-2000533.7079704704,-1243991.1468109668,-763452.6795631506,-589412.8442443258,-2554791.7677634745,505601.5250651233,-3609556.230249985,-6069255.639206193,-4591492.118907481,1619565.9594731287,-232166.20666679143,1588565.4684165425,-2626784.563174048,-1533052.6155592657,512377.7483638726,-202190.31075488208,-7165698.602831748,-6257412.624252927,-8601606.731695972,-1868022.5282470232,-3699911.594102666,-1086419.134751365,-2388046.0234194924,-7267863.587117362,-3420720.817513397,-533908.4885550656,-2962199.1532327025,-6264188.239204501,-2333779.3868063977,-5484763.406233652,-4266142.825332395,-2842643.2580649443,-1957313.4195896892,-1174868.5873817059,-376740.02379325253,-1753909.853342025,-3643171.46422791,-4064259.849167721,-1297192.2052204479,-4083721.464013822,-4171667.921258318,-1746662.9679675554,-6395655.916810337,-2983498.2482503504,-2097408.5837192857,-837050.9979421477,593183.0909049347,-6208551.53749261,-3509427.9946818464,-2861320.56360839,-4166572.6253717486,-5896817.999696829,-2498418.405651417,-4069917.8218932278,-5246618.9918838,620041.8929346165,2015372.7431078083,1247652.7571885772,-5209876.0651513245,-763763.150141485,-1813678.6796649366,-2834006.324695243
AUT,ssp126,gfdl-esm4,5812293.391418277,3255598.0248549427,3189588.343410859,2537045.929983169,7383086.282057823,3252141.3165855114,5492468.640675043,1742452.793563518,7310873.977239079,11263248.556735676,493924.4567899145,13532298.062195925,3900151.7808565004,-6562384.764166801,8965019.234538341,-11009059.08773389,4245475.475730214,9382419.250187142,12132680.233268246,2766316.9898550794,-2706549.5234229825,-2401380.3426120924,-11439775.850927025,486525.9196905024,4159322.536553828,945153.6219714122,797548.4752548803,1035208.2503375422,-11115501.410053443,8207907.895616049,10070547.365975084,15361891.997158222,12208545.849222774,1363185.56732609,5243444.656879294,144793.58002371405,4989525.4769301815,5995891.366843441,8086448.581446256,4155329.584257587,10658782.44559101,8467399.507678466,-1785448.8761134136,-768189.4234593476,-5270622.795096057,3878295.8382304274,9640457.919816831,2214731.096616813,-3194904.6620099586,-1987650.305620635,-12057689.589132093,-13844899.262871912,14546952.913371988,3595648.689767335,-6182036.842030146,6339944.7040369045,2468271.7914434546,6269008.052936544,9448599.121733071,4568994.365476549,2817567.0870350916,7453993.984600985,-4731823.61563307,10246929.726848751,4215193.85540186,245168.1855290487,-2531881.7132692,4775388.381425577,397112.68996136455,3501828.6980368877,8087306.164698601,4583881.70586809,4378861.008350098,1525337.734949154,8887903.849854656,7762474.070123131,-3817024.1688412405,7700865.955579668,5871383.042483854,8037997.29867827,12614371.63648001
BDI,ssp126,gfdl-esm4,-136118.47198897944,-144267.2913162742,-190835.4411489866,-39785.48766171331,-181168.68264653574,-117526.01946446078,-112331.40478825504,-83195.42135305853,-14443.031155402867,-21561.198207768786,-9768.621669181317,-9804.408728356073,-83166.87401303982,-47256.97423937298,-24266.79953324852,-76440.24073639314,-153724.65601143416,-102829.88357440179,-60476.71034243955,-42744.46813057709,-14201.443297965248,-7708.880434028001,-71847.64634298351,-66271.2782290262,-45682.59346750292,-38447.537030502725,-72578.32281150548,-81807.67275360611,-151016.78325087592,-131704.6572369492,-49509.565706419504,-30390.758056218358,-72304.19692454282,-42455.321688951764,-48400.65649725309,-76055.23278738724,-11337.261971428075,-104499.59464946423,-19102.754359998587,-98235.7415226972,-102852.51536599762,-73856.4859086684,-39730.71457335637,-79795.34471225082,-29436.824201362208,-204537.0286271213,-82915.66316127763,-25308.43360257773,-47458.172743635216,-46418.0668606824,-103137.58033842807,-101987.67673363599,-79552.00144116592,-60013.93465044076,-169711.7199171924,-142075.4263699875,-48871.3333803326,-182777.50746496057,-86141.82864761811,-24271.868458362158,-110551.06858640027,-74533.62303413301,-127001.09708984816,-120113.63655486087,-74142.83909768148,-38752.82776130987,-34506.42287545796,-55115.64873317142,-73388.3647913382,-92795.85414581202,-29216.530140781997,-89450.04706484724,-15001.449780498642,-153901.3172415615,-35079.76414163694,-56626.77195394241,-10601.859132993506,-85824.45402591504,-42799.80208115309,-20204.418575841035,-67704.41797691071
BGR,ssp126,gfdl-esm4,-705623.9785210049,-200313.47218773636,-418266.4069216514,-1268334.595562786,-819701.7374115878,-2276694.691077156,-845751.2763740951,-547561.1165857393,-1024737.1789532959,-546720.7922480762,-1603206.5249748006,-1295341.5711198095,49326.68058553505,-1360815.1934096122,-175931.75975298867,-780273.2116505582,-112828.83573596519,-510017.99532470043,131810.91209926893,-1008977.8082567075,-848019.4976413102,-796279.9513718749,-1147896.6060860476,-603667.0411523238,-627999.8082077388,-1441466.8799473979,-731909.7897302277,-1957513.652435654,-25934.87839420544,-843840.4085133584,219277.0879663849,128756.12864258545,-937803.0167222806,-921269.7303106913,-669624.0361149405,-728376.4915503975,-459169.5182226349,-1048813.6254173622,-597877.6252548035,-1999797.7505985033,-1454646.7110275603,-160061.46143787916,-1345126.1047846342,-1838584.1814013515,-1388798.0611128623,-284499.3080685036,-798465.4234643228,-1511021.781786022,-2148426.65362424,-2372536.6604990745,-1513757.1393580378,-2941748.337258734,-517689.0726868969,-1011463.6434398176,-2107826.22447021,-1905527.7511086024,-1689503.5102663029,-789360.7960377686,-485440.90117275645,-1641453.3477507601,-13000.201143714261,-332550.99146178714,-489142.451390656,48545.89432506486,-1752744.5250855505,-2505933.8503722004,-1146790.8685441408,-1675401.531020936,-1022176.4898144496,-1298669.6545552702,-39678.37477233443,-1257087.6682836674,-221657.18097420424,-2145731.8716177763,-709213.6882338005,-655606.1890043225,-854107.5132984801,-838689.182073888,133008.69191260208,-468921.0503103028,258019.19238041213
BIH,ssp126,gfdl-esm4,-572403.8091613884,-854022.4812928492,-1237323.625342579,-1047684.1892737026,-2897932.909401835,-3474082.2640920244,205984.8931714651,-557622.69210084,-886282.4144810917,-490480.4605873141,-3786442.8021122664,-1021357.3718426386,-686019.2761244605,-1170660.0214706575,32469.29811744122,-3515715.8527671034,-1453984.6641577706,20414.45075178487,341063.91062014387,-914172.8965735388,-1387875.6465008024,-701484.1982009346,-2150335.64145619,-2413702.2290104944,18354.19383969683,-228001.27065099007,117019.25621764688,-3339829.029096982,-131018.74823293537,536686.8302831689,1118660.1599734887,1125191.4087308443,344692.02298967005,-2714082.162441668,-532890.0939072813,-1163070.510653435,-233672.16311710654,-359622.38800391305,76760.65945868022,-559225.3855868984,481339.90475407377,-2735584.8053465234,-2800128.4817901226,-2749386.426896458,-1825354.845894194,461672.77136946475,738060.3603942777,-2773894.912245092,-5108527.241791513,-4948669.303094081,-3894624.32684235,-5746444.131931458,1169607.1884541223,-656758.8213860639,-2248164.92298192,-1783304.2768388959,-3514454.5662212013,120006.1412452484,-102312.7420572973,-1441589.560031069,82659.00185844032,1344227.7413622686,-3238482.016449904,-1005.7669430828029,-517036.6876961406,-3132798.8979319492,-898574.4165233226,-2594106.2677454427,-793465.0921285114,-2590900.0017268453,-1259027.1894162907,-3784878.005039459,-1275328.0198275202,-2380235.1456983653,-974848.1867379511,-865142.6859694008,-1686565.9845942087,-803888.3284059452,-711041.586142001,-1286634.181783722,1238919.885424286
BOL,ssp126,gfdl-esm4,-52498464.139805205,-93773582.74615942,15586034.086317074,35646691.473231666,-217639883.90871814,-119766979.89922312,-274878433.71814233,16825586.853195854,17070752.997915752,-77696149.87969545,-322314064.3811287,-167917545.73159602,-338425610.8085231,-115854787.0317995,-229910609.63786703,-241088378.1214848,-70617007.59093063,-248433155.72952598,-122113416.1518044,10007986.014401134,19439947.829743788,-57095214.94245857,-218983957.3870286,-68023538.15486476,-94738929.29378235,-155969778.23222983,-395076195.074476,-214874871.20298547,-97440618.54365385,-246004355.93373796,-364813528.3581194,-231658482.52196485,-316984218.9641965,-159758646.16519687,-342685649.840679,-280718985.27371645,-308088597.3199923,-309244622.70122343,-109444457.53704375,-462344878.75205517,-493783469.9086059,-339155930.98128307,-265869826.67776683,-213473438.9594284,-214583599.5255614,65043953.143675774,-297375228.5770263,-201913455.30005777,-173133004.34897205,-239104345.50140753,-9384865.7285376,-50380172.847008035,-109389101.76260592,-285957380.61420316,-186595217.72474733,-290874343.5895154,-215717936.28343514,-113088701.15148874,-503653606.27516615,-255896791.0124592,-222145680.0918115,-311640903.89313114,-136680579.71303433,-299844431.14175975,-294761940.2958926,-68433672.12476286,-296101225.7864931,-322171335.36973584,-302941611.32530636,-142440621.80298606,-471861968.8731253,-286831414.3062539,19960408.06547996,-2986581.503878131,-123898449.55863628,-52957.54070531988,2385404.7923685205,-183861095.82395044,-87841139.59511106,-136110205.16679713,-429534077.08968484
BRA,ssp126,gfdl-esm4,-3600922163.842006,-2935276297.4041967,-1496305392.587525,-456824338.60908926,-4054947720.714648,-4132813930.0046754,-6818852931.399173,-3577286054.863065,-4876952686.170813,-4155893662.0180373,-4247429883.768936,-3712349959.1492305,-5415514342.671573,-2643229346.0157766,-3593798140.9640737,-5011246254.769509,-5196622679.615673,-2911863883.703098,-3978771742.634846,-4458561966.890336,-2733942457.059335,-3718691408.900999,-5148705741.61081,-1688388949.9511087,-1779144385.231193,-4079902449.814478,-7144278284.238808,-4625833219.937774,-4572029692.313565,-4594773563.435279,-5857398525.84838,-4885101896.862055,-6166045814.618556,-3894567454.836822,-4758548291.759855,-4931157711.136215,-5309286152.174058,-4410986031.526338,-4147561038.90813,-5547006601.141254,-8387324832.449249,-5915952567.116081,-5391581290.443279,-3290263027.5488844,-4193623785.2224054,-832221238.6570984,-3569196786.163072,-4001412894.991677,-2914647739.571377,-4096324380.419936,-3500896026.544674,-1255421156.5059512,-2104986386.4165668,-1601657175.8496706,-1483967405.6992576,-2613864776.0310493,-1741821561.6232965,-4659488867.336421,-7900707761.349966,-4548592931.181992,-3725854803.539461,-3034372459.2686424,-5034441374.706107,-4297576845.679537,-2379742486.1882124,62914842.59197698,-4413614933.956085,-3734087102.9909205,-1694373832.6020212,-3791067409.812448,-5912866805.109346,-4235369971.749346,-2543015574.2673855,-646298286.3587265,-1362068044.6400895,-1377143777.652068,-2399356496.40843,-2653095952.3217244,-2105234366.2377846,-3354473435.1392274,-4306413910.077774
BTN,ssp126,gfdl-esm4,15841.542115207934,-468.4030836776032,-23.60707891785345,-144.98549184190213,2152.566853054568,4840.058925765507,-829.1343261724207,-1092.9003446664303,2234.1220015023605,4454.366353168879,1965.1596785894712,2842.430030027015,-2756.51881877885,-2169.9356930541376,-170.12956899864832,1905.899065631362,-6819.550182633777,-1113.6856719348082,3562.0532195998794,-2312.799366578964,2674.949242511372,-1407.2789612357878,-419.70951363971517,1755.4376833212627,744.5549203292733,3288.094991115581,5435.483894674999,2606.3564284906247,1757.9003909349992,2666.213644162131,5020.986413987412,2340.6569568755467,-3686.332149332875,4797.482593709478,2844.6628911875855,4234.392849413043,3763.5345575215883,788.6183230567427,5600.665803831256,4562.808009485016,4414.842084176162,-1317.9210583576526,2424.0716238745513,5537.352765529159,4821.145927428728,3888.744311161441,942.4326913672406,-2640.6417883991126,-6081.6878066074,-2656.1475396639635,3784.220356003546,3125.770636377769,3131.0166758316504,5060.414977251838,1092.508407728372,3583.2650844178424,4489.932046343992,3008.5842478203813,1245.4515253845748,-4366.760732722598,-7854.48203631092,2127.9410314334364,2251.86939551912,2702.743625868321,258.61111379146155,427.7249560030885,4905.2298980192645,3425.8186833837904,-5837.7726947830215,-3463.8952026463894,6067.61951536945,6092.482789604494,2501.144608472188,4866.06978708363,4780.123032557852,2515.644531824122,3865.2399217480183,-1862.6014187504152,4130.422022946477,-2128.5497245061083,4830.782564114294
