country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070
BGR,ssp126,ipsl-cm6a-lr,4.5013748740066635e-05,-0.0008819167648457337,-0.0003161625996084419,-0.0006825316018078017,-0.0005768894640858933,-0.0009927738135880417,-0.0005016096169747888,-0.0004941064873764074,-0.0005404330538105256,-3.257695371885589e-05,-0.00028167798436979264
BIH,ssp126,ipsl-cm6a-lr,-0.0007562180018533336,0.005185292404538349,0.0020060760700926273,-0.006323704938488171,-0.005901486030755777,-0.006285538775701047,-0.0080831423270003,-0.007814663498333691,-0.0055997398795643,0.0013118289739981939,-0.0012568134534263198
BRA,ssp126,ipsl-cm6a-lr,-0.018892086826961068,-0.14488040588834586,-0.24397624653877326,-0.07669496999576333,0.039030083650160634,-0.16238843182713564,-0.2159649315170013,-0.08342699227132364,-0.07965768028449742,-0.10787956930511666,-0.14023475131426308
CAN,ssp126,ipsl-cm6a-lr,0.0017524730472482815,-0.005169533202919946,-0.015472742804576233,-0.0045026041799971495,-0.0014426319570499842,-0.00840069207713199,0.004273021260735909,-0.004894738740790898,-0.020837806640980942,-0.008441493518935155,-0.009578145072245269
CHN,ssp126,ipsl-cm6a-lr,0.0003604068476538484,-0.004664173598220453,-0.0014688055952098021,-0.0011414002086133838,-0.002361817438186107,-0.0010711171384036235,-0.002913936859465649,-0.0010810009519905733,-0.0020537361842145017,-0.002182892204451022,-0.00306282527488757
ECU,ssp126,ipsl-cm6a-lr,-0.0008933846706755028,-0.0018107643695885977,-0.0012759684146552838,-0.0009697303185521628,-0.0009362192717792567,-0.0009244979358741133,-0.0005215590703356684,-0.0004639490214497021,-0.00031723961883693664,-0.00038849776443463865,-0.0004671593196938267
FRA,ssp126,ipsl-cm6a-lr,-0.00107963935897096,0.00022051741082232312,0.0003234390964570896,-0.0004844371989401318,-0.0004968203830295514,-0.0006384048787371155,-0.0015203237666579408,-0.001487557713290646,-0.0005159743404967231,-0.0003836980895767057,-0.0002640960276422877
HRV,ssp126,ipsl-cm6a-lr,-0.005918572666891412,0.011630211740866465,0.00298728092305149,-0.01183785334568402,-0.011196249302714303,-0.010451429879513982,-0.01808182056776006,-0.017732546195350557,-0.010894248128867183,0.001277024236553348,-0.0024818390957165137
HUN,ssp126,ipsl-cm6a-lr,-0.0014108756984168584,0.002231368755208956,0.0006037098885051216,-0.004252843199961422,-0.0038440162497032065,-0.004213014137408098,-0.004540052814128594,-0.004461934771683463,-0.003645631670988337,0.00020882028155008785,-0.0011937640274600877
IDN,ssp126,ipsl-cm6a-lr,-0.0003221239616278132,-0.0007421281425449336,-0.0005772796621528369,-0.00043384598254713955,-0.0003633551145222942,-0.0004099604423155332,-0.00016028699561260968,-0.00019697642363121886,-0.0002091187040056378,-0.00020700240034121493,-0.0003060792742283158
IRN,ssp126,ipsl-cm6a-lr,-0.009128191103720408,-0.00906565783482316,-0.0054717468314433556,-0.02286631621601587,-0.014080296130611014,-0.010305054104812202,-0.011296678299088855,-0.008915478436443027,-0.007766633631985741,-0.009749806570549082,-0.006222612373358984
JPN,ssp126,ipsl-cm6a-lr,0.0002968452935229771,-1.3308112307235432e-05,4.558374444714414e-06,-0.000503277849986008,0.00011741912839657569,-8.04088503311799e-05,-0.0006279694576829749,-0.00025721497374506523,-0.0004425095074890928,-0.00038947227936333615,-0.0006492242790987203
KAZ,ssp126,ipsl-cm6a-lr,0.000547419911353414,-0.0003742547830336506,-0.0001005593613933285,-2.4086055926473696e-06,-0.0005359294188832708,-0.0012797000895995534,-0.0005310817208793523,-0.0009077901985271262,-0.0008737830002890842,-0.00133011359748034,-0.000969926307708963
MDA,ssp126,ipsl-cm6a-lr,0.001841360083260944,-0.003682009570892166,-0.0008822281327157121,-0.003068594283327962,-0.0013565253427058014,-0.004387873727894742,-0.0021053793382335233,-0.001875251449494115,-0.0022716685600527777,0.0005512980309550925,-0.0008711703904350286
MEX,ssp126,ipsl-cm6a-lr,-0.0008199200864486932,-0.0006805295520921681,-0.0005048536667126056,-0.0005666910441679442,-0.0003993361026159789,-0.00038828002862969385,-0.0005395268716207902,-0.0004089669403922085,-0.00023995144982662863,-0.0003741720526825627,-0.000374414767225309
NPL,ssp126,ipsl-cm6a-lr,-0.0020449089639879335,-0.0037779780357095755,-0.001673733116872937,-0.0004499401111956084,-0.0012242009978245686,-0.0015303957217265628,-0.0016091590487499912,-2.3698574459066788e-05,-0.0007955742484553533,-0.0005522987165214952,-0.0009264364532635724
PRY,ssp126,ipsl-cm6a-lr,0.04999692811231511,-0.47602156133552104,-0.4882927258369754,-0.027713009744188888,0.030051004890082205,-0.2305914896242464,-0.2672434029249579,-0.11026855112136215,-0.1040109818780042,-0.11391540186033208,-0.16928618123242187
ROU,ssp126,ipsl-cm6a-lr,0.0006629749392646875,-0.002894303272940024,-0.0009661147819912396,-0.003453787661416046,-0.0028211354402114747,-0.0052725330392119196,-0.002910868582327611,-0.0026970716773178794,-0.0033127618528245423,0.0002159124009006939,-0.0014756268374399402
RUS,ssp126,ipsl-cm6a-lr,-0.0012554228302186594,-0.005849394211689426,0.0003363018373238782,-0.004071179220498863,-0.0021916049385082795,-0.005045465964168703,-0.0029437804425818262,-0.0013182167602933874,-0.002781860947496309,-0.0021200727690602827,-0.0020591079059108486
RWA,ssp126,ipsl-cm6a-lr,0.00027389949021231055,0.0007200832954352204,-0.0010793336296310943,0.0005250128959383598,7.608709373506187e-05,-9.296526047341416e-05,0.0003345034680268563,0.00010892481284313761,0.00022774737099938026,6.879188549590598e-05,-4.402548394890154e-05
SRB,ssp126,ipsl-cm6a-lr,-0.0069136986296606025,0.010142053953625696,0.002356269953049724,-0.031580456452768496,-0.032845863029669804,-0.03589442531596588,-0.0315531788099596,-0.0308847461129652,-0.028638715432517094,0.0026411061195487917,-0.008475844778978546
SVK,ssp126,ipsl-cm6a-lr,-0.0014518930484293934,0.0035166724345055346,0.002185363353263311,-0.0006905800081379785,-0.0014556289730228572,-0.0006164697188803818,-0.0013500392811933634,-0.002389343613201415,-0.0008338277187664961,0.0012387923795881513,0.0007486932691435611
SVN,ssp126,ipsl-cm6a-lr,-0.00012084794009755818,0.0002854513348692086,5.946875260349389e-05,0.00011251282350096793,4.84340196428743e-05,0.0002776460834034221,-0.0002590642713101561,-0.00020131856602511317,0.00013460254525228519,-2.4243631153228197e-08,0.00010660328234446296
THA,ssp126,ipsl-cm6a-lr,-0.00014611205573321408,-8.92526432769904e-05,-8.778609687000719e-05,-0.00012768340696227664,-3.0386487551483845e-05,-5.90440368101463e-05,-0.00010458634272075777,-6.685466073953955e-05,-4.727205833238061e-05,-7.2140315965948e-05,-7.161400189007803e-05
TUR,ssp126,ipsl-cm6a-lr,-0.0001931615518073199,-0.0002179832096155611,-0.00026545215533812496,-0.0006507888160112622,-0.0006003046424014598,-0.00041531267390349847,-0.00015698085311854478,-0.00019209169798568588,-0.00025704094869848483,-0.00037137429265589664,-8.541668944172533e-06
UKR,ssp126,ipsl-cm6a-lr,0.00206821455226033,-0.05743830341969777,-0.005740860117852313,-0.03894660423697309,-0.003618643652921555,-0.03817828297648045,-0.01632306212117366,-0.00873404337693825,-0.01755851142556358,0.0027478059278252163,-0.006213822174168699
URY,ssp126,ipsl-cm6a-lr,0.1187543043435124,-0.07998148512008951,-0.08805151462307693,-0.026315462452566846,-0.022940264147237023,-0.02092647523713954,-0.047351553382412793,-0.041485678330920414,-0.012895362996103058,-0.025305470366755713,-0.009815124697820735
USA,ssp126,ipsl-cm6a-lr,0.007760060774406864,-0.006415214032038433,-0.044214607299472936,-0.04513906236557893,-0.026950929784000308,-0.04727049233047028,0.0031009697235900853,-0.014183109412957091,-0.06603331117665044,-0.020541269820095617,-0.026614307476925166
ZAF,ssp126,ipsl-cm6a-lr,-0.005188635391895347,-0.010959729957155639,-0.008855124480995409,-0.010206212211248584,-0.0006862392140304999,-0.007172191142885019,-0.0011826443845354944,-0.0031179444443193375,-0.005038404726287464,-0.0025369166100214446,-0.002149696821347584
AUT,ssp126,mpi-esm1-2-hr,-0.00040680120517275605,-0.003938988509141493,0.0011705124686868294,0.0006783170394047428,-0.0010150833268501329,0.0006837085110643279,-0.0016995197233204043,-0.003900927418734024,-0.00019511145296493765,-0.0004917814277742277,0.00029583598846193957
BGR,ssp126,mpi-esm1-2-hr,-0.00019804443384581892,-0.0013141337619628109,-0.0003690912406983101,-3.130205589205959e-05,-0.00014578907822435422,-0.00021508243712007306,-0.00039639999488828674,-0.0008593894346385072,-0.0007722198331150906,-2.9122790632905676e-05,2.4824218868651598e-05
BIH,ssp126,mpi-esm1-2-hr,-0.0034176810877370118,-0.017269177200724035,0.0013001436128693956,0.004687369040904172,-0.003775410132850741,0.0003389952141183126,-0.003310205168947581,-0.008843438542417105,-0.008866713965612599,-0.0012386543264708584,0.0022190024466551463
BRA,ssp126,mpi-esm1-2-hr,-0.0679878656778175,-0.47690464203820365,-0.16017685630968198,-0.2045338025286505,-0.08884131243507108,-0.10359549147429124,-0.05845708156683873,-0.0438447967975248,-0.13321696791160562,-0.05860304303485029,-0.06140779767315769
CAN,ssp126,mpi-esm1-2-hr,0.0019092485581445689,-0.0005556484657813229,-0.0054335788174943766,-0.004615123459664425,-0.006061136921344489,-0.016161121534755223,-0.005080116476214494,-0.009502523162527985,-0.01105591960592299,-0.006518235818749066,-0.0009526080385766091
CHN,ssp126,mpi-esm1-2-hr,-0.0020553395554601486,-0.003713734134123749,-0.0036009198228381546,-3.809301218913879e-05,-0.0021554246968348975,-0.00023070232388187035,9.031602508744182e-05,-0.0027152507407675673,-0.0013675726381628117,-0.0014383140265444654,-0.002644895798090067
ECU,ssp126,mpi-esm1-2-hr,-1.249681093680233e-05,-0.0012433423184157453,-0.0006908913231912975,-0.00040731657834493896,-0.0004961419736660189,-0.000281679329832914,-0.00021769824393248858,-0.0001565857536650161,-0.00034845182733977124,-0.00023451478722894724,-0.00024784101076187593
FRA,ssp126,mpi-esm1-2-hr,-0.0009259491260485591,-0.0004139920301852135,-0.0001539448651822793,-7.969666613534413e-07,-0.00021519404520619113,-0.0009692213874271153,-0.0007769117471597719,-0.0007831209719122009,-0.0004050412457165411,8.718428798729086e-05,-0.00026059489109338767
HRV,ssp126,mpi-esm1-2-hr,-0.009964259275753286,-0.028435017600351033,0.00368152202063957,0.004319412978392581,-0.008174075532632823,-0.0007492866875823363,-0.008073701599462635,-0.01655185719114393,-0.01593818492609585,-0.0016351129649179257,0.0009686231006541891
HUN,ssp126,mpi-esm1-2-hr,-0.0033624763749390244,-0.007794330354396948,0.0004465796852317471,0.0007120305019141469,-0.0026721214290978752,-0.0003512582465461932,-0.0026903164791322945,-0.004497926581366083,-0.004495796239715059,-0.001029806277454261,-0.0001331011058374038
IDN,ssp126,mpi-esm1-2-hr,-0.0004219657157570867,-0.0008411503854672031,-0.0007575805654012453,-0.0002985993762131346,-0.0002625029065270488,-0.0004331467846183376,-0.0003735347095127965,-0.00023334040350374486,-0.0003932892190980913,-0.00025090686916690594,-0.00015727332212600316
IRN,ssp126,mpi-esm1-2-hr,-0.007229044856623439,-0.012573408100595266,-0.014508224074572654,0.010211842586298685,-0.012424601739843118,-0.005533900959393843,-0.007840885542629595,-0.0015638595479257496,-0.00084909025064993,-0.0029715327738932605,-0.003985174986262009
JPN,ssp126,mpi-esm1-2-hr,-0.00028601181962179076,-0.0004644096440698444,-0.0005632432652282669,0.00011961502220022221,-0.00041045100574466206,-0.00043360695820225074,-0.000466537904198638,-6.500212793408688e-05,0.0004054868370567384,-3.856525030838843e-05,-0.00030591803908601694
KAZ,ssp126,mpi-esm1-2-hr,0.0004070224452749187,-0.0012761860008474546,-0.004367162618331188,0.0010321196312537688,-0.0011942912942794351,0.0003554406699428781,-0.00021117893340686655,-8.633954577255125e-05,-0.002503883102467102,0.0003207492310576882,-0.0008736068698828173
MDA,ssp126,mpi-esm1-2-hr,-0.0036700977098072223,-0.007025029048745065,-0.0010132668632830998,-0.0014619475968289343,-0.0013475687642020404,-0.0018905854337426726,-0.0005628530457988619,-0.003482234916218556,-0.0019385936724030126,0.00010411135897811043,-0.0006575885283756838
MEX,ssp126,mpi-esm1-2-hr,-0.0003232507422352453,-0.0005020694833017086,4.215743054310611e-05,-0.0004935364479278456,-0.00041850349344802666,-0.00034147852377289847,-0.00021996185122760055,-0.0003057966311715961,-0.0002236111267953289,-0.00018543659625475296,-0.00028364380928068124
NPL,ssp126,mpi-esm1-2-hr,0.000937876496163641,-0.004142724899025412,-0.0007544711188048293,-0.0021927637449495273,-0.00030709679401141253,0.000500793857958926,-0.00100419033697552,-0.0006727216230186664,-0.0008285995044141491,-0.0005584002836310662,-0.00011431662933238524
PRY,ssp126,mpi-esm1-2-hr,-0.3191858826705186,-0.6431558295477013,-0.3514359955077033,-0.3003306648195586,-0.1653013988070082,0.0008194662425689193,-0.021801043992037573,0.024597645226740204,-0.1466177461847669,-0.07964068330523318,-0.022600633841526614
ROU,ssp126,mpi-esm1-2-hr,-0.0022846533616580197,-0.0068340769073501895,-0.0008293683350002127,-1.6165593836883118e-05,-0.0012343493931078178,-0.0013344608993297845,-0.0014238032513074752,-0.004441562128105404,-0.0038635745548708414,0.000249597227089843,-0.00036259262024575706
RUS,ssp126,mpi-esm1-2-hr,-8.646442495792203e-06,0.0017176569849078548,-0.0035325030423830465,0.00041100573862937596,-0.0008987000195766119,-0.0007200264875167055,-0.0003421188587399914,0.0004281162730216328,-0.0009366149304013585,-0.001004001196599266,-0.0012264544462480635
RWA,ssp126,mpi-esm1-2-hr,0.0007648116621170169,0.002178148810272372,0.0022652225374676874,-0.0020262267518883982,0.00014195387767130721,0.0008336064631444658,0.000523786845594098,-0.0003456479306538955,0.0003575337188474629,0.00020713469897023468,0.00016079378134216618
SRB,ssp126,mpi-esm1-2-hr,-0.02592792874982796,-0.058960255659426766,0.0024398690320656135,0.012084172589340733,-0.015022171781641197,0.0011400250125751996,-0.016311218774221616,-0.038240941138210256,-0.03722872278532323,0.0013976968585357626,0.005790173496962296
SVK,ssp126,mpi-esm1-2-hr,-5.091918640312419e-05,-0.00397496907536098,0.0018825739957316486,0.0008911817559622448,-0.001176867442643281,0.0003778675755814228,-0.0013530983525371124,-0.004715322579970725,0.00018986927619473492,-0.0006294890139119923,0.000569033492616726
SVN,ssp126,mpi-esm1-2-hr,-7.183570022161891e-05,-0.00036830288704782634,-7.637541789288615e-05,3.635512571989988e-05,1.202204574698786e-05,3.3629484986922814e-05,-0.00013723178091031436,-5.738522957317051e-06,0.0001067250678625317,0.00017147483896530008,2.7327472074653732e-05
THA,ssp126,mpi-esm1-2-hr,-0.00015341696656163956,-7.357189113543362e-05,3.8354638818566065e-05,-0.00011100980166285079,-6.798908921309453e-05,-8.44706000535043e-06,6.744067856873457e-06,-3.202463908447669e-05,-4.630391838440596e-05,-2.9197361678697156e-05,-2.36405305076987e-05
TUR,ssp126,mpi-esm1-2-hr,-0.0002637447126024102,-0.0004200855837960155,-0.0006709063567021616,1.666627082979914e-05,-0.0001379822593305615,-9.706387855564347e-05,-0.0003243399987375919,-0.00031228665112133355,-0.0002038164455925564,-0.00010818552859112551,-0.0001635083354557304
UKR,ssp126,mpi-esm1-2-hr,-0.010807838515156015,-0.02109225903017714,-0.019974796030395578,-0.013453151523645424,-0.008629935857813199,-0.00839955446584838,-0.007934032212736537,-0.018383961001596748,-0.009691897058174703,-0.004544037134369787,-0.01045268947986662
URY,ssp126,mpi-esm1-2-hr,0.16642705819194323,-0.052631475698476864,-0.014155458459736472,-0.026291148195668707,-0.04398582943010256,0.010099644520986308,0.004665464175806227,0.004979487485728347,-0.0012901008889664883,-0.01804185707702658,-0.0019368386363130753
USA,ssp126,mpi-esm1-2-hr,-0.011346473497895743,-0.07136330132083935,-0.03728626244999601,-0.0761300121765809,-0.02600630126883636,-0.032375154223109014,-0.026954361412137796,-0.01872810278056453,-0.03039847418381479,-0.01843287774998511,-0.02570667202783595
ZAF,ssp126,mpi-esm1-2-hr,-0.001443356152548535,-0.008270418034672428,-0.0029286912195900755,0.0006310999030870074,-0.0004600371016895324,-0.0010588983575116357,-0.00132283578207961,0.00022802990349923014,-0.0007573046590663834,-0.001256701035301319,-0.0017733314773026327
AUT,ssp126,mri-esm2-0,0.0007421994063578976,0.0017169046081948638,-0.0013492888214806159,0.0007064851750349027,0.0010347813412199842,0.00022462283406276938,0.0012460695412924644,-0.0018596790126035483,0.0018497862961206165,-0.0006847667291425451,0.000438220911457996
BGR,ssp126,mri-esm2-0,-0.00015552070113593956,-0.0003044308144462775,-0.00202420118700448,-0.0005513826940159889,-0.0013817931792641587,-7.97820365560846e-05,-0.00020580924482662487,-0.0006174536929993498,-0.00013163964675752497,-0.0005666423238004447,-0.00042771533962642416
BIH,ssp126,mri-esm2-0,-0.0017608999697669378,0.002407609917464848,-0.009360334322731511,-0.003002846372971048,-0.0015844177695241539,0.0004608957261067546,-0.004617821000207608,-0.006598838122276476,-0.0003208754271464562,-0.002982312578973352,-0.002824784796547888
BRA,ssp126,mri-esm2-0,-0.06339905964664463,-0.16326948294040175,-0.08187291061914931,-0.21627353486981757,-0.14231607566175913,-0.1482518139723937,-0.17416259901190237,-0.10795693344129054,-0.07899006794389199,-0.11321678632691294,-0.09676602926520136
CAN,ssp126,mri-esm2-0,-0.007134153303779028,0.00589776282947762,-0.0031116908186045386,-0.0041363881106754805,0.0011240532179663488,-0.009236925551309113,-0.008314118098048577,-0.008997306661538381,-0.00872243591064574,-0.007572356154319929,-0.011786037256133619
CHN,ssp126,mri-esm2-0,0.002481215873900231,-0.009518018080180836,-0.002880887175425834,-0.004350071333675808,-0.005050480165697535,-0.0030479044750350566,-0.00180113847414073,-0.001073213990841561,-0.003260430517173183,-0.0038793742157467014,-0.0022818237992831177
ECU,ssp126,mri-esm2-0,-0.0008261775418388796,-0.0009735124788896171,-0.0010480287938145535,-0.0007814267568905993,-0.0011288894902301448,-0.0007700642550263426,-0.0005548966090556644,-0.0004515215342611145,-0.0003801284755150463,-0.0004825306023623273,-0.0002530987076871501
FRA,ssp126,mri-esm2-0,-0.0005105288434036284,0.00010103432919924322,-0.0015651767125308845,-0.0007368166943996453,-0.00046038327949765037,-0.0006939924019768887,-0.0006427437596228122,-0.0010655293435907253,-0.00028092741514567314,-0.00032477160501585947,-0.0005697737506478633
HRV,ssp126,mri-esm2-0,-0.0023922535421205316,0.0024760466234175988,-0.015296678293484717,-0.006104800556460078,-0.0013813584078341157,-0.00021449301017652462,-0.008068558053988883,-0.014542791892486783,0.0007832094449378339,-0.0050291607381343206,-0.003713485111287719
HUN,ssp126,mri-esm2-0,-0.0014777667101576227,-0.0008552546898624212,-0.004024313929649471,-0.001784510880949159,-0.0011385991996835279,-0.0008380091257463862,-0.00214053913823316,-0.002889421419053049,-0.00027694630852989003,-0.001797579822061159,-0.0016664143065511033
IDN,ssp126,mri-esm2-0,-0.0005033383598722108,-0.0006147363218750875,-0.0006507642883732496,-0.0005566120860891719,-0.0005457824492158224,-0.00048505325011440623,-0.00033842279247444013,-0.0004391180870160448,-0.0002662352958668225,-0.0003106931011128767,-0.0002229587138534499
IRN,ssp126,mri-esm2-0,-0.009566483648386734,-0.01809671577022525,-0.014429131779788619,-0.027191369122830288,-0.011770410743768127,-0.0015692220707666357,-0.016667973690626652,-0.0012236875489764004,-0.012319856441926305,-0.009692971164509474,-0.009046996689652963
