country,ssp,esm,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
LAO,ssp126,gfdl-esm4,-0.004291745757100799,-0.0018034777436584954,-0.0036239510724215026,-0.00032354974356642763,-0.0011741289385279173,-0.002454704245165337,-0.0009042304588475217,-0.001238863241536493,-0.0002985622075586937,-0.0006140606168218726,-0.000762092152587599,-0.0008472436156864182,-0.0005293413583722,-0.0003634808577245699,-0.000844945149076207,-0.0006185900434969396,-0.0011888900632744
MDA,ssp126,gfdl-esm4,-0.025673213644489015,-0.011116312480715818,-0.019500284046554753,-0.0008153229962210222,-0.006413212581271366,-0.00732804717032358,0.0018703889898548781,-0.0012541043185005827,-0.008346072555231877,0.002419209071189551,-0.009970263673403115,-0.0037330783091547417,-0.0008903231450065835,-0.012543116406552528,0.000659331431829959,0.0007977826405679723,0.0038633000255870317
MEX,ssp126,gfdl-esm4,-0.0011275263934201368,-0.0010928646727859322,-0.0015362375222369145,-0.0002668024484090787,-0.0004779629414942678,-0.000192545242953924,-0.00037059076095900497,-0.0005538469398501578,-0.00018882925119953985,-0.00025792884458563574,-0.00028991927507175555,-0.0002799508976238149,-0.00028694279237756373,-0.0002995292347096756,-0.00033620662760727027,-0.0002337263841620592,-0.0004956225702072157
NGA,ssp126,gfdl-esm4,-0.012980166404465122,-0.002756106230247887,-0.0026278712110696482,-0.0012884833653325752,-0.0010699361724697662,-0.0008142924994565402,-0.0007868409595982832,-0.0006456022709414847,-0.0006974701903785166,-0.0004157209413806056,-0.000576168945472811,-0.00040878799082743673,-0.00016611785081310166,-0.00021692410045905412,-0.00014576923455609497,-0.00019993240544033714,-0.00012425653992785072
NIC,ssp126,gfdl-esm4,-0.019385701165375833,-0.00505322934338005,-0.007279544504202203,-0.003002991648652238,-0.0011657856307126834,-0.002794633748267317,-0.0030641526119576123,-0.0020268204872528994,-0.0018200665493360586,-0.0008787381422337593,-0.00024253703533836694,-0.0004300370636731498,-0.0008832808453794795,-0.0007044086448673155,-0.0007927381590960975,-0.00027549549478219433,-0.001220567468861332
NPL,ssp126,gfdl-esm4,-0.013375596342567037,-0.005780658294238117,-0.0023121464466818475,-0.004432884056899284,-0.003433517938271266,-0.004989003642992836,-0.0014426086677518063,-0.0013226960389857339,-0.001925782328053952,-0.0011639263935116822,-0.00012524237343722772,-0.0014392838287227885,-0.00100801717520085,-0.0005171471070329822,-0.00031589397962488347,0.0001641030862858288,-0.00015228688010418092
PRY,ssp126,gfdl-esm4,-1.2341281872461474,-0.3345839333509473,-0.15157268467719368,-0.3139221988751658,-0.07441974718377281,-0.18177162308532843,-0.12478364786393954,-0.03096539917463337,-0.19049031127991192,0.060034819071730784,0.03682103202877368,-0.07776704613793092,-0.08220843424141815,0.04729392771397281,-0.13342485799286705,0.027154923806485234,-0.05276753877565356
ROU,ssp126,gfdl-esm4,-0.008177913685901574,-0.00870450395809959,-0.00767974826751425,-0.0019497613868571196,-0.0028853342686755603,-0.003348417827368008,0.0007984315353447388,-0.0019433451238383592,-0.003987038797971971,0.0002554533027099288,-0.005575515448822459,-0.004270693471236707,-0.0002750357194058335,-0.007976413109813004,0.0001028698492871121,-0.0008870722243052323,0.002102403455382261
RUS,ssp126,gfdl-esm4,-0.0019810179860096045,-0.0036058340996860602,-0.003710095553593962,-0.0010346890029405314,-0.003080927521232821,-0.000616083334285807,-0.0022345157642922535,-0.0035997225930377136,-0.0022521874874540013,-0.0006038014433932856,0.00017406018192885425,-0.0020311774005101263,-0.00047404841519904574,-0.0011636174324202476,-0.0008479867993873527,-0.0004282925445731687,-0.0006483543080656394
RWA,ssp126,gfdl-esm4,-0.011623455705643453,-0.009154422030213254,0.00018326728934931494,-0.0043378702960802495,0.0003081032132887087,-0.0002862275848013663,-0.0005440862424849912,-0.0006679503826160904,-0.0007933604488727596,-0.0014191480293949976,-0.00047666549721544235,-0.0007739723187547612,-0.00045958250518720565,-0.0001639856043882014,6.455644636867363e-05,-0.00012222633841234745,-1.9523403544721405e-05
SLV,ssp126,gfdl-esm4,-0.006407354694571007,-0.0031171586209400646,-0.0031779247966635515,-0.0015995788816170096,-0.0007314251136703847,-0.0014002587197592545,-0.0019400580622992499,-0.001252382922573584,-0.0013499013669214064,-0.000820664977547449,-0.0005945533220769444,-0.0006976938596211181,-0.0009710127751287189,-0.0008428096870299078,-0.0010242599326634604,-0.000622143372702329,-0.0011785055740610427
SRB,ssp126,gfdl-esm4,-0.03848658237533979,-0.058240594271316344,-0.07055008797691682,-0.0406798037696737,-0.02631540663973688,-0.008116244970875965,0.014215162960991089,-0.008636701156085674,0.0009291739080482654,0.009167109330448672,-0.034990488284105246,-0.02844159950801628,0.001822669494334084,-0.03662130788123189,-0.013407655450536777,-0.01367851615733945,0.016088803736098084
