country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AGO,ssp126,gfdl-esm4,-1596566.0947541455,-1108857.4470719977,-930793.5988327423,-178883.56718962753,-411054.68495021446,-820433.2533649616,-424485.4637641977,-558540.3387141508,-693607.1270304706,-261849.2523333816,77797.25916376105,73297.16987229153,-52830.57547124065,-318366.58709106606,-143671.94758406183,-10501.855241970823,-664263.1878785456,-334086.9774507152,-77167.60481296151,-1147999.0241082492,187160.7502558531,-229647.93196217567,-435934.2909263456,-431465.4386144103,-563489.3013432989,-326317.9721980292,-853990.7807162243,-929844.8843300197,-869401.729399139,-767338.2214527172,-266752.9080264538,-421734.1420283798,-498543.2614592753,-647992.3549662206,-244702.55460649956,-1147339.307160185,-192156.8810112548,-1883291.5035715823,-486230.19983990036,-531116.0757900786,-358794.4896498797,-919046.7536255615,-778137.3927540029,-381144.1828246151,-663223.7904976448,-831884.6095383117,-858289.6103951504,-662212.0586238352,-659797.102449926,-716672.1803769842,-976183.1497800488,-1586963.7697049505,-197185.8317158665,-77502.67288207651,-210864.78460517974,-934938.5558698366,162135.0838144129,-1042546.2311734993,-1124943.2713611461,-768912.0579491927,-883716.3673069163,-203056.3390201258,-842834.6262823696,-271781.04975017026,-238575.47441761158,-292766.4420694157,-538562.4078828819,-299964.1616000687,-853158.5803009188,-206455.265958848,-441635.0872051457,-503941.33051968954,-835983.9444633448,-1316339.6093271603,-854020.9014387163,-534397.9503127581,185450.1630051764,-889359.1261864924,-424932.3781856981,-363224.5493248207,-1170782.5586131942
ARG,ssp126,gfdl-esm4,-78778484.1669477,113505215.5595733,36620722.72041731,-1653426.204148743,-65118546.99071324,26831761.368121266,13091512.185906414,-13362253.985905848,32790796.151805297,36386607.8788875,-25348644.973743927,40995607.70453196,18839788.00818475,3910412.074718431,6378084.1770933485,7212117.742370203,-7746939.657530463,30716009.115534604,-25746896.68498169,28155065.839770053,-63290788.53031537,12487735.420432054,-9716349.898640405,-10655369.175301045,45370819.19974277,-21671642.807206113,-45910168.86225228,13858291.471083514,-21507578.64167591,30483069.909259204,44138110.482422784,-6569071.940003008,-10824357.003438901,8755233.27790888,13984126.910695322,46738489.11158735,-56472970.48867631,-46856525.23565074,-42089044.298710756,-45060359.63027147,21778868.222476427,-763798.3809446539,10688397.548980704,39960106.395497814,-1798066.4100158417,15333548.27746125,-26200672.817802925,51242541.56755752,34877012.63635417,26648445.502190333,88983569.33304127,16959412.174897525,4642936.314228546,-2731491.292171856,23525014.029236447,6820666.35537909,50268111.39299267,24307026.244509235,92469854.09336407,17514161.884005513,51222928.9556808,-61003843.94981188,70998813.67187756,-19497322.955434557,-76518614.99509074,31175201.485681042,-326001.63604146324,55422727.86451217,-12963706.61402891,-29669322.662684824,24629475.86145844,85573.2409327658,21856253.791584935,-3849323.024860982,23066921.835357305,70764623.73442602,34502068.6867817,-11674642.153417202,-6542633.337317746,26214930.525690958,-5848327.63327407
AUS,ssp126,gfdl-esm4,219956.0799824496,-4541938.0130643975,1923110.5223187716,1372283.0357232396,1185015.0470349425,2276068.6664699307,-672676.5281163545,3164887.077604395,883997.6651525134,-3419073.2940651122,-1708067.049838605,-674188.2939040875,-1011044.3376677668,247802.3512779879,-1405878.7474684638,436126.0883890522,2007863.3306213452,-952788.9105574879,-1250159.6373151627,277723.60880423995,1067531.68764564,1579803.7079452646,1783826.279595798,-153320.72431174005,2933991.3755883924,-1156217.2414652936,-3592499.476790167,-2092850.7474902084,4138560.5752615626,2305430.8367727017,4143232.9748770096,-56578.55832269575,1051159.923052886,3109502.5602867594,2406533.6619386654,-4546688.581907613,-3629429.667638281,-5965745.099840875,774404.6663084469,-1052231.9493868963,1565418.699674641,266636.8881766761,-4611429.858801093,-763411.6808370791,2123400.6481212527,-305765.4249164343,-3609724.179698346,318058.44761960825,-2836646.0573378573,-1622840.2224168747,-204811.9573997364,673952.3183751444,1448737.3274326904,2237674.103240621,849999.3733712486,-1051080.25037531,-1485518.6128058806,1267104.7932005683,-1535400.6681637175,-1640417.5884291846,765984.937210516,-3902923.5518234014,-511337.97972458607,353304.1799852555,1591776.5567611458,2999468.8803369426,-3825464.0696019223,-1150195.4046025206,-526599.4076104608,-1857238.3118152663,-3613308.232761821,-241389.74160791805,-1839370.2607412364,-3041895.977353283,2799378.0650236886,4169759.7769354554,3377747.2090248424,-3103855.3432164327,1318621.5460720598,245507.69500728554,-797799.4194743303
AUT,ssp126,gfdl-esm4,10413995.779632205,9040247.500299614,8792939.401894396,8528755.232095795,13599312.25961097,9686885.432449086,12141446.225470413,8599665.31016059,14371179.822383491,18522363.061048787,7947562.950893096,21176175.876710534,11728270.378652452,1442262.2120289516,17139339.118128076,-2671921.767755997,12737717.827214727,18024625.029923912,20917137.036375724,11687026.279203176,6344413.715035645,6773838.307826973,-2147157.2595133362,9889688.981072998,13667888.464650765,10551410.011901248,10495496.789887521,10818849.9525429,-1252164.8574054574,18144083.827700846,20073564.1403666,25425751.07672637,22327248.69683746,11532447.513608674,15458124.098575417,10399748.913879018,15279615.0996903,16316830.609129736,18433095.840004366,14522543.25583315,21042277.86080539,18862035.063277293,8616042.150491234,9636729.33864821,5134295.9670115,14279786.864835076,20034236.541539934,12598226.51183119,7174022.877317058,8362424.688440384,-1729037.9419642524,-3541955.6319758864,24819903.858617563,13832608.41223237,4013790.0543999807,16489497.171177763,12565551.292164959,16309729.917860055,19426764.813728496,14480319.215165256,12656052.557286985,17214498.47216171,4948129.087609302,19842902.91026986,13725473.651250254,9667183.79217754,6799298.902552214,14013163.204792727,9538910.919247072,12544222.597738246,17028581.867064152,13421468.40927065,13112758.712789673,10158117.242052922,17421279.027374078,16198158.785809645,4523540.886639564,15947168.284730481,14025136.513056133,16100915.77842347,20587312.059273858
BDI,ssp126,gfdl-esm4,-74638.81758738084,-83726.64117264385,-129966.96874961277,10246.989352786475,-129261.42752833375,-63794.07573387684,-56810.55065337506,-25935.746305202825,44512.53095572544,39054.47275854623,52471.37994423447,54024.14532407453,-17799.857012914606,19584.10493389215,43991.09668021906,-6822.772615660608,-82812.01675799127,-30665.007037951724,12876.002702463064,31745.9919314578,61376.67428988159,68906.80518831054,5748.362180909229,12247.808063483313,33716.63674392022,41767.43632527939,8402.304197315338,-111.48158306688568,-68655.11740993861,-48734.76185855123,34018.46971811883,53645.32792314004,12189.850118315386,42460.908209320274,36894.822406729676,9576.561272603203,74587.9133948669,-18316.816184950614,67294.69335303054,-11666.558410855629,-16147.375063429581,12941.677734923025,47124.69420317253,7088.686630746815,57447.20714163544,-117681.61985059235,3875.3448406966268,61396.70669999032,39125.32165144068,40008.00341881548,-16890.40109935978,-15955.166743083239,6230.061092785366,25467.590935588825,-84573.66512878766,-57323.77622891071,35443.822622096,-98934.62380926614,-2821.3068299781253,58490.51331313748,-28396.916352361288,6969.365812742255,-46170.73855498821,-39984.53089848496,5270.702396976024,39923.68264677766,43411.5895212081,22022.398727221545,2948.2508079301456,-17289.29297413701,45445.6653200653,-15653.684239679244,57929.08040899011,-81815.15276290047,36176.34590943076,13813.594952766278,59044.231554207785,-16965.483916604015,25286.358733502075,47123.244227392606,-1128.0975434813986
BGR,ssp126,gfdl-esm4,-494640.6942398776,-96534.98514676128,-69658.10077452613,-895542.9481775786,-432941.1310728129,-1876338.3422454044,-432065.7682355042,-120919.66560090057,-585459.6849455733,-95073.83840360695,-1139456.6944797214,-819755.4471602571,536375.8815489698,-862782.7651773416,332657.3626502985,-261553.92817407314,415540.75907867163,27682.011004723983,678361.4802084345,-453949.8948283919,-284887.4553544363,-225416.99668703423,-569729.272101059,-18621.86096500588,-36396.681641455834,-843785.6567371964,-128523.68633669887,-1348795.8853193896,587741.3359842037,-225632.27997062434,841643.9142128531,754908.436132196,-308238.444450119,-288559.47644211573,-34088.00047331513,-90334.57395908616,181058.3814949982,-406666.3267595445,45869.172519835134,-1354771.3535304079,-808607.2978521455,486671.06802149134,-697967.0422274447,-1191211.8522952527,-741425.7320067633,362659.7544886857,-151786.21064217945,-864982.3686106069,-1503293.62328169,-1728576.5961755267,-871129.9909651738,-2300720.6879826905,121472.49428618878,-374541.3752302808,-1473463.1548475858,-1274043.7798962563,-1061271.853924825,-164648.03775329664,135379.74259411826,-1024791.4016876189,599129.8307551012,274727.22644933895,113124.00262109848,645587.317888538,-1161034.7652448127,-1919715.704165881,-566224.2858839208,-1100646.461818498,-453392.8839814757,-736070.77864067,516629.1379494378,-707231.4686664058,321747.7055385475,-1608618.3482978533,-178284.8948322505,-130755.4922466914,-335174.9632730854,-325621.46214350295,640318.2150224326,32736.909253427893,754078.9050352703
BIH,ssp126,gfdl-esm4,225022.94987685568,-275004.5167548765,-316950.05138333194,-63740.009102340504,-1877119.1374308125,-2417383.965751102,1297864.0997181693,568452.3572218852,273144.1358207159,701593.9725294597,-2562424.1043446423,233901.97241172058,599495.6491868725,143843.97220224078,1374836.5710893197,-2146611.0895588296,-59408.92340851047,1439616.8272450932,1783626.4101620913,550764.660587287,98451.90284913935,805248.2779083607,-624324.0276501253,-869537.266570245,1579828.1631171915,1349515.1927683414,1709593.148349053,-1733182.7736832625,1488714.805033335,2168381.8923394056,2761331.66538993,2777854.292077727,2006361.2188372344,-1044110.2722575398,1144540.1488164726,520973.74281300674,1456141.7592950833,1335257.5851899094,1775862.3416371965,1143253.6637793735,2186492.703143985,-1028602.5997299112,-1092020.4871109258,-1040715.537685969,-116683.95668370424,2169780.7660486614,2444901.842378067,-1068742.1138551808,-3405766.7451595953,-3249004.7263842723,-2198477.8409531186,-4054519.3550269213,2856606.638209849,1024330.2357910922,-573830.6001802747,-116569.03020969983,-1856303.4611942163,1768869.486505907,1536277.7780072722,186024.51667329672,1698311.5697728398,2947074.458689764,-1648863.3206077842,1574822.0128823712,1044718.7288469997,-1585538.0155695933,633769.7607597838,-1077100.9664400588,707779.1623006823,-1105979.6887051351,209287.73493229036,-2333590.640262476,158931.78537786292,-962580.7291661118,426482.2883868193,520145.2950135321,-316898.32685464266,550299.7297230759,627948.3196421221,37439.01892114908,2548217.104682728
BOL,ssp126,gfdl-esm4,-1394066.1915230304,-31096048.224741224,83686483.44678716,106481286.78390658,-144151029.68068895,-43694782.068425365,-196273546.08070874,97892248.98267943,100538405.06409007,8121838.327036892,-234196393.82997116,-77550846.63214582,-245880798.47536606,-21223038.29797456,-133272970.57718654,-142525894.80776104,29779143.142797377,-146264122.1311529,-18262676.521825172,115469516.36140075,126441353.57917796,51375150.89482436,-109125677.53570923,43141609.63667872,17672301.882625934,-42403640.50399562,-280426066.1090017,-99211666.31485683,19164746.952543322,-128537875.90328468,-246556849.1079957,-112682519.36675662,-197359887.2184894,-39536599.62512379,-221926673.06159914,-159483862.81098902,-186438113.72897652,-187229431.7780522,12874656.16292378,-339782626.8306506,-371028733.56189704,-216269494.76462922,-142902344.38730052,-90465433.63205588,-91575594.19818893,188011435.43414205,-174498923.1195989,-79158718.95334886,-50550490.90911443,-116744708.7645338,112721502.02767253,71422272.1324058,12058766.643878879,-164935004.0952331,-66059117.64865139,-170885304.51165277,-96346873.51839165,5613731.504602876,-385690719.04261214,-138724102.99957556,-105834106.61318411,-196251229.5041191,-22243196.691317413,-186399862.52424404,-182330447.6010312,42954352.36976453,-185787061.76997933,-212961424.10891524,-194866345.09785864,-35540523.64581727,-366157300.30468863,-182352567.60422903,123213432.90109317,99071013.743003,-23016022.382034186,99674563.08407082,100988411.1429984,-86372472.98824035,8553361.244132394,-40789564.80556728,-335277166.4472421
BRA,ssp126,gfdl-esm4,-2063940074.3821473,-1235912368.3562975,161627680.64700603,1325813324.890999,-2205512443.7884583,-2218365708.7133865,-4840666529.357786,-1537146141.1325855,-2776388977.089241,-1996180921.2003763,-2029842874.8301892,-1438163445.7043977,-3086512993.7816553,-261707736.18778032,-1161795891.982,-2530802988.4173627,-2670032970.400457,-340657447.9628127,-1365243154.8765,-1804495896.1749268,-41123572.44786722,-988904379.4544748,-2383990189.113234,1109215503.8135188,1049819253.462482,-1221874200.6987593,-4258970093.7620463,-1715029757.1609752,-1637515626.2977295,-1638588515.964412,-2881327165.983483,-1890928893.6641304,-3155555837.148606,-869035266.7098491,-1719503609.3138628,-1880130250.709204,-2247805630.10403,-1340327211.4282973,-1069253637.1200777,-2462580334.001191,-5298054463.57218,-2823367812.840006,-2296956914.383202,-194618840.5968056,-1097979598.2703269,2262403137.4029784,-476866984.6099982,-912142526.1146073,170288433.0146857,-1016997167.7398818,-427942631.9396291,1809883656.4090822,951395081.1934521,1444016277.3943331,1549468316.8407269,405803499.4669136,1262294597.7716446,-1672199587.6595051,-4932030030.45208,-1599801512.6781354,-798734366.4906379,-130452720.01285337,-2154487191.412355,-1442608029.2398221,449731057.9514627,2866128256.2626123,-1637426508.9234896,-985688524.7653677,1025470040.6474876,-1100798052.4309828,-3252681869.041928,-1606034315.1649747,55470802.83393986,1922103669.4285533,1176759395.2791462,1132619051.8451226,82106580.83571792,-199677674.60761887,320649017.3922788,-955615040.1472045,-1934325551.0007918
BTN,ssp126,gfdl-esm4,39005.679699771004,8892.039558041437,5807.73837330222,5625.827635041224,8139.619405535241,11037.573514610205,5574.715592440927,5511.507514482048,9034.13575327152,11445.859290963344,9144.005095813869,10204.501220085971,4783.000754881148,5539.60419233523,7702.8278975674875,9935.671382821674,1359.6089133090375,7209.908154846062,12022.653705347131,6279.030388901151,11392.230878490825,7429.677166009481,8530.318374318773,10811.934601440378,9902.568820694567,12540.197801855376,14775.898226555775,12029.304892278864,11257.605597397174,12236.072862745645,14655.222255458744,12033.492032001179,6059.324770213533,14591.834651081288,12682.758038470347,14111.279038692313,13674.25974088292,10729.055793904754,15565.86351425151,14547.813911563057,14415.52947131662,8693.495765930777,12442.091178715575,15558.673685646483,14842.46684754605,13906.763866002466,10953.024174336595,7360.045598741347,3904.9687781087896,7312.351536032586,13732.085898723231,13048.875939525216,13025.235032811483,14919.968998830538,10912.446045991494,13358.634291450939,14214.955432913537,12679.135107331002,10855.752468602746,5179.163587607757,1621.288271898092,11528.605279606663,11574.951559699335,11944.942340779222,9418.275696794903,9502.379383141844,13892.398145336114,12323.024726921507,2966.99512101834,5245.13302014232,14679.257462507356,14604.25443713437,10913.04995639404,13180.584859354682,12998.898511816245,10640.331100708012,11898.313604214633,6079.6847186179875,11983.571297854822,5637.11337058033,12509.784820697896
