country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AGO,ssp126,gfdl-esm4,-1921879.5429667423,-1430734.3086075466,-1413211.5512914157,-547604.7717291138,-784230.5104143935,-1174416.6845211622,-826928.5931443342,-958831.4083983079,-1095934.4076917905,-704576.2364528963,-408716.438584658,-422672.4143356188,-552225.5870707842,-806353.386054654,-663629.5246993985,-535662.9532259991,-1158877.4835766586,-865753.6996414063,-635968.7160670378,-1658469.5368977685,-402373.1448315477,-793537.9617909779,-1006961.9796086047,-1001948.1999271205,-1126787.1401766557,-921806.8271930731,-1417943.5891201252,-1497671.393826046,-1441216.0899932054,-1361649.9186569182,-885352.0080007979,-1031860.2761902107,-1105191.5535342782,-1250840.6297862406,-878540.4653141437,-1737175.43598959,-833440.6092563629,-2480357.1441181665,-1111483.0645763734,-1154132.540008823,-1004966.0250754611,-1528572.6451264925,-1393461.0312182517,-1012965.0978226811,-1281547.8644809474,-1440269.5008816693,-1464487.158984162,-1279917.0091246667,-1281198.8305026533,-1338696.3227827998,-1573580.2208813345,-2189326.054772944,-842425.2669527514,-721957.4357495677,-848301.3718049757,-1525399.429369535,-497072.6434397663,-1622411.6034015422,-1709708.1425178167,-1349684.4976605729,-1455933.0301566082,-806168.4161738383,-1419219.9655058973,-875614.207593771,-832916.787777,-867516.6475172485,-1101550.4678487408,-876579.460623814,-1383022.526244488,-768965.2687356183,-982177.8467720678,-1029312.433843639,-1339772.1243788218,-1796890.005362317,-1348255.667840643,-1038115.566314661,-366794.2292867704,-1359471.8833497488,-913096.624009076,-860784.9213626501,-1617635.2923929065
ARG,ssp126,gfdl-esm4,-190810799.0809392,20374530.947356522,-23770437.72964527,-30041547.6569288,-90634476.8300017,-6242946.315725983,-11938531.59146722,-47336124.52220609,-621720.6715446401,1356692.6941509095,-59624015.294847734,6463587.685768455,-20288596.474651925,-33403525.143231206,-32156099.38718567,-31574400.90572119,-46489743.626611196,-9846814.645931829,-64811280.801347874,-16165958.75478209,-101878590.13926701,-28072493.470667962,-50991437.75644211,-52621159.40567417,-2071854.1643166821,-65231057.04903658,-89564235.47017203,-31560341.313014064,-64729926.30545669,-13950103.185454577,-4574100.297156867,-54718198.48958009,-55695078.12075981,-40110806.44430392,-33346687.223309793,-2064669.9958924877,-100198299.35741885,-93233516.98259382,-87546503.35795234,-89825160.407881,-27658152.007269546,-47486983.63110818,-39089753.73697208,-8761433.188609904,-50656398.497601196,-32278680.771273363,-73090030.18392648,-313250.3877004041,-14117917.556864597,-21290510.326065145,39116576.2447155,-27327029.656257596,-43274450.021789916,-49448196.11053936,-25713478.16499584,-40002873.08704473,2260185.123505215,-10453961.047978217,40430888.814216524,-28628103.95568086,2080008.7498383438,-105112550.26564074,36259509.442978635,-61730740.52113768,-117250912.61901078,-14936141.864547838,-40892824.86359839,16996901.158805285,-53632380.804282784,-71710372.04720484,-17785246.1720749,-40052847.02412342,-19569986.72982962,-41718904.728785045,-18648688.99991972,29870673.149913438,-5899335.956418338,-45684350.357756786,-43633336.9185494,-10477824.663687171,-45180943.24717823
AUS,ssp126,gfdl-esm4,-198410.99307705555,-5482717.830763869,360478.3009967078,-87646.63460362573,-314901.4430755361,842953.7222056604,-2234608.920273239,1282659.0865451025,-863986.9101970537,-5011165.202933461,-3418153.7065813527,-2560814.3528720513,-2855817.7947631385,-1322521.0814906706,-3119970.590994367,-1614817.2105098958,-149838.89018880832,-2978026.288703982,-3347227.06449984,-1862493.466220726,-1214488.0875127076,-578712.7356504902,-536108.2419852032,-2403761.2981955674,557131.3173657566,-3395040.337240123,-5786985.268421737,-4349124.078751977,1487806.0490914164,-266939.5868641878,1601648.8707481786,-2471606.793557566,-1449888.422494204,615738.2152957342,-93141.64373527942,-6846350.490048676,-5937229.619133014,-8289428.523332282,-1762912.9914408424,-3572463.1368466113,-980002.216908191,-2291426.199976128,-6965276.016273389,-3212526.522115177,-419295.39813717105,-2903921.689066177,-5938016.425039932,-2197942.4341524993,-5260406.693781702,-4075018.0532808183,-2662657.1571278274,-1913204.0134859663,-1042502.9322155812,-298271.6097652857,-1615666.4604340622,-3469282.4305356806,-3853998.6492833425,-1268401.9695323196,-3835558.3682347354,-3913259.52865754,-1670029.1186697974,-6070491.318369371,-2764465.267677775,-1895028.580708619,-823976.2958533771,881996.2212775851,-5894459.095927163,-3286918.92402221,-2665802.2481272183,-3940107.1894661854,-5681816.099368559,-2428283.0827570534,-3828939.010143925,-5009926.078336539,680073.8339683898,2151202.9881949504,1339422.968856187,-4976561.960144513,-642603.1989867694,-1669284.6674133535,-2675208.289715289
AUT,ssp126,gfdl-esm4,2325303.4472487443,-2625621.165975714,-1848857.9440158962,-2465013.115785101,2009518.018429894,-5482858.2950987825,1957685.9181231142,-2587911.6771081286,1068317.520076041,5860584.634294879,-9688557.531396372,5917466.896624583,-3616796.5922546783,-10576641.53359931,-1369555.5723214888,-17577372.413390048,742087.4445636772,3083929.095613217,5619837.953891566,-496578.81867334567,-10069699.622167744,-7132100.752831679,-16271682.335100144,-1512267.3452537123,-957456.8461121368,-772456.21409876,-5290612.005548626,-6050341.917071555,-19219295.25391474,-210117.2444482791,5316975.113392399,3983171.0422208137,3800064.176739641,-2339346.982199566,2391452.0637657554,-3857493.296207464,-2379903.4331548777,3194836.8289273954,1297096.5784241275,-4806017.006955397,4659122.597835365,-553343.0159552539,-9459863.97366907,-5652337.972727764,-11340245.96255479,1270711.0976638026,3732611.879192796,-2232875.0830738377,-12601735.971977899,-11555023.689665796,-21935224.652589243,-21800674.72956103,7826188.784268728,-5555025.648970843,-14849331.771085365,1471907.1959465223,-6224728.028129685,2183155.304436758,3522060.1899748174,-2342775.428837956,-760740.4348854249,4756526.54990975,-11945430.882242426,8005141.354397519,-2059.90715354822,-6084896.094833174,-7200824.619703756,3032511.412307511,-2392487.615595985,-3950683.7127338494,1699742.7391086796,-451067.54843785235,-1388749.9944840127,-4522183.862929267,3660821.355743075,5232181.587939607,-11531509.59107952,1916105.6245745858,1970891.1035397283,4810386.125054551,10422958.466738265
BDI,ssp126,gfdl-esm4,-125279.142878878,-131020.75480207428,-178278.43807820638,-38333.18649009425,-171369.29203056358,-109789.4715032187,-102635.03576486242,-75721.40475250353,-12908.692180553526,-20130.10279993983,-7241.844715443043,-5702.4703550906115,-75451.4358264046,-42040.379555295134,-21083.074121125097,-70112.05505198742,-143931.4241602146,-92958.1203463595,-56932.48316285332,-36091.92364564633,-14211.239330676133,-4725.121680925996,-64402.80650951494,-59686.818944425664,-41523.53236063469,-34667.047736564244,-64994.06652584865,-75494.80891311113,-138264.5959578394,-120498.88825646692,-44450.213166426336,-26870.276873495834,-66231.82307787133,-39399.938472051675,-44238.20241205549,-68621.90022170632,-9964.902273818374,-93629.37521895456,-18674.76200827024,-89109.08177444215,-95243.00778127702,-65489.59040778308,-35707.46784437127,-73541.98893538216,-27308.376440419797,-192106.4150655819,-75856.9829606378,-22545.347118936115,-42843.39460201276,-41482.1239257802,-94944.04597023447,-92971.06895742983,-74029.16990701797,-54782.927429887655,-159467.8799469681,-131569.01988139458,-45331.47751501439,-169690.74725439915,-76103.2882343416,-17436.029520118253,-101144.39607174083,-68867.07408773091,-114472.18554314421,-111446.38002602766,-68350.45240023406,-37241.76985579363,-30045.98530240425,-49943.50089769777,-66800.10463327686,-85456.58265088798,-25634.203910375603,-83490.32216215447,-13003.048975253687,-143673.6215659769,-32805.3189776835,-51264.42778182806,-10083.12738450997,-77751.5161694244,-39289.9453604088,-17779.04867406261,-60843.325712008285
BGR,ssp126,gfdl-esm4,-951433.6739656557,-263915.12958104105,-769122.6049916251,-1700874.3167305186,-1170523.0560037692,-2618007.8943860196,-1129039.851209821,-721659.4233938144,-1360694.298609099,-802694.0635170664,-1972284.1951444068,-1602891.2177794892,-129337.2075289584,-1677215.143500961,-515436.9470076488,-1032913.8281201568,-387879.45941297064,-707230.9952558485,-141108.0489361419,-1402460.9319185377,-1162588.3403885283,-1002261.6619271903,-1512633.3164917047,-1339384.1760570572,-945796.5028349572,-1830912.8307643014,-1060652.7388209258,-2344775.284999414,-141419.3198398213,-1120190.3548513267,102624.90084783256,-423466.74822348036,-1370132.6239916529,-1235310.303208588,-982289.5410506045,-984735.3941319997,-738664.3810516532,-1449928.7165769837,-804433.099303989,-2358524.4303028197,-1851029.9410394074,-463525.6338132665,-1601905.614486368,-2219296.1375870532,-1765636.0858072669,-507236.9741690427,-1312259.5760655478,-1798770.9537114345,-2501021.7111228188,-2666976.1542821685,-1794346.8314096539,-3273077.032694944,-853365.6635475699,-1307628.7565728405,-2463910.239447425,-2288955.7992606955,-1996455.382940644,-1143112.4488911193,-714802.4001290548,-1953378.4091429643,-234901.09523662517,-660301.6916757986,-860755.5471127533,-277696.9266462637,-2108468.6358581395,-2841272.7882984253,-1560447.4467916589,-2018591.822334637,-1337686.2978584205,-1664697.844920937,-285555.914158301,-1634254.432196771,-470267.9725266456,-2452154.1126567586,-948444.0144782796,-1025421.1754709427,-1108863.542468102,-1115986.0914067794,-241248.5180029843,-683368.6785234588,24221.380046891612
BIH,ssp126,gfdl-esm4,-253858.58675269544,-626119.9387099097,-922202.7961333834,-785467.6165437096,-2454618.689375092,-2929915.845035419,587761.9311724983,-152981.78124061174,-418888.26261256804,-220127.12244908643,-3167723.1517271064,-583271.2828621573,-351898.2785609509,-785072.1200747394,342113.9908028185,-3193543.360770184,-1152369.151484589,430231.7019752106,677607.937569012,-676195.848172025,-1071221.2712840952,-504794.9653386445,-1973740.6458284736,-2123130.9616430392,549077.3187156271,-116601.55845503426,435839.38489404396,-2921634.5501242024,182038.86902672716,892088.6276019829,1432898.9272412893,1648029.2387943084,671335.1398293091,-2370178.563413693,-310361.04058463813,-886575.9193897648,193395.5189842481,-7689.426738041543,427947.7428003093,-57037.32221664968,790039.5547864886,-2205287.162925508,-2467971.4390064697,-2375541.4707577624,-1531234.2383545302,626133.774025409,1150463.2078314612,-2412018.3289807225,-4604442.64193784,-4409451.564044463,-3397334.2167558223,-5358582.103763015,1691762.6819808318,-135785.79662153553,-1786026.4316090804,-1390510.2336308416,-2937266.616791178,378437.9259606355,251052.02518880737,-992938.0760435724,223976.28466914862,1533447.0422255492,-2856277.270888609,283997.0668507598,-148951.752920823,-2726289.868911201,-663694.2309364782,-2313087.932695562,-641924.6221266409,-2147545.609146674,-836749.6389963432,-3357216.7077874914,-894430.9014920015,-2018695.5731009769,-728359.0138929262,-637465.0333432938,-1323496.3515692113,-586600.8919714642,-473248.9629916403,-1003880.8922322837,1454998.1771468285
BOL,ssp126,gfdl-esm4,-52072379.66421865,-91877989.42684536,20665729.537323046,27398161.707056746,-210068136.07407555,-118468452.59049067,-266217459.9786773,12173200.444867384,13819351.031086508,-74181799.16295595,-312224334.8269127,-162711684.33629766,-327833560.96164125,-113918218.09051678,-220279023.0524297,-233292009.62898287,-69964012.96494144,-239136972.83147642,-115750601.97540002,7115562.91855812,17957152.36734217,-56415958.20642055,-213002779.48195714,-66407189.39977852,-91687439.30180913,-150617526.16146022,-383143287.9170212,-207852617.87631133,-96090180.64773083,-236734035.3378965,-353138196.46160835,-222449956.05948535,-305299447.89281464,-154041171.9055842,-332289811.51387376,-270801834.5972041,-297784863.57734483,-296963333.392997,-105554793.68030682,-449089237.9340753,-482271087.2488226,-326767480.5869376,-255309173.52678168,-206117855.82875454,-209634148.9039137,64387117.204988055,-287834912.41301566,-195160827.7073364,-168001797.87994418,-229707489.4364211,-8428083.111592473,-42208957.963450566,-106401341.3148086,-274787356.16977257,-180820942.71292523,-280353179.1759495,-210900843.2020601,-109524326.65200707,-490372850.00946325,-246634154.3230675,-213618928.3836759,-301073458.29074425,-131229898.06572433,-288858686.1338064,-286338565.33777046,-68378901.30355972,-285291840.0258004,-312155077.434351,-294253145.97708946,-138889081.72358227,-459762232.49715465,-278611188.17649144,15782684.801579272,-5378552.437999878,-119532878.24497296,-1518945.7177126398,-2741667.635144247,-177131486.0488312,-83471361.72578765,-131014164.56325272,-418014238.66513485
BRA,ssp126,gfdl-esm4,-3440916048.5217485,-2721569131.5973983,-1422282776.3242579,-461547112.44043434,-3886930741.354926,-3967983954.035808,-6553248836.2101755,-3441539123.3820257,-4668557092.192636,-3958650576.187021,-4099686471.4164305,-3562522527.267261,-5200704407.565239,-2547371002.034447,-3441114355.977352,-4801197862.467395,-4987827336.26236,-2764574278.6092257,-3798111126.2346025,-4237437737.1762834,-2634738101.404157,-3556744827.7538314,-4938197326.813246,-1640242524.8617227,-1728645621.196261,-3903060118.2682204,-6861897793.389918,-4446422366.011723,-4353325710.316617,-4432948754.226919,-5625148605.720882,-4667653135.265315,-5929046985.266634,-3741452345.3429685,-4578342540.670494,-4740626981.638611,-5053176486.383874,-4203393676.049556,-3959476958.6264944,-5331858347.698803,-8095747409.228826,-5676819520.36733,-5159293276.114909,-3168783343.653631,-4037220309.847604,-749244307.3658664,-3379258843.577316,-3876858282.413303,-2792038027.9989386,-3936259929.232303,-3275039040.0650873,-822116116.1630384,-2010940284.621833,-1497621982.282742,-1431182399.2547684,-2494254563.116779,-1683123152.1455152,-4447080742.956937,-7607802884.704801,-4343326832.964663,-3562622382.8785768,-2910416870.25731,-4808791918.433432,-4101437083.5396094,-2303309695.6519785,25691833.674679358,-4204896170.4638233,-3576320583.2830644,-1589856326.4153335,-3635397628.180841,-5694871672.852222,-4057292387.4443545,-2444304947.5975595,-622854929.7039809,-1320373152.1165347,-1328060978.1634345,-2318644792.110088,-2570736318.4781737,-2010468480.035609,-3238730813.4308558,-4142834536.298363
BTN,ssp126,gfdl-esm4,17245.74525939841,67.07827528465273,343.9996123011959,44.425517725783614,5798.130181985427,5367.221036347534,-414.986068140445,-386.5531145821643,3464.652375763813,4607.981540284228,1999.8425565966725,3149.221656893279,-2549.480844677963,-1680.1647602749165,198.87418504781712,2001.3148350484128,-6458.81991855828,-640.1674929774016,3698.511884038823,-1876.1709249438725,3055.968794943738,-1093.1665982795716,-111.66923847246123,1715.5032079785103,886.0952702632644,3405.462957857458,6019.488656960906,3127.264046696897,1707.7240642540894,3152.3946412513606,5353.2981720886155,2531.554374900685,-2945.0811197034395,5544.169656856806,3251.661759124254,4587.322463860486,3895.0920639125547,1340.700937511688,5983.994194770721,4774.0084153198295,4898.563697543566,-548.2725579827808,2912.985668468476,5977.469491546581,5147.689563252984,4201.810663346307,1201.211463136544,-1928.5905969985201,-5376.1692704334855,-1764.9072240983191,4094.7035728442247,3500.4410721226172,3915.667199457413,5746.468981486851,1351.4932601498376,3890.1436241931365,4743.743225215135,3518.8362721754356,1776.8870175809689,-3963.656601226939,-7198.012282090868,2433.952099108621,2869.1356272815883,3195.563298309123,5841.920645593728,570.824291241521,5279.868530251059,3545.0900605204556,-5138.612590243799,-2783.496194611159,6719.467942584653,6818.816888868754,2851.7930877936847,5453.936179233854,5194.806282075204,2614.220909253837,5103.932721686039,-1173.4845979133208,4311.760409536768,-1554.900538968799,5065.201291143532
