country,ssp,esm,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
CAN,ssp126,gfdl-esm4,-243246.47535532736,-211344.5855052484,-432052.2626693228,-195703.34852631166,-620422.4763633879,-754772.4110976469,-403025.7118396483,-117274.15695758093,-99451.36405898577,-605439.0140322787,-410166.5530977975,-389117.1346415867,217261.13658741798,-180233.77443359848,-652751.6934171424,49841.44481301394,-36839.08464144278,-577419.1743973752,-449867.05869863264,10421.215054154824,108901.2325607251,-339649.1678313261,-145282.2897665338,-470396.23769773805,-334842.6302303082,-200576.3224942143,-434978.0661061886,-102007.76675282391,-295149.45559316763,-312138.20691814757,-330991.27550366765,-570702.606056,-144567.90180051498,-278602.9891664248,-580407.0730721564,-732492.8774759157,-91203.99540338683,-21583.005268826768,64112.24896982785,-641583.2567488684,-362913.6098500412,-225772.12948004092,-21212.4983439737,-147657.5759531019,253231.14368191882,56238.90141507643,-69451.29272609956,-945277.6067212324,-368751.2228507789,-575103.9688600992,-437372.46070149733
CHN,ssp126,gfdl-esm4,-1291887.9646471345,-952386.9678879456,-1446063.1394066482,-2113597.510512985,-1193622.8983896107,-620623.5438946736,-1810457.2105757096,-1546864.2586704458,-904213.8216700449,-1708316.3646978792,-1077438.17797855,-1555411.398688379,-990484.7781447652,-1173078.3989426054,-535735.7853712006,-1420642.9964483858,-2416000.862095295,-2394676.403143863,-3343293.7732858765,-1351286.8703866133,-1663573.4192170429,-2467633.5076078875,-1804083.9705266557,-2694739.244124228,-1759834.4340915426,-3405184.3883115966,-2657846.6745346054,-1636863.1983440486,-2566968.507554737,-2609430.2648496004,-2857999.493033083,-2577904.199038528,-2949859.3155038147,-2369690.4830480022,-2713642.947939749,-4009134.4900304275,-1786017.2559153491,-1468123.4782463908,-832195.3447827,-1090836.0025556437,-1821080.7341338608,-1430335.671970424,-3279800.2291520117,-2354690.9759653118,-2223024.5311682858,-1897112.533473044,-2741144.747381923,-577797.5646173694,-2070615.8880461038,-3028114.583555141,-3187552.3766547595
CMR,ssp126,gfdl-esm4,-8124.4658738875305,-10076.243384251798,-8727.308781640659,-4493.595251218279,-7893.654662787893,-5385.259070870021,-11762.924551161535,-1949.220768291627,-8508.425558756,-6362.271826199996,-11156.898909374504,-11842.470825687551,-2856.2081029622727,-10691.15036089684,-5081.119068795811,-6976.100069642273,-8168.147149289889,-10361.841881349912,-15573.412641247158,-17767.1360429437,-14063.488561278964,-10746.414682738523,-12038.458450961485,-29653.166271224687,-22884.261370987093,-14941.054526610049,-12882.72238114599,-18574.624815099934,-21765.17650571133,-20715.799573079436,-12232.472598410646,-15146.830347970359,-16084.524244361073,-22789.106224063205,-20865.214018416173,-19517.858591212615,-12490.65031726348,-17523.97515735493,-10162.159054355894,-17127.26025423254,-17337.292607945783,-19572.95921763302,-19026.498923155294,-21912.745137620466,-24779.142964895298,-19432.82048482185,-16411.38788924696,-13430.76615901866,-20022.606009513394,-20189.093707326425,-20242.966526605345
COD,ssp126,gfdl-esm4,-3234.3119967932157,-6710.490157680898,-5523.946310677174,-1826.590808555569,-4248.164155069043,-3854.1563569903665,-5015.111874932834,-2506.78228905309,-3149.465581894621,-2347.3147626602145,-1656.0903750486534,-1737.8672004131106,-2776.417990238967,-3295.4792150902526,-3383.4024048750766,-2704.8000307167513,-4695.199323158939,-4344.8873454009035,-2519.139784965912,-4902.865930408423,-886.8367325003777,-1615.7343080806716,-4986.518824826454,-3902.669142617992,-4073.442076158597,-4459.689790576342,-5485.870405875022,-5573.549892851963,-6761.846379621066,-8408.194703323645,-3852.1600615302495,-4237.336271571712,-4174.182703160334,-3651.9627492981135,-4386.804411732729,-5877.28157218774,-3373.4392270760577,-9002.844634773524,-3034.926830382591,-3416.8742094127774,-5048.192662259756,-7010.048766734435,-5345.960103282752,-4326.663142047155,-3979.3168517076965,-7048.255262527246,-6632.6811099380375,-5629.558482559518,-5244.800737020286,-7251.663699723425,-6032.466007325211
COL,ssp126,gfdl-esm4,-27165.83680690484,-14422.404037377682,-6795.225716513461,5512.7843456924675,-730.3238224200705,-18356.793731628382,-3562.719538426295,-15181.115381747259,-15677.473802035584,-30700.983315768186,-24979.98024598867,-21443.693503036266,-8431.156493498831,-26660.235301038847,-13479.158846067072,-4716.601783538733,-32572.98669258578,-26412.299789653902,-21878.057511446717,-9509.594343721965,-10742.206438362424,-40553.79765575874,-35703.01438965012,-20249.50510357675,-18705.243759844005,-23890.69532778598,-25579.395320540876,-24249.607263908627,-19789.148129928406,-30948.324250257672,-19739.648509416154,-31762.05176423691,-22927.97999290906,-16238.432616358412,-28998.53010249949,-42828.06441435371,-31472.943330157414,-15831.61510685027,-15263.014726874795,-33362.13979890369,-51081.307091169016,-30175.946557580657,-20950.58388067621,-13208.61203549152,-15860.689343893055,-19055.267165654695,-30023.53557306581,-37643.237996218784,-36592.92778296786,-30788.215311326003,-17317.781452821262
ECU,ssp126,gfdl-esm4,-4752.894023319119,-4259.540432373701,-1367.8155431524103,-983.0039389415653,-360.2671419505226,-3858.369395873665,-6761.91770792894,-1799.0821519937879,-3363.4066288081535,-5899.632899705416,-5629.6812948317,-6250.831070529003,-2605.2222189603576,-4708.267129593904,-4895.676763200231,-1153.6760522169748,-5864.401084907286,-6335.408874109023,-2833.5928932853853,-2787.9613528350283,-3652.2424850198795,-5080.4105364397665,-7077.155707627145,-6763.693404666372,-4084.3856193621773,-6166.55273933013,-7919.114240880889,-6638.826086773002,-6679.857589960493,-6637.241301279873,-4920.812530553452,-5065.106522957229,-5309.176369757617,-2716.621287918995,-6777.948187572345,-8577.226377992216,-7303.656737194354,-3680.1219615075534,-2197.4291887668232,-2435.2060426634152,-7244.334323388752,-9383.201149417055,-5790.308618779805,-5395.1500956183245,-4084.7449333275504,-5235.29682333806,-8334.156784382089,-4783.983946823935,-5270.732804480317,-6138.20680037399,-7864.060918491699
FRA,ssp126,gfdl-esm4,26010.952710360918,-15841.995760950631,-2051.460095618661,-35871.112845457166,-23124.180112981525,-40655.792125884866,-17736.29050548368,-56982.483084844964,-18677.217809375867,-61941.73953193749,-87751.87717776251,-24592.559481868335,-4607.939048003065,8067.310379191996,10169.70866960303,-80950.67036402391,-129581.134980854,-22399.97535105292,-14929.197155192853,-91001.29767822323,-138842.39372220545,-143580.30025949504,-38316.50073518237,-46182.712262635585,-66536.70253052804,-3978.414119940292,-24580.60909760338,-32212.102667388037,-20689.318263153233,-34543.9782416164,18380.166192395514,11843.203437073254,-16382.932813634174,-39615.08060878323,-25222.50756829801,-32430.745711795884,-38316.944714808924,-51677.38050355307,-40453.66243738991,-8631.522728873777,-21774.28504236327,-55300.702140030124,-57160.93413976699,-104185.1143579155,-82986.82286666524,-13092.164568983395,-21103.457429666367,-100575.32468726054,-58521.043520633364,-123866.60236016975,-106691.30340459775
GTM,ssp126,gfdl-esm4,-10197.802921794624,-6131.22848624321,48.51524557847992,649.5334800559302,-4029.6779484834638,-7838.692627203992,-4329.622589384825,-5125.1006680537885,-9489.008607875197,-9283.369450258542,-8778.076417842758,-8303.970956519626,-4375.498176182912,-8321.891887344413,-3800.6863305724028,-5749.079003036184,-8355.970677450754,-5770.623410010412,-4577.308796433176,-2017.847640793868,-1788.2652480812494,-10566.798127120563,-8176.351015290949,-4095.808239801093,-4731.352970790073,-5883.537203656806,-9194.796967252785,-6021.1256181431945,-7632.851203090205,-9960.419047821622,-9037.908194695128,-9556.410898583541,-7072.995511470528,-8647.159734305202,-12367.291646041785,-9277.602824812479,-7187.211909407376,-5371.049999555326,-1278.0889307550142,-8026.869517375887,-9240.052345057567,-10407.264107409364,-10683.100439021007,-8282.035673957718,-6039.627691269947,-7444.438334248836,-11627.81734460445,-6967.35776674512,-11011.864131269675,-9752.322226784905,-5951.1115401041425
HRV,ssp126,gfdl-esm4,17529.171721094644,-10274.118179575786,-4957.75528535389,769.1529225443952,-19474.55595400288,-35149.43773997135,12032.955028545402,-953.5525989872971,5492.738941246044,5684.6265591217725,-29888.075031021577,1324.9143496665406,46.8770492407254,-14226.63227449159,12220.059247689607,-37325.951574242674,-14246.061112320856,4785.96534105101,12016.273440040846,-2856.7087743336956,-11515.67296050011,-5059.139510706532,-21014.77642309404,-21714.72980108816,2682.965204126372,6275.386947185048,3913.815709360724,-27943.180111276735,-5766.400173491398,10721.897377296973,21951.920297308094,30303.35771872161,16608.302344891978,-20023.664707914755,567.840969375661,-690.0691178967986,4484.114130476944,167.50928156784587,7128.610659049456,1598.5512873673476,14768.30462602419,-27059.257815455785,-27369.09400272491,-19768.244760447695,-14051.637974006871,10003.039066550566,14707.853146216068,-19661.483549412278,-41775.49853490497,-49436.060503537345,-46831.908257961375
HUN,ssp126,gfdl-esm4,4431.071117748187,-20492.765201240516,-11341.304590516474,-5302.626574055625,-21598.382176509527,-39162.16369961035,1965.9371561936712,-5365.027614654687,-100.63425779970977,1043.0018062753356,-32982.39189635052,-4766.722858625863,-4394.055976203398,-19779.130595629566,2879.6113690003654,-34345.63516064386,-17857.044534518373,-1189.1606585914242,2107.9777469199717,-11327.141299329158,-24008.786646220662,-12643.803077731682,-30707.485941765914,-22608.74631041677,-10.232060935146249,69.89955119509627,-4230.278282950841,-34656.46567455615,-12474.369811461758,-3695.7711723959674,11336.732913288604,16008.203702761677,5576.194021539128,-23690.10437354603,-10262.79816355802,-7775.4025070711805,-352.5465679926861,-6779.165152171248,1272.0101388019073,-10127.366592499871,4165.1551858120665,-32026.8935428621,-34821.8203943319,-24012.853166228513,-23994.07443459793,4348.102475912589,-1095.5899044696698,-21628.504437515345,-47905.04512862515,-52895.6488474964,-46691.75441358601
IDN,ssp126,gfdl-esm4,-25045.585344251733,-33529.02017737345,-4408.49697977771,3141.2898927468077,4451.1883853817935,-25475.46839529615,-31267.924583104174,-722.9196577555416,-22015.235542077608,-35374.21555282553,-48421.355757410114,-45557.616155934455,-27933.14268908306,-18701.9438695324,-73394.78033358895,-17998.840652786203,-37814.27145300417,-88302.91578429616,-34405.68783151656,-13445.628900290436,-20826.666916190494,-38622.28426199556,-56535.04908746284,-42085.00975660854,-13483.354658405726,-20903.37714168341,-76607.39682384596,-37744.183228370144,-21420.350682062228,-52746.76739821194,-48047.36645692811,-41554.400871348575,-51884.87745066421,-17854.5766257282,-29653.119719836075,-49826.17056685125,-65432.97952841139,-62264.41222230529,-25299.2490209045,-33058.79744698735,-46138.17094619354,-68614.9326763512,-68831.10126162996,-27982.696641027323,-21795.32466739727,-46476.279886056145,-47690.95959189484,-47885.40308086819,-51695.21970513989,-52428.37521826436,-60264.06240165569
IND,ssp126,gfdl-esm4,-1894756.63839954,-2184941.19483674,2516098.2304780763,1671320.4362859344,883785.8504308633,-1464314.892707336,2320982.3293038458,1403083.1246238821,-152491.76395554372,679001.0313110938,-2314113.5086160987,281841.4741911883,3172519.825237259,-4056786.173305468,-249823.50334669126,285577.57895735564,-2604742.108821779,-3591551.5354878865,482294.8648322856,-1394717.331365615,-1434987.5021742862,-1201259.9969902078,-987606.351990207,450411.3186294152,-147273.3549876596,-3475225.4030300183,191605.3230882637,-451035.5080179667,-1661074.0128500005,-2643691.073398724,-1053501.6554198174,-2979178.981677796,-512089.66382926196,-62531.791947489015,-2326628.15259094,-1930923.6483536952,-2334870.2664538356,134006.78812624142,1251021.8096057302,-1368883.208994683,-2259279.827914843,-3365265.548849157,-499081.35147136555,3447993.8925608154,310582.2471307014,-1398418.0418317846,-455767.37896264106,325750.9248346284,-157396.92234119034,-1944304.026351358,1470544.4395384828
IRN,ssp126,gfdl-esm4,-34735.905983011566,-45498.70929986465,-22755.871259706324,-38960.848088394705,-37038.87783080543,-41387.340634102395,-49384.20512167914,-47940.480122607834,-62545.10903167669,-27991.27432535595,-4095.2365723656158,-56058.54742353728,-50584.167424965155,-27983.959205935607,-45644.58887571572,-45600.21354768269,-44855.325204425055,-44263.25511884592,-41103.976888497426,-54190.4400604217,-40315.85665371484,-40345.39345924778,-36349.3621603935,-27229.481122432724,-53768.37638685722,-20356.835863318407,-7153.231519234563,-16350.33847017092,-50734.95426884866,-41441.78649020985,-78388.63810446818,-53435.77425367659,-10389.946070979668,-85178.18010474624,-77045.58353775575,-56651.44666945854,-47268.757160011344,-71972.55801062928,-24559.817373880025,-35388.248832412406,-28382.569593437347,-40177.88036815537,-50141.0462435752,-63255.563657998464,-75615.70497749868,-97872.72408535519,-35780.74510133214,-5415.015272993852,-20287.13171682493,-30064.286501913728,-74255.97801705166
ITA,ssp126,gfdl-esm4,73093.44584557613,80092.6565418479,9873.821600375879,10955.831829346065,-33353.041113614636,-180582.48109539814,34821.46625845826,-68969.05597248468,18970.055285964656,17684.822727229675,-152850.3510390386,-8766.367405529189,-50162.28871710828,-47474.851556323796,123978.02391381847,-233405.55355928442,-112054.80925504601,-46865.25358972969,-31771.82115674098,-54768.58243402758,-21401.86204991661,-109451.01577671991,-51598.48284998722,-108385.40969530691,-72425.27870855675,31360.449688588153,5070.947263080268,-48424.6617383783,-91741.18456848065,22340.072293741596,57408.5334687877,86732.90611495139,52895.39606004189,-59783.77250655097,30797.392997648298,11527.774399994343,-10331.750762323942,-65773.57275209419,-14945.412754588957,669.1517534272015,52019.000302101675,-122041.27541760131,-101952.2669609793,-123586.50846874376,-57569.825054412584,-43016.76838471918,33334.266635403044,-92611.68899924733,-106007.35799410992,-165987.61103364098,-205022.36255779082
JPN,ssp126,gfdl-esm4,-11565.25729815534,-14617.757383691915,-19472.976543548113,-20172.453955136152,-23930.985262485083,-7387.843815315566,-18231.975155218734,-29376.841498427253,-1682.14666057785,-28088.61061636831,-13383.673398192243,-22751.284044294465,-19466.069853787405,-11426.714882125147,-9097.740503142437,-6425.348307982516,15651.582436222252,-13065.462183936215,-877.8503064988307,-4421.897554527252,-9019.034034901122,-8416.96666950459,-4934.22991026043,-38192.31192736658,-16259.240684381577,-7944.345439565867,-19573.204782953348,-1616.565065941031,-9712.55989507819,6797.081984410973,-21460.331454168023,-18612.146764780293,-8020.685568130568,-50450.6525067291,-34075.72977357719,-21038.876407810018,-26326.2350498565,-19636.68959155058,-45902.65127825651,-18049.79860283175,-22162.061324670514,-40388.88386185745,-38831.23355322016,-48182.735944159496,-27777.27472206219,-20785.573660231697,-31752.904235248534,-12630.398091101897,-19057.721163912793,-28146.747575052283,-13673.03393454608
KAZ,ssp126,gfdl-esm4,11599.167387136455,6700.596919378743,20240.269835072457,11479.00449940962,-42288.76703725505,-10411.3828575176,11811.724735908942,-20282.060409750826,-2901.3032708125206,-6592.8131251413015,-41111.31549285659,-13658.226480094123,-11356.734517211917,-3854.3249009987926,-15680.823843885795,-4347.773757993072,-28234.166654501478,590.8766260089109,-19526.37478936576,-41761.522121647584,-19625.242003991672,-25764.01431210494,-33091.69290878446,-32792.243447109424,-2015.7514480105488,-18134.376637510537,-14661.042416372396,-22871.913954551932,-19923.25740601733,-15982.28970535488,-15557.408253112964,-38818.204039208125,5419.467074437532,-6159.583386599972,-21124.55126186272,32217.828988608744,-13598.132893793128,-14710.666014441804,-16021.409503462168,-39730.43788963927,-15394.134962356191,-11957.641255131606,-16297.736978531211,-27113.524604692302,8370.830489721988,-9283.025318115066,-16133.811164451334,-36218.33573103624,-31016.80227056513,-1448.0975825577789,-2.286364096230814
KEN,ssp126,gfdl-esm4,-562.7072181222386,-341.9695999751628,-219.29972843503774,-151.96456247781106,-414.13704730713647,-208.82406536036953,-195.53871213518286,-224.00233866462003,-62.63404565090349,-142.31039199129924,-239.19570730048687,-111.5650233009718,-91.91296690789468,-402.28891852550373,30.964196123613803,-415.6011871375171,-498.79140803101114,-224.5578820814849,-113.61329535780143,-255.30204527161624,-156.44591431902552,-199.22680876492797,-373.0580076580416,-212.98720776658686,-304.7838473158445,-281.31451766862085,-195.77734535876453,-198.66062935258338,-638.4427917392408,-380.7853890133067,-224.54605349220955,-379.9473105064836,-207.51246052110963,-198.64845819116235,-404.5392116925887,-329.9259100099144,-264.35261099243473,-222.82577631341923,-149.01830350527305,-358.62527038160886,-379.2729556415454,-226.85035484617765,-194.38473432650716,-148.7734784250597,-440.4955738601418,-474.69756032205436,-232.52472285977055,-241.7084221321082,-224.78463372903778,-357.02950687813825,-265.8388063873332
KHM,ssp126,gfdl-esm4,-6625.698589457543,-6818.615955726698,-4118.723068734989,-3017.8003890830405,-3548.4733473455403,-2139.4802040612303,-1839.4344652955597,-1269.0395665962876,-4954.802326476915,-4670.767045270276,-5010.97871786127,-1157.6424242245766,-192.3766476476243,-1930.4164309328337,-5729.627722679724,-13.45524226974353,-8893.608091351292,-8274.44436988484,-7617.605176496269,-4029.5418924460073,-6630.819766473087,-10003.668861621773,-1277.3305878023075,-12124.505673861491,-5619.364015654878,-9806.348399817158,-8301.375640879685,-10209.89542561315,-4105.582093564858,-8764.373290299696,-5765.333762314727,-8680.405710310595,-2653.084276328061,-5454.166808356539,-3999.785121008691,-9440.281883662741,-7773.345510081345,-6463.080174720743,-7508.394236528825,-6663.179860266469,-9471.29326435385,-8936.123598806238,-10089.587982202878,-5090.438680572879,-5977.079941543109,-4058.749473465118,-9635.834303861182,-3566.976755449286,-8912.877595080232,-4099.996313493037,-2060.1863607030905
