country,date,tmax,tmax2,tmax3
AFG,2013,307.77752685546875,94757.9609375,29183272.0
AFG,2014,308.7037048339844,95319.9453125,29439158.0
AFG,2015,308.9175109863281,95454.90625,29502942.0
AFG,2016,308.4748229980469,95185.1953125,29379568.0
AFG,2017,309.11260986328125,95572.015625,29555622.0
AFG,2018,308.65032958984375,95306.4140625,29441498.0
AFG,2019,307.9512634277344,94880.328125,29246682.0
AGO,1971,303.76190185546875,92274.015625,28031004.0
AGO,1972,304.0105895996094,92425.703125,28100342.0
AGO,1973,304.3645324707031,92640.46875,28198128.0
AGO,1974,303.7911376953125,92292.015625,28039294.0
AGO,1975,304.074462890625,92463.78125,28117408.0
AGO,1976,303.8235168457031,92311.4453125,28048010.0
AGO,1977,304.1560974121094,92513.1484375,28139744.0
AGO,1978,304.14398193359375,92506.0625,28136674.0
AGO,1979,304.4597473144531,92698.9609375,28225070.0
AGO,1980,304.3824157714844,92650.84375,28202600.0
AGO,1981,304.51202392578125,92729.7578125,28238648.0
AGO,1982,304.3770446777344,92648.109375,28201632.0
AGO,1983,304.9778137207031,93013.6640625,28368414.0
AGO,1984,304.4831237792969,92712.75,28231180.0
AGO,1985,304.1365966796875,92502.265625,28135290.0
AGO,1986,304.372314453125,92644.6796875,28199810.0
AGO,1987,304.7439270019531,92871.9453125,28304072.0
AGO,1988,304.919921875,92978.890625,28352750.0
AGO,1989,304.2973937988281,92599.9609375,28179774.0
AGO,1990,304.5749816894531,92768.4296875,28256430.0
AGO,1991,304.500244140625,92723.0625,28235852.0
AGO,1992,304.376220703125,92648.1875,28201910.0
AGO,1993,304.10565185546875,92483.3046875,28126552.0
AGO,1994,304.2916259765625,92595.6015625,28177368.0
AGO,1995,304.2547912597656,92573.65625,28167628.0
AGO,1996,304.0661315917969,92458.5,28114892.0
AGO,1997,304.0185546875,92430.2421875,28102270.0
AGO,1998,304.8489074707031,92935.953125,28333328.0
AGO,1999,304.186767578125,92532.9609375,28149370.0
AGO,2000,304.2765197753906,92586.640625,28173412.0
AGO,2001,304.3656311035156,92640.65625,28197974.0
AGO,2002,304.4618225097656,92699.78125,28225250.0
AGO,2003,304.4765625,92709.1015625,28229644.0
AGO,2004,304.2926330566406,92596.140625,28177652.0
AGO,2005,304.54345703125,92749.28125,28247740.0
AGO,2006,304.55584716796875,92756.953125,28251326.0
AGO,2007,304.5848083496094,92775.21875,28259950.0
AGO,2008,303.9667663574219,92397.9140625,28087164.0
AGO,2009,304.17724609375,92527.046875,28146578.0
AGO,2010,304.7389831542969,92869.0703125,28302802.0
AGO,2011,304.06402587890625,92457.5859375,28114640.0
AGO,2012,304.0699768066406,92461.6875,28116774.0
AGO,2013,304.33172607421875,92620.5546875,28189046.0
AGO,2014,304.3340759277344,92621.6171875,28189372.0
AGO,2015,304.1813049316406,92528.8828125,28147170.0
AGO,2016,304.58551025390625,92774.7578125,28259298.0
AGO,2017,304.4156799316406,92671.8046875,28212530.0
AGO,2018,304.61468505859375,92793.03125,28267918.0
AGO,2019,304.4391784667969,92686.15625,28219080.0
ARG,1971,301.7205803459876,91061.3462163793,27490726.17179096
ARG,1972,302.75139881939515,91681.1110047392,27770331.63783977
ARG,1973,301.5089893741757,90926.55328370724,27426572.98346413
ARG,1974,302.07800385266916,91266.70695630027,27579051.874202266
ARG,1975,302.4858084462745,91515.2037469231,27692667.855643656
ARG,1976,301.4306581905414,90881.61013332811,27407211.81240371
ARG,1977,301.796557074182,91097.23077451126,27502481.531055402
ARG,1978,301.5390302887127,90940.65686895701,27431115.61388368
ARG,1979,301.9362435186168,91184.54337801854,27543404.79391084
ARG,1980,303.3758986289282,92057.27612706323,27940239.5738436
ARG,1981,301.425094982375,90872.88183407523,27400861.16818822
ARG,1982,302.07756553160976,91267.7429127538,27580116.68588344
ARG,1983,302.20392386477977,91347.9476193808,27618219.378123183
ARG,1984,301.11495140658656,90692.0585041041,27321845.521317564
ARG,1985,302.1946623710373,91339.54482143208,27613140.84962384
ARG,1986,302.37902645562195,91452.78901276395,27665330.28498785
ARG,1987,302.31119529844034,91414.39169855436,27649072.210559864
ARG,1988,302.42746918554775,91484.11229882913,27680408.270098776
ARG,1989,303.35725278121686,92046.42160300368,27935565.016401436
ARG,1990,301.0980431281023,90681.77934466234,27317198.46574916
ARG,1991,302.142599251085,91304.00256556814,27595182.76204365
ARG,1992,301.72474045455095,91054.10611666135,27483079.62086394
ARG,1993,302.31003584025626,91409.61933876078,27645051.52504584
ARG,1994,302.1402651581416,91309.78047245719,27601051.922845196
ARG,1995,302.0942387845851,91281.36366913549,27587897.172173016
ARG,1996,301.68496525651926,91031.11417694748,27473124.955450583
ARG,1997,302.4423788243529,91486.09363136269,27678139.437669177
ARG,1998,300.0371322968,90041.71300683267,27027519.30096304
ARG,1999,301.2979288503728,90803.38835049894,27372658.395898
ARG,2000,301.7777243455295,91087.8137196829,27499131.615254305
ARG,2001,302.283909962503,91398.07419810831,27641725.434755
ARG,2002,301.1727067322916,90726.98706811179,27337704.730215356
ARG,2003,301.961241958144,91201.91656622269,27552300.42717781
ARG,2004,302.6257705322721,91600.3758805197,27731499.098255064
ARG,2005,301.5991511933146,90985.27463974357,27455050.799150962
ARG,2006,302.6359666423885,91608.32858127613,27735962.142448723
ARG,2007,301.920494961942,91175.145979466,27539203.755257778
ARG,2008,302.83771699488943,91727.79158063937,27788977.869398113
ARG,2009,303.39010879861485,92059.773704212,27938633.909922697
ARG,2010,302.4712906774757,91507.65172857771,27689754.946113836
ARG,2011,302.5302203487228,91541.04004537515,27703913.042752817
ARG,2012,303.17907184404265,91942.19033444596,27889818.93496126
ARG,2013,302.7227942395714,91663.77466680613,27762414.48058542
ARG,2014,301.529549132658,90944.37565426754,27437099.921093777
ARG,2015,302.568047979544,91559.97500407368,27710702.62392929
ARG,2016,302.02048044816615,91241.39482675878,27571801.70139412
ARG,2017,302.25306910915924,91377.59474541122,27631636.42374944
ARG,2018,303.2297946771827,91965.32216168856,27896920.928123213
ARG,2019,301.5859228758571,90974.95095827607,27449356.136222385
AUS,1971,300.6070774841613,90375.63319209841,27174183.305833355
AUS,1972,300.2364012428854,90158.95867673114,27079321.671327107
AUS,1973,302.023955478954,91234.02468031921,27564288.8031824
AUS,1974,300.31588173799264,90204.8675576775,27099126.32866804
AUS,1975,300.94461759332034,90585.50322192314,27271974.46700236
AUS,1976,300.74330775366406,90461.89300138026,27215054.205785587
AUS,1977,301.77273239009287,91084.55962069953,27497572.47242163
AUS,1978,301.7833336950796,91090.67873662939,27500208.46334799
AUS,1979,302.50266848748504,91533.05903036028,27704230.00961945
AUS,1980,302.7729460511766,91692.17424054652,27774446.890442085
AUS,1981,302.07734175970177,91269.80171493423,27582050.063419987
AUS,1982,302.1221501741275,91296.97438722577,27594446.241968427
AUS,1983,301.21679351009607,90755.62942164496,27351615.138111975
AUS,1984,301.0952898609031,90674.70136032875,27311564.251573533
AUS,1985,301.73287513858634,91062.80715749449,27488742.583741713
AUS,1986,301.89413635276844,91160.23936626365,27532896.539670594
AUS,1987,302.1178083834866,91294.83533732368,27593689.304185115
AUS,1988,301.1741726202816,90723.4429232773,27334152.385903984
AUS,1989,300.6434980095741,90402.71889678537,27188748.741367877
AUS,1990,302.1378369803839,91307.34744160992,27599563.78841293
AUS,1991,302.1245765138731,91295.92365078205,27592794.875015218
AUS,1992,301.0671575479108,90655.79167409569,27302156.469295852
AUS,1993,301.89341437998786,91157.26061107556,27530414.212692894
AUS,1994,301.1548643972674,90718.8807144018,27335361.321619373
AUS,1995,300.92564302877304,90575.83203942524,27268385.8871189
AUS,1996,301.30847774991986,90808.6797422741,27374639.83530286
AUS,1997,302.05335955939154,91257.13855411072,27577188.101552412
AUS,1998,302.2128854659456,91353.21509877435,27620584.353513543
AUS,1999,300.6116528647205,90385.46881631587,27181865.615215547
AUS,2000,301.25248774950654,90770.75011013163,27355626.53753416
AUS,2001,301.8574067781164,91137.32689971974,27522226.80064642
AUS,2002,302.49012212737273,91519.39188094677,27695287.79975899
AUS,2003,301.27827223636314,90790.49638028137,27366419.614710357
AUS,2004,302.11213874854053,91294.66365517501,27595136.734831322
AUS,2005,302.2263759565711,91358.3463756581,27621505.285870295
AUS,2006,302.0609122112433,91262.1005615131,27579612.816966716
AUS,2007,301.83719964991485,91120.84328496717,27512812.174422577
AUS,2008,300.6778291413206,90423.36808546075,27198042.281661022
AUS,2009,302.12708677825054,91302.35773507036,27598006.422532834
AUS,2010,301.2307167762678,90754.75594554254,27347065.305734023
AUS,2011,301.0118261575172,90625.76036177814,27290046.006116573
AUS,2012,301.7967052472937,91098.5043695515,27503666.476914033
AUS,2013,301.91936428004954,91173.32329756877,27537896.188123647
AUS,2014,302.6854140996583,91641.89994224905,27752874.02996481
AUS,2015,302.3624979930453,91443.56097486985,27661476.529596426
AUS,2016,303.098837312276,91884.41011837003,27859471.09237322
AUS,2017,302.75713339210216,91685.80503555879,27773029.946217496
AUS,2018,302.9113440644204,91774.85798271094,27811543.434799913
AUS,2019,303.5209666436858,92146.57260677622,27981529.367202014
AUT,1971,293.8344909136295,86372.70386526905,25399177.412621804
AUT,1972,292.48029054801935,85581.48440799245,25052383.527555346
AUT,1973,293.95087027895096,86439.18044062087,25427625.907255773
AUT,1974,292.19140524601045,85420.43245577354,24985099.196099035
AUT,1975,293.5925151195304,86229.37003262219,25335548.743975352
AUT,1976,292.9558017546478,85857.663873768,25172734.86020534
AUT,1977,293.18125895914676,85986.58316723154,25228010.243333533
AUT,1978,292.3615267581142,85500.00824980345,25011402.898095563
AUT,1979,293.54801550454414,86204.78823232498,25325311.230585016
AUT,1980,292.2411742185261,85433.50893836119,24983905.76547235
AUT,1981,293.7821314362842,86342.48712190971,25386112.122895908
AUT,1982,294.5056852858134,86762.64569952122,25569136.418170866
AUT,1983,294.98647922659603,87057.54950009796,25704617.130910184
AUT,1984,292.8205031200825,85774.43442322893,25134493.258054223
AUT,1985,293.8275231741945,86371.29587630261,25399716.00393879
AUT,1986,293.82811070335015,86369.88540293633,25398382.767501608
AUT,1987,293.51404378627024,86185.90228659328,25317502.13845425
AUT,1988,293.9595442378711,86446.4599012284,25431877.500338715
AUT,1989,293.6759343336424,86275.95587240302,25355032.50469479
AUT,1990,293.5346234746579,86196.2005104913,25321344.219085883
AUT,1991,293.2411771114746,86033.45528747878,25253614.68908261
AUT,1992,294.8277761768253,86969.74918057244,25668313.88279049
AUT,1993,293.86378449069895,86393.41109074776,25409867.07151155
AUT,1994,294.9435413372281,87040.77716177976,25701019.634338297
AUT,1995,294.07514483465263,86515.69347651713,25462956.174407247
AUT,1996,292.9207643265352,85834.25598834043,25161153.61746206
AUT,1997,293.6717622451144,86285.43997023562,25364256.30210211
AUT,1998,293.9349826508834,86438.13776364033,25430992.6776634
AUT,1999,294.4892348740876,86753.96303607112,25565712.299682572
AUT,2000,294.9937881041604,87055.81402130336,25701278.880657777
AUT,2001,294.6718576429847,86864.57366341502,25616038.55699742
AUT,2002,294.24500678657756,86623.46077545824,25513902.44463115
AUT,2003,295.3281767786428,87276.09044196394,25808684.959890902
AUT,2004,293.8084982515189,86356.33913919401,25391527.087722782
AUT,2005,294.31582599526905,86653.46643814203,25522073.568863306
AUT,2006,295.33435125960176,87255.66834049014,25789240.564368833
AUT,2007,294.4631353439475,86756.76841006643,25575006.53379225
AUT,2008,294.5121299346684,86776.95312995878,25580077.383180425
AUT,2009,294.68181049744,86880.48579706236,25627304.868585676
AUT,2010,293.5298370793916,86207.5896221012,25332607.95631401
AUT,2011,295.1740224971522,87167.92087455506,25753358.04987754
AUT,2012,295.40363676546025,87310.51842323315,25819666.736890074
AUT,2013,294.80593311077047,86956.8073681301,25662754.158322297
AUT,2014,294.5108526405095,86769.57117650677,25573878.324939143
AUT,2015,295.25691311661,87231.8606702337,25788446.36191317
AUT,2016,294.94492061794375,87033.624658956,25694263.781866267
AUT,2017,295.7613328828373,87514.3202724957,25906706.24719726
AUT,2018,296.725261436125,88077.6957357866,26153712.47695017
AUT,2019,295.91318791319156,87603.02733827353,25945565.27433396
BDI,1971,298.48968629821627,89097.77715984402,26595780.574906833
BDI,1972,298.4496957266803,89074.21250551332,26585337.40501097
BDI,1973,298.8415735590895,89307.58067161485,26689579.982481085
BDI,1974,298.3674100146832,89024.58656938042,26562920.802323177
BDI,1975,298.48023921646177,89091.93206859421,26593048.057563066
BDI,1976,298.32407673159923,88998.5868704007,26551235.941510275
BDI,1977,298.5720276549532,89146.22691551842,26617154.484888867
BDI,1978,298.4560796960311,89077.15184809695,26586277.889208913
BDI,1979,298.29814438104154,88983.44850719551,26544586.22289258
BDI,1980,298.4100278599092,89050.27425711456,26574532.916477457
BDI,1981,298.49185438762674,89099.00810401127,26596310.92119453
BDI,1982,298.71542974448505,89232.98244750008,26656506.950678967
BDI,1983,299.0340705596916,89423.00084617939,26741499.020455103
BDI,1984,298.6772122187173,89209.15839494998,26645385.68410766
BDI,1985,298.2489339959303,88954.3105780423,26531630.87297388
BDI,1986,298.3166864437482,88994.53849835371,26549549.88567245
BDI,1987,298.748650119436,89253.28336613256,26665772.077713404
BDI,1988,299.1518368566242,89493.75759482507,26773377.195714854
BDI,1989,298.08370506112647,88855.60021378068,26487422.59057592
BDI,1990,298.75332733547606,89255.19352507114,26666266.150235526
BDI,1991,299.17859167170934,89509.46200083561,26780278.748659663
BDI,1992,298.9832628433949,89393.02578060968,26728231.935213894
BDI,1993,298.71028920368644,89229.09442609521,26654396.303107247
BDI,1994,298.8795056198931,89330.44816850638,26699950.50283858
BDI,1995,299.2371507530037,89544.61655607991,26796096.629706204
BDI,1996,299.16548139671113,89501.30821528652,26776506.652811367
BDI,1997,298.9991714185992,89402.1469241822,26732177.200769704
BDI,1998,298.991852240453,89398.82970064762,26731148.811927103
BDI,1999,299.4122642073256,89649.4341770756,26843196.31887962
BDI,2000,299.89644320512355,89939.71057191284,26973699.14056976
BDI,2001,299.38213635010027,89631.32802377918,26834999.455874577
BDI,2002,299.40521028981783,89645.03435508555,26841109.11469349
BDI,2003,299.79972081826594,89881.86505164565,26947725.938118365
BDI,2004,299.22676382432473,89537.90762396451,26792867.885251738
BDI,2005,299.1487065229229,89492.63134295741,26773207.742976695
BDI,2006,299.0044709488046,89406.8747337267,26734978.004506573
BDI,2007,299.0966255131443,89460.52636767342,26758380.10591684
BDI,2008,298.58716957607646,89155.8003031459,26621678.141167924
BDI,2009,299.1533586326744,89494.54482062237,26773677.778349675
BDI,2010,299.71905707260555,89833.91729699748,26926360.16215925
BDI,2011,299.5279541380654,89719.16131730535,26874667.11454597
BDI,2012,299.09737199310786,89462.15692966853,26759655.460611906
BDI,2013,299.10219066696584,89464.50236204424,26760474.827184036
BDI,2014,298.6667696832901,89204.00935556984,26643572.818832316
BDI,2015,298.5455570963449,89131.86106168482,26611382.1973819
BDI,2016,298.9501317352177,89373.39725601542,26719486.692004204
BDI,2017,299.29060086968815,89577.10333068011,26810910.869918495
BDI,2018,298.59141024356916,89159.11469137945,26623492.818863597
BDI,2019,298.66042283356444,89201.3487018317,26642886.3755169
BGR,1971,298.1403893285057,88916.02443891807,26526278.74987798
BGR,1972,298.3806537874268,89062.15400292422,26592840.04182574
BGR,1973,297.6168125636085,88600.0363224135,26383198.29320424
BGR,1974,297.33770087537926,88439.36483663389,26313898.29045071
BGR,1975,298.2509538818385,88978.67062842495,26552811.65445517
BGR,1976,296.7840337335911,88106.9847884515,26164223.112236682
BGR,1977,297.8957177259339,88771.91858024261,26462578.79892839
BGR,1978,297.273281431872,88392.8731257202,26289578.53776384
BGR,1979,298.7909409155866,89303.61594376377,26699498.59540993
BGR,1980,297.4160361106445,88485.99259486381,26334853.136344854
BGR,1981,298.39261584728064,89072.83154058064,26599234.77380918
BGR,1982,297.98978755631845,88827.86551737197,26487500.004647076
BGR,1983,298.815183461163,89315.00528508173,26703170.786453735
BGR,1984,297.2947438006198,88412.15167297996,26301035.864656914
BGR,1985,298.13871212059246,88915.00041848385,26525829.97749401
BGR,1986,299.1387471029125,89507.62425974001,26789238.587811157
BGR,1987,298.3835595370913,89075.8566904124,26604465.458845705
BGR,1988,298.66453560341415,89243.04701311374,26678906.55160819
BGR,1989,297.74125036341036,88674.94239191197,26417061.4348166
BGR,1990,298.5060236029745,89136.73000994767,26626177.49458975
BGR,1991,297.75388569539234,88694.2027739604,26430869.320963755
BGR,1992,298.6456634242895,89218.5983082089,26662189.780046504
BGR,1993,298.48002752061655,89118.43315108163,26616788.963294536
BGR,1994,299.7985352145501,89913.74326019606,26976626.71697831
BGR,1995,298.9915646477187,89424.81093435362,26754419.64839364
BGR,1996,299.24137116637866,89579.33419098804,26825984.77671141
BGR,1997,298.0257077667111,88854.45059397799,26501642.73575168
BGR,1998,298.7515001797466,89288.90389050702,26696921.1339594
BGR,1999,299.61530156157073,89801.88872420353,26925386.81239052
BGR,2000,300.18609980273146,90141.96928161995,27077499.17438821
BGR,2001,299.3369902023705,89637.06427378033,26852240.2877786
BGR,2002,299.83386122601763,89928.22255226182,26980191.946217716
BGR,2003,300.0276686910581,90046.62709782881,27034284.66416098
BGR,2004,298.2153039011264,88957.9191513655,26543768.952101093
BGR,2005,298.5629353333578,89168.5172670079,26639469.433621522
BGR,2006,298.99176383029044,89425.25458577172,26754807.945318718
BGR,2007,300.59355678421895,90391.1835828514,27191731.77928679
BGR,2008,299.49181747313247,89727.64185309113,26891946.177236117
BGR,2009,300.0605108140461,90064.75945917619,27041849.316568002
BGR,2010,299.67248610658356,89839.90041784247,26944199.887995943
BGR,2011,299.46009833358556,89709.1075569564,26883804.98006703
BGR,2012,301.4027256153648,90875.75096274444,27409451.85401088
BGR,2013,300.6387226529694,90407.42971849172,27194170.67212548
BGR,2014,299.3766999847216,89656.01995867415,26858583.23617402
BGR,2015,300.5944293466939,90392.5151815713,27192723.74611459
BGR,2016,299.99174961211645,90031.87562972345,27030810.94567384
BGR,2017,300.0943155401681,90097.61250091076,27062248.915716447
BGR,2018,301.12975527153793,90695.25435837975,27320693.77361925
BGR,2019,300.47234017792306,90316.26993255834,27157014.29952652
BIH,1971,296.52868488692235,87963.17313376883,26103581.137374494
BIH,1972,295.3401415309136,87258.8740410644,25790523.488819193
BIH,1973,296.87564439502773,88161.81511331112,26188799.377441134
BIH,1974,295.73077315593423,87494.41258258719,25897006.66099955
BIH,1975,296.49130262653335,87932.06196506598,26085781.665804494
BIH,1976,295.68735071710137,87459.1141759372,25877092.45697091
BIH,1977,296.57659458472335,87982.49343832837,26108220.464917406
BIH,1978,295.8734192343859,87565.08178700494,25922342.645414036
BIH,1979,296.95635470933945,88216.65598770649,26216326.314852513
BIH,1980,295.74430299532355,87491.97751830821,25891360.826711282
BIH,1981,297.21798889069987,88364.39951507002,26278846.67455202
BIH,1982,297.9202708108801,88778.13046124282,26461646.815376386
BIH,1983,297.6651314875428,88636.61277447078,26403057.660075583
BIH,1984,296.2151436562216,87764.60307417795,26009778.602599796
BIH,1985,297.285353495675,88416.76820558446,26307551.12628603
BIH,1986,297.2120570023765,88365.45112049906,26281307.498552296
BIH,1987,296.8837706848385,88171.37279769627,26195203.110700518
BIH,1988,297.36267399287067,88462.53629782888,26328000.13115258
BIH,1989,296.44069684179806,87904.20329152115,26074432.08439633
BIH,1990,297.0095763297248,88243.25521771806,26226011.7529723
BIH,1991,296.38702545231877,87889.21839843068,26075039.827512033
BIH,1992,297.88198247940363,88765.88942615056,26460877.691554643
BIH,1993,297.93352884586324,88797.78326196117,26475637.17273482
BIH,1994,298.6850869879002,89255.80342945311,26684849.50298774
BIH,1995,297.1183868682694,88307.36844266014,26254376.474774007
BIH,1996,296.29530399331753,87819.42637032826,26037352.76627877
BIH,1997,296.5157284003162,87960.23115408303,26104220.00024671
BIH,1998,297.3009563608907,88425.17127750051,26311072.58017644
BIH,1999,297.79015216064874,88708.07419949937,26433602.113041453
BIH,2000,298.7229241280868,89267.01609977614,26685003.208649322
BIH,2001,297.75199051669534,88688.03079471676,26425944.465903122
BIH,2002,297.7778095937903,88702.65510697775,26432081.03258813
BIH,2003,298.6030146887233,89215.43784122341,26670540.726421963
BIH,2004,297.2224165536288,88372.647561103,26284973.300129645
BIH,2005,297.34316835842384,88441.94479176344,26314778.1901068
BIH,2006,298.3617337213421,89050.69500761414,26587795.966734607
BIH,2007,298.15355239310844,88944.36646535085,26548022.41692872
BIH,2008,298.2050434893447,88966.94149600767,26554582.96408564
BIH,2009,298.4558024836774,89114.8896499417,26619976.951765023
BIH,2010,296.91175360542485,88200.75079554404,26214001.512413092
BIH,2011,299.02398009456886,89456.10447444109,26773743.82042776
BIH,2012,299.42314722374596,89698.84333706845,26884450.006838124
BIH,2013,298.25575594084614,88995.9455670937,26567117.370541684
BIH,2014,297.7513659591272,88685.15603799975,26423420.113719136
BIH,2015,298.8040727906642,89333.52356792534,26722864.66672846
BIH,2016,298.21607981907357,88968.1868416196,26552718.1950351
BIH,2017,299.42626711924754,89694.36716512144,26879734.50083191
BIH,2018,300.01304224527036,90032.06365842406,27025269.27641253
BIH,2019,299.419617195532,89686.11938402914,26874005.239512313
BOL,1971,305.9934259328537,93641.76057627518,28659734.019237407
BOL,1972,305.97583209283874,93630.15441981281,28654019.991033133
BOL,1973,307.1336353979396,94339.57983336016,28980075.07037694
BOL,1974,305.3401389331822,93241.59650232809,28475885.17452526
BOL,1975,306.1990564982123,93765.89076231704,28715940.99630667
BOL,1976,305.67718740890285,93447.60624079673,28570331.40649446
BOL,1977,306.15992143654535,93742.68971511687,28705619.20055876
BOL,1978,306.24633764280566,93796.29096609741,28730558.687356252
BOL,1979,305.4384851227611,93302.9352217734,28504556.062450763
BOL,1980,306.2276342813715,93783.88424129928,28724404.512520783
BOL,1981,305.6474382457217,93426.92410290672,28559705.64642713
BOL,1982,305.5299539649489,93356.30415492566,28527867.24287874
BOL,1983,306.7610290866017,94108.15377523695,28872272.305579387
BOL,1984,305.14752164553107,93122.21076032786,28420390.035555463
BOL,1985,306.2065121343252,93771.15735329788,28718666.80243277
BOL,1986,306.1690652490758,93747.25593152369,28707245.860065404
BOL,1987,306.5703536972071,93992.78213425844,28819921.19012026
BOL,1988,306.3747842733657,93874.665945043,28766412.360278994
BOL,1989,306.2068954103188,93770.44063946327,28717895.564111162
BOL,1990,306.5076506606893,93955.65152840009,28803441.108728506
BOL,1991,306.6115952911244,94017.54402685126,28831067.10545811
BOL,1992,305.49214499825666,93333.0176581467,28517107.785473596
BOL,1993,306.19903664289916,93766.10836817576,28716129.83335515
BOL,1994,306.1328280681555,93725.73795107605,28697658.36027475
BOL,1995,306.0123352572149,93652.68998576443,28664440.484092817
BOL,1996,305.89621774340475,93579.8453261579,28630199.395890243
BOL,1997,305.8211990695996,93534.24103485944,28609407.465841245
BOL,1998,306.35680727165453,93864.11765049926,28761781.798023347
BOL,1999,305.9692121582589,93626.50073633596,28652515.214590244
BOL,2000,305.99384916156697,93640.25676402192,28658232.57887817
BOL,2001,305.9040975064118,93586.44153891175,28634040.111929063
BOL,2002,306.2295076123508,93785.92183791657,28725749.11831886
BOL,2003,305.74975560136863,93491.9077924804,28590601.90804357
BOL,2004,306.24988757346273,93797.64673739017,28730795.031536963
BOL,2005,305.8069084296713,93529.76086366318,28609269.266802803
BOL,2006,306.16777887547323,93747.60770453575,28707917.803038523
BOL,2007,305.8480798608554,93551.69535944796,28617882.998717725
BOL,2008,305.3684747236915,93259.50912032386,28484361.57708683
BOL,2009,305.5083950249353,93344.0029478449,28522636.22216756
BOL,2010,305.94747116910133,93612.6648808062,28645925.81905022
BOL,2011,305.49888818385415,93337.55324115773,28519381.88209859
BOL,2012,305.68112038615305,93450.17576352159,28571566.648817938
BOL,2013,305.79540810509883,93518.85944280754,28602535.05179409
BOL,2014,305.50324759590427,93340.72300015061,28521062.10670033
BOL,2015,306.59544580964894,94008.87978043241,28827650.404787693
BOL,2016,306.46499359452736,93930.25331715369,28792102.06813782
BOL,2017,305.9370539548521,93605.62841310193,28642399.256855953
BOL,2018,305.77536854293373,93505.68839808877,28596066.16141093
BOL,2019,306.0836068713158,93695.86003964573,28684064.16585381
BRA,1971,303.0862973389364,91869.60002424111,27849444.57551279
BRA,1972,302.9786936952854,91804.70081114896,27820085.22914469
BRA,1973,303.8136095844756,92310.91922772251,28050306.916070122
BRA,1974,302.9325462199192,91775.88434438643,27806607.703367025
BRA,1975,303.05825563435366,91852.77339925272,27841875.131005667
BRA,1976,303.0063718375843,91821.7826837536,27827985.919190913
BRA,1977,303.51389520797153,92130.12642974743,27968501.069421243
BRA,1978,303.58861755428603,92175.32267000756,27989006.22676309
BRA,1979,303.0745857793145,91864.31327431569,27847849.30886413
BRA,1980,303.35701341155266,92032.56633153601,27923008.688405428
BRA,1981,303.56270710960763,92156.52666509946,27979047.699014056
BRA,1982,303.26381743182594,91975.94745302902,27897217.048093177
BRA,1983,303.38227672350337,92048.01187463671,27930102.28813246
BRA,1984,303.31844931195985,92010.72187665282,27913773.935308933
BRA,1985,303.63078484953564,92198.99522437862,27998904.45974853
BRA,1986,303.7989608398242,92301.64273509289,28045894.304853376
BRA,1987,303.3254653382724,92015.04394083371,27915770.199788872
BRA,1988,303.8857045962706,92354.25003181188,28069816.322428387
BRA,1989,303.4277318999083,92075.94855684738,27942975.56201018
BRA,1990,303.7383530435264,92265.71895467861,28029929.13286826
BRA,1991,303.53457607452157,92140.28238918094,27972028.859724775
BRA,1992,303.1054271431211,91880.6735119265,27854228.865918938
