country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,197.29254441630957,192.04738167203067,92.98931183906735,29.710543942304255,219.6193621001398,508.0962686520871,471.2872967773497,381.62727633734573,761.852206988624,615.9273042620804,284.8444301867545,420.4962853729919,917.735140830342,778.8219154760098,1518.9856228728304,1312.2950519162948,1581.0221209760616,1621.8784915370477,1620.741943454245,1345.7082710772575,1445.9051715210485,1400.8507116627122,1476.0055834534983,1596.5998733071547,1614.1796510372005,1634.5307651959101,1868.8077802374555,1074.6838998794701,650.8348581043355,1215.4110022210734,Afghanistan
AGO,136.40685482111195,340.647852623541,416.78514911428823,375.3656551809864,414.35377418957927,613.6139317783378,1432.0293300700441,1442.1662154567116,2669.991076432085,2530.074036412121,2445.3196775711667,2887.7386068123446,4144.155980951779,5338.511707259254,5288.366898933809,7348.924879118608,5645.740405953535,6980.140456629298,8319.171192027361,11980.585255380305,14173.42267553567,17211.395699435998,6502.120570439879,23629.68253711139,26714.526805650665,30974.97694008925,40037.86303292635,44388.77384116142,52975.64712304113,57038.15367119544,Angola
ALB,166.86964104529773,141.96523747703884,195.3161876247941,228.3706366395263,382.8100711750909,605.8698971479024,745.3545028263661,734.3566367959768,971.7248063049873,1181.796550518843,1234.3444165518572,1291.886730450143,1446.8543143280947,1728.852899667599,1915.7638237782385,2126.2451120105266,2541.817151558432,2357.8243872951757,2790.974485625276,3142.2982075626774,4587.141908224512,4779.97675437348,4920.332975241083,5415.497931619035,5730.463713206786,5956.75720809538,6459.621753108234,6748.3957899455645,7100.646117179413,7455.1008613829,Albania
ARG,4190.900004509114,9044.3225430071,14528.851483836306,15674.354516623474,22309.32760953815,34425.97635343023,39208.183582627775,62982.92656674964,105764.86067262327,82436.23937855229,107625.93188769967,107135.2289724708,115386.95136919427,134190.98134967772,141784.81051139245,212098.12400166973,160500.27561696348,255490.7138126833,270564.6794049056,168311.06958549074,311121.49710386567,337693.46772943466,315886.00891361054,510319.6577527659,546219.4575519137,581816.1173299247,741736.6567045152,961793.8709021499,868896.5359381683,1200585.2450856678,Argentina
ARM,3.7882503301815813,5.966913804610439,7.18199263302416,7.427714710827478,13.357720776061722,15.553934452400615,19.834145633958915,47.528363982772156,37.27077162864437,83.09284504953212,45.48319146068697,82.63498489226419,113.90716861470197,161.26884859757888,218.0624848412421,173.8288021713362,111.23568054922882,263.92992565739553,311.0786302081657,234.34164022206417,209.67840101539187,326.27882585650076,343.24129898066246,399.1006810164724,400.54309667896285,450.11387981336964,469.06413652986447,242.17191061640958,182.43776113407606,120.03933867197057,Armenia
AUS,142.88019285600632,179.2398869220078,265.49810028355137,188.58312868772953,314.56584400456484,552.9263159325632,929.65834513342,1215.9912424356771,1173.3245372849117,1633.388401772164,2029.312356858526,1866.4801021565509,2781.591229678813,2184.0041746107554,2937.4553677010927,3410.8091582756956,3148.1730031992456,2192.197922040651,3671.4813004182897,3691.41115597932,3449.931467989354,3842.5144001464782,5071.582744762416,6089.515720618714,4845.4837242630365,6371.813409521818,5640.644710594513,6403.512051786802,5811.832729751452,5203.3685614177,Australia
AUT,1831.9007040770011,2992.532475783823,2716.367332632236,4346.335591356021,5569.4388457942605,7580.929508944571,10803.550845179265,12754.817260893029,14345.643405896202,16578.630075374298,19384.707394594876,20273.764185515967,24907.03093376465,24360.531682167584,29766.60250418385,33709.01083348576,31343.898721136215,38117.60549404858,49446.54008557448,46144.43082254336,44487.73881164959,58342.94292308856,59003.81660361399,43732.28070240191,65130.46009122081,47816.16212623021,68009.9485179537,67634.2549327207,71828.07499824902,81453.13062880236,Austria
AZE,10.182333011179482,12.387242391455711,10.373531172739716,4.13766903515193,10.332699592935287,16.07151918793465,23.756111259643315,32.580502310389264,81.21765347370926,313.9172638690839,321.01290668327334,386.68145030287457,489.77961934090723,646.9644018805814,715.1903259762853,774.6017116678989,791.716364313043,886.1633520540934,899.909060631872,866.4348266689367,833.587453083303,924.2195321158325,1135.4672405893416,1389.9224726682216,1373.3305129454818,1474.3200371864814,1743.4040825683428,1894.4842243295018,1991.7533252655433,2434.8100198116867,Azerbaijan
BDI,142.1163616469784,230.27337417900418,282.2968188376304,303.5760425261245,314.89530487085017,538.2624700364934,623.5679307027392,686.3472955949256,822.0422141383934,897.5305589031495,869.8400279070967,1000.8026163059725,1143.2544134090795,1230.256782116604,1340.9578372283804,1492.861751899823,1491.003882252843,1562.3567127942797,1671.560616638495,1790.998973570563,2012.3205854875878,2122.979049145716,2443.572031345026,3008.4210086436565,2466.2408501332334,3236.6548338230646,5294.30810529808,5175.785485576625,6787.953435579103,6672.734371746075,Burundi
BEL,66.19487926133257,146.47827920989138,230.43468605214377,500.84037809672145,244.35533653670385,256.80572743550294,313.3510844564901,481.9226127219983,2307.2674025892584,4169.348344222972,4395.238670552199,5578.060994322416,7141.675235843736,8352.2275771643,10314.948386035718,11177.94859177873,10932.2249131521,14138.711845288179,18384.14306182713,18242.261173050156,18011.649899357395,21740.632028945372,18740.265668105785,23491.157398541807,19706.074672462535,18596.93334436033,15982.43441520781,21152.12557946649,13557.716406791655,16241.668161982614,Belgium
