country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,countryname
AFG,-341.34756580303014,-594.273908650537,-619.8687526770582,-1276.0626493480008,-1694.5156940288737,-2160.106859089844,-1723.3911501903856,-1652.4307881787752,-2061.6916639791048,-1682.3591473508197,-897.1313827680801,-1378.5746823689387,-2813.8785365890026,-2169.6187296852777,-4509.891796481995,-3866.38071199983,-4775.409290688441,-5169.134978495197,-5561.225987978001,-4965.276010600151,-5330.229067033788,-5670.63481607922,-6239.399125849721,-6670.27610465413,-7151.128343724084,-7547.965216919708,-7823.044686282543,-4578.989390062622,-2942.3281005089216,-5329.570827714275,Afghanistan
AGO,-65.62030306275346,-219.07904424741758,-343.58870731151444,-388.7678679028745,-355.0396277200908,-448.70159080230553,-995.0973633963619,-1063.3396125275494,-1647.9534723008505,-1569.090019956461,-1610.4251605341096,-1933.4369887709329,-2703.305238711377,-3347.6305939043837,-3408.6503423221207,-4724.628317345898,-3669.401741112974,-4639.03693749239,-5693.4678533131555,-8428.765642461687,-9974.659938993349,-12527.352133634233,-4805.50074813998,-17407.152147134133,-20076.46546611595,-23603.202415024865,-29572.058466654144,-33000.444762575244,-40175.99668760708,-42862.55244902977,Angola
ALB,-87.86896775469526,-99.135773545383,-175.5175048114362,-259.89681420195126,-357.01796839388254,-479.3164701424184,-559.5863343662493,-586.5620195593083,-646.5185043676763,-790.9232609327674,-879.862523422329,-937.8593385821092,-1023.774472768673,-1176.0947078487857,-1342.8739628824,-1488.926852334671,-1803.2575687791455,-1714.9897099177197,-2096.8229337295543,-2434.368934339248,-3562.31267824,-3853.1704347826458,-4039.4540344685865,-4441.127137480959,-4810.063704277076,-5085.3452981781575,-5348.738799506163,-5639.156678621132,-6073.42183634623,-6330.258313413007,Albania
ARG,-1868.9340066659454,-5343.043862435245,-10897.704833529242,-14611.036599726058,-17350.294279081343,-22984.520759521285,-24913.090088910354,-42358.84513843307,-59889.89497259016,-46882.33909811401,-64849.142183927615,-65569.05073047016,-68841.76162148848,-77035.97944283005,-83558.29589149724,-124637.65525566571,-95276.68392964937,-154904.36151853012,-168677.33817953558,-107711.21675849588,-199074.35202016376,-223084.2800402682,-211664.10137146377,-340713.77310127334,-371556.18252808606,-400869.97596683813,-495756.48713419825,-646572.5922221306,-595087.9100313366,-814670.3061618418,Argentina
ARM,-0.9193704581537727,-1.8869695837249152,-2.7861792225112736,-3.4351142993917345,-5.40061902071229,-5.589829476631612,-6.873784285589394,-17.324729723034032,-11.825009199742496,-26.55535920022903,-15.312586499777336,-28.288563929735528,-38.312315626846036,-52.71666158250475,-73.16312769993799,-58.42413344205712,-37.866229411067636,-91.85016438834573,-111.30549502496905,-86.08382873852237,-77.37411967134348,-124.23424496254425,-132.89753171530475,-154.82903276423698,-158.60156150573354,-181.02739908051362,-184.80837800832887,-96.33347068842882,-74.0652270537626,-48.594756455809886,Armenia
AUS,-102.57497117414175,-183.40269286508305,-373.5772536003162,-363.63089846875357,-466.7417996813632,-667.2210398991123,-1051.619916232787,-1482.5264678417318,-1145.4107592828193,-1603.3573566278321,-2144.099127037201,-2011.9907945716645,-2901.6858958055336,-2169.1138050196923,-3015.9360992540173,-3488.6363037075375,-3261.346959406159,-2332.9066376730175,-4049.2755231171814,-4211.220291465699,-3934.0387500299967,-4567.8419758932605,-6141.417882984104,-7336.777477919689,-5982.529099275535,-7999.972730880592,-6799.682210596194,-7776.382766101062,-7232.1178998838695,-6393.608300425009,Australia
AUT,13.681038711892539,50.640624284519355,59.38051339612118,111.0159628483358,130.93505193753916,163.08558894458582,223.19215694446032,267.85969399372544,265.5132061162698,299.6832756839952,352.29148952139695,359.47481310853783,418.8112844498098,383.02252462793155,452.8660836681946,484.0124716853383,425.59405416905724,489.35966292838884,597.630846212144,520.1058626147428,453.95613003142137,541.5089852666414,482.697519911786,304.46665736367487,379.13910274422733,221.34900204784742,228.9928912622686,147.53931241747617,69.35512487161567,-24.34658407290125,Austria
AZE,-13.7013324786263,-27.458686598350088,-40.19903888906647,-35.132432377079816,-44.42283168288354,-46.35499790883943,-61.32231408400158,-95.76325944922311,-165.67686262337347,-646.3709176967793,-743.0525799293681,-925.760812840993,-1113.4237863078242,-1362.826900122765,-1589.7712555792325,-1714.2831484210283,-1791.3011055221516,-2097.9810162257395,-2264.5704504174123,-2313.675950443251,-2229.4404438162437,-2664.411826757198,-3392.40673922637,-4126.022676842955,-4274.099232794385,-4746.7535594806095,-5222.279652821913,-5766.729167588645,-6359.850229465262,-7615.552652332818,Azerbaijan
BDI,-46.29544635301637,-92.11610822099051,-136.63370756236748,-174.56217992548198,-155.05373512914528,-232.08996351189256,-257.1064778779032,-296.7265273728122,-305.873722280956,-335.0021603226554,-341.2929645058024,-397.92446224241104,-444.55471964898106,-462.58339420597525,-515.9333934941965,-573.0590019324335,-577.5841507148946,-616.6711998067485,-676.1885342363395,-741.4221505584651,-833.398198930766,-904.2532516870311,-1054.2637545300547,-1294.8493088705209,-1079.3828945556672,-1433.2174152801308,-2285.8128519226925,-2247.453375649077,-2997.1561317759583,-2925.335972670301,Burundi
BEL,3.6890721944053326,10.272566509248538,18.694930387628784,45.46667358059859,20.298824536706032,19.63337379001946,23.23865910100718,36.76403203067761,158.81361973442972,286.36704586024143,310.6693426967297,395.61983392242985,496.14862237794773,563.558836833779,701.8086814700853,753.4021130285432,735.2484107585753,954.5681661734941,1250.1889197603202,1247.813379596118,1220.063007258388,1484.440432455063,1276.2127887445115,1579.2199994547223,1323.933864947712,1244.2790085529637,1039.9129814007422,1365.3145525548318,874.0055450574636,1029.2118107010836,Belgium
